영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,세븐일레븐(계양동양중앙점),2025-02-21,178442.403546607,450918.362513517,2026-04-22 23:13:37,I,02,폐업,0,,,,,,,,,2025-02-21 11:47:34,2014-01-20,,407-340,인천광역시 계양구 동양동 ***-* *층,N,,3550000-134-2014-00012,,3550000,"인천광역시 계양구 당미*길 *, *층 (동양동)",21012,03,폐업,영업장판매,,,,
,,하프글로벌,2022-12-23,175580.130764869,449023.210582272,2026-04-22 23:13:55,I,02,폐업,0,,,,,,,,,2022-12-23 10:29:34,2021-07-01,,407-806,인천광역시 계양구 계산동 ***-**,N,,3550000-134-2021-00086,,3550000,"인천광역시 계양구 경명대로 ****, *층 ***-* 일부호 (계산동)",21049,03,폐업,전자상거래(통신판매업),,,,
,,아이이뻐라,2022-12-27,174522.693975215,447008.733823939,2026-04-22 23:13:55,I,02,폐업,0,,,,,,,,,2022-12-27 14:57:11,2021-05-21,,407-831,인천광역시 계양구 효성동 ***-* 뉴서울*차아파트,N,,3550000-134-2021-00071,,3550000,"인천광역시 계양구 아나지로***번길 *, ***동 *층 ***호 (효성동, 뉴서울*차아파트)",21113,03,폐업,전자상거래(통신판매업),,,,
,자가,밍디밍,2024-12-24,175709.580446128,448743.571546891,2026-04-22 23:14:01,I,02,폐업,0,,,,,,,,,2024-12-24 15:40:48,2023-12-13,.00,407-807,인천광역시 계양구 계산동 ***-** 서해그린아파트 *동 ***호,N,,3550000-134-2023-00151,,3550000,"인천광역시 계양구 주부토로***번길 **, *동 ***호 (계산동, 서해그린아파트)",21051,03,폐업,전자상거래(통신판매업),,,,
,자가,씨유계양장기점,,176635.827318372,452993.663747006,2026-04-22 23:14:04,I,01,영업,0,,,,,,,,,2025-07-03 17:38:34,2025-07-03,3.30,407-470,인천광역시 계양구 장기동 ***-*,N,,3550000-134-2025-00047,,3550000,인천광역시 계양구 황어로***번길 ** (장기동),21006,01,영업/정상,영업장판매,,,,
,자가,비락녹즙,2015-09-11,175177.346183874,447815.637517921,2026-04-22 23:13:32,I,02,폐업,26,,,,,,,,,2013-04-29 15:31:08,2013-04-29,26.00,407-816,인천광역시 계양구 작전동 ***-** *층 *호,N,,3550000-134-2013-00046,,3550000,"인천광역시 계양구 가현*길 *, *층 *호 (작전동)",,03,폐업,영업장판매,032-556-2329,,,
,,제이와이퍼시픽메디텍,2022-12-28,175580.130764869,449023.210582272,2026-04-22 23:13:56,I,02,폐업,0,0,0,0,,,,0,,2022-12-28 14:20:10,2021-07-08,,407-806,인천광역시 계양구 계산동 ***-**,N,,3550000-134-2021-00094,,3550000,"인천광역시 계양구 경명대로 ****, *층 일부호 (계산동)",21049,03,폐업,방문판매,,,,
,,다산명가건강식품,2012-04-24,175651.71315764,448708.065452776,2026-04-22 23:13:23,I,02,폐업,0,,,,,,,,,2010-12-20 15:12:10,2010-11-29,,407-807,인천광역시 계양구 계산동 ***-** *층 일부,N,,3550000-134-2010-00098,,3550000,,,03,폐업,영업장판매,032-553-3663,,,
,자가,유니시티천연케어샵,2013-05-24,176414.99324235,449276.694098314,2026-04-22 23:13:32,I,02,폐업,24.84,,,,,,,,,2013-05-16 16:33:50,2013-05-16,24.84,407-814,인천광역시 계양구 임학동 **-** *층 일부,N,,3550000-134-2013-00056,,3550000,"인천광역시 계양구 임학서로*번길 **, *층 일부호 (임학동)",21032,03,폐업,영업장판매,032-553-4000,,,
,자가,고려한백인터내셔날,2006-05-03,,,2026-04-22 23:13:06,I,02,폐업,0,0,0,0,,,0,0,,2005-01-18 00:00:00,2005-01-18,,407-719,인천광역시 계양구 효성동 ***-**** 태산아파트***/****,N,,3550000-134-2005-00006,0,3550000,,,03,폐업,다단계판매,,,,
,자가,일진홍보사업부,2010-05-03,175279.840988212,447299.822484118,2026-04-22 23:13:16,I,02,폐업,396,,,,,,,,,2009-12-18 15:55:35,2009-12-18,396.00,407-816,인천광역시 계양구 작전동 ***-* 현대백화점 *층,N,,3550000-134-2009-00110,,3550000,,,03,폐업,영업장판매,,,,
,,경진기획,2016-02-01,176624.390010663,453209.586690317,2026-04-22 23:13:40,I,02,폐업,0,,,,,,,,,2015-03-10 17:38:38,2015-03-10,,407-380,인천광역시 계양구 이화동 *** 이화신동아파밀리에 ***동 ****호,N,,3550000-134-2015-00013,,3550000,"인천광역시 계양구 황어로 ***, ***동 ****호 (이화동, 이화신동아파밀리에)",21004,03,폐업,전자상거래(통신판매업),,,,
,,소마티드라이프,2025-12-02,176467.345739539,449572.069473522,2026-04-22 23:14:00,I,02,폐업,0,,,,,,,,,2025-12-02 09:53:12,2023-01-04,,407-815,인천광역시 계양구 임학동 ***,N,,3550000-134-2023-00003,,3550000,"인천광역시 계양구 병방시장로 **, 지하*층 B**호 (임학동)",21025,03,폐업,전자상거래(통신판매업),,,,
,자가,삼성할인마트,2011-05-26,176523.11271398,449419.175316293,2026-04-22 23:13:20,I,02,폐업,66.9,,,,,,,,,2010-07-16 14:04:11,2010-07-16,66.90,407-814,인천광역시 계양구 임학동 **-** *층,N,,3550000-134-2010-00052,,3550000,,,03,폐업,영업장판매,,,,
,,계산동점핑다이어트,2019-09-06,176607.326609066,448516.12033842,2026-04-22 23:13:49,I,02,폐업,0,,,,,,,,,2019-09-06 13:30:53,2018-01-02,,407-784,인천광역시 계양구 계산동 **** 하이베라스빌딩,N,,3550000-134-2018-00003,,3550000,"인천광역시 계양구 계산새로 **, 하이베라스빌딩 B동 *층 ***호 (계산동)",21060,03,폐업,영업장판매,,,,
,임대,(주)함소아제약,2012-11-07,176616.682613356,448616.432509265,2026-04-22 23:13:12,I,02,폐업,0,,,,,,,,,2009-05-25 14:07:38,2009-05-25,.00,407-813,인천광역시 계양구 계산동 **** 홈플러스 계산점,N,,3550000-134-2009-00035,,3550000,"인천광역시 계양구 오조산공원로 ** (계산동,홈플러스 계산점)",21060,03,폐업,영업장판매,02-2176-2195,,,
,,노블인셀덤,2023-10-31,174127.663199268,448056.97213818,2026-04-22 23:13:58,I,02,폐업,0,,,,,,,,,2023-10-31 11:20:12,2022-06-16,,407-826,인천광역시 계양구 효성동 **-** 피렌체하우스,N,,3550000-134-2022-00122,,3550000,"인천광역시 계양구 길마로 **-*, ***호 (효성동, 피렌체하우스)",21093,03,폐업,전자상거래(통신판매업),,,,
,,DS허브다이어트,2016-01-20,178450.022723108,450852.315846055,2026-04-22 23:13:32,I,02,폐업,60,,,,,,,,,2013-02-12 17:09:18,2013-02-12,60.00,407-340,인천광역시 계양구 동양동 ***-* *층 일부호,N,,3550000-134-2013-00011,,3550000,"인천광역시 계양구 당미*길 *-*, *층 일부호 (동양동)",21012,03,폐업,영업장판매,,,,
,,방구석유통,2022-12-28,178795.650662533,450866.302631549,2026-04-22 23:13:55,I,02,폐업,0,,,,,,,,,2022-12-28 16:03:59,2021-03-05,,407-340,인천광역시 계양구 동양동 ***-* 힐스토리 ***동 ***호,N,,3550000-134-2021-00044,,3550000,"인천광역시 계양구 당미*길 **-*, ***동 ***호 (동양동, 힐스토리)",21012,03,폐업,전자상거래(통신판매업),,,,
,,피노아이,2020-12-21,176063.866218652,447507.512467706,2026-04-22 23:13:51,I,02,폐업,0,,,,,,,,,2020-12-21 14:49:47,2019-03-29,,407-060,인천광역시 계양구 작전동 *** 삼성홈타운 ***동 ***호,N,,3550000-134-2019-00022,,3550000,"인천광역시 계양구 효서로***번길 **, ***동 ***호 (작전동, 삼성홈타운)",21117,03,폐업,전자상거래(통신판매업),,,,
,임대,금산 인삼홍삼,,176646.680684766,449569.68125859,2026-04-22 23:13:08,I,01,영업,0,0,0,0,,,0,0,,2023-10-12 11:35:47,2006-08-24,16.00,407-300,인천광역시 계양구 임학동 ***,N,,3550000-134-2006-00031,0,3550000,인천광역시 계양구 병방시장로**번길 * (임학동),21025,01,영업/정상,영업장판매,032-556-0629,,,
,임대,인셀덤벨라수,,176702.300644972,448531.8190619,2026-04-22 23:12:46,I,01,영업,0,0,0,0,,,0,0,http://www.baekoksaeng.co.kr/,2022-05-27 16:46:12,2004-06-18,4.00,407-310,인천광역시 계양구 용종동 ***-* 새롬프라자 ***호,N,,3550000-134-2004-00076,0,3550000,"인천광역시 계양구 계양문화로 ** (용종동,새롬프라자 ***호)",21065,01,영업/정상,방문판매,032-541-7612,,,상수도전용
,,여기있어,2020-12-14,174929.168939872,446971.036654646,2026-04-22 23:13:52,I,02,폐업,0,,,,,,,,,2020-12-14 10:41:35,2019-08-09,,407-830,인천광역시 계양구 효성동 ***-* 뉴서울*차아파트,N,,3550000-134-2019-00066,,3550000,"인천광역시 계양구 새벌로 **, ***동 ****호 (효성동, 뉴서울*차아파트)",21114,03,폐업,전자상거래(통신판매업),,,,
,,온누리메디칼,2013-10-28,176999.561387648,449562.348100757,2026-04-22 23:13:32,I,02,폐업,187.14,,,,,,,,,2013-05-22 14:28:34,2013-01-09,187.14,407-320,인천광역시 계양구 병방동 *** *층 전체,N,,3550000-134-2013-00057,,3550000,"인천광역시 계양구 병방시장로 **, *층 (병방동, 전체)",21027,03,폐업,영업장판매,032-546-6415,,,
,,세븐일레븐 인천계양별빛점,2020-08-28,177268.39348159,449720.589827386,2026-04-22 23:13:51,I,02,폐업,0,,,,,,,,,2020-08-28 15:48:12,2018-10-18,,407-320,인천광역시 계양구 병방동 **-**,N,,3550000-134-2018-00069,,3550000,"인천광역시 계양구 장제로***번길 **, *층 일부호 (병방동)",21028,03,폐업,영업장판매,,,,
,자가,향기로운 허브다이어트,2011-12-14,177112.971074331,449292.577942921,2026-04-22 23:13:28,I,02,폐업,42.75,,,,,,,,,2011-05-19 17:26:11,2011-05-19,42.75,407-810,인천광역시 계양구 병방동 ***-* 서원아파트 상가동 ***호,N,,3550000-134-2011-00045,,3550000,,,03,폐업,영업장판매,,,,
,자가,루루헤어,2016-03-18,177097.695177201,448010.036939845,2026-04-22 23:13:41,I,02,폐업,19.29,,,,,,,,,2015-04-09 11:02:54,2015-04-09,19.29,407-813,인천광역시 계양구 계산동 ****-* 계산프라자 ***호,N,,3550000-134-2015-00023,,3550000,"인천광역시 계양구 용종로 * (계산동, 계산프라자 ***호)",21071,03,폐업,영업장판매,,,,
,,건강한 홍삼이야기,2017-02-22,177431.042245476,450425.402697371,2026-04-22 23:13:45,I,02,폐업,0,,,,,,,,,2017-01-18 13:52:01,2017-01-18,,407-330,인천광역시 계양구 박촌동 **-* *층 일부,N,,3550000-134-2017-00005,,3550000,"인천광역시 계양구 장제로****번길 * (박촌동, *층 일부)",21021,03,폐업,영업장판매,,,,
,임대,종근당건강헬스벨스토리 인천작전점,,175439.143506224,447831.536994415,2026-04-22 23:12:29,I,01,영업,40,0,0,0,,,0,0,www.aloe.co.kr,2021-04-15 10:15:56,2004-06-17,40.00,407-824,인천광역시 계양구 작전동 ***,N,,3550000-134-2004-00037,0,3550000,"인천광역시 계양구 계양대로 **, *층 ***호 (작전동)",21091,01,영업/정상,방문판매,032-552-8244,,,상수도전용
,임대,디지탈지노믹스(주),2009-01-29,,,2026-04-22 23:13:10,I,02,폐업,0,,,,,,,,,2008-10-17 10:39:04,2007-08-02,2.16,407-050,인천광역시 계양구 계산동 **** (오조산공원길 **) 홈에버 *층,N,,3550000-134-2007-00030,,3550000,,,03,폐업,영업장판매,032-551-2080,,,상수도전용
,,까만콩,2016-12-23,176607.326609066,448516.12033842,2026-04-22 23:13:12,I,02,폐업,0,0,0,0,,,,0,http://minishop.gmarket.co.kr/kinman111,2017-02-10 16:04:30,2009-08-12,85.68,407-784,인천광역시 계양구 계산동 **** 하이베라스 C동 ***호,N,,3550000-134-2009-00056,,3550000,"인천광역시 계양구 계산새로 **, ***호 (계산동, 하이베라스 C동 )",21060,03,폐업,전자상거래(통신판매업),070-4323-1120,,,
,임대,(주)GS리테일 부평점,2007-11-12,174932.031639815,447244.153966138,2026-04-22 23:12:31,I,02,폐업,0,0,0,0,,,0,0,,2007-03-06 00:00:00,2004-06-17,1.80,407-830,인천광역시 계양구 효성동 ***-*,N,,3550000-134-2004-00041,0,3550000,,,03,폐업,영업장판매,032-546-5451,,,상수도전용
,,란이상회,2024-01-11,175277.390864763,448249.193948403,2026-04-22 23:13:58,I,02,폐업,0,,,,,,,,,2024-01-11 15:39:52,2022-03-24,,407-822,인천광역시 계양구 작전동 ***-** 신한아파트,N,,3550000-134-2022-00058,,3550000,"인천광역시 계양구 계양대로***번길 *, A동 ***호 (작전동, 신한아파트)",21045,03,폐업,전자상거래(통신판매업),,,,
,,당당클럽,2012-05-01,177112.971074331,449292.577942921,2026-04-22 23:13:30,I,02,폐업,19.8,,,,,,,,,2011-12-26 13:52:28,2011-11-24,19.80,407-810,인천광역시 계양구 병방동 ***-*,N,,3550000-134-2011-00118,,3550000,"인천광역시 계양구 용종로 ***, *층 ***호 (병방동)",21035,03,폐업,전자상거래(통신판매업),070-8717-9179,,,
,자가,(주)천지양,2014-07-10,175291.982296046,447141.041163927,2026-04-22 23:13:20,I,02,폐업,17.7,,,,,,,,,2014-07-10 13:48:16,2010-05-17,17.70,407-816,인천광역시 계양구 작전동 ***-* 홈플러스 *층,N,,3550000-134-2010-00039,,3550000,"인천광역시 계양구 계양대로 ** (작전동,홈플러스 *층)",21111,03,폐업,영업장판매,02-2071-3621,,,
,,(주)뷰티생활건강,2024-11-01,180268.752572891,453445.94843839,2026-04-22 23:13:54,I,02,폐업,0,0,0,0,,,,0,,2024-11-01 15:44:24,2020-12-08,,407-400,인천광역시 계양구 평동 **-*,N,,3550000-134-2020-00132,,3550000,"인천광역시 계양구 평리길 ***, *층 일부호 (평동)",21008,03,폐업,전자상거래(통신판매업),,,,
,,수진언니 마켓,,173447.886989487,447673.054479066,2026-04-22 23:14:01,I,01,영업,0,,,,,,,,,2023-09-08 17:04:04,2023-09-08,,407-719,인천광역시 계양구 효성동 ***-** 태산아파트,N,,3550000-134-2023-00113,,3550000,"인천광역시 계양구 봉오대로***번길 **, ***동 ***호 (효성동, 태산아파트)",21100,01,영업/정상,전자상거래(통신판매업),,,,
,,피엔에이치컴퍼니,2024-01-02,175580.130764869,449023.210582272,2026-04-22 23:13:56,I,02,폐업,0,,,,,,,,,2024-01-02 10:05:09,2022-01-14,,407-806,인천광역시 계양구 계산동 ***-**,N,,3550000-134-2022-00008,,3550000,"인천광역시 계양구 경명대로 ****, *층 ***-*호의 일부(****)호 (계산동)",21049,03,폐업,전자상거래(통신판매업),,,,
,,쏠깃마켓,2024-11-05,175857.870524333,446963.151982403,2026-04-22 23:13:56,I,02,폐업,0,,,,,,,,,2024-11-05 16:47:47,2021-08-30,,407-728,인천광역시 계양구 작전동 ***-* 계양 우림카이저팰리스,N,,3550000-134-2021-00165,,3550000,"인천광역시 계양구 아나지로 ***, ***동 ****호 (작전동, 계양 우림카이저팰리스)",21122,03,폐업,전자상거래(통신판매업),,,,
,임대,훼미리마트 작전현대,2006-09-18,175285.468749769,447358.480603375,2026-04-22 23:12:48,I,02,폐업,0,0,0,0,,,,0,,2004-06-19 00:00:00,2004-06-19,2.00,407-824,인천광역시 계양구 작전동 ***-**,N,,3550000-134-2004-00083,,3550000,,,03,폐업,영업장판매,032-548-2104,,,상수도전용
,,애터미,2021-12-14,175634.324543513,448576.504100435,2026-04-22 23:13:54,I,02,폐업,0,,,,,,,,,2021-12-14 14:04:09,2020-10-26,,407-807,인천광역시 계양구 계산동 ***-**,N,,3550000-134-2020-00110,,3550000,"인천광역시 계양구 계산시장길 **-**, *층 일부호 (계산동)",21052,03,폐업,방문판매,,,,
,,다이어트 클럽,2013-12-31,175502.008542586,448006.52281289,2026-04-22 23:13:16,I,02,폐업,0,,,,,,,,,2012-05-22 10:39:07,2009-12-22,,407-822,인천광역시 계양구 작전동 ***-*,N,,3550000-134-2009-00111,,3550000,"인천광역시 계양구 계양대로***번길 **, *층 (작전동, 한양아파트상가)",21089,03,폐업,방문판매,032-545-2385,,,
,,포모펠릭스 경기지사,2010-11-26,177300.684184116,449474.744165565,2026-04-22 23:13:08,I,02,폐업,0,,,,,,,,,2006-10-31 00:00:00,2006-10-11,,407-320,인천광역시 계양구 병방동 ***-** 에스빌 ***동***호,N,,3550000-134-2006-00032,,3550000,,,03,폐업,방문판매,032-556-6654,,,
