건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,Song bank,2009-03-02,204158.349624217,441292.453930502,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:52,I,03,폐업,음반,,,2009-03-02 12:05:59,,2002-08-05,137-895,서울특별시 서초구 양재동 ***-* 재성빌딩 지층,CDFF3241062002000007,3210000,,"서울특별시 서초구 논현로**길 **  (양재동,재성빌딩 지층)",,03,폐업,,,,20573151,,
,(주)브릿지북스코리아,2008-04-03,203393.38,441076.315,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반,,,2008-04-03 14:53:51,,2003-01-27,137-896,서울특별시 서초구 양재동 *** 삼덕빌딩 *층,CDFF3241062003000003,3210000,,"서울특별시 서초구 강남대로 **  (양재동,삼덕빌딩 *층)",,03,폐업,,,,,,
,(주)드림빌엔터테인먼트,2010-10-05,203404.93234684,441983.905235162,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반,,,2010-10-06 15:44:45,,2004-06-28,137-888,서울특별시 서초구 양재동 **-* 송정빌딩 *층,CDFF3241062004000002,3210000,,"서울특별시 서초구 바우뫼로**길 **  (양재동,송정빌딩 *층)",,03,폐업,,,,,,
,바운드엔터테인먼트,2010-12-31,199944.939861171,443606.126104092,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반,,,2010-12-31 14:40:28,,2004-11-12,137-807,서울특별시 서초구 반포동 ***-** 선호빌딩 *층 ***호,CDFF3241062004000016,3210000,,"서울특별시 서초구 동광로 ***,  ***호 (반포동,선호빌딩 *층)",,03,폐업,,,,,,
,주-와이드포스,2009-05-14,201103.134111392,443585.843772336,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반.음원.음악영상물,,,2009-05-14 16:32:09,,2008-02-27,,서울특별시 서초구 서초동 ****-** 한성빌딩 ***호,CDFF3241062008000001,3210000,,"서울특별시 서초구 법원로*길 **,  ***호 (서초동,한성빌딩)",,03,폐업,,,,,,
,(주)맵더소울,2012-03-23,202638.948768564,443109.509930091,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,,,,2012-03-26 09:55:01,,2009-03-09,,서울특별시 서초구 서초동 ****-** 현대렉시온 ****호,CDFF3241062009000001,3210000,,"서울특별시 서초구 강남대로 ***,  ****호 (서초동,현대렉시온)",,03,폐업,,,,02-2182-5523,,
,이지사운드,2017-01-11,200698.780989184,442836.047410118,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음악영상물,20,,2017-01-11 15:11:12,,2009-03-18,137-871,서울특별시 서초구 서초동 ****-* 지하*층,CDFF3241062009000002,3210000,,"서울특별시 서초구 서초대로**길 **  (서초동,지하*층)",,03,폐업,,,,02-523-4950,,
,(주)선율,2011-05-13,201634.873035271,442403.488797596,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,"음반, 영상물",,,2011-05-13 11:48:10,,2010-08-18,,서울특별시 서초구 서초동 ****-* *층,CDFF3241062010000004,3210000,,"서울특별시 서초구 서초중앙로*길 **  (서초동,*층)",,03,폐업,,,,02-586-3377,,
,S미디어,2014-04-21,199944.939861171,443606.126104092,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반,,,2014-04-21 17:31:53,,2010-12-24,,서울특별시 서초구 반포동 ***-** *층,CDFF3241062010000006,3210000,,"서울특별시 서초구 동광로 ***  (반포동,*층)",,03,폐업,,,,02-923-4338,,
,(주)아이디안,2014-12-31,203429.086468872,441674.481547052,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,"방송,홍보영상물",,,2014-12-31 18:11:42,,2011-04-11,,서울특별시 서초구 양재동 ** 선도빌딩 ***호,CDFF3241062011000004,3210000,,"서울특별시 서초구 양재천로 ***-**, ***호 (양재동,선도빌딩)",,03,폐업,,,,02-571-8209,,
,이브,2012-03-28,202580.644821513,443264.557852558,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,CD제작,115,,2012-03-28 14:54:49,,2012-01-19,,서울특별시 서초구 서초동 ****-** 대우디오빌 B***호,CDFF3241062012000001,3210000,,"서울특별시 서초구 강남대로 ***,  B***호 (서초동,대우디오빌)",,03,폐업,,,,,,
,수 영상제작실,2014-04-23,203030.48541748,440125.988508969,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반,,,2014-04-23 14:51:40,,2012-02-03,,서울특별시 서초구 양재동 ***-* ***호,CDFF3241062012000003,3210000,,"서울특별시 서초구 매헌로 **, ***호 (양재동)",,03,폐업,,,,,,
,히트기획,2015-12-18,202732.290379677,442533.894773429,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반 음악영상물,,,2015-12-18 17:12:19,,2012-03-08,,서울특별시 서초구 서초동 ****-** 라인빌딩 지하,CDFF3241062012000005,3210000,근린상업지역,"서울특별시 서초구 남부순환로***길 **, 지하*층 (서초동, 라인빌딩)",06734,03,폐업,,,,,,
,스튜디오 나비,2018-03-23,199321.0267273,441334.260217724,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,영상,,,2018-03-23 15:43:42,,2012-06-13,,서울특별시 서초구 방배동 ***-* 리더스빌 ***호,CDFF3241062012000007,3210000,,"서울특별시 서초구 남부순환로 ****, *층 ***호 (방배동, 리더스빌)",06702,03,폐업,,,,02-583-1302,,
,(주) 드림빌엔터테인먼트,2014-10-06,199907.838792983,443769.117829391,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:53,I,03,폐업,음반,0,,2014-10-06 17:42:28,,2009-03-09,,서울특별시 서초구 반포동 **-** *층,CDFF3241062012000008,3210000,,"서울특별시 서초구 서래로*길 **, *층 (반포동)",,03,폐업,,,,02-529-9277,,
,(주)루디컴퍼니,2015-06-17,201213.64069933,442739.647017252,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,음반및음악영상물(뮤직비디오),,,2015-06-17 18:05:17,,2012-08-30,,서울특별시 서초구 서초동 ****-* 엘지서초에클라트 ****호,CDFF3241062012000014,3210000,,"서울특별시 서초구 반포대로**길 **, ****호 (서초동, 엘지서초에클라트)",,03,폐업,,,,02-703-0826,,
,레트로뮤직,2014-12-01,198407.667634842,441981.589454339,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,"음반,음원,뮤직비디오등",,,2014-12-01 16:42:39,,2012-10-12,,서울특별시 서초구 방배동 ***-** B*호,CDFF3241062012000017,3210000,,"서울특별시 서초구 방배천로*길 *-**, B*호 (방배동)",,03,폐업,,,,070-4102-4002,,
,서울퓨전뮤직,2013-11-06,201076.091513043,442354.047946878,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,"음반,음악영상물",,,2013-11-06 17:56:22,,2012-10-22,,서울특별시 서초구 서초동 ****-** 시가빌딩지하층,CDFF3241062012000018,3210000,,"서울특별시 서초구 반포대로*길 **, 지하층 (서초동, 시가빌딩)",,03,폐업,,,,02-525-5312,,
,그랜드라인엔터테인먼트,2016-01-28,198802.645602586,443070.18939533,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,뮤직비디오제작,,,2016-01-28 18:47:50,,2012-11-16,,서울특별시 서초구 방배동 ***-* *층,CDFF3241062012000020,3210000,,"서울특별시 서초구 방배중앙로**길 *, *층 (방배동)",06564,03,폐업,,,,02-546-6395,,
,W(더블유),2015-07-17,201125.516628452,443087.049015724,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,음반.음악영상물등,,,2015-07-17 18:32:39,,2013-01-09,,서울특별시 서초구 서초동 ****-* *층,CDFF3241062013000001,3210000,,"서울특별시 서초구 서초대로**길 ***, *층 (서초동)",,03,폐업,,,,,,
,(주)이수C&E,2021-04-27,199830.643130989,443964.985736618,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,,,,2021-04-27 17:32:47,,2014-09-02,,서울특별시 서초구 반포동,CDFF3241062014000003,3210000,,"서울특별시 서초구 서래로*길 *, *층 (반포동, 이수플리나빌딩)",06577,03,폐업,,,,,,
,(주)리슨프로듀싱컴퍼니,2015-12-07,201483.408349862,446180.260965954,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,"음반,음악영상물",10,,2015-12-07 11:32:28,,2014-10-17,,서울특별시 서초구 잠원동 *-*,CDFF3241062014000004,3210000,,"서울특별시 서초구 강남대로***길 **, *층 (잠원동, 대능빌딩)",06524,03,폐업,,,,,,
,싱싱,2017-11-15,203089.941792477,442406.56293023,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,음반 영상물,,,2017-11-15 12:19:37,,2015-10-21,,서울특별시 서초구 양재동,CDFF3241062015000007,3210000,,"서울특별시 서초구 강남대로 ***-*, 지하*층 (양재동, 동천빌딩)",06736,03,폐업,,,,,,
,곰스패밀리(GOMS Family),2024-03-12,203815.668827003,441633.343952614,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,영상물,,,2024-03-12 14:00:01,,2015-11-20,,서울특별시 서초구 양재동,CDFF3241062015000008,3210000,,"서울특별시 서초구 마방로**길 **, B동 ***호 (양재동, 트윈타워)",06775,03,폐업,,,,,,
,작품하나,2021-05-21,198512.866027886,443538.696011529,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,"노래영상,CD,USB저장,UCC제작",175.38,4,2021-05-21 16:32:07,,2016-01-29,,서울특별시 서초구 방배동 ***-** 지층,CDFF3241062016000002,3210000,,"서울특별시 서초구 방배중앙로**길 **, 지층 (방배동, 덕성빌딩)",06555,03,폐업,,,,,5,1
,주식회사 미디어라인엔터테인먼트,2024-01-04,199779.697051231,442913.177063314,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,"음반,음반파일(음원),음악영상물,음악영상파일",,,2024-01-04 16:32:06,,2016-07-29,,서울특별시 서초구 방배동 ***-*,CDFF3241062016000010,3210000,,"서울특별시 서초구 서초대로**길 **, *층 (방배동)",06661,03,폐업,,,,,,
,지앤필엔터테인먼트,2019-06-19,203738.58134364,441497.383235245,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,음반음악영상물제작,114.39,,2019-06-19 09:40:34,,2017-02-10,,서울특별시 서초구 양재동 ***,CDFF3241062017000003,3210000,,"서울특별시 서초구 언남**길 **-*, 지하*층 (양재동, 성화빌딩)",06776,03,폐업,,,,,,
,바이멜,2025-01-23,201457.999635171,445573.640430594,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:54,I,03,폐업,"음악,영상물",59,,2025-01-23 17:28:35,,2017-07-13,,서울특별시 서초구 잠원동 **-**,CDFF3241062017000014,3210000,,"서울특별시 서초구 신반포로**길 **, *층 (잠원동, ICM빌딩)",06529,03,폐업,,,,,,
,오운플리크레코즈,2019-12-31,198736.031734366,443514.801447856,유통관련업,음반.음악영상물제작업,2026-04-22 22:11:55,I,03,폐업,"음반, 음원, 뮤직비디오 제작 및 기획",72,,2020-01-03 08:59:35,,2018-01-22,,서울특별시 서초구 방배동 ***-*,CDFF3241062018000002,3210000,,"서울특별시 서초구 방배중앙로 ***, ***호 (방배동)",06557,03,폐업,,,,,,
