사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
물짱 스키와서프 한강웨이크서핑,레져/여행/공연,,189721.73972944,450929.238684262,2026-04-28 22:57:04,I,01,정상영업,2021-05-24 11:08:55,,2021-05-24,,서울특별시 마포구 상암동 ***-***,2021313022530202065,인터넷,3130000,"서울특별시 마포구 마포나루길 ***, *층 사회체육 수상스키 중앙연합회 (상암동)",03900,,01,영업/정상,,,
솔솔,종합몰,,192651.862708934,451408.502835303,2026-04-28 22:53:15,I,01,정상영업,2020-04-01 15:11:29,,2020-04-01,,서울특별시 마포구 연남동 ***번지 **호 노엘 커뮤니티,2020313022530201106,인터넷,3130000,"서울특별시 마포구 성미산로**길 **, *층 ***호 (연남동, 노엘 커뮤니티)",03974,,01,영업/정상,,,
어반투(Urban_tout),의류/패션/잡화/뷰티,,191337.868996616,451395.153092798,2026-04-28 23:06:39,I,01,정상영업,2024-09-23 14:49:59,,2019-12-05,,서울특별시 마포구 성산동 ***-* 대명비첸시티오피스텔,2024313025530203027,인터넷,3130000,"서울특별시 마포구 월드컵로 ***, 대명비첸시티오피스텔 B***-M**호 (성산동)",03938,,01,영업/정상,,,
쎄쎄쎄,의류/패션/잡화/뷰티 기타,2016-01-14,194509.529571698,450090.360489831,2026-04-28 22:44:55,I,03,폐업처리,2016-01-14 17:53:31,,2015-09-09,,,2015313018030201473,인터넷,3130000,서울특별시 마포구 신촌로**길 ** (신수동),04108,,03,폐업,,,
제이에틴,종합몰,2026-04-01,193870.417173466,450441.587738525,2026-04-28 23:07:41,I,03,폐업처리,2026-04-01 20:53:55,,2025-03-14,,서울특별시 마포구 동교동 ***-**,2025313027830200847,인터넷,3130000,"서울특별시 마포구 와우산로 ***, *층 A***호 (동교동)",04057,,03,폐업,,,
난고모야(nankomoya),의류/패션/잡화/뷰티,2016-06-21,195060.080286809,450019.046354208,2026-04-28 22:44:55,I,03,폐업처리,2016-06-21 10:09:24,,2015-09-15,,,2015313018030201524,인터넷,3130000,서울특별시 마포구 대흥로 ***-* (대흥동),04106,,03,폐업,,,070-7548-4832
성원인터내셔널,의류/패션/잡화/뷰티,,196194.662319036,449163.500108006,2026-04-28 22:39:43,I,01,정상영업,2011-08-18 15:38:38,,2011-08-12,121-030,서울특별시 마포구 신공덕동 *번지 ***호,2011313011830201125,"인터넷, 카다로그, 신문잡지",3130000,서울특별시 마포구 임정로 **-* (신공덕동),,,01,영업/정상,,,
매드토루(MAD TORU),의류/패션/잡화/뷰티,,191873.440609132,449949.563452267,2026-04-28 22:40:05,I,01,정상영업,2011-09-26 14:24:17,,2011-09-26,121-887,서울특별시 마포구 합정동 ***번지 **호 **통 *반,2011313011830201315,인터넷,3130000,서울특별시 마포구 양화로*길 **-* (합정동),,,01,영업/정상,,,070-8210-8510
할인천재,종합몰,,194222.974753537,450291.166877817,2026-04-28 22:50:49,I,01,정상영업,2019-03-10 12:38:37,,2019-03-10,,서울특별시 마포구 노고산동 **번지 **호 신촌르·메이에르타운*,2019313020130200666,인터넷,3130000,"서울특별시 마포구 서강로 ***-*, 신촌르·메이에르타운* *층 ***호 (노고산동)",04058,,01,영업/정상,,,
수초콜릿박스,기타,,195251.653529577,448236.655548283,2026-04-28 22:43:45,I,01,정상영업,2014-10-13 11:20:47,,2014-10-13,,,2014313011830201414,인터넷,3130000,"서울특별시 마포구 삼개로 **, 비상가-***호 (도화동, 도화*지구우성아파트)",,,01,영업/정상,,,02-701-7884
수라움에스떼,의류/패션/잡화/뷰티,,194917.81216231,450449.202271154,2026-04-28 23:01:34,I,01,정상영업,2022-11-17 10:57:56,,2022-11-14,,서울특별시 마포구 대흥동 **-** 이대역스타힐스,2022313025530200385,인터넷,3130000,"서울특별시 마포구 신촌로 ***, 이대역스타힐스 *층 ***호 (대흥동)",04104,,01,영업/정상,,,
레알,종합몰,2017-10-27,195703.425296812,449330.800717721,2026-04-28 22:45:16,I,03,폐업처리,2017-10-27 17:43:46,,2015-12-23,,,2015313018030202040,인터넷,3130000,"서울특별시 마포구 마포대로 ***, ***호 (공덕동, 풍림VIP텔)",04144,,03,폐업,,,02-719-0010
파이,의류/패션/잡화/뷰티,2021-02-10,192652.282023976,449483.723207355,2026-04-28 22:51:52,I,03,폐업처리,2021-02-15 16:47:04,,2019-10-18,,서울특별시 마포구 합정동 ***번지 *호,2019313022530200641,인터넷,3130000,"서울특별시 마포구 독막로*길 *, 화인빌딩 *층 ****호 (합정동)",04072,,03,폐업,,,
위콘팩토리,기타,2019-10-02,192652.282023976,449483.723207355,2026-04-28 22:51:11,I,05,타시군구이관,2019-10-02 17:47:53,,2019-05-15,,서울특별시 마포구 합정동 ***번지 *호,2019313020130201255,"인터넷, 기타",3130000,"서울특별시 마포구 독막로*길 *, *층 ****호 (합정동)",04072,,05,제외/삭제/전출,,,
하트스퀘어 주식회사,의류/패션/잡화/뷰티,,196062.240839646,449309.95420617,2026-04-28 22:43:03,I,01,정상영업,2014-04-04 09:59:14,,2014-04-04,,,2014313011830200491,인터넷,3130000,"서울특별시 마포구 만리재로 **, *층 (신공덕동)",,,01,영업/정상,,,
브릿지 웍스,가전 컴퓨터/사무용품 가구/수납용품 건강/식품,2020-04-09,196460.974341651,450247.327289377,2026-04-28 22:50:29,I,05,타시군구이관,2020-04-09 10:15:33,,2019-03-05,,서울특별시 마포구 아현동 ***번지 *호,2019313020130200636,인터넷,3130000,"서울특별시 마포구 환일길 **, ***호 (아현동)",04203,,05,제외/삭제/전출,,,
비-플랫폼(B-PLATFORM),종합몰 교육/도서/완구/오락,,192368.817158578,449489.142774164,2026-04-28 22:45:36,I,01,정상영업,2016-03-25 10:18:58,,2016-03-25,,,2016313018030200464,인터넷,3130000,"서울특별시 마포구 독막로*길 **, *층 (합정동)",04071,,01,영업/정상,,,
지디푸드,건강/식품,,192605.101697938,450218.924236583,2026-04-28 22:39:04,I,07,직권말소,2013-12-31 15:11:40,,2010-12-15,121-210,서울특별시 마포구 서교동 ***번지 *호 석춘빌딩지하,2010313011830201602,인터넷,3130000,"서울특별시 마포구 동교로**길 ** (서교동,석춘빌딩지하)",,,04,취소/말소/만료/정지/중지,,,
주식회사 아이네오키트 마포지점,종합몰 가구/수납용품 의류/패션/잡화/뷰티,2022-07-27,193166.430144679,450425.852790862,2026-04-28 22:50:29,I,03,폐업처리,2022-07-27 10:49:17,,2019-02-15,,서울특별시 마포구 동교동 ***번지 *호 LG팰리스빌딩,2019313020130200480,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지",3130000,"서울특별시 마포구 양화로 ***, LG팰리스빌딩 ***,***,***호 (동교동)",04050,,03,폐업,,,
비타쇼핑,종합몰,,192905.628709289,451516.035306074,2026-04-28 22:56:04,I,01,정상영업,2021-02-01 08:55:32,,2021-02-01,,서울특별시 마포구 연남동 ***-** 연남아파트,2021313022530200583,인터넷,3130000,"서울특별시 마포구 성미산로**길 **, *동 ***호 (연남동, 연남아파트)",03979,,01,영업/정상,,,
오로라 케이크하우스,건강/식품,,193039.845159588,451470.942468869,2026-04-28 23:04:53,I,01,정상영업,2024-01-18 17:43:52,,2024-01-17,,서울특별시 마포구 연남동 ***-**,2024313025530200321,인터넷,3130000,"서울특별시 마포구 성미산로**길 **, *층 (연남동)",03980,,01,영업/정상,,,
위드프린(With Prin),종합몰,,195764.944565229,449028.002731859,2026-04-28 22:54:00,I,01,정상영업,2020-06-26 09:03:11,,2020-06-26,,서울특별시 마포구 신공덕동 *** 메트로디오빌빌딩,2020313022530202230,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",3130000,"서울특별시 마포구 백범로 ***, 메트로디오빌빌딩 *층 ***호 (신공덕동)",04195,,01,영업/정상,,,
필로메디,건강/식품,2021-01-11,192800.691030302,450333.684873444,2026-04-28 22:53:59,I,05,타시군구이관,2021-01-11 17:51:06,,2020-03-26,,서울특별시 마포구 서교동 ***번지 **호 G-Art,2020313022530202159,인터넷,3130000,"서울특별시 마포구 월드컵북로*길 **-**, G-Art *층 (서교동)",04031,,05,제외/삭제/전출,,,
"마인드풀랩스 주식회사 (Mindful Labs Co., Ltd.)",기타,,192539.4228385,450194.953804188,2026-04-28 23:07:42,I,01,정상영업,2025-03-26 10:35:15,,2025-03-25,,서울특별시 마포구 서교동 ***-*,2025313027830200942,인터넷,3130000,"서울특별시 마포구 잔다리로 **, *층 (서교동)",04029,,01,영업/정상,,,
반하다,의류/패션/잡화/뷰티,2021-02-05,193516.184900366,450404.604878331,2026-04-28 22:49:25,I,03,폐업처리,2021-02-05 10:35:31,,2018-06-26,,서울특별시 마포구 서교동 ***번지 *호,2018313020130201213,인터넷,3130000,"서울특별시 마포구 와우산로**길 **, *층 오른쪽 첫번째 (서교동)",04052,,03,폐업,,,070-8095-3298
생생피부,의류/패션/잡화/뷰티,2011-03-30,192270.261194804,451633.412263179,2026-04-28 22:39:22,I,03,폐업처리,2011-03-30 16:33:38,,2011-03-15,121-917,서울특별시 마포구 성산동 ***번지 **통 *반 월드컵아이파크 ***동 ****호,2011313011830200368,인터넷,3130000,"서울특별시 마포구 모래내로*길 *, ***동 ****호 (성산동,월드컵아이파크)",,,03,폐업,,,0505-555-6391
주식회사 발랑,의류/패션/잡화/뷰티,2021-06-30,193061.448315193,449881.602974104,2026-04-28 22:56:04,I,05,타시군구이관,2021-06-30 10:28:31,,2020-09-03,,서울특별시 마포구 서교동 ***-**,2021313022530200628,"TV홈쇼핑, 인터넷",3130000,"서울특별시 마포구 와우산로**길 **, 동성빌딩 *층 (서교동)",04041,,05,제외/삭제/전출,,,
협동조합에코굿,종합몰,,195703.425296812,449330.800717721,2026-04-28 22:44:11,I,01,정상영업,2015-01-29 10:24:52,,2015-01-29,,,2015313018030200207,인터넷,3130000,"서울특별시 마포구 마포대로 ***, ****호 (공덕동, 풍림브이아이피텔)",,,01,영업/정상,,,02-719-2730
주식회사 아틀리에드퀴르,종합몰 의류/패션/잡화/뷰티 기타,,193140.916567023,451346.433040154,2026-04-28 23:03:06,I,01,정상영업,2023-05-18 13:46:32,,2023-05-17,,서울특별시 마포구 연남동 ***-**,2023313025530201666,인터넷,3130000,"서울특별시 마포구 성미산로 ***, *층 (연남동)",03980,,01,영업/정상,,,
내돈내산추천템스토어,종합몰 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티,2023-05-26,191773.681083975,451443.906116721,2026-04-28 23:00:48,I,03,폐업처리,2023-05-26 09:25:20,,2022-09-02,,서울특별시 마포구 성산동 ***-*** 명성카운티,2022313022530202872,인터넷,3130000,"서울특별시 마포구 새터산*길 **, ***호 (성산동, 명성카운티)",03948,,03,폐업,,,
카라,종합몰,,192899.605749281,451360.660991625,2026-04-28 23:05:34,I,01,정상영업,2024-04-25 14:53:34,,2024-04-23,,서울특별시 마포구 연남동 *** 코오롱하늘채아파트,2024313025530201390,인터넷,3130000,"서울특별시 마포구 연남로 **, ***동 ***호 (연남동, 코오롱하늘채아파트)",03989,,01,영업/정상,,,
비트커머스,-,,,,2026-04-28 22:34:16,I,07,직권말소,2010-12-21 14:03:28,,2006-03-17,,서울특별시 마포구 서교동 ***-** *층 ***호,2006313011830204410,,3130000,,,,04,취소/말소/만료/정지/중지,,,
현이네 가게,종합몰,,192962.808532513,449688.748486598,2026-04-28 22:38:05,I,01,정상영업,2009-11-26 11:42:01,,2009-11-26,121-210,서울특별시 마포구 서교동 ***번지 **호 동산빌딩*층,2009313011830201478,인터넷,3130000,"서울특별시 마포구 어울마당로 **-* (서교동,동산빌딩*층)",,,01,영업/정상,,,26771585
오마이코퍼레이션(oh my corporation),의류/패션/잡화/뷰티,,190204.923593825,452434.679034834,2026-04-28 22:42:44,I,01,정상영업,2014-03-07 14:23:23,,2014-03-07,,,2014313011830200339,인터넷,3130000,"서울특별시 마포구 매봉산로 ** (상암동, 마포비즈플라자 ***-**호)",,,01,영업/정상,,,
W가든,의류/패션/잡화/뷰티 기타,2018-04-09,193205.068086586,451443.228236934,2026-04-28 22:46:59,I,05,타시군구이관,2018-04-09 11:01:47,,2016-03-14,,,2017313020130200368,인터넷,3130000,"서울특별시 마포구 성미산로 ***-**, 지하*층 (연남동)",03980,,05,제외/삭제/전출,,,031-507-5800
(주)지엔커뮤니케이션즈,교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 레져/여행/공연,2015-01-27,192697.731888752,450157.090593285,2026-04-28 22:40:06,I,03,폐업처리,2015-01-27 14:15:42,,2011-11-24,121-210,서울특별시 마포구 서교동 ***번지 **호,2011313011830201583,인터넷,3130000,"서울특별시 마포구 동교로**길 **, *층 (서교동, 한경빌딩)",,,03,폐업,,,63800252
에스와이월드,종합몰 컴퓨터/사무용품 가구/수납용품 건강/식품 의류/패션/잡화/뷰티 자동차/자동차용품,2025-03-18,192747.88939254,450196.018382612,2026-04-28 23:06:41,I,03,폐업처리,2025-03-18 14:09:26,,2024-10-21,,서울특별시 마포구 서교동 ***-** 운복빌딩,2024313025530203307,인터넷,3130000,"서울특별시 마포구 월드컵북로*길 **, 운복빌딩 지층 **호 (서교동)",04031,,03,폐업,,,
조구만 스튜디오,기타,2023-03-08,192626.440217094,451320.65950893,2026-04-28 22:49:46,I,03,폐업처리,2023-03-14 09:27:40,,2018-10-02,,서울특별시 마포구 연남동 ***번지 ***호,2018313020130201921,인터넷,3130000,"서울특별시 마포구 성미산로**길 **-**, 지하 *층, *층 (연남동)",03974,,03,폐업,,,
(주)나우필,-,,190182.067334395,453141.676626027,2026-04-28 22:36:50,I,01,정상영업,2011-11-14 17:59:41,,2008-08-25,121-904,서울특별시 마포구 상암동 ****번지 문화콘텐츠센터 *층,2008313011830200996,인터넷,3130000,"서울특별시 마포구 월드컵북로 ***, *층 (상암동, 문화콘텐츠센터 )",,,01,영업/정상,,,31532980
두나나,의류/패션/잡화/뷰티,2020-11-19,189409.395005978,453459.514085072,2026-04-28 22:54:39,I,03,폐업처리,2020-11-21 12:21:27,,2020-08-27,,서울특별시 마포구 상암동 **** 상암 오벨리스크 *차,2020313022530203030,인터넷,3130000,"서울특별시 마포구 월드컵북로 ***, 상암 오벨리스크 *차 *-****호 (상암동)",03902,,03,폐업,,,
빨간구름,가전 건강/식품 의류/패션/잡화/뷰티 자동차/자동차용품,2023-09-07,192652.282023976,449483.723207355,2026-04-28 23:02:22,I,03,폐업처리,2023-09-07 09:31:12,,2023-02-16,,서울특별시 마포구 합정동 ***-*,2023313025530200674,인터넷,3130000,"서울특별시 마포구 독막로*길 *, *층 ****호 (합정동)",04072,,03,폐업,,,
룩앤파이브(look&five),의류/패션/잡화/뷰티,,193303.645426948,451110.57930807,2026-04-28 22:48:02,I,01,정상영업,2017-08-24 16:47:20,,2017-08-24,,,2017313020130201609,인터넷,3130000,"서울특별시 마포구 동교로**안길 **, *층 (연남동)",03982,,01,영업/정상,,,
옴니사운드(OMNISOUND),교육/도서/완구/오락,,193824.338955745,449880.653018992,2026-04-28 23:01:36,I,01,정상영업,2023-01-03 15:36:35,,2023-01-02,,서울특별시 마포구 창전동 *** 창전동삼성아파트,2023313025530200039,인터넷,3130000,"서울특별시 마포구 서강로 **, 창전동삼성아파트 제상가동 제*층 제***호 (창전동)",04064,,01,영업/정상,,,
FREAK FREELY,의류/패션/잡화/뷰티,2020-03-25,192830.073061467,449773.02570972,2026-04-28 22:39:23,I,03,폐업처리,2020-03-26 17:57:57,,2011-04-27,,서울특별시 마포구 서교동 ***번지 ***호 *통 *반 한일빌라 ***호,2011313011830200589,인터넷,3130000,"서울특별시 마포구 잔다리로*안길 **, ***호 (서교동,한일빌라)",,,03,폐업,,,
티오엣유,종합몰 의류/패션/잡화/뷰티,,191523.054168006,450133.753829372,2026-04-28 23:09:08,I,01,정상영업,2025-09-26 14:43:39,,2025-09-26,,서울특별시 마포구 망원동 *** 망원*차대림아파트 ***동 ***호,2025313027830202621,인터넷,3130000,"서울특별시 마포구 망원로*길 ***, ***동 ***호 (망원동, 망원*차대림아파트)",04017,,01,영업/정상,,,
