사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
(주)피플렙,,법인,203931.098064589,444622.849264371,2026-04-28 03:03:03,U,20,영업중,2026-04-27 15:17:10,2018-10-08,,"서울특별시 강남구 역삼동 702-13 성지하이츠1 411~415호, 417호",2018322016314500039,3220000,"서울특별시 강남구 테헤란로 313, 성지하이츠1 411~415, 417호 (역삼동)",06151,01,영업/정상,유료,02-3453-7596
(주)멀티캠퍼스,,법인,203432.135786923,444342.305278792,2026-04-28 03:03:03,U,20,영업중,2026-04-27 10:57:41,2018-11-09,,서울특별시 강남구 역삼동 718번지 5호 멀티캠퍼스 9층호,2018322016314500046,3220000,"서울특별시 강남구 테헤란로 212, 멀티캠퍼스 9층 (역삼동)",06220,01,영업/정상,유료,02-3429-5544
캔디드 유한회사,,법인,203502.750701888,445197.616648791,2026-04-28 03:03:03,U,20,영업중,2026-04-27 18:07:22,2023-11-01,,서울특별시 강남구 역삼동 681 금강빌딩,2023322025014500058,3220000,"서울특별시 강남구 봉은사로 304, 금강빌딩 3층 (역삼동)",06143,01,영업/정상,유료,
일등건축인력,2026-01-07,개인,244058.514222798,443328.705322241,2026-04-28 22:00:16,I,40,폐업,2026-01-07 13:23:12,2013-05-22,,경기도 양평군 양평읍 공흥리 499-3,2013417008314500003,4170000,경기도 양평군 양평읍 시민로 65,12559,03,폐업,유료,
잡코디골드(주),,법인,203654.979885931,443825.443428656,2026-04-28 03:03:03,U,20,영업중,2026-04-27 09:31:13,2010-06-14,,서울특별시 강남구 역삼동 770번지 12호 삼원빌딩 3층,2010322014914500005,3220000,"서울특별시 강남구 역삼로34길 8, 3층 (역삼동, 삼원빌딩)",,01,영업/정상,유료,02-560-9500
(주)탑앤스카우트,,법인,203081.161708641,444381.101104143,2026-04-28 03:03:03,U,20,영업중,2026-04-27 16:16:47,2012-04-19,,서울특별시 강남구 역삼동 642-1 역삼현대벤쳐텔,2013322016314500024,3220000,"서울특별시 강남구 테헤란로25길 20, 역삼현대벤쳐텔 제2층 제208호 (역삼동)",06132,01,영업/정상,유료,02-3472-3060
닥터파인드,,개인,209430.450574499,445913.088912404,2026-04-28 22:32:05,I,20,영업중,2021-10-18 10:02:20,2004-11-18,,서울특별시 송파구 방이동 22번지 대우유토피아 1802호,2004323008211500017,3230000,"서울특별시 송파구 올림픽로 336 (방이동,대우유토피아 1802호)",,01,영업/정상,유료,
파출박사 송파점,,개인,209567.180001638,444619.884666112,2026-04-28 22:32:06,I,20,영업중,2023-04-27 14:57:38,2005-07-04,,서울특별시 송파구 송파동 89번지 4호 302호,2005323008211500017,3230000,"서울특별시 송파구 송파대로 408 (송파동,302호)",,01,영업/정상,유료,02-420-8467
선진건설인력,,개인,209605.416641227,444567.261602005,2026-04-28 22:32:06,I,20,영업중,2024-05-02 10:43:39,2006-02-23,,서울특별시 송파구 송파동 89번지 8호 302호,2006323008211500002,3230000,"서울특별시 송파구 송파대로 402 (송파동,302호)",,01,영업/정상,유료,
(주)휴먼코아,,법인,210516.053141029,443472.659219922,2026-04-28 22:32:07,I,20,영업중,2023-05-12 14:58:51,2006-04-17,,서울특별시 송파구 가락동 99-6 동부썬빌,2006323008211500008,3230000,"서울특별시 송파구 중대로 101, 동부썬빌 413호 (가락동)",05719,01,영업/정상,유료,02-406-3600
밀알송파,,개인,209852.058793191,444269.078236866,2026-04-28 22:32:07,I,20,영업중,2024-05-02 16:07:28,2006-04-19,,서울특별시 송파구 송파동 195번지 3층,2006323008211500009,3230000,"서울특별시 송파구 송파대로38길 4 (송파동,3층)",,01,영업/정상,유료,
송파직업소개소,,개인,209328.856592289,444947.98014281,2026-04-28 22:32:07,I,20,영업중,2026-01-09 09:23:19,2006-01-26,,,2006323008211500014,3230000,"서울특별시 송파구 송파대로 448-1, 301,303호 (송파동, 영흥빌딩)",,01,영업/정상,유료,
캥거루베이비시터,,개인,206908.348523164,445429.470246175,2026-04-28 22:32:07,I,20,영업중,2022-05-18 13:28:26,2006-06-29,,서울특별시 송파구 잠실동 175-2 위너스오피스텔1,2006323008211500016,3230000,"서울특별시 송파구 백제고분로 63, 위너스오피스텔1 616호 (잠실동)",05556,01,영업/정상,유료,02-424-2277
119직업소개소,,개인,209825.719295417,445665.93842074,2026-04-28 22:32:07,I,70,등록취소,2007-11-23 11:21:36,2006-08-04,,서울특별시 송파구 방이동 102번지 6호 10통 2반   401,2006323013111500001,3230000,"서울특별시 송파구 올림픽로32길 49-13, 401호 (방이동)",,04,취소/말소/만료/정지/중지,유료,
대성,,개인,209486.793951821,444895.395901482,2026-04-28 22:32:07,I,20,영업중,2024-11-15 09:09:30,2007-01-10,,서울특별시 송파구 송파동 19-7 성일빌딩,2007323013111500003,3230000,"서울특별시 송파구 백제고분로 383, 성일빌딩 405호 (송파동)",05626,01,영업/정상,유료,
대신,,개인,213042.490140745,444329.026372434,2026-04-28 22:32:07,I,20,영업중,2023-01-05 15:02:01,2007-01-25,,서울특별시 송파구 마천동 49번지 18호 4층,2007323013111500004,3230000,"서울특별시 송파구 거마로 96 (마천동,4층)",,01,영업/정상,유료,
두리잡인력파출,,개인,209580.01465922,444602.220407054,2026-04-28 22:32:08,I,20,영업중,2021-10-01 16:47:11,2010-02-08,,서울특별시 송파구 송파동 89번지 5호 201호,2010323013114500005,3230000,"서울특별시 송파구 송파대로 406 (송파동,201호)",,01,영업/정상,유료,
하나파출부,,개인,210403.825298326,443562.753075246,2026-04-28 22:32:09,I,20,영업중,2022-03-10 18:01:21,2011-04-05,,서울특별시 송파구 가락동 98-2 훼밀리오피스텔,2011323019214500005,3230000,"서울특별시 송파구 송파대로30길 8, 훼밀리오피스텔 406호 (가락동)",05719,01,영업/정상,유료,
소망여성인력,,개인,207624.424720682,445533.439634339,2026-04-28 22:32:09,I,20,영업중,2024-05-08 15:29:19,2011-05-09,,서울특별시 송파구 잠실동 22-6 리센츠상가 2층 c12호,2011323019214500009,3230000,"서울특별시 송파구 올림픽로 145, 리센츠상가 2층 c12호 (잠실동)",05502,01,영업/정상,유료,
착한인력파출,,개인,213607.036557078,443733.387840928,2026-04-28 22:32:09,I,20,영업중,2025-12-24 15:48:09,2011-10-05,,서울특별시 송파구 마천동 211 산수그린빌,2011323019214500019,3230000,"서울특별시 송파구 성내천로 277, 201호 (마천동, 산수그린빌)",05749,01,영업/정상,유료,
한누리 직업소개소,,개인,209288.472788912,445003.567286128,2026-04-28 22:32:09,I,20,영업중,2023-09-06 09:57:06,2011-11-25,,서울특별시 송파구 송파동 15번지 4호 웅현빌딩,2011323019214500023,3230000,"서울특별시 송파구 송파대로 456, 웅현빌딩 2층 (송파동)",05625,01,영업/정상,유료,
(A+)에이스산모케어,,개인,210491.321883503,443569.763243482,2026-04-28 22:32:09,I,20,영업중,2025-11-05 18:07:55,2006-01-19,,서울특별시 송파구 가락동 98번지 7호 거북이빌딩,2012323019214500011,3230000,"서울특별시 송파구 송파대로28길 13, 거북이빌딩 1001호 (가락동)",05719,01,영업/정상,유료,02-0543-3447
미화파출부,,개인,209452.341133051,444866.77298564,2026-04-28 22:32:09,I,20,영업중,2024-05-02 16:05:25,2012-07-19,,서울특별시 송파구 송파동 19번지 5호 201호,2012323019214500012,3230000,서울특별시 송파구 백제고분로 379 (송파동),,01,영업/정상,유료,02-430-8880
서일인력,,개인,209491.869784483,444762.615897996,2026-04-28 22:32:10,I,20,영업중,2025-01-08 15:09:35,2012-07-26,,서울특별시 송파구 송파동 85번지 4호 해성빌딩,2012323019214500014,3230000,"서울특별시 송파구 백제고분로42길 4-29, 해성빌딩 1층 (송파동)",05667,01,영업/정상,유료,
서울간병인협회,,개인,209305.551886266,444546.766446641,2026-04-28 22:32:10,I,20,영업중,2024-08-05 11:06:40,2012-08-21,,서울특별시 송파구 석촌동 282번지 1호 102호,2012323019214500016,3230000,"서울특별시 송파구 백제고분로40길 14-9, 102호 (석촌동)",,01,영업/정상,유료,
미소직업소개소,,개인,209288.472788912,445003.567286128,2026-04-28 22:32:10,I,20,영업중,2025-05-13 09:15:42,2010-03-12,,서울특별시 송파구 송파동 15-4 웅현빌딩,2013323019214500003,3230000,"서울특별시 송파구 송파대로 456, 웅현빌딩 2층 (송파동)",05625,01,영업/정상,유료,02-425-3008
(주)케이앤드 컨설팅,,법인,210496.095,443734.984999999,2026-04-28 22:32:10,I,20,영업중,2024-05-02 16:28:55,2013-07-02,,서울특별시 송파구 가락본동 83번지 19호 지층,2013323019214500007,3230000,"서울특별시 송파구 중대로9길 42-30, 지층 (가락동)",,01,영업/정상,유료,
한스컨설팅,,개인,211788.824,441720.322,2026-04-28 22:32:10,I,20,영업중,2025-07-21 17:11:33,2011-05-03,,서울특별시 송파구 장지동 904-2 센트라포레,2013323019214500014,3230000,"서울특별시 송파구 위례순환로 478, 센트라포레 801호 (장지동)",05814,01,영업/정상,유료,02-566-7487
레드프로 에이치알,,개인,208992.217212857,445885.719952303,2026-04-28 22:32:10,I,20,영업중,2025-05-07 09:09:19,2014-06-27,,서울특별시 송파구 신천동 7번지 28호,2014323019214500012,3230000,"서울특별시 송파구 올림픽로 293-19, 710호 (신천동, 현대타워아파트)",05510,01,영업/정상,유료,02-415-1415
현대인력직업,,개인,209272.262855382,445025.913505159,2026-04-28 22:32:10,I,20,영업중,2024-05-03 11:43:15,2015-03-09,,서울특별시 송파구 송파동 15-3 해광빌딩,2015323023114500003,3230000,"서울특별시 송파구 송파대로 458, 해광빌딩 (송파동)",05625,01,영업/정상,유료,02-419-9399
한일인력정보센터,,개인,,,2026-04-28 22:32:10,I,20,영업중,2025-05-14 10:50:05,2013-07-24,,서울특별시 송파구 거여동 178번지 1호,2015323023114500004,3230000,"서울특별시 송파구 거마로 33, 지층 (거여동)",05735,01,영업/정상,유료,
에이스 직업소개소,,개인,209966.476881714,445234.668950773,2026-04-28 22:32:11,I,20,영업중,2024-06-12 17:20:50,2017-03-13,,서울특별시 송파구 송파동 141번지 동서빌딩,2017323023114500005,3230000,"서울특별시 송파구 오금로 172, 3층 303호 (송파동, 동서빌딩)",05663,01,영업/정상,유료,
OK직업소개센터,,개인,213836.818937676,443136.78918277,2026-04-28 22:32:11,I,20,영업중,2024-06-07 10:24:47,2017-08-04,,서울특별시 송파구 거여동 577,2017323023114500015,3230000,"서울특별시 송파구 성내천로63길 6, 1층 (거여동)",05776,01,영업/정상,유료,1577-3833
주식회사 다산에이치알엠,,법인,213032.020864518,443911.966488301,2026-04-28 22:32:11,I,20,영업중,2024-05-02 16:04:33,2017-08-31,,,2017323023114500017,3230000,"서울특별시 송파구 마천로41길 5, 302호호 (마천동, 자매빌딩)",05756,01,영업/정상,유료,02-431-0717
신천인력,,개인,207418.845590468,445303.404140575,2026-04-28 22:32:11,I,20,영업중,2022-04-18 16:34:43,2017-12-19,,서울특별시 송파구 잠실동 207번지 201호,2017323025614500006,3230000,"서울특별시 송파구 백제고분로15길 52, 201호호 (잠실동)",05559,01,영업/정상,유료,
거마건설인력,,개인,212742.901828312,443495.422080786,2026-04-28 22:32:12,I,20,영업중,2023-01-18 10:41:50,2018-02-14,,서울특별시 송파구 거여동 42번지 10호,2018323025614500005,3230000,"서울특별시 송파구 거마로 6, 401호 (거여동)",05768,01,영업/정상,유료,02-404-9946
에이치알클릭,,개인,212768.639964757,444059.087175587,2026-04-28 22:32:12,I,20,영업중,2024-03-14 08:37:15,2019-01-15,,서울특별시 송파구 거여동 129-73 동일빌딩,2019323025914500003,3230000,"서울특별시 송파구 마천로 254, 동일빌딩 3층 305호 (거여동)",05735,01,영업/정상,유료,
주식회사 포유스,,법인,,,2026-04-28 22:32:12,I,20,영업중,2024-05-01 13:14:49,2019-02-26,,서울특별시 송파구 문정동 651번지 10호 파트너스1 513호,2019323025914500006,3230000,"서울특별시 송파구 법원로 92, 파트너스1 513호 (문정동)",05855,01,영업/정상,유료,02-402-2503
(주)단비코퍼레이션,,법인,209419.462951846,444888.76026351,2026-04-28 22:32:12,I,20,영업중,2024-11-06 09:11:28,2019-04-01,,서울특별시 송파구 송파동 18번지 건원빌딩,2019323025914500008,3230000,"서울특별시 송파구 백제고분로41길 7-23, 건원빌딩 (송파동)",05626,01,영업/정상,유료,
닥터맘(송파지사),,개인,212645.539631084,443127.535494347,2026-04-28 22:32:12,I,20,영업중,2024-05-08 15:44:43,2019-04-18,,서울특별시 송파구 거여동 290-1 세신거여종합상가,2019323025914500011,3230000,"서울특별시 송파구 양산로 14, 세신거여종합상가 215호 (거여동)",05779,01,영업/정상,유료,
주식회사 아르카에이치알,,법인,208575.087946862,444452.69994178,2026-04-28 22:32:12,I,20,영업중,2024-05-03 11:41:51,2019-06-14,,서울특별시 송파구 석촌동 210번지 6호 301호,2019323025914500015,3230000,"서울특별시 송파구 백제고분로 282, 301호 (석촌동)",05679,01,영업/정상,유료,02-424-1073
(주)심컴퍼니코리아,,법인,210020.951829779,446001.678562765,2026-04-28 22:32:12,I,20,영업중,2025-03-19 10:37:49,2017-03-21,,서울특별시 송파구 방이동 49 오르본 인투파크 오피스텔,2019323025914500016,3230000,"서울특별시 송파구 오금로11길 55-22, 오르본 인투파크 오피스텔 102동 401호 (방이동)",05545,01,영업/정상,유료,02-3431-8766
비엠피에이치알,,개인,,,2026-04-28 22:32:12,I,20,영업중,2026-04-07 13:27:29,2019-07-22,,서울특별시 송파구 문정동 651번지 10호 파트너스1 909호,2019323025914500019,3230000,"서울특별시 송파구 법원로 92, 파트너스1 909호 (문정동)",05855,01,영업/정상,유료,
예닮컨설팅,,개인,210658.051559152,443620.612078283,2026-04-28 22:32:12,I,20,영업중,2023-05-23 10:46:30,2019-08-23,,서울특별시 송파구 가락동 79번지 7호 올림피아오피스텔 1006호,2019323025914500022,3230000,"서울특별시 송파구 송파대로28길 32, 올림피아오피스텔 1006호 (가락동)",05718,01,영업/정상,유료,0505-432-0119
포컴인력뱅크,,개인,211262.754658782,443270.546001431,2026-04-28 22:32:12,I,20,영업중,2024-05-02 16:02:44,2019-09-09,,서울특별시 송파구 문정동 3번지 현대아파트상가 109호,2019323025914500023,3230000,"서울특별시 송파구 송이로 199, 현대아파트상사 109호 (문정동)",05795,01,영업/정상,유료,02-423-7723
(주)서치코리아,,법인,210986.460698452,441725.293491662,2026-04-28 22:32:13,I,20,영업중,2022-11-08 09:42:31,2004-06-08,,서울특별시 송파구 문정동 634번지 가든파이브라이프,2020323025914500001,3230000,"서울특별시 송파구 충민로 66, 가든파이브라이프 T-7011호 (문정동)",05838,01,영업/정상,유료,02-3474-9154
제일파출부,,개인,209580.01465922,444602.220407054,2026-04-28 22:32:13,I,20,영업중,2022-11-15 14:24:34,2020-01-22,,서울특별시 송파구 송파동 89번지 5호 제일빌딩 202호,2020323025914500003,3230000,"서울특별시 송파구 송파대로 406, 제일빌딩 202호 (송파동)",05667,01,영업/정상,유료,02-424-5775
와이엠 이에스엘(YM ESL),,개인,212631.968657493,443089.54324724,2026-04-28 22:32:13,I,20,영업중,2024-05-02 10:42:14,2017-03-08,,서울특별시 송파구 거여동 293번지 1호 세신거여훼미리타운,2020323025914500008,3230000,"서울특별시 송파구 양산로 12, 세신거여훼미리타운 128호 (거여동)",05787,01,영업/정상,유료,
(주)인커넥트,,법인,,,2026-04-28 22:32:13,I,20,영업중,2021-10-01 09:14:31,2015-09-09,,서울특별시 송파구 문정동 651-10 파트너스1,2020323025914500014,3230000,"서울특별시 송파구 법원로 92, 파트너스1 9층 908호 (문정동)",05855,01,영업/정상,유료,02-6419-5852
미라클인력개발,,개인,212398.096434974,444380.686650483,2026-04-28 22:32:13,I,20,영업중,2023-03-03 13:03:50,2020-07-14,,"서울특별시 송파구 오금동 133-16 영풍아파트,상가",2020323025914500015,3230000,"서울특별시 송파구 마천로 204, 101동 203호 (오금동, 영풍아파트,상가)",05738,01,영업/정상,유료,
주식회사 원티드랩,,법인,203016.183843955,444168.205988118,2026-04-28 22:32:13,I,20,영업중,2025-04-04 08:50:20,2015-04-30,,서울특별시 강남구 역삼동 736번지 1호 캐피탈타워,2020323025914500018,3230000,"서울특별시 강남구 테헤란로 142, 캐피탈타워 6층 (역삼동)",06236,01,영업/정상,유료,02-539-7117
맥서치,,개인,203532.096037726,444957.623455637,2026-04-28 22:32:13,I,20,영업중,2022-12-12 08:04:05,2018-01-03,,서울특별시 강남구 역삼동 689번지 1호 삼본빌딩,2020323025914500026,3230000,"서울특별시 강남구 언주로 544, 삼본빌딩 6층 605호 (역삼동)",06147,01,영업/정상,유료,
