건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,맘모스,2007-04-09,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임물,,,2007-04-09 11:59:26,,2005-06-20,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가*층나열 **호,CDFF2241082005000026,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,영등포유통상가*층나열)",,03,폐업,,,,,,
,범우아케이트,2010-04-12,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임물,,,2010-04-12 09:42:36,,2005-06-15,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가*층가열 **호,CDFF2241082005000030,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,영등포유통상가*층가열)",,03,폐업,,,,26797634,,
,(주)조이우드,2007-09-11,191110.906179976,448026.231040816,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임물(아케이드),,,2007-09-11 15:22:42,,2005-08-30,150-045,서울특별시 영등포구 당산동*가 **-* 선박빌딩*층,CDFF2241082005000038,3180000,,"서울특별시 영등포구 양평로 **  (당산동*가,선박빌딩*층)",,03,폐업,,,,,,
,(주)에이앤비소프트,2007-03-29,190829.348396926,443604.016111152,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임물,,,2007-03-29 13:58:54,,2005-09-27,150-814,서울특별시 영등포구 대림동 ***-**,CDFF2241082005000041,3180000,,서울특별시 영등포구 도림로**길 **-**  (대림동),,03,폐업,,,,,,
,주)패스트레인,2007-06-21,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임물,,,2007-06-21 16:18:50,,2005-08-10,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가 ***호,CDFF2241082005000044,3180000,,"서울특별시 영등포구 영등포로 ***,  ***호 (당산동*가,영등포유통상가)",,03,폐업,,,,,,
,대진테크,2015-04-10,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임물,,,2015-04-10 15:15:48,,2005-09-13,150-042,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 마열 *~*호,CDFF2241082005000048,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,유통상가 *층 마열 *~*호)",,03,폐업,,,,02-2631-3126,,
근린생활시설,인창전자,2010-01-21,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,게임제작유통,20,,2010-01-21 13:27:38,,2005-09-20,,서울특별시 영등포구 당산동*가 **-* 영등포유통상가,CDFF2241082005000049,3180000,상업지역,"서울특별시 영등포구 영등포로 ***  (당산동*가,영등포유통상가)",,03,폐업,학교정화(상대),,,,,
,(주)개미집 소프트,2012-02-09,193732.392169737,446552.169673195,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,온라인 게임,10,,2012-02-09 18:00:13,,2005-09-22,,서울특별시 영등포구 여의도동 **-* 대영빌딩 ***호,CDFF2241082005000051,3180000,,서울특별시 영등포구 국제금융로*길 ** (여의도동),,03,폐업,,,,,,
,스컬텍,2015-02-04,190391.548804307,445829.420986296,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,,,,2015-02-04 13:09:18,,2006-02-20,150-094,서울특별시 영등포구 문래동*가 **-**,CDFF2241082006000002,3180000,,서울특별시 영등포구 도림로***나길 *-*  (문래동*가),,03,폐업,,,,,,
,스타전자,2007-03-13,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:00,I,03,폐업,,,,2007-03-13 13:57:44,,2006-04-04,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가*층나열**호,CDFF2241082006000019,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,영등포유통상가*층나열**호)",,03,폐업,,,,,,
,(주)이앤엑스테크놀로지,2011-01-31,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,,,,2011-02-01 12:57:48,,2006-04-19,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가*층마열**호,CDFF2241082006000024,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,영등포유통상가*층마열**호)",,03,폐업,,,,,,
,월드스타,2007-04-11,190783.606940757,447179.012459191,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,,,,2007-04-11 13:48:48,,2006-04-20,150-804,서울특별시 영등포구 당산동*가 ***-* 서린빌딩***호,CDFF2241082006000025,3180000,,"서울특별시 영등포구 당산로 ***  (당산동*가,서린빌딩***호)",,03,폐업,,,,,,
,스카이전자,2014-10-31,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물(아게이드),,,2014-11-04 10:21:14,,2006-06-13,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가지하다열 *호,CDFF2241082006000030,3180000,,"서울특별시 영등포구 영등포로 ***,  *호 (당산동*가,영등포유통상가지하다열)",,03,폐업,,,,,,
,아카데미,2015-03-27,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,,,2015-03-27 14:47:13,,2006-07-20,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가 *층 가-**,CDFF2241082006000034,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,영등포유통상가 *층 가-**)",,03,폐업,,,,,,
,한밭전자,2006-10-27,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물제작업,,,2006-10-27 18:43:46,,2006-07-20,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가 지하 바 - *호,CDFF2241082006000036,3180000,,"서울특별시 영등포구 영등포로 ***,  *호 (당산동*가,영등포유통상가 지하 바 -)",,03,폐업,,,,02-2635-9622,,
,신원전자,2023-05-11,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물제작,,,2023-05-15 10:15:02,,2006-07-20,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가 나 - **호,CDFF2241082006000037,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,영등포유통상가 나 -)",,03,폐업,,,,,,
,윈네트워크,2011-03-23,193282.654266684,447611.552045596,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,,,2011-03-23 17:32:43,,2006-10-02,150-868,서울특별시 영등포구 여의도동 **-** 한서리버파크 ****호,CDFF2241082006000038,3180000,,"서울특별시 영등포구 여의서로 **,  ****호 (여의도동,한서리버파크)",,03,폐업,,,,,,
근린생활시설,한승전자,2010-05-04,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물제작,18,6,2010-05-04 10:49:58,,2006-05-01,,서울특별시 영등포구 당산동*가 **-* 영등포유통상가 지나**호,CDFF2241082006000046,3180000,준공업지역,"서울특별시 영등포구 영등포로 ***  (당산동*가,영등포유통상가 지나**호)",,03,폐업,기타,,,,8,2
,주식회사 피닉스엔터프라이즈,2010-02-12,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,20,,2010-02-12 10:29:31,,2007-01-18,,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 가열 **호,CDFF2241082007000002,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,유통상가 *층 가열 **호)",,03,폐업,,,,02-2637-0089,,
,(주)케이씨 파라다이스,2009-02-25,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,0,,2009-02-25 10:26:56,,2007-11-07,150-723,"서울특별시 영등포구 당산동*가 **-* 영등포유통상가 *층가열**,**호",CDFF2241082007000020,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,영등포유통상가 *층가열**,**호)",,03,폐업,,,,02-2671-0022,,
,유한소프트,2009-01-14,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,아케이드게임물,,,2009-01-14 16:00:58,,2007-11-21,150-042,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 나열 **호,CDFF2241082007000022,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,유통상가 *층 나열)",,03,폐업,,,,02-2631-6944,,
,오게임,2009-08-27,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,1,,2009-08-27 17:56:36,,2007-11-21,,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 라열 **호,CDFF2241082007000023,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,유통상가 *층 라열)",,03,폐업,,,,,,
,이호전자,2010-08-02,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,,,2010-08-02 09:07:41,,2007-12-27,150-042,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 ***-*호,CDFF2241082007000026,3180000,,"서울특별시 영등포구 영등포로 ***  (당산동*가,유통상가 *층 ***-*호)",,03,폐업,,,,02-2678-6623,,
,GS전자,2008-03-03,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,,,2008-03-03 18:01:50,,2008-01-07,150-042,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 라열 **호,CDFF2241082008000001,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,유통상가 *층 라열)",,03,폐업,,,,02-2068-6155,,
,나누리소프트,2008-09-25,191732.787123909,446338.512812495,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,온라인게임,,,2008-09-25 17:07:13,,2008-01-10,150-033,서울특별시 영등포구 영등포동*가 *-* (*층),CDFF2241082008000002,3180000,,"서울특별시 영등포구 영등포로 ***  (영등포동*가,(*층))",,03,폐업,,,,,,
,퍼스트네트웍,2008-08-22,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,오락기,,,2008-08-25 09:03:06,,2008-03-26,150-723,서울특별시 영등포구 당산동*가 **-* 영등포유통상가 지하*층 마 **호,CDFF2241082008000008,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,영등포유통상가 지하*층 마)",,03,폐업,,,,02-2635-9176,,
,(주)드림스테이지,2011-12-27,193637.791494392,446447.299629877,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,0,,2011-12-27 15:31:19,,2008-04-17,,서울특별시 영등포구 여의도동 **-** 포레스텔빌딩 ***호,CDFF2241082008000011,3180000,,"서울특별시 영등포구 여의대방로**길 **,  ***호 (여의도동,포레스텔빌딩)",,03,폐업,,,,,,
,기영전자,2013-06-19,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,,,2013-06-19 21:18:33,,2008-05-20,150-042,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 나열 **호,CDFF2241082008000015,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,유통상가 *층 나열)",,03,폐업,,,,02-417-9619,,
,현진전자,2015-07-08,190555.768991595,446698.814322782,유통관련업,게임물제작업,2026-04-28 22:33:01,I,03,폐업,게임물,,,2015-07-08 13:31:54,,2008-06-02,150-042,서울특별시 영등포구 당산동*가 **-* 유통상가 *층 가 **호,CDFF2241082008000021,3180000,,"서울특별시 영등포구 영등포로 ***,  **호 (당산동*가,유통상가 *층 가)",,03,폐업,,,,,,
