사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
(사)지구촌사랑나눔,,법인,189957.902262466,442341.404618676,2026-04-28 22:30:36,I,20,영업중,2014-05-26 15:35:12,2013-01-09,152-800,서울특별시 구로구 가리봉동 122번지 4호,2013316016014500001,3160000,서울특별시 구로구 구로동로 14-5 (가리봉동),,01,영업/정상,무료,02-863-6660
(사)한국산업단지경영자협의회연합회,,법인,190847.613859557,442507.748860505,2026-04-28 22:30:36,I,20,영업중,2021-04-14 17:55:37,2013-02-15,,서울특별시 구로구 구로동 188번지 5호 키콕스벤처센터 201호,2013316016014500003,3160000,"서울특별시 구로구 디지털로32길 29, 201호 (구로동)",,01,영업/정상,무료,02-6300-5643
(사)한국이러닝협회,,법인,190666.864354145,442750.016695612,2026-04-28 22:30:36,I,20,영업중,2025-11-17 16:44:06,2013-10-01,,서울특별시 구로구 구로동 170번지 5호,2013316016014500021,3160000,"서울특별시 구로구 디지털로33길 28, 1104호 (구로동, 우림이비지센터1차)",08377,01,영업/정상,무료,02-2108-1461
(사)한국산업단지경영자연합회서울,,법인,190847.613859557,442507.748860505,2026-04-28 22:30:37,I,20,영업중,2021-01-04 16:44:54,2016-11-24,,,2016316016014500030,3160000,"서울특별시 디지털로32길 29, 201호 (구로동, 키콕스벤처센터)",08379,01,영업/정상,무료,02-6300-6556
(사)한국퇴직연금개발원,,법인,190541.499138217,442708.140860448,2026-04-28 22:30:37,I,20,영업중,2017-01-26 13:56:52,2017-01-26,,,2017316016014500003,3160000,"서울특별시 구로구 디지털로31길 38-21, 1201호 (구로동, 이앤씨벤처드림타워3차)",08376,01,영업/정상,무료,
(사)대한노인회구로구지회,,법인,190428.773867947,444551.4686809,2026-04-28 22:30:37,I,20,영업중,2026-01-21 13:18:09,2017-05-19,,서울특별시 구로구 구로동 50-9 구로누리 배드민턴장,2017316016014500018,3160000,"서울특별시 구로구 새말로18길 39, 1층 (구로동)",08289,01,영업/정상,무료,
나눔돌봄 사회적협동조합,,법인,189506.070352427,443487.294555921,2026-04-28 22:30:37,I,20,영업중,2026-03-23 16:19:20,2020-06-22,,,2020316016014500008,3160000,"서울특별시 구로구 구로동로35나길 14, 지층 1호 (구로동)",08286,01,영업/정상,무료,070-5121-4595
한국공간정보산업협동조합,,법인,190504.7782409,442154.992807483,2026-04-28 22:30:37,I,20,영업중,2025-05-27 15:49:37,2020-07-15,,,2020316016014500011,3160000,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 308호 (구로동)",08389,01,영업/정상,무료,02-830-0233
구로시니어클럽,,법인,186433.351493383,443741.776961018,2026-04-28 22:30:37,I,20,영업중,2020-12-10 16:00:29,2020-12-10,,,2020316016014500023,3160000,"서울특별시 구로구 경인로20가길 38, 3층 (오류동)",08272,01,영업/정상,무료,
(사)한국융합기술진흥원,,법인,188890.674096939,444722.181249086,2026-04-28 22:30:37,I,20,영업중,2021-04-14 17:53:21,2021-04-14,,,2021316016014500005,3160000,"서울특별시 구로구 경인로53길 90, 에스티엑스 더블유 타워 1213-1호 (구로동)",08215,01,영업/정상,무료,
사단법인 한국창직협회,,법인,190688.747501289,442618.785745098,2026-04-28 22:30:37,I,20,영업중,2025-11-20 13:49:10,2022-02-08,,,2022316016014500004,3160000,"서울특별시 구로구 디지털로33길 11, 에이스테크노타워8차 910호 (구로동)",08380,01,영업/정상,무료,02-6959-2132
구로조은장애인자립생활센터,,법인,190528.450104488,442352.770364667,2026-04-28 22:30:37,I,20,영업중,2025-12-08 10:55:32,2022-03-25,,서울특별시 구로구 구로동 212-13 벽산디지털밸리Ⅲ,2022316016014500008,3160000,"서울특별시 구로구 디지털로 271, 벽산디지털밸리Ⅲ 208호 (구로동)",08381,01,영업/정상,무료,02-2616-3391
전국장애인 사회적협동조합,,법인,190479.902194476,442751.419539641,2026-04-28 22:30:37,I,20,영업중,2025-11-25 11:47:35,2025-11-25,,,2025316016014500022,3160000,"서울특별시 구로구 디지털로33길 55, 이앤씨벤처드림타워2차 1206호 (구로동)",08376,01,영업/정상,무료,02-2138-0244
서울구로기계공구사업단지사업협동조합,2007-08-29,법인,189277.761702183,444671.551731639,2026-04-28 22:30:36,I,40,폐업,2007-08-29 14:57:35,1998-03-26,,서울특별시 구로구 구로동 604번지 1호,1998316009311200001,3160000,,,03,폐업,무료,
서울여성노동자회무료직업소개소,2010-07-27,법인,189501.347415163,443585.426804578,2026-04-28 22:30:36,I,40,폐업,2010-07-27 17:03:27,1999-10-21,152-853,서울특별시 구로구 구로2동 409번지 54호,1999316009311200001,3160000,서울특별시 구로구 구로동로35가길 10-3 (구로동),,03,폐업,무료,
(재)경영기술개발원,2008-04-16,법인,192113.200600983,443344.373525343,2026-04-28 22:30:36,I,40,폐업,2008-04-24 15:38:34,2007-03-21,,서울특별시 동작구 신대방동 565호 우성 2 1703,2007316011711200001,3160000,"서울특별시 동작구 여의대방로 22, 2동 1703호 (신대방동,우성)",,03,폐업,무료,
구로농인직업재활센터,2025-12-05,법인,190257.908630272,443738.825563265,2026-04-28 22:30:36,I,40,폐업,2025-12-11 09:32:28,2007-06-07,,서울특별시 구로구 구로4동 98번지 5호 4층,2007316011711200003,3160000,"서울특별시 구로구 가마산로 272, 4층 (구로동)",,03,폐업,무료,02-865-1077
서울구로지역자활센터,2020-09-10,법인,190333.484028153,443366.861958704,2026-04-28 22:30:36,I,40,폐업,2020-09-10 14:40:36,2007-12-21,,서울특별시 구로구 구로4동 136번지 83호,2008316011714500004,3160000,"서울특별시 구로구 구로중앙로 26, 3층 (구로동)",,03,폐업,무료,02-838-5660
(재)경영기술개발원 직업소개소,2011-12-15,법인,189729.162978364,444315.34504683,2026-04-28 22:30:36,I,40,폐업,2011-12-15 15:53:54,2009-02-10,152-050,서울특별시 구로구 구로동 551번지 109호,2009316011714500005,3160000,서울특별시 구로구 구로중앙로34길 33-4 (구로동),,03,폐업,무료,
(사)대한간호조무사협회,2022-02-22,법인,190352.185129194,443799.918089908,2026-04-28 22:30:36,I,40,폐업,2022-03-23 13:16:35,2011-06-23,,서울특별시 구로구 구로동 97번지 3호,2011316016014500021,3160000,서울특별시 구로구 가마산로 282 (구로동),,03,폐업,무료,02-838-8682
서울구로삶터지역자활센터,2020-09-10,법인,189501.347415163,443585.426804578,2026-04-28 22:30:36,I,40,폐업,2020-09-10 16:57:18,2012-01-31,,서울특별시 구로구 구로2동 409번지 54호,2012316016014500005,3160000,서울특별시 구로구 구로동로35가길 10-3 (구로동),,03,폐업,무료,02-867-0516
지역고용인적자원개발협회,2013-11-08,법인,189729.162978364,444315.34504683,2026-04-28 22:30:36,I,40,폐업,2014-01-06 11:29:23,2011-01-03,152-862,서울특별시 구로구 구로5동 551번지 109호 6층,2012316016014500021,3160000,"서울특별시 구로구 구로중앙로34길 33-4, 6층 (구로동)",,03,폐업,무료,1661-7512
화원종합사회복지관,2024-11-27,법인,189331.783342497,443910.561688865,2026-04-28 22:30:36,I,40,폐업,2024-11-27 17:04:46,2013-02-25,,서울특별시 구로구 구로2동 476번지 134호,2013316016014500004,3160000,서울특별시 구로구 벚꽃로 476-134 (구로동),,03,폐업,무료,02-837-0761
지역고용HRD협회,2014-01-06,법인,189729.162978364,444315.34504683,2026-04-28 22:30:36,I,40,폐업,2014-01-06 09:42:12,2013-11-08,,,2013316016014500025,3160000,서울특별시 구로구 구로중앙로34길 33-4 (구로동),,03,폐업,무료,
서울디지털산업단지경영자협의회,2016-11-22,법인,190847.613859557,442507.748860505,2026-04-28 22:30:37,I,40,폐업,2016-11-22 14:35:04,2014-01-13,,,2014316016014500002,3160000,"서울특별시 구로구 디지털로32길 29, 201호 (구로동, 키콕스벤처)",,03,폐업,무료,02-6300-6556
고용복지거버넌스협회,2021-04-09,법인,189729.162978364,444315.34504683,2026-04-28 22:30:37,I,40,폐업,2021-04-15 17:26:31,2014-02-06,,서울특별시 구로구 구로동 551번지 109호 601호,2014316016014500004,3160000,"서울특별시 구로구 구로중앙로34길 33-4, 601호 (구로동, 영림빌딩)",08292,03,폐업,무료,070-4870-5710
사단법인 원아시아클럽서울,2014-11-06,법인,190688.747501289,442618.785745098,2026-04-28 22:30:37,I,40,폐업,2014-11-07 09:18:36,2014-03-31,,,2014316016014500013,3160000,"서울특별시 구로구 디지털로33길 11, 506호 (구로동, 에이스테크노8차)",,03,폐업,무료,02-2025-7710
