사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
매크로코퍼레이션(주),종합몰 건강/식품,,222186.914564633,410876.789477775,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 13:28:36,,2025-11-14,,경기도 용인시 처인구 운학동 ***-*,2025562002730203521,"TV홈쇼핑, 인터넷",4050000,"경기도 용인시 처인구 동부로 ***, ***호 (운학동)",17141,,01,영업/정상,,,
네이처맘,건강/식품,,277820.161037971,431037.196970703,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 12:25:28,,2010-02-01,,강원특별자치도 원주시 지정면 가곡리 **** 원주 롯데캐슬 더퍼스트,2017419024130200418,인터넷,4191000,"강원특별자치도 원주시 지정면 가곡로 **, ****동 ***호 (원주 롯데캐슬 더퍼스트)",26352,,01,영업/정상,,,
나다움,종합몰,2025-12-19,180064.764835475,473284.337047264,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:15:19,,2025-02-04,,경기도 파주시 금촌동 **-** 세성빌딩,2025406050730200561,인터넷,4060000,"경기도 파주시 금정**길 **, *층***-p***호(금촌동,세성빌딩,공유오피스) (금촌동)",10929,,03,폐업,,,
지니,종합몰 건강/식품 의류/패션/잡화/뷰티,2026-05-21,196541.816782271,441507.31880744,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 17:28:49,,2024-04-22,,서울특별시 관악구 봉천동 ***-*,2024320022530200742,인터넷,3200000,"서울특별시 관악구 낙성대역길 **, *층 우측***호 (봉천동)",08793,,03,폐업,,,
타니글로벌,종합몰,,180988.469121159,484928.391454435,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 16:21:07,,2023-10-30,,경기도 파주시 문산읍 당동리 ***-*,2025406050730200400,인터넷,4060000,"경기도 파주시 문산읍 방촌로 ****, 제*층 제***-A***호(좋은빌딩*)",10816,,01,영업/정상,,,
파인컴퍼니,가전 컴퓨터/사무용품,2026-05-20,195045.515107949,443011.455007816,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:17:01,,2015-06-29,,서울특별시 관악구 봉천동 ****번지 벽산블루밍아파트 ***동 ***호,2015320021130200598,인터넷,3200000,"서울특별시 관악구 은천로 **, ***동 ***호 (봉천동, 벽산블루밍아파트)",,,03,폐업,,,02-6105-5122
마주미소,종합몰,2026-05-20,184971.522700042,450643.056387457,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 09:25:58,,2016-06-07,,서울특별시 강서구 마곡동 ***-** 이너매스마곡Ⅱ,2016315016630200620,인터넷,3150000,"서울특별시 강서구 마곡중앙*로 **, 이너매스마곡Ⅱ *층 ***호 (마곡동)",07806,,05,제외/삭제/전출,,,070-4643-7310
(주) 비엠시스코리아,컴퓨터/사무용품,2026-05-20,203494.549317446,444239.82935402,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 15:50:54,,2020-06-15,,서울특별시 강남구 역삼동 ***번지 **호,2020322023630203543,인터넷,3220000,"서울특별시 강남구 논현로**길 **, 역삼포커스빌딩 *층 (역삼동)",06223,,05,제외/삭제/전출,,,
(주)센세이션엔터테인먼트,교육/도서/완구/오락,2026-05-20,204819.34560229,446662.792093523,2026-05-21 03:03:03,U,05,타시군구이관,2026-05-20 17:50:09,,2022-04-05,,서울특별시 강남구 청담동 **-** 리버뷰오피스텔,2022322024930201975,인터넷,3220000,"서울특별시 강남구 영동대로 ***, *층 ***호 리버뷰오피스텔 (청담동)",06072,,05,제외/삭제/전출,,,
"주식회사 모드니스토어 (Modnystore.Co.,Ltd)",기타,2025-12-17,172700.725764429,475591.872578318,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:07:18,,2024-12-13,,경기도 파주시 탄현면 성동리 ***,2024406050730205043,인터넷,4060000,"경기도 파주시 탄현면 성동로 **-**, *층",10862,,03,폐업,,,
더 클래씨 앤 클레이(2호점),종합몰,2026-05-21,164657.31370963,465551.919828301,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 16:09:56,,2024-05-31,,경기도 김포시 통진읍 서암리 ***-*,2024409046530204036,인터넷,4090000,"경기도 김포시 통진읍 서암로**번길 **-**, *층 ***-B**호",10018,,03,폐업,,,
저스트두잇,종합몰,2025-12-12,181429.886692476,469045.573730663,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 10:04:17,,2024-11-28,,경기도 파주시 상지석동 ***-**,2024406050730204889,인터넷,4060000,"경기도 파주시 고봉로 ***-**, *층 ***-E***호 (상지석동)",10911,,03,폐업,,,
더리프캐나다,건강/식품,2026-05-21,191514.06272201,447942.10294104,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 13:52:44,,2025-08-28,,서울특별시 영등포구 당산동*가 ***-** 서흥그린빌,2025318025430202000,인터넷,3180000,"서울특별시 영등포구 당산로**길 **-*, ***호 (당산동*가, 서흥그린빌)",07223,,03,폐업,,,
장수푸드,종합몰 의류/패션/잡화/뷰티 기타,2026-05-20,210193.6886262,429619.308077682,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 11:45:43,,2025-10-16,,경기도 성남시 분당구 정자동 *** 한솔마을,2025378039430201900,"인터넷, 기타",3780000,"경기도 성남시 분당구 내정로 **, 한솔마을 ***동 ****호 (정자동)",13607,,03,폐업,,,
(주) 프리즘엠아이텍,종합몰,,194530.535390096,446306.787198089,2026-05-21 03:03:03,U,01,정상영업,2026-05-20 10:06:36,,2020-08-24,,서울특별시 영등포구 여의도동 **-* 콤비빌딩,2020318024730200544,인터넷,3180000,"서울특별시 영등포구 **로 **, 콤비빌딩 *층 ***호 (여의도동)",07345,,01,영업/정상,,,
핫딜마켓,종합몰,2026-05-20,243274.929406819,443226.923588779,2026-05-21 03:03:03,U,03,폐업처리,2026-05-20 17:31:15,,2025-05-28,,경기도 양평군 양평읍 양근리 ***-*,2025417023230201336,인터넷,4170000,"경기도 양평군 양평읍 양평시장길**번길 *, *층 ***호-C***",12556,,03,폐업,,,
