건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,전기태 스포츠댄스,2003-08-23,,207341.895967209,445466.38383798,무도학원업,2026-04-26 22:30:12,I,03,폐업,0,2004-01-28 14:32:58,,2002-06-21,138-861,,서울특별시 송파구 잠실동 184-3,,CDFH3301112002000001,3230000,사립,서울특별시 송파구 올림픽로 118  (잠실동),,03,폐업,,,
,,국제댄스스포츠,2005-03-02,,207386.680173631,445464.294872422,무도학원업,2026-04-26 22:30:12,I,03,폐업,0,2005-03-02 14:20:28,,2002-11-26,138-861,,서울특별시 송파구 잠실동 184-5 (3층),,CDFH3301112002000002,3230000,사립,"서울특별시 송파구 올림픽로 124  (잠실동,(3층))",,03,폐업,,,
,,무한도전댄스스포츠,2014-05-19,,207341.895967209,445466.38383798,무도학원업,2026-04-26 22:30:12,I,03,폐업,0,2014-05-19 17:31:11,,2004-11-10,138-220,,"서울특별시 송파구 잠실동 184-3 ,  3층",,CDFH3301112004000001,3230000,사립,"서울특별시 송파구 올림픽로 118  (잠실동,,  3층)",,03,폐업,,,
,,아카데미 댄스학원,2017-06-29,,209635.83513501,445921.564437691,무도학원업,2026-04-26 22:30:12,I,03,폐업,Y,2017-06-28 15:47:17,,2010-08-04,138-827,,서울특별시 송파구 방이동 37-7 515호,,CDFH3301112010000001,3230000,사립,서울특별시 송파구 오금로11길 23-9 (방이동),05543,03,폐업,,,
0,0,신동양무도학원,1999-11-16,,210970.75707265,448713.31669728,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1994-12-21,134-874,0,서울특별시 강동구 천호동 425-5 1층,,CDFH3301111994000001,3240000,사립,"서울특별시 강동구 올림픽로 664  (천호동,1층)",,03,폐업,,,
0,0,현대스포츠댄스학원,2000-03-22,,,,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1996-08-01,134-822,0,서울특별시 강동구 둔촌동 413-50,,CDFH3301111996000001,3240000,사립,,,03,폐업,,,
0,0,성심무도학원,2000-02-29,,,,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1997-05-13,134-822,0,서울특별시 강동구 둔촌동 453-1 2층,,CDFH3301111997000001,3240000,사립,,,03,폐업,,,
,,김태일스포츠댄스,2007-10-23,,212078.284279369,448257.541433568,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2007-10-24 11:31:00,,1997-12-03,134-814,,서울특별시 강동구 길동 414-4,,CDFH3301111997000002,3240000,사립,서울특별시 강동구 천호대로175길 42  (길동),,03,폐업,,,
0,0,동경무도학원,1999-10-02,,210935.038615054,448663.480515858,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1998-07-30,134-874,0,서울특별시 강동구 천호동 427-3,,CDFH3301111998000001,3240000,사립,서울특별시 강동구 올림픽로 660  (천호동),,03,폐업,,,
0,0,로얄무도학원,2001-12-10,,211200.701570024,448517.825802699,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1999-04-20,134-864,0,서울특별시 강동구 천호동 453-24,,CDFH3301111999000001,3240000,사립,서울특별시 강동구 천호대로157길 26  (천호동),,03,폐업,,,
0,0,중부무도학원,2002-01-25,,212409.034805804,447784.078188101,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1999-09-21,134-822,0,서울특별시 강동구 둔촌동 459-2 중부빌딩 405호,,CDFH3301111999000002,3240000,사립,"서울특별시 강동구 양재대로102길 52,  405호 (둔촌동,중부빌딩)",,03,폐업,,,
0,0,태양무도학원,2000-02-10,,211330.148489184,448364.45842256,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1999-09-21,134-864,0,서울특별시 강동구 천호동 451-0 2층,,CDFH3301111999000003,3240000,사립,"서울특별시 강동구 천호대로 1053  (천호동,2층)",,03,폐업,,,
0,0,한강무도학원,2000-02-24,,210935.038615054,448663.480515858,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1999-11-17,134-874,0,서울특별시 강동구 천호동 427-3 2층,,CDFH3301111999000004,3240000,사립,"서울특별시 강동구 올림픽로 660  (천호동,2층)",,03,폐업,,,
0,0,천호무도학원,2000-03-06,,210970.75707265,448713.31669728,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,1999-12-13,134-874,0,서울특별시 강동구 천호동 425-5 1층,,CDFH3301111999000005,3240000,사립,"서울특별시 강동구 올림픽로 664  (천호동,1층)",,03,폐업,,,
,,현대댄스스포츠학원,2008-01-10,,212127.772315316,448197.171823144,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2008-01-11 12:56:00,,2000-03-22,134-814,,서울특별시 강동구 길동 413-50,,CDFH3301112000000001,3240000,사립,서울특별시 강동구 천호대로177길 34  (길동),,03,폐업,,,
0,0,유영삼댄스아카데미,2002-06-19,,,,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2003-04-11 10:24:39,,2000-09-20,134-822,0,서울특별시 강동구 둔촌동 456-1,,CDFH3301112000000002,3240000,사립,,,03,폐업,,,
,,동경무도학원,2006-04-26,,210935.038615054,448663.480515858,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2006-04-26 17:06:07,,2001-05-09,134-874,,서울특별시 강동구 천호동 427-3 10통6반,,CDFH3301112001000001,3240000,사립,서울특별시 강동구 올림픽로 660  (천호동),,03,폐업,,,
,,이영호댄스아카데미,2008-01-17,,212143.778930005,448048.253831401,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2008-01-17 17:30:49,,2001-05-16,134-814,,서울특별시 강동구 길동 459-3,,CDFH3301112001000002,3240000,사립,서울특별시 강동구 천호대로 1139  (길동),,03,폐업,,,
,,올림픽무도학원,2008-06-11,,213676.319090609,450194.855705321,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2008-06-11 10:00:30,,2001-06-01,134-825,,서울특별시 강동구 명일동 47-6 배제빌딩302,,CDFH3301112001000003,3240000,사립,"서울특별시 강동구 동남로75길 13-7  (명일동,배제빌딩302)",,03,폐업,,,
,418,블루댄스스포츠,2013-08-16,,212105.982273849,448110.885016364,무도학원업,2026-04-26 22:32:46,I,03,폐업,,2013-08-16 15:03:14,,2001-07-02,134-814,,서울특별시 강동구 길동 458-2,,CDFH3301112001000004,3240000,사립,서울특별시 강동구 천호대로177길 16  (길동),,03,폐업,,,
,,신라무도학원,2004-04-23,,211206.540974151,448438.130467194,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2004-04-23 17:15:15,,2001-08-09,134-864,,서울특별시 강동구 천호동 453-10 2층,,CDFH3301112001000005,3240000,사립,"서울특별시 강동구 천호대로159길 13  (천호동,2층)",,03,폐업,,,
,,천호무도학원,2009-04-15,,211185.18354777,448606.609911561,무도학원업,2026-04-26 22:32:46,I,03,폐업,0,2009-04-15 14:39:54,,2002-02-26,134-872,,서울특별시 강동구 천호동 413-1 4층,,CDFH3301112002000001,3240000,사립,"서울특별시 강동구 천호대로157길 37  (천호동,4층)",,03,폐업,,,
0,0,진댄스스포츠클럽,2010-09-03,,211279.672086166,448363.390640112,무도학원업,2026-04-26 22:32:47,I,03,폐업,,2010-09-03 10:44:19,,2002-08-29,134-864,,서울특별시 강동구 천호동 452-0 신경빌딩 3층,,CDFH3301112002000002,3240000,사립,"서울특별시 강동구 천호대로 1045  (천호동,신경빌딩 3층)",,03,폐업,,,
,,뉴서울댄스스포츠,2018-07-11,,212205.324163557,448170.096215943,무도학원업,2026-04-26 22:32:47,I,03,폐업,,2018-07-11 13:14:46,,2002-09-06,,,서울특별시 강동구 길동 413-46 베스트올,,CDFH3301112002000003,3240000,사립,서울특별시 강동구 양재대로 1453 (길동),05353,03,폐업,,,
,3942,플래쉬 댄스스포츠,2025-04-07,,212251.603548884,448345.727351302,무도학원업,2026-04-26 22:32:47,I,03,폐업,,2025-04-07 13:52:06,,2002-12-16,,,서울특별시 강동구 길동 389-2,,CDFH3301112002000004,3240000,사립,서울특별시 강동구 양재대로 1471 (길동),05353,03,폐업,,,
,7586,21C 댄스스포츠,2007-11-23,,212111.336830711,448059.842030801,무도학원업,2026-04-26 22:32:47,I,03,폐업,1,2007-11-26 10:13:02,,2003-04-08,134-814,,서울특별시 강동구 길동 459-2 중부빌딩4층403호,,CDFH3301112003000001,3240000,사립,"서울특별시 강동구 천호대로 1135  (길동,중부빌딩4층403호)",,03,폐업,,,
,7587,중부댄스아카데미,2004-08-12,,212409.034805804,447784.078188101,무도학원업,2026-04-26 22:32:47,I,03,폐업,1,2004-08-13 10:53:38,,2004-06-02,134-822,,서울특별시 강동구 둔촌동 459-2 중부빌딩5층501호,,CDFH3301112004000001,3240000,사립,"서울특별시 강동구 양재대로102길 52  (둔촌동,중부빌딩5층501호)",,03,폐업,,,
1,1496,원라인 댄스 스포츠,2021-08-24,,212041.924384635,448167.059721057,무도학원업,2026-04-26 22:32:47,I,03,폐업,Y,2021-08-24 12:20:00,,2005-01-06,,,서울특별시 강동구 길동 456,,CDFH3301112005000001,3240000,사립,서울특별시 강동구 진황도로 98 (길동),05355,03,폐업,,,
1,69,길동무도학원,2008-01-24,,212143.778930005,448048.253831401,무도학원업,2026-04-26 22:32:47,I,03,폐업,0,2008-01-24 13:39:54,,2005-05-13,134-814,,서울특별시 강동구 길동 459-3 (4층),,CDFH3301112005000002,3240000,사립,"서울특별시 강동구 천호대로 1139  (길동,(4층))",,03,폐업,,,
1,226,에스에스댄스스포츠아카데미,2008-01-10,,212127.772315316,448197.171823144,무도학원업,2026-04-26 22:32:47,I,03,폐업,1,2008-01-11 12:56:48,,2005-07-20,134-814,,서울특별시 강동구 길동 413-50 (3층),,CDFH3301112005000003,3240000,사립,"서울특별시 강동구 천호대로177길 34  (길동,(3층))",,03,폐업,,,
1,,쉘위 댄스 학원,2023-03-07,,212127.772315316,448197.171823144,무도학원업,2026-04-26 22:32:47,I,03,폐업,Y,2023-03-07 11:09:12,,2008-01-11,,,서울특별시 강동구 길동 413-50 3층,,CDFH3301112008000001,3240000,사립,서울특별시 강동구 천호대로177길 34 (길동),05353,03,폐업,,,34272054
1,7586,이재은댄스아카데미,2017-03-23,,212111.336830711,448059.842030801,무도학원업,2026-04-26 22:32:47,I,03,폐업,Y,2018-03-02 11:15:08,,2008-01-30,,,서울특별시 강동구 길동 459-2,,CDFH3301112008000002,3240000,사립,서울특별시 강동구 천호대로 1135 (길동),05355,03,폐업,,,
1,7586,중부무도학원,2016-12-29,,212111.336830711,448059.842030801,무도학원업,2026-04-26 22:32:47,I,03,폐업,Y,2016-12-29 15:46:46,,2009-05-14,134-814,2,서울특별시 강동구 길동 459-2 5층,30,CDFH3301112009000001,3240000,사립,"서울특별시 강동구 천호대로 1135 (길동,5층)",,03,폐업,,,
