영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,디비마트(DB마트),2026-01-22,204744.333113834,444842.778930856,2026-04-26 22:33:12,I,02,폐업,163.37,,,,,,,,,2026-01-22 10:42:39,2021-02-19,163.37,135-840,서울특별시 강남구 대치동 ***-** DB금융센터,N,,3220000-134-2021-00127,,3220000,"서울특별시 강남구 테헤란로 ***, DB금융센터 지하*층 (대치동)",06194,03,폐업,영업장판매,02-3011-4400,,,
,,(주)한국야쿠르트직판팀,2020-11-25,204749.304517964,443058.194678364,2026-04-26 22:31:43,I,02,폐업,0,,,,,,,,,2020-11-25 16:23:51,2009-11-13,,135-856,서울특별시 강남구 도곡동 ***-** 타워팰리스신세계스타수퍼 도곡점,N,,3220000-134-2009-00363,,3220000,"서울특별시 강남구 언주로**길 ** (도곡동,타워팰리스신세계스타수퍼 도곡점)",06293,03,폐업,영업장판매,02-2191-1202,,,
,,HFF마켓,2024-12-02,202398.594377612,447864.763737276,2026-04-26 22:33:31,I,02,폐업,0,,,,,,,,,2024-12-02 14:26:06,2023-10-04,,135-898,서울특별시 강남구 압구정동 ***-* 현대아파트,N,,3220000-134-2023-00563,,3220000,"서울특별시 강남구 압구정로**길 **, **동 ***호 (압구정동, 현대아파트)",06002,03,폐업,전자상거래(통신판매업),,,,
,자가,스몰인홈,2024-04-19,207112.195695469,443163.101895121,2026-04-26 22:33:26,I,02,폐업,0,,,,,,,,,2024-04-19 09:39:28,2022-03-15,1.10,135-516,서울특별시 강남구 일원동 *** 남경빌딩,N,,3220000-134-2022-00974,,3220000,"서울특별시 강남구 일원로 **, 남경빌딩 *층 ****호 (일원동)",06343,03,폐업,전자상거래(통신판매업),,,,
,자가,(주)스펠라랜드,2020-01-07,205757.840459659,445370.398862885,2026-04-26 22:31:27,I,02,폐업,0,0,0,0,,,0,0,,2020-01-14 10:59:01,2005-02-16,178.51,135-882,서울특별시 강남구 삼성동 ***-* 백제아트센터별관 지상*층,N,,3220000-134-2005-00060,0,3220000,"서울특별시 강남구 테헤란로***길 * (삼성동,백제아트센터별관 지상*층)",06173,03,폐업,영업장판매,02-1544-6828,,,
,,주식회사 지오앤위즈,2025-10-16,203615.806695681,443338.221810986,2026-04-26 22:33:09,I,02,폐업,10,,,,,,,,,2025-10-17 10:36:04,2020-04-03,10.00,135-857,서울특별시 강남구 도곡동 ***-*,N,,3220000-134-2020-00814,,3220000,"서울특별시 강남구 도곡로 ***, *층 (도곡동)",06272,03,폐업,전자상거래(통신판매업),02-554-1555,,,
,,(주)메이던스,2020-01-07,203894.031407652,444624.818170279,2026-04-26 22:31:48,I,02,폐업,0,,,,,,,,,2020-01-14 13:50:07,2010-11-22,,135-513,서울특별시 강남구 역삼동 ***-** 아남타워****호,N,,3220000-134-2010-00425,,3220000,"서울특별시 강남구 테헤란로 *** (역삼동,아남타워****호)",06151,03,폐업,영업장판매,02-515-8310,,,
,자가,(주)케이티앤지전시홍보관,2005-10-19,205710.170088377,444934.283205797,2026-04-26 22:31:18,I,02,폐업,0,0,0,0,,,0,0,,2004-06-15 00:00:00,2004-06-15,39.96,135-502,서울특별시 강남구 대치동 ****-* 지하*층,N,,3220000-134-2004-00237,0,3220000,,,03,폐업,영업장판매,34044791,,,
,임대,큐큐(QQ),2015-06-15,203179.810123478,446208.272058972,2026-04-26 22:32:33,I,02,폐업,0,,,,,,,,,2015-06-04 11:24:03,2015-06-04,.00,135-821,서울특별시 강남구 논현동 ***-** ***호,N,,3220000-134-2015-00182,,3220000,"서울특별시 강남구 언주로***길 **, ***호 (논현동)",06058,03,폐업,방문판매,,,,
,자가,바디파워,2006-06-27,204017.137713345,445974.669227128,2026-04-26 22:31:29,I,02,폐업,0,0,0,0,,,0,0,,2005-12-21 00:00:00,2005-12-21,,135-507,서울특별시 강남구 삼성동 **-* 중앙하이츠 ***동 ****호,N,,3220000-134-2005-00399,0,3220000,,,03,폐업,전자상거래(통신판매업),02-546-5252,,,
,임대,비비컴,2008-02-18,204528.074553977,441392.999907909,2026-04-26 22:31:29,I,02,폐업,0,0,0,0,,,0,0,,2005-12-21 00:00:00,2005-12-21,9.92,135-961,서울특별시 강남구 개포동 ****-* 동서빌딩 *층,N,,3220000-134-2005-00398,0,3220000,,,03,폐업,통신판매,02-574-5536,,,
,,미라셀 주식회사,2025-11-25,203788.809372183,444182.437966278,2026-04-26 22:32:52,I,02,폐업,0,,,,,,,,,2025-11-25 15:13:26,2018-08-17,,135-920,서울특별시 강남구 역삼동 ***-**,N,,3220000-134-2018-00295,,3220000,"서울특별시 강남구 언주로 ***, *층 (역삼동)",06222,03,폐업,도매업(유통),1800-9900,,,
,자가,오설록,2022-12-20,205210.358779172,445154.42225208,2026-04-26 22:33:13,I,02,폐업,3.3,,,,,,,,,2022-12-20 11:08:30,2021-04-02,3.30,135-730,서울특별시 강남구 삼성동 ***-* 현대백화점,N,,3220000-134-2021-00228,,3220000,"서울특별시 강남구 테헤란로 ***, 현대백화점 지하*층 (삼성동)",06164,03,폐업,영업장판매,,,,
,,하이리빙,2019-07-05,205707.089399978,443914.194133105,2026-04-26 22:31:23,I,02,폐업,0,,,,,,,,,2019-07-05 10:36:33,2004-08-13,,135-970,서울특별시 강남구 대치동 ***-* 은마아파트 **동 ***호,N,,3220000-134-2004-00946,,3220000,"서울특별시 강남구 삼성로 ***, **동 ***호 (대치동,은마아파트)",06284,03,폐업,전자상거래(통신판매업),02-565-5653,,,
,임대,러블리 미,2019-08-28,204536.822020513,444660.784269339,2026-04-26 22:31:57,I,02,폐업,34.32,,,,,,,,,2019-08-26 20:46:43,2012-04-09,34.32,135-839,서울특별시 강남구 대치동 ***-** 롯데골드로즈*차 ****호,N,,3220000-134-2012-00145,,3220000,"서울특별시 강남구 선릉로**길 **, 지상**층 ****호 (대치동, 롯데골드로즈*차)",06193,03,폐업,영업장판매,02-552-4883,,,
,,(주)스템텍코리아,2020-07-31,205096.785,444894.645,2026-04-26 22:31:57,I,02,폐업,0,0,0,0,,,,0,,2020-07-31 14:25:07,2012-05-09,277.42,135-845,서울특별시 강남구 대치동 ***-**,N,,3220000-134-2012-00190,,3220000,"서울특별시 강남구 테헤란로**길 **, *층 (대치동)",06178,03,폐업,다단계판매,02-3452-7755,,,
,,하이어그라운드,2024-03-08,209897.807021555,441522.984512949,2026-04-26 22:33:23,I,02,폐업,0,,,,,,,,,2024-03-08 14:37:17,2022-08-17,,135-200,서울특별시 강남구 자곡동 *** 강남한양수자인아파트,N,,3220000-134-2022-00642,,3220000,"서울특별시 강남구 자곡로 ***, ***동 ****호 (자곡동, 강남한양수자인아파트)",06370,03,폐업,전자상거래(통신판매업),,,,
,,(주)엘엠더블유코리아,2019-03-21,204730.932659629,446687.844329402,2026-04-26 22:31:36,I,02,폐업,0,,,,,,,,,2019-03-21 15:08:15,2007-03-06,,135-953,서울특별시 강남구 청담동 **-*,N,,3220000-134-2007-00054,,3220000,"서울특별시 강남구 학동로**길 **, 지상*층 (청담동)",06072,03,폐업,통신판매,02-511-1369,,,
,,(주)해오름컨설팅,2018-07-13,202805.511881065,444528.516148225,2026-04-26 22:31:48,I,02,폐업,0,,,,,,,,,2018-07-25 17:04:14,2010-09-28,,135-908,서울특별시 강남구 역삼동 ***-*,N,,3220000-134-2010-00333,,3220000,서울특별시 강남구 논현로**길 ** (역삼동),06126,03,폐업,방문판매,02-571-0533,,,
,,직9,2022-10-12,204855.605694696,444013.228345289,2026-04-26 22:33:05,I,02,폐업,0,,,,,,,,,2022-10-12 10:13:32,2020-09-14,,135-998,서울특별시 강남구 대치동 ***-**,N,,3220000-134-2020-00547,,3220000,"서울특별시 강남구 도곡로**길 **, ***호 (대치동)",06207,03,폐업,전자상거래(통신판매업),,,,
,,원현,2017-05-12,204561.851680748,445454.785937081,2026-04-26 22:31:48,I,02,폐업,0,,,,,,,,,2017-05-12 16:09:06,2010-09-28,,135-509,서울특별시 강남구 삼성동 ***-* 지상*층,N,,3220000-134-2010-00332,,3220000,"서울특별시 강남구 삼성로***길 ** (삼성동,지상*층)",06154,03,폐업,영업장판매,070-4069-9918,,,
,자가,인셀덤그란데,2024-05-31,205363.799339838,444993.007751401,2026-04-26 22:33:25,I,02,폐업,13.96,,,,,,,,,2024-05-31 16:57:50,2022-01-11,13.96,135-846,서울특별시 강남구 대치동 ***-**,N,,3220000-134-2022-00793,,3220000,"서울특별시 강남구 테헤란로**길 **, *층 ***호 (대치동)",06181,03,폐업,기타 건강기능식품일반판매업,,,,
,,이하나,2019-08-28,204069.137085371,444786.116475712,2026-04-26 22:31:52,I,02,폐업,0,,,,,,,,,2019-08-29 10:47:25,2011-08-02,,135-917,서울특별시 강남구 역삼동 ***-** 지상*층,N,,3220000-134-2011-00354,,3220000,"서울특별시 강남구 선릉로**길 ** (역삼동,지상*층)",06148,03,폐업,방문판매,,,,
,,베지맘,2017-04-10,204237.491444273,441744.126760055,2026-04-26 22:31:51,I,02,폐업,0,,,,,,,,,2017-04-10 15:20:32,2011-04-08,,135-962,서울특별시 강남구 개포동 ****-* 지층,N,,3220000-134-2011-00168,,3220000,"서울특별시 강남구 개포로**길 ** (개포동,지층)",06308,03,폐업,통신판매,070-8849-8896,,,
,임대,(주)몬다비,2018-05-17,204196.125,441381.125,2026-04-26 22:31:39,I,02,폐업,0,,,,,,,,,2018-05-17 13:19:19,2008-08-13,156.26,135-962,서울특별시 강남구 개포동 ****-* 지상*층,N,,3220000-134-2008-00147,,3220000,"서울특별시 강남구 논현로 ** (개포동,지상*층)",06312,03,폐업,통신판매,,,,상수도전용
,,김경선,2024-07-05,203052.886468949,446495.241068524,2026-04-26 22:33:23,I,02,폐업,0,,,,,,,,,2024-07-05 09:53:54,2022-07-19,,135-819,서울특별시 강남구 논현동 **-**,N,,3220000-134-2022-00557,,3220000,"서울특별시 강남구 언주로***길 *, ***호 (논현동)",06054,03,폐업,전자상거래(통신판매업),,,,
,,메리케이코리아,2018-02-28,209009.86408188,442872.160579339,2026-04-26 22:32:41,I,02,폐업,0,,,,,,,,,2018-02-28 11:26:31,2016-02-04,,135-884,서울특별시 강남구 수서동 ***,N,,3220000-134-2016-00038,,3220000,"서울특별시 강남구 광평로 ***, *층 (수서동)",06349,03,폐업,영업장판매,02-2016-7770,,,
,자가,(주)아로마인,2006-05-26,202742.346926987,446407.108772531,2026-04-26 22:31:17,I,02,폐업,0,0,0,0,,,0,0,,2004-06-02 00:00:00,2004-06-02,94.80,135-816,서울특별시 강남구 논현동 **-** 가야빌딩*층,N,,3220000-134-2004-00165,0,3220000,,,03,폐업,방문판매,,,,
,,하이리빙,2022-08-18,205030.901158065,444373.039324288,2026-04-26 22:31:22,I,02,폐업,0,,,,,,,,,2022-08-30 14:08:04,2004-07-13,,135-843,서울특별시 강남구 대치동 ***-** ***호,N,,3220000-134-2004-00808,,3220000,"서울특별시 강남구 삼성로**길 ** (대치동,***호)",06202,03,폐업,전자상거래(통신판매업),,,,
,,이마트수서점 아모레퍼시픽,2014-12-30,209052.072465426,442797.138150563,2026-04-26 22:31:47,I,02,폐업,0,,,,,,,,,2014-01-24 16:08:48,2010-06-24,,135-885,서울특별시 강남구 수서동 *** 이마트수서점,N,,3220000-134-2010-00228,,3220000,"서울특별시 강남구 광평로 *** (수서동,이마트수서점)",06367,03,폐업,영업장판매,02-445-0306,,,
,자가,시선스토리랩,2024-08-21,202161.020617773,444633.499865115,2026-04-26 22:33:27,I,02,폐업,6.14,,,,,,,,,2024-08-21 09:54:10,2023-04-07,6.14,135-931,서울특별시 강남구 역삼동 *** 비제바노,N,,3220000-134-2023-00231,,3220000,"서울특별시 강남구 강남대로 ***, 비제바노 *층 ***호 (역삼동)",06123,03,폐업,전자상거래(통신판매업),,,,
,,(주)알엔씨인터내셔날,2019-08-28,204705.273047989,444831.426571868,2026-04-26 22:31:56,I,02,폐업,0,,,,,,,,,2019-08-26 20:14:42,2012-01-17,,135-840,서울특별시 강남구 대치동 ***-*,N,,3220000-134-2012-00031,,3220000,"서울특별시 강남구 테헤란로 ***, 지상***호 (대치동, 대우아이빌)",06194,03,폐업,방문판매,02-566-0524,,,
,자가,에쎄의원,2015-11-19,204615.364777705,444884.394551474,2026-04-26 22:31:25,I,02,폐업,0,0,0,0,,,0,0,,2005-10-18 00:00:00,2004-10-27,16.52,135-877,서울특별시 강남구 삼성동 ***-** 현대타워지상*층***호,N,,3220000-134-2004-01143,0,3220000,"서울특별시 강남구 테헤란로 *** (삼성동,현대타워지상*층***호)",06159,03,폐업,영업장판매,02-538-0069,,,
,,시니케어,2019-12-10,202502.111899175,446464.940373234,2026-04-26 22:32:56,I,02,폐업,0,,,,,,,,,2019-12-10 13:40:28,2019-07-15,,135-747,서울특별시 강남구 신사동 ***-** 성도빌딩,N,,3220000-134-2019-00276,,3220000,"서울특별시 강남구 도산대로 ***, 성도빌딩 지하*층 S*호 (신사동)",06026,03,폐업,전자상거래(통신판매업),070-8288-0130,,,
,자가,케어샵역삼1호점,2006-12-22,202667.551184905,443299.218136257,2026-04-26 22:31:27,I,02,폐업,0,0,0,0,,,0,0,,2005-05-20 00:00:00,2005-05-20,.18,135-936,서울특별시 강남구 역삼동 ***-* 황화빌딩*층,N,,3220000-134-2005-00161,0,3220000,,,03,폐업,영업장판매,02-568-6408,,,
,임대,유샵(YOUSHOP),,203538.109403108,445945.564559894,2026-04-26 22:32:52,I,01,영업,3.3,,,,,,,,,2021-03-30 15:30:32,2018-08-27,3.30,135-830,서울특별시 강남구 논현동 ***-** wb우백 빌딩,N,,3220000-134-2018-00313,,3220000,"서울특별시 강남구 선릉로***길 *-*, wb우백 빌딩 지상*층 (논현동)",06099,01,영업/정상,전자상거래(통신판매업),02-542-3778,,,
,자가,우리동네 국민상회 강남세곡점,,208790.93,440518.109999999,2026-04-26 22:33:43,I,01,영업,3.3,,,,,,,,,2025-10-15 17:11:00,2025-10-15,3.30,135-190,서울특별시 강남구 세곡동 *** 라온 프라이빗시티,N,,3220000-134-2025-00495,,3220000,"서울특별시 강남구 헌릉로***길 **, 라온 프라이빗시티 지상*층 ***호 (세곡동)",06376,01,영업/정상,영업장판매,,,,
,,제이컴퍼니,,207112.195695469,443163.101895121,2026-04-26 22:33:30,I,01,영업,0,,,,,,,,,2023-06-14 10:58:09,2023-06-14,,135-516,서울특별시 강남구 일원동 *** 남경빌딩,N,,3220000-134-2023-00354,,3220000,"서울특별시 강남구 일원로 **, 남경빌딩 *층 ****호 (일원동)",06343,01,영업/정상,전자상거래(통신판매업),,,,
,,신의축복,2019-08-28,204069.137085371,444786.116475712,2026-04-26 22:31:53,I,02,폐업,0,,,,,,,,,2019-08-28 13:55:37,2011-08-30,,135-917,서울특별시 강남구 역삼동 ***-** 지상*층,N,,3220000-134-2011-00408,,3220000,"서울특별시 강남구 선릉로**길 ** (역삼동,지상*층)",06148,03,폐업,방문판매,02-567-5623,,,
,자가,바이오센트릭,2007-01-11,209052.072465426,442797.138150563,2026-04-26 22:31:27,I,02,폐업,0,0,0,0,,,0,0,,2005-06-10 00:00:00,2005-06-10,39.55,135-885,서울특별시 강남구 수서동 ***-* 로즈데일빌딩****호,N,,3220000-134-2005-00183,0,3220000,,,03,폐업,영업장판매,02-3412-5591,,,
,,승천무역,2012-08-20,204069.137085371,444786.116475712,2026-04-26 22:31:57,I,02,폐업,0,,,,,,,,,2012-04-10 17:12:23,2012-04-10,,135-917,서울특별시 강남구 역삼동 ***-**,N,,3220000-134-2012-00150,,3220000,"서울특별시 강남구 선릉로**길 **, 지상*층 (역삼동, 신성프라자)",06148,03,폐업,방문판매,02-567-5609,,,
,자가,지에스(GS)25 수서벤처점,,208937.760652081,442873.588039887,2026-04-26 22:33:38,I,01,영업,3.3,,,,,,,,,2025-06-18 14:54:55,2025-06-18,3.30,135-539,서울특별시 강남구 수서동 *** 수서현대벤쳐빌,N,,3220000-134-2025-00226,,3220000,"서울특별시 강남구 밤고개로*길 **, 수서현대벤쳐빌 지상*층 ***-*호 (수서동)",06349,01,영업/정상,영업장판매,,,,
,임대,(주)다웰팜,2017-09-05,204662.747132837,444764.093388357,2026-04-26 22:31:38,I,02,폐업,0,,,,,,,,,2017-09-05 14:35:36,2007-11-27,33.06,135-840,서울특별시 강남구 대치동 ***-** 대우아이빌 지상*층 ***호,N,,3220000-134-2007-00272,,3220000,"서울특별시 강남구 선릉로**길 ** (대치동,대우아이빌 지상*층 ***호)",06194,03,폐업,영업장판매,,,,상수도전용
,,하나그린바이오,,202300.014795583,446769.645329232,2026-04-26 22:31:48,I,01,영업,0,,,,,,,,,2010-11-26 17:08:27,2010-11-26,,135-891,서울특별시 강남구 신사동 ***-** 동보빌딩 ***호,N,,3220000-134-2010-00437,,3220000,"서울특별시 강남구 논현로***길 ** (신사동,동보빌딩 ***호)",06031,01,영업/정상,통신판매,02-3444-7587,,,
,임대,IF 선릉직영점,2015-12-11,204213.749936077,444754.23551889,2026-04-26 22:32:23,I,02,폐업,255.18,,,,,,,,,2014-04-29 16:01:28,2014-04-29,255.18,135-917,"서울특별시 강남구 역삼동 ***-** *,*층",N,,3220000-134-2014-00113,,3220000,"서울특별시 강남구 선릉로 ***, *,*층 (역삼동)",06150,03,폐업,영업장판매,02-558-0585,,,
,자가,담음,2025-01-10,201667.786866215,446941.563339336,2026-04-26 22:33:26,I,02,폐업,10.97,,,,,,,,,2025-01-10 16:35:26,2022-12-26,10.97,135-899,서울특별시 강남구 압구정동 *** 미성상가,N,,3220000-134-2022-00938,,3220000,"서울특별시 강남구 압구정로 ***-**, 미성상가 지상*층 **호 (압구정동)",06000,03,폐업,영업장판매,,,,
,자가,라온어스,2021-01-26,203478.583672077,444358.311754254,2026-04-26 22:33:06,I,02,폐업,4,,,,,,,,,2021-01-26 11:11:33,2020-11-09,4.00,135-920,서울특별시 강남구 역삼동 *** 신웅타워,N,,3220000-134-2020-00651,,3220000,"서울특별시 강남구 테헤란로 ***, 신웅타워 *층 ***호 (역삼동)",06221,03,폐업,전자상거래(통신판매업),,,,
,자가,쿠캣마켓,,202139.033411877,445080.960029275,2026-04-26 22:33:12,I,01,영업,181.64,,,,,,,,,2025-12-15 17:19:21,2021-02-22,101.49,135-825,서울특별시 강남구 논현동 ***-**,N,,3220000-134-2021-00130,,3220000,"서울특별시 강남구 봉은사로*길 **-**, *층 (논현동)",06119,01,영업/정상,전자상거래(통신판매업),02-6204-9095,,,
,,아이뷰테크,,203163.691674895,446347.49488628,2026-04-26 22:33:25,I,01,영업,0,,,,,,,,,2022-11-07 09:57:36,2022-11-07,,135-820,서울특별시 강남구 논현동 *** 동현아파트,N,,3220000-134-2022-00830,,3220000,"서울특별시 강남구 언주로***길 **, *동 ****호 (논현동, 동현아파트)",06057,01,영업/정상,전자상거래(통신판매업),,,,
,자가,착한부자 다이어트 도시락,2022-10-19,202732.376433201,445028.266700829,2026-04-26 22:33:00,I,02,폐업,4.8,,,,,,,,,2022-10-19 16:14:23,2020-04-14,4.80,135-826,서울특별시 강남구 논현동 ***-**,N,,3220000-134-2020-00183,,3220000,"서울특별시 강남구 논현로***길 **, *층 ***호 (논현동)",06122,03,폐업,영업장판매,02-517-5279,,,
,자가,다니스코뉴트리션앤드바이오싸이언스코리아 유한회사,,203322.983389766,444096.332398546,2026-04-26 22:33:12,I,01,영업,390.03,,,,,,,,,2024-11-04 11:17:16,2021-02-16,390.03,135-921,서울특별시 강남구 역삼동 *** 아세아타워빌딩,N,,3220000-134-2021-00117,,3220000,"서울특별시 강남구 논현로 ***, 아세아타워빌딩 지상*층 (역삼동)",06223,01,영업/정상,도매업(유통),,,,
,,코오롱티슈진(주) 압구정로데오점,2018-09-13,203113.095643655,447386.554980471,2026-04-26 22:32:48,I,02,폐업,0,,,,,,,,,2018-09-13 13:48:12,2017-08-07,,135-896,서울특별시 강남구 신사동 ***-*,N,,3220000-134-2017-00265,,3220000,"서울특별시 강남구 압구정로 ***, 지상*층 (신사동)",06017,03,폐업,영업장판매,02-512-2164,,,
,,와이앰상사,2012-09-10,204069.137085371,444786.116475712,2026-04-26 22:31:51,I,02,폐업,0,,,,,,,,,2011-03-09 14:23:29,2011-03-09,,135-917,서울특별시 강남구 역삼동 ***-** 신성프라자*층,N,,3220000-134-2011-00114,,3220000,"서울특별시 강남구 선릉로**길 ** (역삼동,신성프라자*층)",06148,03,폐업,방문판매,,,,
,,윤정허브,2023-12-29,205139.900290048,444765.22687809,2026-04-26 22:32:54,I,02,폐업,0,,,,,,,,,2023-12-29 10:48:21,2019-01-03,,135-847,서울특별시 강남구 대치동 ***-**,N,,3220000-134-2019-00004,,3220000,"서울특별시 강남구 삼성로**길 **, ***호 (대치동)",06185,03,폐업,방문판매,,,,
