건축물동수,건축물연면적,사업장명,탈의실면적,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지도자수,휴게실면적,지번주소,회원모집총인원,관리번호,사무실면적,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,골드짐,,2005-12-26,,204798.327783269,449028.197583292,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2005-12-26 17:04:35,,1996-10-14,,133-835,2,,서울특별시 성동구 성수동2가 315-69,,CDFH3301061996000003,,3030000,사립,서울특별시 성동구 연무장5가길 21  (성수동2가),,03,폐업,,,
,,성수,,2006-03-22,,204959.403847545,448266.731214858,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2006-03-22 11:50:25,,1997-01-07,,133-829,,,서울특별시 성동구 성수동2가 574-3,,CDFH3301061997000001,,3030000,사립,서울특별시 성동구 성덕정길 122  (성수동2가),,03,폐업,,,
,,혜성헬스,,2011-07-29,,204185.148339433,449677.775926386,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2011-07-29 14:20:13,,1997-02-17,,133-822,,,서울특별시 성동구 성수동1가 13-443 4층,,CDFH3301061997000002,,3030000,사립,"서울특별시 성동구 상원길 60  (성수동1가,4층)",,03,폐업,,,
,,헬스투데이,,2011-06-13,,201672.059429052,449579.768202866,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2011-06-13 16:40:44,,1997-02-18,,133-806,,,서울특별시 성동구 금호동3가 896,,CDFH3301061997000003,,3030000,사립,서울특별시 성동구 장터길 33  (금호동3가),,03,폐업,,,
0,0,삼흥,,2000-11-30,,205471.610998205,448697.66942877,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2003-02-06 13:41:09,,1997-02-21,,133-831,0,,서울특별시 성동구 성수동2가 275-5,,CDFH3301061997000004,,3030000,사립,,,03,폐업,,,
0,0,두산,,2000-02-29,,,,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2003-02-06 13:41:09,,1997-03-04,,133-808,0,,서울특별시 성동구 금호동4가 455,,CDFH3301061997000006,,3030000,사립,,,03,폐업,,,
,,앰코테크놀로지코리아헬스클럽,,2016-12-27,,205789.104260792,449431.621180678,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2016-12-27 11:24:25,,1997-06-16,350,133-832,,,서울특별시 성동구 성수동2가 281-18,,CDFH3301061997000008,,3030000,사립,서울특별시 성동구 동일로 151 (성수동2가),,03,폐업,,,
0,0,파워헬스,,2001-03-13,,204358.524600237,448559.531076617,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2003-02-06 13:41:09,,1997-06-19,,133-819,0,,서울특별시 성동구 성수동1가 274-4,,CDFH3301061997000009,,3030000,사립,서울특별시 성동구 뚝섬로4길 11  (성수동1가),,03,폐업,,,
,,동호헬스,,2007-05-30,,201284.611738509,449529.871565608,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2007-05-30 16:37:06,,1997-07-04,,133-809,,,서울특별시 성동구 금호동4가 1483,,CDFH3301061997000010,,3030000,사립,서울특별시 성동구 동호로 99  (금호동4가),,03,폐업,,,
,,신영스포츠,,2006-12-06,,202550.684064158,450980.671091166,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2006-12-06 16:10:50,,1999-03-24,,133-858,,,서울특별시 성동구 하왕십리동 983-1,,CDFH3301061999000001,,3030000,사립,,,03,폐업,,,
,,명문체력단련장,,2006-06-13,,202105.522205104,450442.987654143,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2006-06-13 16:41:31,,1999-05-06,,133-800,,,서울특별시 성동구 금호동1가 168-38,,CDFH3301061999000002,,3030000,사립,,,03,폐업,,,
,,영헬스크럽,,2005-12-06,,205587.873909407,449571.090941427,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2005-12-06 14:45:31,,1999-07-24,,133-836,,,서울특별시 성동구 송정동 66-263,,CDFH3301061999000003,,3030000,사립,서울특별시 성동구 광나루로 307  (송정동),,03,폐업,,,
,152,한양헬스클럽,,2018-11-06,,203635.37428195,450552.572535725,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2018-11-06 11:25:20,,2000-03-28,133,133-862,,,서울특별시 성동구 행당동 31-7,,CDFH3301062000000001,,3030000,사립,서울특별시 성동구 왕십리로 227  (행당동),,03,폐업,,,22976777
0,0,챔피온헬스클럽,,2000-12-17,,204090.037591712,448499.56241538,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2003-02-06 13:41:09,,2000-07-06,,133-820,0,,서울특별시 성동구 성수동1가 144-7 2층,,CDFH3301062000000002,,3030000,사립,"서울특별시 성동구 둘레3길 17  (성수동1가,2층)",,03,폐업,,,
,,킹헬스클럽,,2008-04-18,,204468.628561791,448435.212398595,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2008-04-18 15:31:32,,2000-09-22,,133-819,,,서울특별시 성동구 성수동1가 289,,CDFH3301062000000003,,3030000,사립,서울특별시 성동구 성덕정길 71  (성수동1가),,03,폐업,,,
,,한양헬스클럽,,2004-06-04,,204799.750078838,448317.872400495,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2006-01-26 17:56:10,,2000-10-23,,133-828,,,서울특별시 성동구 성수동2가 561-1 한희빌딩 4층,,CDFH3301062000000004,,3030000,사립,"서울특별시 성동구 성덕정길 106  (성수동2가,한희빌딩 4층)",,03,폐업,,,
,,금덕휄스클럽,,2007-01-17,,203307.98655684,451855.094085645,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2007-01-18 16:28:44,,2001-05-07,,133-814,,,서울특별시 성동구 마장동 512-7,,CDFH3301062001000001,,3030000,사립,서울특별시 성동구 고산자로22길 8  (마장동),,03,폐업,,,
,,파씨헬스클럽,,2009-09-03,,201084.709621627,448714.038805333,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2009-09-03 15:50:51,,2001-08-01,,133-839,,,서울특별시 성동구 옥수동 218-1 영도캐피탈 빌딩 7층,,CDFH3301062001000002,,3030000,사립,"서울특별시 성동구 한림말길 18  (옥수동,영도캐피탈 빌딩 7층)",,03,폐업,,,22827007
,,바디플러스휘트니스짐,,2008-10-29,,201326.843664417,449086.230738437,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2008-11-24 10:27:01,,2001-09-27,,133-840,1,,서울특별시 성동구 옥수동 323-17,,CDFH3301062001000003,,3030000,사립,서울특별시 성동구 독서당로 226  (옥수동),,03,폐업,,,22964133
,,라성보석사우나,,2008-08-07,,205039.907145725,449216.223655036,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2010-01-20 16:47:22,,2002-03-18,,133-832,,,서울특별시 성동구 성수동2가 277-17 성수아카데미 지하1층,,CDFH3301062002000001,,3030000,사립,"서울특별시 성동구 성수이로 118  (성수동2가,성수아카데미 지하1층)",,03,폐업,,,
,,클라젠여성전용헬스클럽,,2009-07-07,,204625.906638378,451523.173994909,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2009-07-07 16:53:18,,2002-06-26,,133-848,,,서울특별시 성동구 용답동 69-4 은광빌딩 5층,,CDFH3301062002000002,,3030000,사립,"서울특별시 성동구 천호대로 296  (용답동,은광빌딩 5층)",,03,폐업,,,22143354
,,삼성헬스,,2004-01-30,,203575.888960739,451451.73256603,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2004-01-30 10:20:55,,2002-08-28,,133-815,,,서울특별시 성동구 마장동 774-2,,CDFH3301062002000003,,3030000,사립,서울특별시 성동구 마장로 284  (마장동),,03,폐업,,,
,,대림헬스사우나,,2010-11-21,,,,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2011-01-31 13:58:00,,2003-03-07,,133-775,,,서울특별시 성동구 행당동 347-40 대림리빙프라자 6층,,CDFH3301062003000003,,3030000,사립,,,03,폐업,,,
1,15369,에덴에있는휘트니스클럽,,2013-04-23,,203182.593906872,451405.183612375,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2013-04-23 13:53:56,,2004-09-22,,133-866,2,,"서울특별시 성동구 행당동 192-29 성동샤르망 301307,308호",,CDFH3301062004000006,,3030000,사립,"서울특별시 성동구 고산자로 284,  301307,308호 (행당동,성동샤르망)",,03,폐업,,,02-2296-6813
1,2905,임페리얼헬스아카데미,,2009-08-06,,203129.466116612,450968.684014887,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2009-09-02 10:27:19,,2004-10-19,,133-865,,,서울특별시 성동구 행당동 147-1 지층,,CDFH3301062004000008,,3030000,사립,,,03,폐업,,,22821253
1,1956,3GYM,,2022-05-10,,203743.914867001,449552.506044137,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2022-05-10 16:46:14,,2004-12-04,211.87,,,,서울특별시 성동구 성수동1가 685-295,,CDFH3301062004000009,,3030000,사립,서울특별시 성동구 서울숲길 51 (성수동1가),04766,03,폐업,,,02-464-4787
1,492,웰빙헬스나라,,2006-05-24,,206281.078197048,450485.040856333,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2011-05-04 09:49:11,,2005-10-13,,133-837,,,서울특별시 성동구 송정동 96-1,,CDFH3301062005000004,,3030000,사립,서울특별시 성동구 동일로 281  (송정동),,03,폐업,,,
1,18888,이스타 클럽,,2012-12-14,,202988.299644972,450991.695797571,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2012-12-14 15:24:27,,2007-08-10,170,133-867,1,,서울특별시 성동구 행당동 287-15 지하1층,,CDFH3301062007000001,,3030000,사립,"서울특별시 성동구 왕십리로 309  (행당동,지하1층)",,03,폐업,,,
,,헬스 짐,,2009-01-20,,204939.326393374,448272.53159281,체력단련장업,2026-04-26 22:31:45,I,03,폐업,0,2009-02-04 08:41:27,,2008-12-12,,133-829,,,서울특별시 성동구 성수동2가 574-5 지층,,CDFH3301062008000002,,3030000,사립,"서울특별시 성동구 성덕정길 120  (성수동2가,지층)",,03,폐업,,,02-467-2466
1,,타이거골프&휘트니스,0,2013-08-14,,,,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2013-08-14 10:05:37,,2009-08-17,264,133-091,,0,서울특별시 성동구 금호동1가 663번지 벽산하이피아 상가 2층 207~213호,,CDFH3301062009000002,0,3030000,사립,,,03,폐업,,,
1,5598,케이투 씨앤에프(K2 C&F),0,2019-03-04,,205522.444399958,448947.337115568,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2019-03-04 16:23:29,,2009-11-04,1350.08,133-832,,0,"서울특별시 성동구 성수동2가 277-70 4층,5층,6,7층",,CDFH3301062009000003,0,3030000,사립,"서울특별시 성동구 성수이로22길 60  (성수동2가,4층,5층,6,7층)",,03,폐업,,,02-3408-9400
,,라이프짐,0,2017-11-03,,204522.096092445,448925.421926728,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2017-11-03 16:14:49,,2011-09-19,400,133-827,,0,서울특별시 성동구 성수동2가 308-4 코오롱타워 1차 B동 104호,,CDFH3301062011000003,0,3030000,사립,"서울특별시 성동구 성수일로4길 25 (성수동2가,코오롱타워 1차 B동 104호)",,03,폐업,,,
,,뉴바디 휘트니스,0,2018-06-01,,204735.969877121,449479.093965795,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2018-06-01 11:54:54,,2012-02-09,370.47,133-834,1,0,서울특별시 성동구 성수동2가 289-211,,CDFH3301062012000001,0,3030000,사립,서울특별시 성동구 성수일로12길 34  (성수동2가),,03,폐업,,,
,,리더스 위더스 퍼스널 트레이닝 스튜디오,0,2019-09-23,,,,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2019-09-23 13:46:20,,2013-05-31,,133-845,1,0,서울특별시 성동구 옥수동 518-9,,CDFH3301062013000001,0,3030000,사립,서울특별시 성동구 매봉길 13 (옥수동),04733,03,폐업,,,22953395
,,식스팀골프&휘트니스,0,2015-01-29,,202326.470897024,449954.683065141,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2015-01-29 17:10:11,,2013-09-27,,133-091,,0,서울특별시 성동구 금호동1가 633 벽산하이피아 207-217호,,CDFH3301062013000002,0,3030000,사립,"서울특별시 성동구 금호로 102, 207-217호 (금호동1가, 벽산하이피아)",,03,폐업,,,
,4933,GT 휘트니스,0,2021-06-01,,205810.019176623,450921.68711882,체력단련장업,2026-04-26 22:31:45,I,03,폐업,,2021-06-01 11:42:39,,2015-11-27,,,1,0,서울특별시 성동구 용답동 235-10 지하1층,500,CDFH3301062015000005,0,3030000,사립,"서울특별시 성동구 자동차시장1길 81, 지하1층 (용답동, 복합빌딩)",04808,03,폐업,,,22149426
,1184,피트니스 에이치(Fitness. H),0,2025-10-30,,206243.875021499,450406.273999992,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2025-10-30 18:06:56,,2017-01-25,248.94,,,0,서울특별시 성동구 송정동 92-25 경한빌딩,,CDFH3301062017000001,0,3030000,사립,"서울특별시 성동구 동일로 273, 경한빌딩 3층 (송정동)",04800,03,폐업,,,
,,굿 케어 짐,0,2019-08-09,,201084.709621627,448714.038805333,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2019-08-09 09:07:27,,2017-07-31,107,,,0,서울특별시 성동구 옥수동 218-1 501-1호,,CDFH3301062017000005,0,3030000,사립,"서울특별시 성동구 한림말길 18, 501-1호 (옥수동)",04736,03,폐업,,,
,,탑핏(TOPFIT),0,2025-05-07,,204905.93839818,448974.447109195,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2025-05-07 15:35:52,,2018-06-22,,,,0,서울특별시 성동구 성수동2가 315-4 MG빌딩 B1층,,CDFH3301062018000004,0,3030000,사립,"서울특별시 성동구 성수이로 89, MG빌딩 B1층 (성수동2가)",04782,03,폐업,,,02-3409-1112
,790,(주)무브먼트디자인,0,2022-05-04,,204110.871919281,449569.58557396,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2022-05-04 17:47:13,,2019-08-08,137.66,,1,0,서울특별시 성동구 성수동1가 656-945,,CDFH3301062019000005,0,3030000,사립,"서울특별시 성동구 왕십리로14길 30-3, 2층 (성수동1가)",04789,03,폐업,,,02-465-0996
,,(주)스포티즌 엑시온점,0,2022-12-28,,205346.246613591,449493.845097306,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2022-12-28 12:14:38,,2019-10-11,237,,1,0,서울특별시 성동구 성수동2가 280-38 아인빌딩,,CDFH3301062019000009,0,3030000,사립,"서울특별시 성동구 광나루로 286, 아인빌딩 6층 (성수동2가)",04796,03,폐업,,,02-567-8857
,,winsome,0,2022-01-21,,202042.352803057,452095.534145692,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2022-01-21 14:01:51,,2020-03-16,,,,0,서울특별시 성동구 상왕십리동 14-20 삼공빌딩,,CDFH3301062020000004,0,3030000,사립,"서울특별시 성동구 청계천로 422, 삼공빌딩 지하1층 (상왕십리동)",04700,03,폐업,,,070-8959-9625
,,더새로워짐,0,2023-06-27,,204862.557782118,449111.37119576,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2023-06-27 14:46:39,,2020-03-19,,,,0,서울특별시 성동구 성수동2가 315-73 유원지식산업센터,,CDFH3301062020000005,0,3030000,사립,"서울특별시 성동구 성수일로6길 53, 유원지식산업센터 2층 (성수동2가)",04782,03,폐업,,,
,3860,HUTZ,0,2024-03-27,,202795.584166507,451229.645563358,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2024-03-27 14:35:11,,2022-07-04,118.42,,,0,서울특별시 성동구 도선동 285-1,,CDFH3301062022000008,0,3030000,사립,"서울특별시 성동구 왕십리로 340, B201호 (도선동)",04707,03,폐업,,,
,563,스위치 P.T,0,2024-01-29,,204667.627241823,448366.505563017,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2024-01-29 17:09:26,,2022-07-05,80.19,,,0,서울특별시 성동구 성수동2가 532-38,,CDFH3301062022000009,0,3030000,사립,"서울특별시 성동구 성덕정길 92, 3층 (성수동2가)",04775,03,폐업,,,
,1188,성수PT,0,2024-06-11,,204780.982340553,449043.607254236,체력단련장업,2026-04-26 22:31:46,I,03,폐업,,2024-06-11 12:16:10,,2022-11-29,120.54,,1,0,서울특별시 성동구 성수동2가 315-70 세대빌딩,,CDFH3301062022000014,0,3030000,사립,"서울특별시 성동구 연무장7길 12, 세대빌딩 306, 306호 (성수동2가)",04782,03,폐업,,,
,,I.N.G 스포츠클럽,,2008-05-22,,201643.318591414,443772.466475611,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2008-05-22 16:46:48,,1997-09-19,,137-913,2,,서울특별시 서초구 서초동 1687-2 중앙서초프라자 지하동 3호,,CDFH3301061997000001,,3210000,사립,"서울특별시 서초구 서초중앙로24길 55, 지하동 3호 (서초동,중앙서초프라자)",,03,폐업,,,
,,파워헬스크럽,,2007-04-11,,201388.213054514,442696.079924262,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2007-04-13 08:58:50,,1997-10-15,,137-878,1,,서울특별시 서초구 서초동 1621-18,,CDFH3301061997000002,,3210000,사립,서울특별시 서초구 서초중앙로6길 15  (서초동),,03,폐업,,,
,,한경스포츠클럽,,2009-08-27,,200554.74395758,444811.364826199,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2009-08-28 09:26:17,,1998-01-21,,137-713,,,서울특별시 서초구 반포동 19-4 (5층),,CDFH3301061998000001,,3210000,사립,"서울특별시 서초구 신반포로 194  (반포동,(5층))",,03,폐업,,,34778146
0,0,리더스헬스타운,,2000-09-22,,201208.493843332,442790.939502082,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2003-04-18 11:31:26,,1998-08-01,,137-876,0,,서울특별시 서초구 서초동 1599-11,,CDFH3301061998000003,,3210000,사립,서울특별시 서초구 서초중앙로 63  (서초동),,03,폐업,,,
0,0,곰헬스,,2001-11-30,,199033.188343718,443359.652136238,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2003-04-18 11:31:26,,1998-08-10,,137-832,0,,서울특별시 서초구 방배동 813-1,,CDFH3301061998000004,,3210000,사립,서울특별시 서초구 동광로 66  (방배동),,03,폐업,,,
,,극동헬스클럽,,2006-03-31,,203384.79785484,441844.122817435,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2006-03-31 12:04:22,,1998-08-22,,137-888,1,,서울특별시 서초구 양재동 20-28 4층,,CDFH3301061998000005,,3210000,사립,"서울특별시 서초구 강남대로 156-1  (양재동,4층)",,03,폐업,,,34630527
0,0,두우팔헬스,,2000-12-12,,199295.124468099,443049.058780463,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2003-04-18 11:31:26,,1998-12-21,,137-837,0,,서울특별시 서초구 방배동 851-4 방배4동 851-4,,CDFH3301061998000006,,3210000,사립,"서울특별시 서초구 방배로 178  (방배동,방배4동 851-4)",,03,폐업,,,
,,골든헬스,,2003-05-06,,201199.948183239,443564.14634983,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2004-01-30 14:59:01,,1999-01-28,,137-882,,,서울특별시 서초구 서초동 1692-1,,CDFH3301061999000001,,3210000,사립,서울특별시 서초구 서초대로 301  (서초동),,03,폐업,,,34767676
0,0,양재휘트니스,,1999-12-01,,203571.438333715,440768.050002561,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2003-04-18 11:31:26,,1999-07-01,,137-897,0,,서울특별시 서초구 양재동 327-9,,CDFH3301061999000002,,3210000,사립,서울특별시 서초구 강남대로10길 33  (양재동),,03,폐업,,,
0,0,골드헬스,,2001-12-31,,203974.61962955,441554.706656166,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2003-04-18 11:31:26,,1999-07-08,,137-895,0,,서울특별시 서초구 양재동 277-2,,CDFH3301061999000003,,3210000,사립,서울특별시 서초구 논현로 69  (양재동),,03,폐업,,,
,,다이애나헬스클럽,,2005-08-30,,201922.120750994,444692.849303398,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2005-08-30 17:20:25,,2000-04-08,,137-810,1,,서울특별시 서초구 반포동 746-0 세한빌딩 지1층,,CDFH3301062000000002,,3210000,사립,"서울특별시 서초구 강남대로79길 31  (반포동,세한빌딩 지1층)",,03,폐업,,,
0,0,헬스마스타,,2001-12-10,,203557.206400414,440954.383349418,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2003-04-18 11:31:26,,2000-10-13,,137-897,0,,서울특별시 서초구 양재동 322-2,,CDFH3301062000000004,,3210000,사립,서울특별시 서초구 강남대로12길 41  (양재동),,03,폐업,,,
,,한미체육관,,2001-06-02,,198801.694695697,443206.354998839,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2004-01-30 14:24:46,,2000-10-23,,137-832,,,서울특별시 서초구 방배동 818-3,,CDFH3301062000000005,,3210000,사립,서울특별시 서초구 방배중앙로 134  (방배동),,03,폐업,,,
,,한전아트센터스포츠클럽,,2025-11-28,,202406.470363348,442611.972829952,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2025-11-28 11:52:14,,2001-05-18,395.74,137-862,,,서울특별시 서초구 서초동 1355,,CDFH3301062001000002,,3210000,사립,서울특별시 서초구 효령로72길 60 (서초동),,03,폐업,,,20551331
,,활로 피트 매니지먼트,,2022-09-16,,201788.911303223,442649.482582399,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2022-09-16 13:17:52,,2001-05-24,380.16,137-865,,,서울특별시 서초구 서초동 1443-15 지하1층,,CDFH3301062001000003,,3210000,사립,"서울특별시 서초구 효령로 336 (서초동,지하1층)",,03,폐업,,,
,,호혜웰리스,,2005-12-07,,201020.910963234,442086.523653153,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2005-12-07 15:58:21,,2001-09-06,,137-867,2,,서울특별시 서초구 서초동 1464-30 4층,,CDFH3301062001000005,,3210000,사립,"서울특별시 서초구 반포대로 3  (서초동,4층)",,03,폐업,,,34700222
,,정 스포츠센타,,2007-12-12,,200826.536579375,444530.367230862,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2007-12-13 10:02:19,,2001-10-05,,137-803,2,,서울특별시 서초구 반포동 55-2,,CDFH3301062001000006,,3210000,사립,서울특별시 서초구 고무래로 18-4  (반포동),,03,폐업,,,34778184
,,양재휘트니스,,2006-12-22,,203507.214361052,440782.107820613,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2006-12-22 15:38:42,,2002-01-08,,137-897,1,,서울특별시 서초구 양재동 326-10,,CDFH3301062002000001,,3210000,사립,서울특별시 서초구 동산로 7  (양재동),,03,폐업,,,
,,경희헬스클럽,,2012-06-22,,199624.929068646,442262.095416342,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2012-06-22 13:31:56,,2002-02-20,,137-842,,,서울특별시 서초구 방배동 910-12,,CDFH3301062002000002,,3210000,사립,서울특별시 서초구 방배로 93 (방배동),,03,폐업,,,
,,태남스포렉스,,2006-10-27,,200258.046490891,445103.708668959,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2006-10-27 16:19:40,,2002-02-27,,137-909,2,,서울특별시 서초구 잠원동 72-3 4층,,CDFH3301062002000003,,3210000,사립,"서울특별시 서초구 잠원로3길 40  (잠원동,4층)",,03,폐업,,,
,,헬스플러스,,2005-12-27,,201854.293303877,444850.323149093,체력단련장업,2026-04-26 22:31:17,I,03,폐업,0,2005-12-27 16:57:08,,2002-04-03,,137-810,1,,서울특별시 서초구 반포동 734-34 지하1층,,CDFH3301062002000004,,3210000,사립,"서울특별시 서초구 강남대로83길 34  (반포동,지하1층)",,03,폐업,,,
,,다이유진휘트니스,,2010-07-07,,202559.861737709,443317.21602255,체력단련장업,2026-04-26 22:31:17,I,03,폐업,,2010-07-07 14:28:59,,2002-04-26,,137-860,,,서울특별시 서초구 서초동 1337-20 지하2층,,CDFH3301062002000006,,3210000,사립,"서울특별시 서초구 강남대로 327  (서초동,지하2층)",,03,폐업,,,
