건축물동수,건축물연면적,사업장명,업태구분명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,중앙체육관(태권도),,2005-07-04,,205020.823925337,452253.648230569,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2005-07-04 18:07:26,,1996-07-02,130-883,,서울특별시 동대문구 답십리동 53-7,,CDFH3301021996000001,3050000,사립,서울특별시 동대문구 전농로 86  (답십리동),,03,폐업,,,22468503
0,0,새한태권도,,2009-09-22,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:42:11,,1996-02-15,130-803,,서울특별시 동대문구 답십리동 294-6,,CDFH3301021996000004,3050000,사립,,,03,폐업,,,22441216
0,0,성동태권도,,2012-07-16,,202775.559986374,452600.006251714,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2012-07-16 15:38:36,,1996-08-22,130-820,0,서울특별시 동대문구 용두동 118-7,,CDFH3301021996000005,3050000,사립,서울특별시 동대문구 무학로32길 27  (용두동),,03,폐업,,,
0,0,건국(태권도),,2013-04-22,,206016.555112669,452812.01535587,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2013-04-22 09:52:08,,1997-03-21,130-836,0,서울특별시 동대문구 장안동 109-10,,CDFH3301021997000001,3050000,사립,서울특별시 동대문구 한천로40길 11  (장안동),,03,폐업,,,22451279
0,0,태광태권도,,2018-12-27,,206252.5325,452429.355,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2018-12-27 16:03:59,,1997-04-21,130-838,,서울특별시 동대문구 장안동 306-1,,CDFH3301021997000004,3050000,사립,서울특별시 동대문구 장한로 153 (장안동),,03,폐업,,,22131110
,,한일체육관(태권도),,2003-09-19,,205690.991467197,454703.83788088,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2003-09-19 10:21:45,,1997-10-27,130-875,,서울특별시 동대문구 휘경동 150-13,,CDFH3301021997000006,3050000,사립,서울특별시 동대문구 휘경로 49  (휘경동),,03,폐업,,,
,,장안태권도,,2004-07-19,,202444.313840862,453251.526144413,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2004-07-19 13:40:36,,1997-11-17,130-824,,"서울특별시 동대문구 용두동 728-4 5,6",,CDFH3301021997000007,3050000,사립,,,03,폐업,,,
0,0,강호유도관,,1999-02-19,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2003-04-18 15:38:02,,1997-02-14,130-804,0,서울특별시 동대문구 답십리동 108-2,,CDFH3301021997000008,3050000,사립,,,03,폐업,,,22431543
0,0,국제체육관,,1999-02-02,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2003-04-18 15:38:02,,1997-05-13,130-876,0,서울특별시 동대문구 휘경동 212-3,,CDFH3301021997000009,3050000,사립,서울특별시 동대문구 외대역동로1길 82  (휘경동),,03,폐업,,,
,,한국체육관(태권도),,2005-10-25,,203667.675500424,453747.831593738,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2005-10-25 17:39:32,,1998-04-13,130-862,,서울특별시 동대문구 제기동 286-5,,CDFH3301021998000003,3050000,사립,,,03,폐업,,,
,,장안체육관(태권도),,2007-06-15,,206380.876724029,452619.241777601,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2007-11-19 14:37:55,,1998-11-13,130-839,,서울특별시 동대문구 장안동 321-4,,CDFH3301021998000004,3050000,사립,서울특별시 동대문구 장한로28가길 64  (장안동),,03,폐업,,,22468314
0,1267,과학원체육관(태권도),,2012-06-25,,204095.580966051,452516.600098557,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2012-06-25 13:35:59,,1999-01-28,130-859,,서울특별시 동대문구 전농동 648-104,,CDFH3301021999000005,3050000,사립,"서울특별시 동대문구 서울시립대로4길 5, 4층 2호 (전농동)",,03,폐업,,,
0,0,석사체육관(태권도),,2010-03-30,,204995.572965454,451848.739075078,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:19:52,,1999-06-12,130-030,,서울특별시 동대문구 답십리동 265-3 3층,,CDFH3301021999000006,3050000,사립,"서울특별시 동대문구 전농로 46  (답십리동,3층)",,03,폐업,,,22432390
0,0,승진체육관(태권도),,2012-12-07,,205303.425066537,454966.801905413,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2012-12-07 13:15:29,,1999-10-16,130-830,,서울특별시 동대문구 이문동 288-7 4층,,CDFH3301021999000007,3050000,사립,"서울특별시 동대문구 이문로 116  (이문동,4층)",,03,폐업,,,
0,0,올림픽체육관(태권도),,2010-03-10,,206107.154642625,452964.265305853,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:29:08,,1999-11-18,130-835,,서울특별시 동대문구 장안동 99-21 (4층),,CDFH3301021999000008,3050000,사립,"서울특별시 동대문구 사가정로 223  (장안동,(4층))",,03,폐업,,,22124422
0,0,태랑태권도체육관,,2011-12-27,,204261.353589266,453597.669122661,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2011-12-27 16:55:37,,1999-12-23,130-867,,서울특별시 동대문구 청량리동 42-10,,CDFH3301021999000009,3050000,사립,서울특별시 동대문구 왕산로43가길 27  (청량리동),,03,폐업,,,
,,왕호체육관(태권도),,2007-06-14,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2007-11-19 14:38:46,,2000-05-26,130-876,,서울특별시 동대문구 휘경동 212-3,,CDFH3301022000000001,3050000,사립,서울특별시 동대문구 외대역동로1길 82  (휘경동),,03,폐업,,,22153240
,,쌍용경희태권도,,2010-07-01,,205918.523295282,455330.476532303,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2012-05-22 17:29:37,,2000-03-07,130-827,,서울특별시 동대문구 이문동 177-84 3층,,CDFH3301022000000002,3050000,사립,"서울특별시 동대문구 한천로 442-1  (이문동,3층)",,03,폐업,,,
,,명성체육관(태권도),,2005-08-04,,205020.581410511,455368.497123002,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2005-08-04 14:52:07,,2000-01-31,130-834,,서울특별시 동대문구 이문동 393-9 지하1층,,CDFH3301022000000003,3050000,사립,"서울특별시 동대문구 천장산로 52-1  (이문동,지하1층)",,03,폐업,,,
0,0,서울태권도장,,2009-10-27,,202755.963149729,452529.512394653,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:43:37,,2000-01-31,130-820,,서울특별시 동대문구 용두동 118-48 4층,,CDFH3301022000000004,3050000,사립,"서울특별시 동대문구 무학로30길 22  (용두동,4층)",,03,폐업,,,
,,검천검도장,,2004-10-08,,202684.222519274,452330.691756685,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2004-10-08 11:53:19,,2000-08-21,130-821,,서울특별시 동대문구 용두동 127-8 장령빌딩 지하,,CDFH3301022000000006,3050000,사립,"서울특별시 동대문구 천호대로16길 12  (용두동,장령빌딩 지하)",,03,폐업,,,
0,0,장재영 경희대박사태권도,,2017-03-22,,205271.704936121,452706.897879436,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2017-03-22 16:11:29,,2000-08-21,130-769,,서울특별시 동대문구 전농동 10 SK아파트 주상가 4층,,CDFH3301022000000007,3050000,사립,"서울특별시 동대문구 사가정로 148, 주상가동 4층 (전농동)",02532,03,폐업,,,
0,0,정무체육관(태권도),,2010-03-23,,205047.845269675,452599.999007464,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:22:55,,2000-09-22,130-020,,서울특별시 동대문구 전농동 26-15 3층,,CDFH3301022000000008,3050000,사립,"서울특별시 동대문구 전농로 120  (전농동,3층)",,03,폐업,,,22468333
,,동대문종합사회복지관(검도장업),,2022-12-13,,202950.060576221,453523.996663315,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2022-12-13 15:43:46,,2000-10-07,,,서울특별시 동대문구 제기동 220,,CDFH3301022000000009,3050000,사립,"서울특별시 동대문구 약령시로5길 22, 4층 (제기동)",02476,03,폐업,,,
,,상무태권도,,2009-05-08,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2018-11-09 09:30:51,,2001-02-23,130-836,,서울특별시 동대문구 장안동 130-101 서울 동대문구 장안동 190-28,,CDFH3301022001000002,3050000,사립,,,03,폐업,,,22946946
0,0,인무관(검도),,2018-12-27,,204190.10878253,453415.795068163,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2018-12-27 16:04:59,,2001-09-21,130-867,,서울특별시 동대문구 청량리동 235-6 미주 B 상가 5층1호,,CDFH3301022001000004,3050000,사립,"서울특별시 동대문구 왕산로 239 (청량리동,미주 B 상가 5층1호)",,03,폐업,,,
0,0,우성체육관(태권도),,2011-05-01,,205806.63009664,452671.744951142,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2018-11-09 09:57:40,,2001-12-19,130-800,,서울특별시 동대문구 답십리동 1-548 5층,,CDFH3301022001000005,3050000,사립,"서울특별시 동대문구 한천로37길 19 (답십리동,5층)",,03,폐업,,,22178887
,,이글태권도,,2017-09-21,,204892.635223473,452122.809622295,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2017-09-21 13:54:25,,2001-02-23,130-802,,서울특별시 동대문구 답십리동 250-39,,CDFH3301022001000006,3050000,사립,서울특별시 동대문구 전농로 73-17  (답십리동),,03,폐업,,,22175431
0,0,답십리용인태권도체육관,,2009-09-03,,204960.697866881,451636.873332084,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:45:40,,2001-12-12,130-805,,서울특별시 동대문구 답십리동 488-47 3층,,CDFH3301022001000008,3050000,사립,"서울특별시 동대문구 전농로 24  (답십리동,3층)",,03,폐업,,,22417442
,,비룡체육관,,2006-01-25,,206344.529483079,453233.124178707,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2006-01-26 09:53:25,,2001-03-19,130-835,,서울특별시 동대문구 장안동 92-14 1통1반 2층,,CDFH3301022001000009,3050000,사립,"서울특별시 동대문구 한천로46길 76  (장안동,2층)",,03,폐업,,,22481739
,,용광용인대체육관,,2005-03-28,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2005-03-28 14:50:33,,2001-05-17,130-802,,서울특별시 동대문구 답십리동 195-33 2층,,CDFH3301022001000011,3050000,사립,,,03,폐업,,,22422917
0,0,안평체육관,,2014-01-29,,206128.445460509,451397.834814004,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2014-01-29 13:45:23,,2001-12-04,130-845,0,서울특별시 동대문구 장안동 438-4 2층,,CDFH3301022001000013,3050000,사립,"서울특별시 동대문구 장한로12길 48  (장안동,2층)",,03,폐업,,,22451339
,,통일효체육관(태권도),,2003-12-31,,202616.004256135,453453.695032344,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2003-12-31 11:47:09,,2002-04-19,130-864,,서울특별시 동대문구 제기동 1151-9 (5층),,CDFH3301022002000001,3050000,사립,"서울특별시 동대문구 안암로 86  (제기동,(5층))",,03,폐업,,,
0,0,태산체육관,,2009-12-01,,205427.343766282,455402.131696197,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2010-04-08 15:40:42,,2002-01-12,130-827,,서울특별시 동대문구 이문동 255-187,,CDFH3301022002000002,3050000,사립,서울특별시 동대문구 이문로 162  (이문동),,03,폐업,,,
,,성우태권도,,2005-07-04,,,,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2005-07-04 10:25:32,,2002-04-02,130-876,,서울특별시 동대문구 휘경동 258-7 서신빌딩 지하,,CDFH3301022002000003,3050000,사립,,,03,폐업,,,22150335
,,청룡체육관,,2018-12-27,,203553.955089547,453432.537651749,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2018-12-27 16:06:02,,2002-12-11,130-862,,서울특별시 동대문구 제기동 429-9 (3층),,CDFH3301022002000004,3050000,사립,"서울특별시 동대문구 약령시로 99-1 (제기동,(3층))",,03,폐업,,,
0,0,김광선복싱체육관,권투,2024-02-16,,205003.160292304,454519.54728283,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2024-02-16 15:11:14,,2002-09-16,,,서울특별시 동대문구 이문동 345-7,,CDFH3301022002000006,3050000,사립,"서울특별시 동대문구 이문로9길 8, 지하1층 (이문동)",02451,03,폐업,,,
,,용두체육관,,2003-05-02,,202685.344146881,452383.29790613,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2003-05-06 10:50:15,,2002-03-19,130-821,,서울특별시 동대문구 용두동 127-18 (3층),,CDFH3301022002000007,3050000,사립,"서울특별시 동대문구 천호대로 70  (용두동,(3층))",,03,폐업,,,
,,새연세태권도장,,2007-01-26,,205122.997981377,454006.45393432,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2007-11-19 14:51:57,,2002-04-02,130-878,,서울특별시 동대문구 휘경동 281-23 (3층),,CDFH3301022002000008,3050000,사립,"서울특별시 동대문구 망우로12길 19  (휘경동,(3층))",,03,폐업,,,22155323
,,향산체육관,,2004-04-01,,206335.296609078,452888.851973774,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2004-04-01 14:16:41,,2002-04-29,130-839,,서울특별시 동대문구 장안동 313-3 (3층),,CDFH3301022002000009,3050000,사립,"서울특별시 동대문구 장한로 200  (장안동,(3층))",,03,폐업,,,22451244
0,0,경희2태권도,,2011-01-27,,204313.869527831,452538.14193671,체육도장업,2026-04-26 22:31:26,I,03,폐업,,2011-01-27 15:52:12,,2002-07-02,130-859,,서울특별시 동대문구 전농동 652-1 (3층),,CDFH3301022002000010,3050000,사립,"서울특별시 동대문구 답십리로 77  (전농동,(3층))",,03,폐업,,,22127841
,,장안체육관(태권도),,2003-07-04,,206401.188819875,451959.261330034,체육도장업,2026-04-26 22:31:26,I,03,폐업,0,2003-07-04 18:21:47,,2002-03-11,130-840,,서울특별시 동대문구 장안동 338-2 흥진빌딩 2층,,CDFH3301022002000011,3050000,사립,"서울특별시 동대문구 장한로24길 46  (장안동,흥진빌딩 2층)",,03,폐업,,,22170995
0,0,동아체육관,,2010-03-12,,205305.931972608,451667.215578869,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2010-04-08 15:26:59,,2002-09-24,130-800,,서울특별시 동대문구 답십리동 16-12 2층,,CDFH3301022002000012,3050000,사립,"서울특별시 동대문구 한천로11길 26  (답십리동,2층)",,03,폐업,,,22141610
,,고려호랑이태권도,,2022-06-20,,206257.247430039,453256.917634086,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2022-06-20 17:02:59,,2002-10-24,,,서울특별시 동대문구 장안동 93-77,,CDFH3301022002000014,3050000,사립,"서울특별시 동대문구 한천로46길 56-1, 2층 (장안동)",02514,03,폐업,,,
,,현대경희태권도,,2006-02-20,,206035.85489278,453178.064462612,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2006-02-20 14:56:16,,2002-01-16,130-835,,서울특별시 동대문구 장안동 95-1 현대(A) 상가 2층,,CDFH3301022002000015,3050000,사립,"서울특별시 동대문구 한천로 224  (장안동,현대(A) 상가 2층)",,03,폐업,,,22468811
,,최경주태권도교실,,2008-01-29,,203676.847652733,452636.574460081,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 09:58:42,,2002-05-24,130-817,,서울특별시 동대문구 용두동 39-565 (2층),,CDFH3301022002000017,3050000,사립,"서울특별시 동대문구 천호대로45가길 30 (용두동,(2층))",,03,폐업,,,
0,0,경희대한빛태권도,,2018-10-19,,205385.566057467,451717.140632516,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-10-22 10:32:16,,2002-09-07,130-030,,서울특별시 동대문구 답십리동 10-3 동아@ 상가1동 4층,,CDFH3301022002000019,3050000,사립,"서울특별시 동대문구 답십리로60길 134 (답십리동,동아@ 상가1동 4층)",,03,폐업,,,22437783
,,답십리비호체육관,,2009-12-28,,205540.881279705,451943.280830484,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2010-04-08 15:21:28,,2002-11-11,130-800,,서울특별시 동대문구 답십리동 2-42 (2층),,CDFH3301022002000021,3050000,사립,"서울특별시 동대문구 한천로17길 10  (답십리동,(2층))",,03,폐업,,,22449270
,,한국체대 MTA 태권도,태권도,2025-04-02,,205381.986112403,451896.756025119,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2025-04-02 09:24:55,,2002-11-25,,,서울특별시 동대문구 답십리동 10 동아아파트,,CDFH3301022002000022,3050000,사립,"서울특별시 동대문구 한천로11길 10-1, 2동 상가동 3층 (답십리동, 동아아파트)",02612,03,폐업,,,02-2245-3352
,,드림체육관,,2003-05-15,,206160.422712964,451792.03559409,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2003-05-15 15:21:30,,2002-11-28,130-840,,서울특별시 동대문구 장안동 346-8 (2층),,CDFH3301022002000023,3050000,사립,"서울특별시 동대문구 장한로22길 20-26  (장안동,(2층))",,03,폐업,,,22475823
0,0,전농검도관,,2008-03-07,,204990.564630776,452581.305940306,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 09:59:32,,2002-12-05,130-020,,서울특별시 동대문구 전농동 26-8 (지하1층),,CDFH3301022002000024,3050000,사립,"서울특별시 동대문구 전농로11길 13 (전농동,(지하1층))",,03,폐업,,,22422585
0,0,경희태권도,,2013-06-04,,205165.612043416,454022.074642833,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2013-06-04 14:55:23,,2003-01-30,130-878,0,서울특별시 동대문구 휘경동 281-19 (2층),,CDFH3301022003000001,3050000,사립,"서울특별시 동대문구 망우로12가길 2  (휘경동,(2층))",,03,폐업,,,22499695
,,장안체육관,,2018-12-27,,206449.764689744,452064.835017,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-12-27 16:07:24,,2003-07-04,130-840,,서울특별시 동대문구 장안동 337-9 (2층),,CDFH3301022003000006,3050000,사립,"서울특별시 동대문구 답십리로72길 32 (장안동,(2층))",,03,폐업,,,22170995
,,고려대 삼호체육관,,2007-04-26,,204085.726529707,452648.790885179,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2007-11-19 14:41:37,,2003-09-25,130-859,1,서울특별시 동대문구 전농동 643-105 2층,,CDFH3301022003000008,3050000,사립,"서울특별시 동대문구 답십리로 54  (전농동,2층)",,03,폐업,,,
,,용인대 비룡체육관,,2020-01-07,,204797.222280776,452986.788569632,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2020-01-07 13:07:59,,2003-11-07,130-854,,서울특별시 동대문구 전농동 270-42,,CDFH3301022003000011,3050000,사립,서울특별시 동대문구 전농로17길 37 (전농동),,03,폐업,,,
,,장안독수리태권도체육관,,2006-05-25,,202387.58821534,452945.968649294,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 10:00:29,,2004-07-20,130-823,,서울특별시 동대문구 용두동 216 217-3,,CDFH3301022004000002,3050000,사립,"서울특별시 동대문구 한빛로 47 (용두동,217-3)",,03,폐업,,,
,,쌍용경희태권도,,2019-01-02,,,,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2019-01-02 15:03:12,,2004-08-10,130-765,,서울특별시 동대문구 이문동 177 쌍용아파트 상가406호,,CDFH3301022004000004,3050000,사립,,,03,폐업,,,
,,동대문 검도관,,2011-02-15,,203581.758337425,452348.979145885,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 10:01:27,,2004-10-12,130-817,,서울특별시 동대문구 용두동 39-801,,CDFH3301022004000005,3050000,사립,서울특별시 동대문구 천호대로 161 (용두동),,03,폐업,,,
,,OKKO복싱,,2008-12-02,,204945.300929113,451597.889972005,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 10:02:17,,2005-11-18,130-805,,서울특별시 동대문구 답십리동 488-17,,CDFH3301022005000004,3050000,사립,서울특별시 동대문구 전농로 22 (답십리동),,03,폐업,,,
,,효태권도체육관,,2007-02-14,,206562.649224959,452261.894728089,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2007-11-19 14:48:32,,2005-12-16,130-840,,서울특별시 동대문구 장안동 331-9,,CDFH3301022005000005,3050000,사립,서울특별시 동대문구 장한로28길 56  (장안동),,03,폐업,,,
,,서재승 태권도 체육관,,2007-11-12,,202681.439825443,452355.717292571,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2007-11-19 14:12:26,,2006-03-16,130-821,,서울특별시 동대문구 용두동 127-15,,CDFH3301022006000001,3050000,사립,서울특별시 동대문구 무학로26길 5  (용두동),,03,폐업,,,
,,용인대 경용,,2007-09-17,,202617.734894131,452465.333396523,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2007-11-19 14:20:27,,2006-04-28,130-823,,서울특별시 동대문구 용두동 235-18,,CDFH3301022006000002,3050000,사립,서울특별시 동대문구 무학로 115  (용두동),,03,폐업,,,
,,고려태권도장,,2011-01-24,,205199.307150431,454635.192906163,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 10:03:09,,2006-08-07,130-831,,서울특별시 동대문구 이문동 311-1 삼성래미안(A) 상가 2층,,CDFH3301022006000003,3050000,사립,"서울특별시 동대문구 이문로16길 18 (이문동,삼성래미안(A) 상가 2층)",,03,폐업,,,
,,회기창조권투도장,,2008-02-11,,204622.068292505,454309.555044644,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-11-09 10:04:55,,2006-08-11,130-872,,서울특별시 동대문구 회기동 45-107,,CDFH3301022006000004,3050000,사립,서울특별시 동대문구 회기로 152 (회기동),,03,폐업,,,
,,장안유도체육관,,2009-04-06,,205857.671601928,452291.41226476,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2009-04-06 14:36:44,,2007-04-13,130-100,,서울특별시 동대문구 장안동 141-24,,CDFH3301022007000001,3050000,사립,서울특별시 동대문구 답십리로 241  (장안동),,03,폐업,,,22470477
,,왕호체육관,,2012-08-31,,205754.942835775,454349.694317829,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2012-08-31 09:45:08,,2007-06-18,130-875,,서울특별시 동대문구 휘경동 72-7,,CDFH3301022007000003,3050000,사립,서울특별시 동대문구 망우로 117  (휘경동),,03,폐업,,,22153240
,861,레전드 복싱체육관,,2018-07-31,,206378.455896666,452163.80748389,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2018-08-01 17:37:11,,2008-02-20,130-840,,서울특별시 동대문구 장안동 335-10,,CDFH3301022008000003,3050000,사립,서울특별시 동대문구 장한로26길 27 (장안동),,03,폐업,,,22440012
,,고려명문태권도장,,2018-09-21,,203659.116385984,454301.598264458,체육도장업,2026-04-26 22:31:27,I,03,폐업,0,2018-09-21 13:02:54,,2008-07-16,130-868,,서울특별시 동대문구 청량리동 205-838,,CDFH3301022008000007,3050000,사립,서울특별시 동대문구 회기로 52  (청량리동),,03,폐업,,,
,,이문태산태권도,,2013-01-28,,205694.67023972,455652.31748734,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2013-01-28 13:19:36,,2009-05-11,130-828,,서울특별시 동대문구 이문동 237-137 4층,,CDFH3301022009000001,3050000,사립,"서울특별시 동대문구 신이문로 29  (이문동,4층)",,03,폐업,,,
,591,명성경희대태권도,,2019-02-28,,205016.798503009,455277.819225656,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2019-03-11 11:13:10,,2009-09-05,130-829,1,서울특별시 동대문구 이문동 264-130,,CDFH3301022009000002,3050000,사립,서울특별시 동대문구 천장산로 44  (이문동),,03,폐업,,,
,792,새한태권도,,2015-02-17,,204995.572965454,451848.739075078,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2015-02-17 13:31:21,,2009-09-25,130-032,1,서울특별시 동대문구 답십리동 265-3,,CDFH3301022009000004,3050000,사립,서울특별시 동대문구 전농로 46  (답십리동),,03,폐업,,,22441216
,1177,올림픽체육관,,2012-03-21,,205530.092680024,451547.192583218,체육도장업,2026-04-26 22:31:27,I,03,폐업,,2012-03-21 15:41:07,,2010-03-10,130-837,1,서울특별시 동대문구 장안동 216-21 2층,,CDFH3301022010000001,3050000,사립,"서울특별시 동대문구 한천로10길 44-22  (장안동,2층)",,03,폐업,,,
