건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,한실수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,양실수
1,임대,0,현대여인숙,여인숙업,,,,,168947.886877946,439640.028417485,2026-05-14 22:39:09,I,01,영업,,12,2023-09-25 15:45:17,1981-12-24,.00,,인천광역시 미추홀구 숭의동 293-5,N,,3510500-201-1981-00012,3510500,인천광역시 미추홀구 독배로432번길 11 (숭의동),22178,01,영업/정상,여인숙업,,1,0,1,0,0
3,자가,0,낙원여관,여관업,,,,,168934.935719502,439652.943350804,2026-05-14 22:39:10,I,01,영업,,2,2018-06-27 09:34:17,1983-04-20,.00,,인천광역시 미추홀구 숭의동 293-21,N,,3510500-201-1983-00001,3510500,인천광역시 미추홀구 독배로434번길 10 (숭의동),22178,01,영업/정상,여관업,032-891-5800,1,0,3,0,16
2,임대,1,공원장여관,여관업,,,,,170211.858654276,440315.196633141,2026-05-14 22:39:09,I,01,영업,,0,2020-07-30 15:25:35,1984-10-26,199.20,,"인천광역시 미추홀구 도화동 624-327 ,328",N,,3510500-201-1984-00007,3510500,"인천광역시 미추홀구 수봉북로11번길 9 (도화동,,328)",22165,01,영업/정상,여관업,032-865-2220,1,0,2,0,10
4,,0,행운장모텔,여관업,,,,,171826.040729584,439678.266740903,2026-05-14 22:39:05,I,01,영업,,0,2026-03-18 15:17:40,1984-02-28,501.99,,"인천광역시 미추홀구 주안동 181-7 8, 10",N,,3510500-201-1984-00013,3510500,인천광역시 미추홀구 주안중로 3 (주안동),22140,01,영업/정상,여관업,032-424-9311,2,0,4,0,19
3,자가,1,파티룸 호텔여정,여관업,,,,,171815.57512812,440161.685876013,2026-05-14 22:39:13,I,01,영업,,0,2025-04-22 17:25:41,1984-07-16,438.30,,인천광역시 미추홀구 주안동 134-3 1~3층,N,,3510500-201-1984-00014,3510500,"인천광역시 미추홀구 미추홀대로734번길 31-1, 1~3층 (주안동)",22135,01,영업/정상,여관업,032-233-7080,1,0,3,0,8
0,,0,씨애틀 여관,여관업,,,,,168484.579025737,440085.031080197,2026-05-14 22:39:07,I,01,영업,,0,2018-06-27 09:37:07,1985-11-20,494.00,,인천광역시 미추홀구 숭의동 164-47,N,,3510500-201-1985-00004,3510500,인천광역시 미추홀구 독배로498번길 20-1 (숭의동),22172,01,영업/정상,여관업,,0,0,0,0,19
3,임대,0,하얀장여관,여관업,,,,,169834.130780753,440464.733185938,2026-05-14 22:39:09,I,01,영업,,0,2022-08-10 15:59:17,1985-12-27,344.00,,인천광역시 미추홀구 숭의동 3-32,N,,3510500-201-1985-00005,3510500,인천광역시 미추홀구 경인로156번길 7 (숭의동),22164,01,영업/정상,여관업,032-864-0797,3,0,3,0,0
3,,1,풍전장,여관업,,,,,171339.258281776,439770.206939872,2026-05-14 22:39:11,I,01,영업,,0,2023-05-22 13:07:46,1985-11-26,198.00,,인천광역시 미추홀구 주안동 199-2,N,,3510500-201-1985-00017,3510500,인천광역시 미추홀구 경인로325번길 22-6 (주안동),22139,01,영업/정상,여관업,,1,0,3,0,10
4,,1,로맨스모텔,여관업,,,,,171604.906553213,439888.159241658,2026-05-14 22:39:07,I,01,영업,,0,2024-11-27 16:55:29,1985-12-10,337.62,,인천광역시 미추홀구 주안동 206-8,N,,3510500-201-1985-00018,3510500,인천광역시 미추홀구 석바위로 62 (주안동),22139,01,영업/정상,여관업,032-873-1247,2,0,4,0,14
3,자가,0,설악장여관,여관업,,,,,171578.397595794,439929.42475251,2026-05-14 22:39:09,I,01,영업,,3,2024-09-04 17:26:47,1985-12-21,457.00,,"인천광역시 미추홀구 주안동 211-2 ,3",N,,3510500-201-1985-00019,3510500,"인천광역시 미추홀구 미추홀대로719번길 7-27 (주안동,,3)",22136,01,영업/정상,여관업,032-864-4463,1,0,3,0,14
4,자가,1,테마모텔,여관업,,,,,171598.413794211,439977.734241178,2026-05-14 22:39:04,I,01,영업,,0,2018-01-25 11:00:00,1985-12-30,891.00,,인천광역시 미추홀구 주안동 210-2,N,,3510500-201-1985-00021,3510500,인천광역시 미추홀구 미추홀대로719번길 7-11 (주안동),22136,01,영업/정상,여관업,,1,0,4,0,24
4,임대,0,힐튼장여관,여관업,,,,,171464.547882749,439606.676848147,2026-05-14 22:39:09,I,01,영업,,0,2019-09-18 11:35:56,1985-12-18,482.00,,인천광역시 미추홀구 주안동 506-21,N,,3510500-201-1985-00024,3510500,인천광역시 미추홀구 한나루로586번길 113-16 (주안동),22154,01,영업/정상,여관업,032-864-8033,1,0,4,0,18
3,자가,1,항도여관,여관업,,,,,172743.930888048,439670.959418261,2026-05-14 22:39:09,I,01,영업,,0,2023-03-21 09:40:15,1985-05-22,478.00,,인천광역시 미추홀구 주안동 1588-11,N,,3510500-201-1985-00025,3510500,인천광역시 미추홀구 경인로 476 (주안동),22145,01,영업/정상,여관업,,2,0,3,0,11
3,임대,1,스테이 얼리맨션,여관업,,,,,172347.876537856,439646.714251483,2026-05-14 22:39:13,I,01,영업,,0,2026-02-20 13:57:56,1985-09-14,491.30,,인천광역시 미추홀구 주안동 1004-10,N,,3510500-201-1985-00026,3510500,인천광역시 미추홀구 경인로435번길 7-14 (주안동),22141,01,영업/정상,여관업,,1,1,3,1,16
2,임대,1,장안모텔,여관업,,,,,168611.053368108,440132.468095651,2026-05-14 22:39:11,I,01,영업,,0,2021-07-28 16:13:11,1986-07-25,203.03,,인천광역시 미추홀구 숭의동 166-11,N,,3510500-201-1986-00004,3510500,인천광역시 미추홀구 미추로35번길 13 (숭의동),22172,01,영업/정상,여관업,,1,0,2,0,10
4,,0,이화리빙텔,여관업,,,,,169679.799975368,440449.842048354,2026-05-14 22:39:13,I,01,영업,,5,2025-08-05 09:59:50,1986-06-24,407.22,,인천광역시 미추홀구 숭의동 1-179,N,,3510500-201-1986-00006,3510500,인천광역시 미추홀구 경인로142번길 9 (숭의동),22164,01,영업/정상,여관업,,3,0,3,0,13
4,자가,1,(주)더스테이 인천,여관업,,,,,168880.665377723,439380.08071359,2026-05-14 22:39:13,I,01,영업,,0,2025-10-13 11:37:59,1986-10-06,404.00,,인천광역시 미추홀구 용현동 509-19,N,,3510500-201-1986-00008,3510500,인천광역시 미추홀구 독배로403번길 12 (용현동),22176,01,영업/정상,여관업,,0,0,0,0,18
2,자가,1,글로리텔,여관업,,,,,170113.823746153,440406.450227927,2026-05-14 22:39:12,I,01,영업,,12,2018-12-31 14:50:08,1986-11-12,272.00,,인천광역시 미추홀구 도화동 634-44,N,,3510500-201-1986-00016,3510500,인천광역시 미추홀구 경인로184번길 5 (도화동),22164,01,영업/정상,여관업,032-875-1396,1,0,2,0,0
0,,0,금강장여관,여관업,,,,,171549.244215501,440215.321979806,2026-05-14 22:39:09,I,01,영업,,0,2023-06-28 15:29:30,1986-12-30,650.00,,인천광역시 미추홀구 주안동 231-8,N,,3510500-201-1986-00021,3510500,인천광역시 미추홀구 주안서로54번길 21 (주안동),22136,01,영업/정상,여관업,,0,0,0,0,7
0,,0,베드스테이션,여관업,,,,,171775.728562257,440171.781611611,2026-05-14 22:39:13,I,01,영업,,0,2025-06-27 10:23:32,1986-09-24,749.28,,인천광역시 미추홀구 주안동 137-2 3호,N,,3510500-201-1986-00022,3510500,인천광역시 미추홀구 미추홀대로734번길 25-11 (주안동),22135,01,영업/정상,여관업,,0,0,0,0,28
0,,0,호텔 스테이어,여관업,,,,,172058.998538719,439710.958525474,2026-05-14 22:39:13,I,01,영업,,0,2025-07-21 14:56:43,1986-11-10,350.00,,인천광역시 미추홀구 주안동 78-2,N,,3510500-201-1986-00027,3510500,인천광역시 미추홀구 주안중로16번길 46 (주안동),22140,01,영업/정상,여관업,032-425-2625,0,0,0,0,15
4,,1,서울장,여관업,,,,,171581.876802012,439918.436681497,2026-05-14 22:39:13,I,01,영업,,0,2025-02-28 13:49:25,1986-08-02,243.00,,인천광역시 미추홀구 주안동 211-4,N,,3510500-201-1986-00032,3510500,인천광역시 미추홀구 석바위로 59 (주안동),22136,01,영업/정상,여관업,,2,0,4,0,11
4,임대,0,유성장모텔,여관업,,,,,171529.540209022,440500.045771556,2026-05-14 22:39:02,I,01,영업,,0,2022-12-27 15:21:55,1986-12-19,429.00,,인천광역시 미추홀구 주안동 25-62,N,,3510500-201-1986-00039,3510500,인천광역시 미추홀구 길파로 5-7 (주안동),22127,01,영업/정상,여관업,032-864-8984,1,0,4,0,15
4,자가,1,대성모텔,여관업,,,,,172332.875908865,439807.067085345,2026-05-14 22:39:12,I,01,영업,,5,2024-06-21 17:00:40,1986-10-14,764.00,,인천광역시 미추홀구 주안동 993-8,N,,3510500-201-1986-00040,3510500,인천광역시 미추홀구 석바위로 137 (주안동),22134,01,영업/정상,여관업,032-428-2310,1,0,4,0,27
0,,0,청운여인숙,여인숙업,,,,,171480.492336418,439578.069586251,2026-05-14 22:39:08,I,01,영업,,0,2021-09-17 11:11:23,1986-11-26,.00,,인천광역시 미추홀구 주안동 505-14,N,,3510500-201-1986-00045,3510500,인천광역시 미추홀구 한나루로586번길 113-8 (주안동),22154,01,영업/정상,여인숙업,032-864-5426,0,0,0,0,0
4,,1,신일장여관,여관업,,,,,168886.964953481,439412.404893756,2026-05-14 22:39:10,I,01,영업,,0,2024-09-12 11:13:06,1987-11-16,340.00,,인천광역시 미추홀구 용현동 509-8,N,,3510500-201-1987-00007,3510500,인천광역시 미추홀구 인주대로 110 (용현동),22176,01,영업/정상,여관업,032-883-0700,2,0,3,0,13
3,임대,1,청화여관,여관업,,,,,171138.110409049,439895.910922502,2026-05-14 22:39:09,I,01,영업,,2,2023-09-12 15:36:59,1987-02-24,214.99,,인천광역시 미추홀구 도화동 390-2,N,,3510500-201-1987-00014,3510500,인천광역시 미추홀구 석바위로 14-13 (도화동),22139,01,영업/정상,여관업,,1,0,3,0,10
3,임대,0,뉴파크장여관,여관업,,,,,171138.656012215,439907.945921762,2026-05-14 03:03:03,U,01,영업,,1,2026-05-13 11:32:22,1987-07-28,429.58,,인천광역시 미추홀구 도화동 390-1,N,,3510500-201-1987-00015,3510500,인천광역시 미추홀구 석바위로 14 (도화동),22139,01,영업/정상,여관업,032-867-2428,1,0,3,0,17
