사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
딜리고카트,종합몰,2026-05-13,217812.725868337,486733.538685211,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 08:46:16,,2025-06-02,,경기도 포천시 군내면 용정리 ***-*,2025560022930200599,인터넷,5600000,"경기도 포천시 군내면 용정경제로*길 **-**, ***호 전부-A***",11154,,03,폐업,,,
루아봉,종합몰,2026-05-13,243282.490072507,443158.836267083,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 15:04:45,,2025-05-08,,경기도 양평군 양평읍 양근리 ***-*,2025417023230201074,인터넷,4170000,"경기도 양평군 양평읍 양근로***번길 *, *층 ***호 UC**호",12555,,03,폐업,,,
주식회사 쏨,기타,2026-05-13,168250.157001444,431074.449460887,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 10:11:04,,2020-10-12,,인천광역시 연수구 송도동 **-*** 애니오션빌딩,2024352023330201281,인터넷,3520000,"인천광역시 연수구 인천타워대로 **, 애니오션빌딩 *층 ***호 (송도동)",22013,,05,제외/삭제/전출,,,
(주) 에토네,의류/패션/잡화/뷰티,2026-05-13,192897.205954893,450675.749318285,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 13:18:20,,2022-06-07,,서울특별시 마포구 동교동 ***-* 신원빌딩,2022313022530201824,인터넷,3130000,"서울특별시 마포구 월드컵북로*길 **, 신원빌딩 *층 (동교동)",03992,,05,제외/삭제/전출,,,
도레미,종합몰,2026-05-13,201757.494098748,446282.45446652,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 08:39:22,,2025-07-18,,서울특별시 강남구 신사동 ***-** ---------,2025322024930204010,인터넷,3220000,"서울특별시 강남구 압구정로*길 **, *층, ***-***호 (신사동, ---------)",06034,,03,폐업,,,
르모르,종합몰 의류/패션/잡화/뷰티,2026-05-14,202032.053711529,453269.312887971,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 14:06:22,,2023-01-30,,서울특별시 성북구 안암동*가 ***-*,2023307029930200244,인터넷,3070000,서울특별시 성북구 안암로*길 **-*(안암동*가),02858,,03,폐업,,,
스크림(SCREAM),종합몰,2026-05-13,256203.131180161,419734.108315332,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 07:50:05,,2024-11-06,,경기도 여주시 교동 *** 여주역푸르지오클라테르,2024570013030200152,인터넷,5700000,"경기도 여주시 세종로 ***, ***동 ****호 (교동, 여주역푸르지오클라테르)",12652,,05,제외/삭제/전출,,,
모셔요,종합몰,,199035.245572789,422577.732436073,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 13:25:27,,2021-07-02,,경기도 수원시 장안구 정자동 ***-*,2024375003230200401,인터넷,3740000,"경기도 수원시 장안구 장안로 ***, ***동 ****호 (정자동)",16336,,04,취소/말소/만료/정지/중지,,,
프라임랩,종합몰,,208558.286631653,448353.905156369,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 17:54:03,,2025-05-23,,서울특별시 광진구 구의동 ***-* 프라임프라자,2025304019030200730,인터넷,3040000,"서울특별시 광진구 광나루로**길 **, 프라임프라자 지하 *층 b***-***호 (구의동)",05119,,01,영업/정상,,,
꿈길라잡이 협동조합,종합몰 교육/도서/완구/오락,2026-05-13,191203.045918862,440751.63014946,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 15:03:25,,2020-11-25,,서울특별시 금천구 독산동 ****-**,2020317023530202675,인터넷,3170000,"서울특별시 금천구 독산로**길 **, *층 ***호 (독산동)",08578,,03,폐업,,,
가이오테크,종합몰,2026-05-12,227323.888717999,435778.077749278,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 16:37:13,,2019-07-23,,경기도 광주시 초월읍 무갑리 ***번지,2019554025030200868,"인터넷, 카다로그, 기타",5540000,경기도 광주시 초월읍 산수로 ***-**,12730,,03,폐업,,,
주식회사 피플멀티,가전,2026-05-13,191272.12099068,447064.885774633,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 10:22:18,,2021-09-06,,서울특별시 영등포구 당산동*가 *-* 코레일유통 사옥,2021318024730202655,인터넷,3180000,"서울특별시 영등포구 국회대로 ***, 코레일유통 사옥 **층 (당산동*가)",07258,,05,제외/삭제/전출,,,
예설담,종합몰,,190511.202817806,455365.536998629,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 15:34:34,,2023-03-15,,경기도 고양시 덕양구 향동동 *** DMC스타허브플러스,2023395005230200805,인터넷,3940000,"경기도 고양시 덕양구 꽃마을로 **, DMC스타허브플러스 **층 ****호 (향동동)",10546,,01,영업/정상,,,
바라온(BARAON),교육/도서/완구/오락,,205448.966125372,471692.273554299,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 10:28:33,,2023-04-10,,경기도 의정부시 신곡동 ***-* 풍림아이원아파트,2023382025830200180,인터넷,3820000,"경기도 의정부시 장곡로 ***, ***동 ***호 (신곡동, 풍림아이원아파트)",11777,,01,영업/정상,,,
딜리고스페셜,종합몰,2026-05-13,217812.725868337,486733.538685211,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 08:43:09,,2025-05-27,,경기도 포천시 군내면 용정리 ***-*,2025560022930200536,인터넷,5600000,"경기도 포천시 군내면 용정경제로*길 **-**, ***호 전부 -A***",11154,,03,폐업,,,
지비오마켓,종합몰 가전 컴퓨터/사무용품 건강/식품 의류/패션/잡화/뷰티,,211431.067058159,447319.600403259,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 14:36:01,,2024-03-06,,서울특별시 강동구 성내동 ***-**,2024324028930200576,인터넷,3240000,"서울특별시 강동구 성내로**길 **, ***호 (성내동)",05396,,04,취소/말소/만료/정지/중지,,,
(주)케이아이씨피,종합몰,,199689.531301151,453653.635321164,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 06:35:30,,2012-12-21,,서울특별시 종로구 명륜*가 ***-*,2024300024530200961,인터넷,3000000,"서울특별시 종로구 성균관로 **, *,*층 (명륜*가)",03074,,01,영업/정상,,,
아워로고,종합몰,,,,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 13:43:05,,2025-09-17,,경기도 수원시 장안구 정자동 *** 화서역 푸르지오 브리시엘,2025375003230200726,인터넷,3740000,"경기도 수원시 장안구 수성로***번길 **, ***동 ****호 (정자동, 화서역 푸르지오 브리시엘)",16318,,04,취소/말소/만료/정지/중지,,,
라라라(lalala),종합몰,,212481.618347928,449133.956765955,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 14:33:47,,2024-03-11,,서울특별시 강동구 천호동 **-* 선진빌딩,2024324028930200598,인터넷,3240000,"서울특별시 강동구 양재대로 ****, 선진빌딩 ***-K**호 (천호동)",05314,,04,취소/말소/만료/정지/중지,,,
제이케이엠(JKM),의류/패션/잡화/뷰티 기타,,200256.36224716,452332.909917939,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 08:05:02,,2017-03-09,,서울특별시 종로구 효제동 ***,2021300020230200384,인터넷,3000000,"서울특별시 종로구 김상옥로 **, ***호 (효제동)",03126,,01,영업/정상,,,
명지글로벌온,종합몰,2026-05-13,243274.929406819,443226.923588779,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 15:03:08,,2025-11-18,,경기도 양평군 양평읍 양근리 ***-*,2025417023230203806,인터넷,4170000,"경기도 양평군 양평읍 양평시장길**번길 *, *층 ***호 F***",12556,,03,폐업,,,
이음,의류/패션/잡화/뷰티,,201609.136228774,422351.148385561,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 13:13:06,,2025-09-01,,경기도 수원시 장안구 조원동 *** 주공뉴타운,2025375003230200678,인터넷,3740000,"경기도 수원시 장안구 금당로**번길 **, ***동 ****호 (조원동, 주공뉴타운)",16281,,04,취소/말소/만료/정지/중지,,,
다앤이글로벌,종합몰,2026-05-13,217812.725868337,486733.538685211,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 08:44:28,,2025-05-23,,경기도 포천시 군내면 용정리 ***-*,2025560022930200491,인터넷,5600000,"경기도 포천시 군내면 용정경제로*길 **-**, ***호 전부-A***",11154,,03,폐업,,,
하비크,종합몰,2026-05-13,186472.009335841,421645.800416414,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 13:41:07,,2025-10-11,,경기도 안산시 상록구 사동 ****,2025393048230203268,인터넷,3930000,"경기도 안산시 상록구 네고지길 *, A동 지하층 **호 지층 지하 에이 **호 (사동)",15589,,03,폐업,,,
225에센셜(225Essential),교육/도서/완구/오락 컴퓨터/사무용품 의류/패션/잡화/뷰티,,199417.25141516,422715.912792975,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 13:24:13,,2023-12-19,,경기도 수원시 장안구 파장동 ***-** 새한빌라,2023375003230200980,인터넷,3740000,"경기도 수원시 장안구 파장천로 **, B동 *층 ***호 (파장동, 새한빌라)",16350,,04,취소/말소/만료/정지/중지,,,
예도팩,종합몰,2026-05-13,203257.2401458,470371.149385203,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 16:03:56,,2022-08-05,,경기도 의정부시 의정부동 ***-** 홍익빌라,2022382025530200353,인터넷,3820000,"경기도 의정부시 의정로**번길 **-**, ***호 (의정부동, 홍익빌라)",11624,,05,제외/삭제/전출,,,
(주)조이에듀,기타,,193707.703181901,446349.960394983,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 10:14:38,,2022-11-28,,서울특별시 영등포구 여의도동 **-* 유창빌딩,2022318024730203328,인터넷,3180000,"서울특별시 영등포구 여의대방로**길 **, 유창빌딩 ***호 (여의도동)",07334,,01,영업/정상,,,
응89,종합몰,,,,2026-05-14 03:03:03,U,02,휴업처리,2026-05-13 09:15:31,,2024-10-29,,강원특별자치도 홍천군 홍천읍 희망리 *** 금호어울림 더퍼스트,2024425102230200190,인터넷,4251000,강원특별자치도 홍천군 홍천읍 마지기로 *** (금호어울림 더퍼스트),25121,,02,휴업,2026-05-12,2030-12-31,
서진마켓3,종합몰 가구/수납용품 의류/패션/잡화/뷰티 기타,2026-05-10,213383.977793755,419575.34117754,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 13:38:17,,2023-10-16,,경기도 용인시 기흥구 중동 *** 쥬네브,2023563001830205468,인터넷,4050000,"경기도 용인시 기흥구 동백죽전대로 ***, 쥬네브 *층 C***-A**호 (중동)",17006,,03,폐업,,,
주식회사 수플린,건강/식품,,204053.159882023,422057.64974689,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 10:39:51,,2019-11-11,,경기도 수원시 영통구 이의동 ****-*,2021561001830200724,인터넷,3740000,"경기도 수원시 영통구 대학*로 **, ***,***호 (이의동)",16226,,01,영업/정상,,,
주주08,종합몰,,185439.66665224,459266.472247834,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 15:09:52,,2025-02-07,,경기도 고양시 덕양구 화정동 *** 은빛마을**단지아파트,2025410012530200201,인터넷,3940000,"경기도 고양시 덕양구 백양로 ***, ****동 ***호 (화정동, 은빛마을**단지아파트)",10498,,01,영업/정상,,,
주식회사 코즈코리아,의류/패션/잡화/뷰티,,160394.131727223,463567.138660808,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 11:28:49,,2025-05-26,,경기도 김포시 대곶면 석정리 ***,2025409051630204109,인터넷,4090000,"경기도 김포시 대곶면 대곶로***번길 **, E동",10026,,01,영업/정상,,,
은랩,가구/수납용품,,200677.578238738,422613.876922536,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:10:41,,2025-11-27,,경기도 수원시 장안구 조원동 *** 수원 한일타운,2025375003230200893,인터넷,3740000,"경기도 수원시 장안구 경수대로***번길 **, ***동 ***호 (조원동, 수원 한일타운)",16294,,04,취소/말소/만료/정지/중지,,,
오토베이,자동차/자동차용품,,208401.060017511,479684.82618129,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 16:02:16,,2025-08-21,,경기도 양주시 옥정동 *** 양주옥정신도시 대방노블랜드 더 시그니처,2025559032130200863,인터넷,5590000,"경기도 양주시 회천남로 **, ****동 ****호 (옥정동, 양주옥정신도시 대방노블랜드 더 시그니처)",11473,,01,영업/정상,,,
뭉치몰,의류/패션/잡화/뷰티,,201135.87449227,422252.386988071,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:34:44,,2025-03-31,,경기도 수원시 장안구 조원동 ***-** 인더하우스,2025375003230200262,인터넷,3740000,"경기도 수원시 장안구 조원로***번길 *, *동 ***호 (조원동, 인더하우스)",16284,,04,취소/말소/만료/정지/중지,,,
트래디온,종합몰,,200905.160173624,421457.668326166,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:15:47,,2025-10-16,,경기도 수원시 장안구 조원동 ***-* 성신아파트,2025375003230200790,인터넷,3740000,"경기도 수원시 장안구 정조로***번길 **, 나동 *층 ***호 (조원동, 성신아파트)",16310,,04,취소/말소/만료/정지/중지,,,
리브하이,컴퓨터/사무용품 가구/수납용품 기타,2026-05-12,213896.023274813,483942.571126941,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 08:45:13,,2025-12-10,,경기도 포천시 선단동 ***-*,2025560022930201858,기타,5600000,"경기도 포천시 넘마을*길 *, ***동 ***호 (선단동)",11160,,03,폐업,,,
위드플레이,가구/수납용품,2026-04-27,211171.958578674,418854.297919351,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 13:18:14,,2025-07-24,,경기도 용인시 기흥구 구갈동 ***-* 태평양프라자 ***-M***호,2025563001830202511,인터넷,4050000,"경기도 용인시 기흥구 강남로 *, 태평양프라자 ***-M***호 (구갈동)",16977,,03,폐업,,,
딜리고디렉트,종합몰,2026-05-13,208153.74,479703.91,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 15:18:16,,2025-05-28,,경기도 양주시 옥정동 ***-* 폴리프라자Ⅱ,2025559029130201763,인터넷,5590000,"경기도 양주시 옥정동로*다길 **-**, 폴리프라자Ⅱ ***-B***호 (옥정동)",11473,,03,폐업,,,
(주)호성투어,레져/여행/공연,2026-05-13,194272.707261254,450208.63237065,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 09:20:31,,2012-01-19,,서울특별시 마포구 노고산동 ***-** 영빌딩,2021313022530200946,인터넷,3130000,"서울특별시 마포구 서강로 ***, 영빌딩 *층 (노고산동)",04100,,05,제외/삭제/전출,,,02-319-2511
메디와인,종합몰 교육/도서/완구/오락 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 자동차/자동차용품,2026-05-13,255603.780197075,422252.916422501,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 14:24:12,,2024-12-16,,경기도 여주시 하동 ***-* 신화빌딩,2025570013030200175,인터넷,5700000,"경기도 여주시 청심로 **, 신화빌딩 *층 h**호 (하동)",12619,,05,제외/삭제/전출,,,
트레이드원,종합몰,2026-05-13,187327.114271707,442940.607544128,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 15:52:30,,2011-10-27,,서울특별시 구로구 개봉동 ***-* 로얄하이츠,2018316015930200609,인터넷,3160000,"서울특별시 구로구 개봉로**길 **, A동 ***호 (개봉동, 로얄하이츠)",08333,,05,제외/삭제/전출,,,
㈜해오름아이,교육/도서/완구/오락 기타,,209268.321106193,427643.0746251,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 14:40:18,,2003-12-17,,경기도 성남시 분당구 금곡동 *** 코오롱트리폴리스*,2003378010630200973,인터넷,3780000,"경기도 성남시 분당구 정자일로 *, 코오롱트리폴리스* 비동 ***호 (금곡동)",13616,,01,영업/정상,,,
(주)제이제이글로벌그룹,종합몰,,185913.298060462,451995.392162919,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 09:13:16,,2016-05-23,,서울특별시 강서구 가양동 ***번지 **호 대하실업사옥,2019315020030200710,인터넷,3150000,"서울특별시 강서구 강서로 ***, 대하실업사옥 *층 (가양동)",07523,,01,영업/정상,,,
샵플릭스,종합몰,,277453.036175427,431403.392608011,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 16:39:20,,2023-09-20,,강원특별자치도 원주시 지정면 가곡리 **** 원주기업도시 *단지 호반베르디움,2023419100630200432,인터넷,4191000,"강원특별자치도 원주시 지정면 가곡로 ***, ***동 ****호 (원주기업도시 *단지 호반베르디움)",26352,,01,영업/정상,,,
일일구판촉,컴퓨터/사무용품 레져/여행/공연 자동차/자동차용품,,223476.891003582,389562.782574594,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 17:46:05,,2011-11-03,,경기도 안성시 석정동 ***번지 *호,2011408014130200173,인터넷,4080000,경기도 안성시 내혜홀*길 ** (석정동),17582,,01,영업/정상,,,
파키 PACHY,종합몰,,198494.410688925,421339.651812552,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:28:59,,2021-08-13,,경기도 수원시 장안구 정자동 *** 청솔마을 한라 아파트,2021375003230200727,인터넷,3740000,"경기도 수원시 장안구 만석로**번길 **, ***동 **층 ****호 (정자동, 청솔마을 한라 아파트)",16330,,04,취소/말소/만료/정지/중지,,,
이너레디,건강/식품,,200533.772097161,421676.640632036,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:08:24,,2025-07-03,,경기도 수원시 장안구 송죽동 *** 수원 아너스빌 위즈,2025375003230200532,인터넷,3740000,"경기도 수원시 장안구 송원로 **, b동 ****호 (송죽동, 수원 아너스빌 위즈)",16307,,04,취소/말소/만료/정지/중지,,,
폴리키친,종합몰,,199837.516107199,419105.808223421,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 13:35:55,,2020-10-22,,경기도 수원시 팔달구 고등동 ***-*** 수원역푸르지오자이,2020561001830201675,인터넷,3740000,"경기도 수원시 팔달구 고등로 **, ***동 ****호 (고등동, 수원역푸르지오자이)",16452,,04,취소/말소/만료/정지/중지,,,
오후두시,종합몰,2026-05-15,181429.886692476,469045.573730663,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 17:39:15,,2023-01-05,,경기도 파주시 상지석동 ***-**,2023406045930200069,인터넷,4060000,"경기도 파주시 고봉로 ***-**, B**층 R**호 (상지석동)",10911,,03,폐업,,,
주디(judy),기타,,202804.635387426,418306.191742676,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 14:56:19,,2021-06-07,,경기도 수원시 팔달구 인계동 ****-* 수원인계 리슈빌S,2021377004130200581,인터넷,3740000,"경기도 수원시 팔달구 인계로***번길 *, 수원인계 리슈빌S ***호 (인계동)",16489,,04,취소/말소/만료/정지/중지,,,
우니(Wooni),의류/패션/잡화/뷰티,2026-05-14,208233.926974585,445435.257647797,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 14:52:25,,2025-04-07,,서울특별시 송파구 잠실동 ** 갤러리아팰리스 C동 ****호,2025323029130201221,인터넷,3230000,"서울특별시 송파구 올림픽로 ***, C동 ****호 (잠실동, 갤러리아팰리스)",05553,,03,폐업,,,
블리멍,의류/패션/잡화/뷰티 기타,,197106.599552529,421799.159385115,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:42:27,,2024-05-20,,경기도 수원시 장안구 율전동 ***-**,2024375003230200398,인터넷,3740000,"경기도 수원시 장안구 율전로**번길 **, ***호 (율전동)",16361,,04,취소/말소/만료/정지/중지,,,
주식회사 에잇투서울,의류/패션/잡화/뷰티,2026-05-13,197926.5178533,433156.02575808,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 10:30:23,,2025-08-22,,경기도 안양시 동안구 관양동 ****-**,2025385003730201178,인터넷,3830000,"경기도 안양시 동안구 흥안대로 ***, *층 에이-**호 (관양동)",13943,,05,제외/삭제/전출,,,
미스터엠디(Mr.MD),종합몰,2026-05-14,208494.353226006,424841.504523362,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 11:08:49,,2023-12-18,,경기도 용인시 수지구 풍덕천동 ***-*,2023564001830203005,인터넷,4050000,"경기도 용인시 수지구 수지로***번길 **, *층 ***,***호 ***호실 (풍덕천동)",16837,,03,폐업,,,
소다공간,종합몰,2026-05-13,202741.959857558,419715.031672541,2026-05-14 03:03:03,U,03,폐업처리,2026-05-13 09:25:05,,2022-11-18,,경기도 수원시 팔달구 우만동 ***-* 아이월드,2022377004130200993,인터넷,3740000,"경기도 수원시 팔달구 팔달문로***번길 **, 아이월드 ***-***호 (우만동)",16240,,03,폐업,,,
세임(seim),의류/패션/잡화/뷰티,,199460.301398641,420871.789200422,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 11:10:13,,2022-04-06,,경기도 수원시 장안구 정자동 *** 화서역 파크푸르지오,2022375003230200289,인터넷,3740000,"경기도 수원시 장안구 대평로 **, ***동 ****호 (정자동, 화서역 파크푸르지오)",16318,,04,취소/말소/만료/정지/중지,,,
입소문 체험단,기타 교육/도서/완구/오락,,196798.152953075,422312.132476221,2026-05-14 03:03:03,U,07,직권말소,2026-05-13 13:09:20,,2024-05-24,,경기도 수원시 장안구 율전동 ***-* 아이오빌리지,2024375003230200420,인터넷,3740000,"경기도 수원시 장안구 덕영대로***번길 **, ***호 (율전동, 아이오빌리지)",16358,,04,취소/말소/만료/정지/중지,,,
슈퍼마켓 플라워(SUPERMARKET FLOWER),종합몰,,198716.467349944,448782.932075314,2026-05-14 03:03:03,U,01,정상영업,2026-05-13 15:37:19,,2021-01-26,,서울특별시 용산구 용산동*가 **-*,2024302020330201094,인터넷,3020000,"서울특별시 용산구 신흥로*가길 *, *층 (용산동*가)",04338,,01,영업/정상,,,
(주)마이트레이딩홀딩스,교육/도서/완구/오락 의류/패션/잡화/뷰티 가전 가구/수납용품 건강/식품,2026-05-13,192052.534235774,450522.813972222,2026-05-14 03:03:03,U,05,타시군구이관,2026-05-13 14:20:32,,2018-01-04,,서울특별시 마포구 서교동 ***-** 도시공간,2019313022530201004,인터넷,3130000,"서울특별시 마포구 성미산로*길 **-**, 도시공간 *층 (서교동)",03996,,05,제외/삭제/전출,,,
