축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,대송참숯 광화문점,식육판매업,,198213.955223154,452045.296742706,2026-03-31 03:03:03,U,0000,정상,2026-03-30 15:11:34,,2015-10-16,0,,서울특별시 종로구 청진동 128 Tower 8,식육판매업,300000000920150013,3000000,L00,"서울특별시 종로구 종로5길 7, Tower 8 지하1층 101,102,103호 (청진동)",03157,,01,영업/정상,,,02-6959-5780
,축산물판매업,동신 정육점,식육판매업,,186736.305469009,440637.938305493,2026-03-31 03:03:03,U,0000,정상,2026-03-30 10:50:48,,1994-11-25,34.2,,경기도 광명시 광명동 743-4 동신빌라,식육판매업,390000000919940001,3900000,000,"경기도 광명시 도덕로28번길 6, 103호 (광명동, 동신빌라)",14282,,01,영업/정상,,,26198445
,축산물판매업,연일부산물,식육부산물전문판매업,2026-03-30,203323.787758273,451940.205444395,2026-03-31 03:03:03,U,0002,폐업,2026-03-30 16:53:02,,2014-08-27,3.4,,서울특별시 성동구 마장동 510-3 1층 101-2호,식육부산물전문판매업,303000000920140122,3030000,000,"서울특별시 성동구 마장로31길 40, 1층 101-2호 (마장동)",04748,,03,폐업,,,
,축산물판매업,에치와이 수지점,우유류판매업,,208936.65858054,424655.422528737,2026-03-31 03:03:03,U,0000,정상,2026-03-30 16:38:53,,2015-12-17,115.7,,경기도 용인시 수지구 풍덕천동 82-13 102호,우유류판매업,564000000920150026,4050000,L00,"경기도 용인시 수지구 풍덕천로172번길 23, 102호 (풍덕천동)",16833,,01,영업/정상,,,
,축산물판매업,한우물,식육판매업,,196170.600593044,429358.917776759,2026-03-31 03:03:03,U,0000,정상,2026-03-30 09:47:18,,2019-04-17,21.6,,경기도 안양시 동안구 호계동 975-2 (주)렉산코리아,식육판매업,383000000920190014,3830000,000,"경기도 안양시 동안구 흥안대로110번길 81, (주)렉산코리아 1층 (호계동)",14120,,01,영업/정상,,,
,축산물판매업,맛있는한우,식육판매업,,186972.033295232,182727.924823166,2026-03-31 03:03:03,U,0000,정상,2026-03-30 13:55:04,,2020-07-17,81.2,,광주광역시 서구 쌍촌동 1243-15,식육판매업,360000000920200019,3600000,000,광주광역시 서구 운천로 122-1 (쌍촌동),62023,,01,영업/정상,,,
,축산물판매업,유일정육점,식육판매업,2026-03-30,210952.657532568,273391.556150391,2026-03-31 03:03:03,U,0002,폐업,2026-03-30 15:32:19,,2000-12-12,5,,전북특별자치도 완주군 봉동읍 둔산리 887-1,식육판매업,472100000920000011,4721000,000,전북특별자치도 완주군 봉동읍 원둔산5길 19,,,03,폐업,,,063-262-6161
,축산물판매업,대명유통,식육판매업,,338115.708324456,260691.824021321,2026-03-31 03:03:03,U,0000,정상,2026-03-30 17:04:32,,2009-02-12,130.2,,대구광역시 달서구 본동 641-17,식육판매업,347000000920090014,3470000,000,"대구광역시 달서구 학산로7안길 87, 1,2층 (본동)",42727,,01,영업/정상,,,
,축산물판매업,더제이스마케팅컴퍼니,축산물유통전문판매업,2026-03-30,205187.375272941,259714.093611757,2026-03-31 03:03:03,U,0002,폐업,2026-03-30 15:33:02,,2020-06-15,15.4,,전북특별자치도 완주군 이서면 갈산리 664-6,축산물유통전문판매업,472100000920200003,4721000,L00,"전북특별자치도 완주군 이서면 안전로 151, 5층 501호",55365,,03,폐업,,,
,축산물판매업,연수남동대리점,우유류판매업,,175481.076285407,438737.382327795,2026-03-31 03:03:03,U,0000,정상,2026-03-30 09:36:06,,2009-02-20,21.4,,인천광역시 남동구 구월동 1300-21,우유류판매업,353000000920090006,3530000,000,인천광역시 남동구 호구포로764번길 83 (구월동),,,01,영업/정상,,,
,축산물판매업,대한수입쇠고기전문점,식육판매업,,229929.240040388,316896.486920062,2026-03-31 03:03:03,U,0000,정상,2026-03-30 13:44:22,,1992-04-02,55.66,,대전광역시 유성구 구암동 596-6 유성타워,식육판매업,367000000919920001,3670000,000,"대전광역시 유성구 유성대로668번길 81, 104-109호 (구암동, 유성타워)",34177,,01,영업/정상,,,
,축산물판매업,서문닭집,식육판매업,2026-03-30,155133.551842727,1761.62326108472,2026-03-31 03:03:03,U,0002,폐업,2026-03-30 19:11:55,,2000-10-02,10.08,,제주특별자치도 제주시 용담일동 135-9 서문공설시장,식육판매업,651000000919980182,6510000,000,"제주특별자치도 제주시 서문로4길 13-2, 서문공설시장 (용담일동)",63154,,03,폐업,,,
