번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,사업자등록번호,
16,종합여행업,03_12_03_P,3220000,CDFI2260042026000019,2026-02-12,,01,영업/정상,13,영업중,,,,,070-4509-1419,,,서울특별시 강남구 역삼동 720 인호 IP 빌딩 12층,"서울특별시 강남구 테헤란로 230, 인호 IP 빌딩 12층 (역삼동)",06221,주식회사 프론트로,2026-03-27 10:03:15,U,2026-03-29 02:40:00,,203600.688274075,444402.861004838,종합여행업,,,0,,,관광공제회(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,60149000,20260318,20270318,,0,,
17,종합여행업,03_12_03_P,3220000,CDFI2260042026000022,2026-03-05,,01,영업/정상,13,영업중,,,,,02-6409-5552,,,서울특별시 강남구 논현동 64-1 2층,"서울특별시 강남구 논현로150길 34, 2층 (논현동)",06049,네오젠커뮤니케이션즈주식회사,2026-03-27 09:50:11,U,2026-03-29 02:40:00,,202691.936043017,446384.11652222,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,100000000,20260305,20270304,,0,,
18,종합여행업,03_12_03_P,4181000,CDFI2260042026000002,2026-03-24,,01,영업/정상,13,영업중,,,,,,,,강원특별자치도 춘천시 퇴계동 343-12,"강원특별자치도 춘천시 남춘로 33, 2층 (퇴계동)",24370,주식회사 광명관광,2026-03-27 15:22:50,U,2026-03-29 02:40:00,,264263.48004171,484876.816383614,종합여행업,,일반상업지역,0,,,서울보증보험주식회사,근린생활시설,0,0,0,0,,,0,0,,0,0,,0,116.37,,0,,,,,,,0,20260324,20270323,,116,,
19,종합여행업,03_12_03_P,3220000,CDFI2260042026000027,2026-03-19,,01,영업/정상,13,영업중,,,,,02-6205-8079,,,서울특별시 강남구 신사동 512-10,"서울특별시 강남구 압구정로2길 62, 402호 (신사동)",06035,주식회사 한국팔로워십센터,2026-03-27 10:14:19,U,2026-03-29 02:40:00,,201825.745,446174.04,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,100000000,20260319,20270318,,0,,
20,종합여행업,03_12_03_P,3220000,CDFI2260042026000028,2026-03-19,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 823-22 성곡빌딩,"서울특별시 강남구 테헤란로 128, 성곡빌딩 3층 309호 (역삼동)",06234,더온브릿지 주식회사,2026-03-27 10:06:46,U,2026-03-29 02:40:00,,202811.890531888,444103.760183634,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,100000000,20260324,20270323,,0,,
21,종합여행업,03_12_03_P,3220000,CDFI2260042026000029,2026-03-19,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 157-33 하이브로빌딩,"서울특별시 강남구 테헤란로 503, 하이브로빌딩 6층 614호 (삼성동)",06168,주식회사 큐에스코퍼레이션,2026-03-27 16:16:31,U,2026-03-29 02:40:00,,204986.977259092,445021.423615875,종합여행업,,,0,,,관광공제회(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,100000000,20260327,20270327,,0,,
22,종합여행업,03_12_03_P,3220000,CDFI2260042026000030,2020-01-13,,01,영업/정상,13,영업중,,,,,02-3448-9901,,,서울특별시 강남구 청담동 100-15,"서울특별시 강남구 압구정로73길 7, 3층 (청담동)",06010,주식회사 리탐빌,2026-03-27 10:54:44,U,2026-03-29 02:40:00,,204030.746059447,447168.900325292,종합여행업,,,0,,,서울보증보험(6천5백만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,20260113,20270112,100000000,20260113,20270112,,0,,
24,종합여행업,03_12_03_P,3220000,CDFI2260042026000024,2026-03-17,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 682 남전빌딩,"서울특별시 강남구 봉은사로 326, 남전빌딩 943호 (역삼동)",06143,글로벨큐레이팅,2026-03-27 10:02:03,U,2026-03-29 02:40:00,,203702.477207367,445271.241490281,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,50000000,20260319,20270318,,0,,
25,종합여행업,03_12_03_P,3120000,CDFI2260042026000003,2026-03-25,,01,영업/정상,13,영업중,,,,,023651001,,,서울특별시 서대문구 충정로2가 180-5,"서울특별시 서대문구 충정로9길 15, 3층 (충정로2가)",03736,주식회사 엘리온투어,2026-03-27 17:40:40,U,2026-03-29 02:40:00,,196797.885705475,451334.849952143,종합여행업,,,0,,,,,0,0,0,0,elyon tour,General travel business,0,0,,0,0,,0,120.43,,0,,,,,,,100000000,,,,120,,
28,종합여행업,03_12_03_P,3120000,CDFI2260042024000004,2024-03-26,,01,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 북가좌동 481 DMC 래미안 e편한세상 102동 105호,"서울특별시 서대문구 수색로 100, 상가 102동 105호 (북가좌동, DMC 래미안 e편한세상)",03709,조이스투어,2026-03-27 17:36:27,U,2026-03-29 02:40:00,,192028.41586192,452265.952165442,종합여행업,,,0,,,한국관광협회중앙회,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,50000000,20260407,20270407,,0,,
30,종합여행업,03_12_03_P,3220000,CDFI2260042024000027,2024-03-13,,03,폐업,03,폐업,2026-03-27,,,,,,,서울특별시 강남구 논현동 98-12 청호불교문화원,"서울특별시 강남구 언주로148길 14, 청호불교문화원 라동 2층 206,207,208호 (논현동)",06057,씨엠씨 컨피던스,2026-03-27 16:33:48,U,2026-03-29 02:40:00,,203121.203642767,446464.379990564,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,70000000,20250315,20260314,,0,,
31,종합여행업,03_12_03_P,3900000,CDFI2260042024000001,2024-01-22,,01,영업/정상,13,영업중,,,,,,,,경기도 광명시 일직동 514,"경기도 광명시 일직로 43, GIDC C동 1411호 (일직동)",14353,주식회사 스마트플로우,2026-03-27 15:11:30,U,2026-03-29 02:40:00,,189919.310945708,435641.27717849,종합여행업,,,0,,,SGI서울보증,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,50000000,20250123,20260122,,0,,
32,종합여행업,03_12_03_P,3220000,CDFI2260042012000002,2012-01-02,,01,영업/정상,13,영업중,,,,,566-4820,,,서울특별시 강남구 역삼동 836-68 동헌빌딩 2층,"서울특별시 강남구 도곡로7길 7, 2층 (역삼동)",06254,에세사르투어,2026-03-27 11:03:02,U,2026-03-29 02:40:00,,202986.434544916,443219.834203603,종합여행업,,,0,,,관광공제회(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,200000000,20260314,20270314,,0,,
33,종합여행업,03_12_03_P,3220000,CDFI2260042012000003,2012-01-26,,01,영업/정상,13,영업중,,,,,02-2003-6516,,,서울특별시 강남구 논현동 71-2 건설회관,"서울특별시 강남구 언주로 711, 건설회관 1층 (논현동)",06050,"주식회사 팜투어(PALMTOUR CO.,LTD.)",2026-03-27 10:59:23,U,2026-03-29 02:40:00,,202946.808393471,446125.174367897,종합여행업,,,0,,,서울보증보험(2억5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,20260319,20270318,200000000,20260127,20270126,,0,,
34,종합여행업,03_12_03_P,3220000,CDFI2260042015000005,2015-02-02,,01,영업/정상,13,영업중,,,,,02-2183-5022,,,서울특별시 강남구 역삼동 732-26 위너스 빌딩,"서울특별시 강남구 역삼로 235, 위너스 빌딩 2층 (역삼동)",06225,주식회사 투어링스,2026-03-27 09:55:58,U,2026-03-29 02:40:00,,203656.75936864,443931.11595826,종합여행업,,,0,,,서울보증보험(일억오천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,20260321,20270320,200000000,20260201,20270131,,0,,
35,종합여행업,03_12_03_P,3220000,CDFI2260042026000020,2026-02-23,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 신사동 584-1 유림아트홀 107호,"서울특별시 강남구 압구정로28길 49, 유림아트홀 107호 (신사동)",06031,코스메디 코리아,2026-03-27 11:14:31,U,2026-03-29 02:40:00,,202378.328280032,446784.387934893,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,59511520,20260309,20270308,,0,,
36,종합여행업,03_12_03_P,3220000,CDFI2260042025000043,2024-02-19,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 143-21,"서울특별시 강남구 테헤란로77길 11-15, 403호 (삼성동)",06159,주식회사 리브라이즈,2026-03-27 11:13:21,U,2026-03-29 02:40:00,,204640.74,444948.985,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,100000000,20260222,20270221,,0,,
40,종합여행업,03_12_03_P,3220000,CDFI2260042021000014,2021-03-17,,01,영업/정상,13,영업중,,,,,02-6925-3957,,,서울특별시 강남구 역삼동 725-7 제포빌딩,"서울특별시 강남구 논현로86길 16, 제포빌딩 3층 (역삼동)",06223,주식회사 코파코리아,2026-03-27 10:05:55,U,2026-03-29 02:40:00,,203372.113043391,444175.927866305,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,100000000,20260323,20270322,,0,,
41,종합여행업,03_12_03_P,3220000,CDFI2260042025000035,2025-04-14,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 삼성동 158-25 매직킹덤빌딩,"서울특별시 강남구 테헤란로83길 18, 매직킹덤빌딩 4층 S60호 (삼성동)",06169,주식회사 티즈루,2026-03-27 16:00:26,U,2026-03-29 02:40:00,,205034.076582582,445158.763300998,종합여행업,,,0,,,서울보증(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,20260411,20270410,,0,,
42,종합여행업,03_12_03_P,3220000,CDFI2260042025000036,2025-04-17,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 746-13 효제빌딩,"서울특별시 강남구 논현로77길 5, 효제빌딩 303호 (역삼동)",06247,원플라이국제코리아(주),2026-03-27 09:54:48,U,2026-03-29 02:40:00,,203298.431557801,443856.774335199,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,20260418,20270417,,0,,
43,종합여행업,03_12_03_P,3220000,CDFI2260042025000019,2023-03-15,,01,영업/정상,13,영업중,,,,,070-4348-2425,,,서울특별시 강남구 역삼동 621-2,서울특별시 강남구 봉은사로18길 65 (역삼동),06128,주식회사 코팬글로벌,2026-03-27 09:52:15,U,2026-03-29 02:40:00,,202416.946267619,444448.438376153,종합여행업,,,0,,,관광공제회(6천5백만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,131415000,20260309,20270309,,0,,
45,종합여행업,03_12_03_P,3830000,CDFI2260042023000006,2016-03-21,,01,영업/정상,13,영업중,,,,,031-428-0725,,,경기도 안양시 만안구 안양동 1432 안양아이에스BIZ타워센트럴 A동 1010a호,"경기도 안양시 만안구 덕천로152번길 25, 안양아이에스BIZ타워센트럴 A동 1010a호 (안양동)",14084,(주)시원관광,2026-03-27 13:26:47,U,2026-03-29 02:40:00,,,,종합여행업,,,0,,,서울보증보험주식회사,,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,220841856,20260401,20270331,,0,,
47,종합여행업,03_12_03_P,3220000,CDFI2260042025000009,2025-01-31,,01,영업/정상,13,영업중,,,,,,,,서울특별시 강남구 역삼동 705-8,"서울특별시 강남구 선릉로91길 14, 3층 301호 (역삼동)",06150,주식회사 지엔컨설팅코리아,2026-03-27 10:07:52,U,2026-03-29 02:40:00,,204127.676940605,444743.256073708,종합여행업,,,0,,,서울보증보험(5천만원),,0,0,0,0,,,0,0,,0,0,,0,0,,0,,,,,,,0,20260325,20270324,,0,,
