사업장명,사업자등록번호,종별명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,배출시설연간가동일수,배출시설조업시간,환경업무구분명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,주생산품명,방지시설연간가동일수,방지시설조업시간,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,업종구분명
피렌체골드,1010923255,,,,199288.861465231,452275.140892591,2026-04-05 23:08:47,I,11,영업,,,기타수질오염원관리,2022-07-13 17:02:18,2009-05-12,,서울특별시 종로구 봉익동 12-22 (403호),300000025200900011,3000000,,,,"서울특별시 종로구 돈화문로10가길 2 (봉익동,(403호))",,,01,영업/정상,,,,
플로렌,1301989953,,,,199651.255670896,452423.007794495,2026-04-05 23:08:50,I,11,영업,,,기타수질오염원관리,2021-05-07 16:38:24,2009-05-22,110-410,서울특별시 종로구 인의동 57-6 (태상빌딩 2층),300000025200900012,3000000,,,,"서울특별시 종로구 동순라길 78-10 (인의동,(태상빌딩 2층))",,,01,영업/정상,,,,
서광,1010438020,,,,199045.980067898,452577.661594793,2026-04-05 23:08:51,I,11,영업,,,기타수질오염원관리,2025-02-19 16:35:12,2009-06-08,,서울특별시 종로구 익선동 57 메트로빌딩,300000025200900015,3000000,,,,"서울특별시 종로구 삼일대로32길 54, 메트로빌딩 2층 (익선동)",03132,,01,영업/정상,,,,
성보쥬얼리,1010898690,,,,199200.027583325,452490.978044375,2026-04-05 23:08:48,I,11,영업,,,기타수질오염원관리,2021-05-07 16:41:51,2009-06-23,,서울특별시 종로구 권농동 185-1,300000025200900017,3000000,,,,서울특별시 종로구 서순라길 101 (권농동),,,01,영업/정상,,,,
좋은느낌,1010920092,,,,199644.355306745,452445.037370467,2026-04-05 23:08:49,I,11,영업,,,기타수질오염원관리,2026-01-08 15:53:32,2009-07-21,,서울특별시 종로구 원남동 273 세용빌딩 3층,300000025200900018,3000000,,,,"서울특별시 종로구 동순라길 78-7 (원남동,세용빌딩 3층)",,,01,영업/정상,,,36731385,
소야주얼리,7901801766,,,,199293.450042176,452212.104968954,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2026-04-02 08:54:28,2009-07-24,,서울특별시 종로구 봉익동 118-1 금정빌딩 별관 402호,300000025200900020,3000000,,,,"서울특별시 종로구 돈화문로6나길 28-5 (봉익동,금정빌딩 별관 402호)",,,01,영업/정상,,,02-741-8583,
제이엠아이(JMI),1010987716,,,,199695.44437244,452315.032342992,2026-04-05 23:09:09,I,11,영업,,,기타수질오염원관리,2025-02-17 10:28:52,2009-10-28,,서울특별시 종로구 인의동 101-1 재향군인회관,300000025200900025,3000000,,,,"서울특별시 종로구 창경궁로 119, 재향군인회관 6층 (인의동)",03137,,01,영업/정상,,,,
코리아 공방,1010971631,,,,199303.652669443,452050.449446176,2026-04-05 23:08:49,I,11,영업,,,기타수질오염원관리,2025-07-03 14:01:19,2009-11-30,,서울특별시 종로구 종로3가 28 산호빌딩,300000025200900026,3000000,,,,"서울특별시 종로구 종로 137-1, 산호빌딩 3층 (종로3가)",03138,,01,영업/정상,,,,
(주)스위트골드,2068627810,,,,199285.416201952,452230.441994798,2026-04-05 23:08:51,I,11,영업,,,기타수질오염원관리,2023-10-06 15:37:26,2010-03-17,,서울특별시 종로구 봉익동 29-1 종로신광빌딩,300000025201000002,3000000,,,,"서울특별시 종로구 돈화문로10길 18, 종로신광빌딩 4층 402, 403호 (봉익동)",03138,,01,영업/정상,,,,
유희 앤 보성,2010132096,,,,199190.271703465,452491.784661974,2026-04-05 23:08:50,I,11,영업,,,기타수질오염원관리,2025-09-11 11:41:27,2010-06-25,,서울특별시 종로구 권농동 184-1 성우빌딩,300000025201000004,3000000,,,,"서울특별시 종로구 율곡로10길 63, 성우빌딩 지하1층 (권농동)",03134,,01,영업/정상,,,36729203,
(주)엠투다이아몬드,1018688695,,,,199757.809278471,452577.023346644,2026-04-05 23:08:50,I,11,영업,,,기타수질오염원관리,2021-05-07 17:11:11,2010-07-09,,서울특별시 종로구 원남동 28-9 효신빌딩,300000025201000005,3000000,,,,"서울특별시 종로구 율곡로 172-7, 효신빌딩 4층 (원남동)",03127,,01,영업/정상,,,02-763-9801,
(주)주어링,2098128278,,,,199293.450042176,452212.104968954,2026-04-05 23:08:51,I,11,영업,,,기타수질오염원관리,2018-12-03 16:22:23,2010-07-26,,서울특별시 종로구 봉익동 118-1 주어링 별관,300000025201000007,3000000,,,,"서울특별시 종로구 돈화문로6나길 28-5, 주어링 별관 5층 (봉익동)",03138,,01,영업/정상,,,02-742-2267,
정성,2100266388,,,,199787.99036261,452396.266466524,2026-04-05 23:08:49,I,11,영업,,,기타수질오염원관리,2024-01-29 16:41:45,2010-08-30,,서울특별시 종로구 연지동 62-2 신한빌딩 301호,300000025201000008,3000000,,,,"서울특별시 종로구 창경궁로16길 14-6, 신한빌딩 301호 (연지동)",03128,,01,영업/정상,,,02-966-4249,
태원,1722601508,,,,199766.523316942,452400.272139237,2026-04-05 23:08:50,I,11,영업,,,기타수질오염원관리,2021-11-24 11:14:13,2010-09-20,,서울특별시 종로구 연지동 65-2,300000025201000010,3000000,,,,"서울특별시 종로구 창경궁로16길 6-3, 3층 (연지동)",03128,,01,영업/정상,,,,
번개수리,6171224948,,,,199335.476497181,452053.317472257,2026-04-05 23:08:50,I,11,영업,,,기타수질오염원관리,2019-12-30 14:49:05,2010-09-29,,서울특별시 종로구 종로3가 36 한양타운 303호,300000025201000011,3000000,,,,"서울특별시 종로구 종로 141, 303호 (종로3가)",,,01,영업/정상,,,,
다우사2,1011021141,,,,199316.292376668,452197.540143506,2026-04-05 23:08:50,I,11,영업,,,기타수질오염원관리,2021-11-24 10:50:02,2010-10-14,,서울특별시 종로구 봉익동 117-2 외1필지(307호),300000025201000012,3000000,,,,"서울특별시 종로구 돈화문로6나길 28 (봉익동,외1필지(307호))",,,01,영업/정상,,,,
해머,1010673598,,,,199232.06553569,452301.411129148,2026-04-05 23:08:53,I,11,영업,,,기타수질오염원관리,2025-08-18 16:14:43,2011-01-10,,서울특별시 종로구 봉익동 9-12 3층 1호,300000025201100002,3000000,,,,"서울특별시 종로구 율곡로10길 103 (봉익동,3층 1호)",,,01,영업/정상,,,,
(주)골드스톤쥬얼리봉익점,1018538316,,,,199306.448494105,452104.29714528,2026-04-05 23:08:51,I,11,영업,,,기타수질오염원관리,2020-01-13 17:48:27,2011-05-12,,서울특별시 종로구 봉익동 153,300000025201100004,3000000,,,,"서울특별시 종로구 돈화문로6가길 8, 4층 (봉익동)",,,01,영업/정상,,,,
쥬링,1010170505,,,,199288.861465231,452275.140892591,2026-04-05 23:08:51,I,11,영업,,,기타수질오염원관리,2014-10-16 16:00:53,2011-05-24,,서울특별시 종로구 봉익동 12-22 302호,300000025201100005,3000000,,,,"서울특별시 종로구 돈화문로10가길 2 (봉익동,302호)",,,01,영업/정상,,,36751142,
루첸리인터내셔널 운니공장,1018539561,,귀금속 장신구 및 관련제품 제조업,,199033.125216414,452715.716354779,2026-04-05 23:08:51,I,4,폐쇄,,,기타수질오염원관리,2012-07-09 09:37:49,2011-12-27,,,300000025201100008,3000000,,,,서울특별시 종로구 돈화문로11가길 93 (운니동),,,04,취소/말소/만료/정지/중지,,,02-766-0196,귀금속 장신구 및 관련제품 제조업
세종쥬얼리,1010939228,,,,199697.097203624,452368.820338534,2026-04-05 23:08:59,I,11,영업,,,기타수질오염원관리,2020-03-03 14:37:08,2012-03-15,,서울특별시 종로구 인의동 73,300000025201200001,3000000,,,,"서울특별시 종로구 창경궁로 125, 3층 (인의동)",03136,,01,영업/정상,,,,
씨앗,1010639381,,,,199045.980067898,452577.661594793,2026-04-05 23:09:02,I,11,영업,,,기타수질오염원관리,2021-04-14 18:09:45,2012-07-11,,서울특별시 종로구 익선동 57 메트로빌딩,300000025201200002,3000000,,,,"서울특별시 종로구 삼일대로32길 54, 메트로빌딩 4층 (익선동)",03132,,01,영업/정상,,,02-765-5772,
쥬얼리팔팔,1014079484,,,,199316.292376668,452197.540143506,2026-04-05 23:09:03,I,11,영업,,,기타수질오염원관리,2019-06-04 09:55:48,2013-08-08,,서울특별시 종로구 봉익동 117-2 409호,300000025201300004,3000000,,,,"서울특별시 종로구 돈화문로6나길 28, 409호 (봉익동)",,,01,영업/정상,,,02-743-1776,
루체,1010870090,,,,199246.35382655,452153.495899362,2026-04-05 23:09:06,I,11,영업,,,기타수질오염원관리,2021-06-29 10:52:46,2014-04-22,,서울특별시 종로구 묘동 35-1,300000025201400001,3000000,,,,"서울특별시 종로구 돈화문로8길 10, 지하층 (묘동)",03138,,01,영업/정상,,,02-743-6655,
티움SN,1010129646,,,,199163.20444984,452128.836958606,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2020-08-18 08:57:23,2014-04-28,,서울특별시 종로구 돈의동 123,300000025201400002,3000000,,,,"서울특별시 종로구 돈화문로5가길 15, 401호 (돈의동)",03139,,01,영업/정상,,,36721149,
디엔골드,1010830841,,시계 및 귀금속제품 도매업,,199167.139075826,452484.515763553,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2020-07-14 13:23:42,2014-05-23,,서울특별시 종로구 와룡동 57 3층,300000025201400004,3000000,,,,"서울특별시 종로구 율곡로10길 64, 3층 (와룡동)",,,01,영업/정상,,,,시계 및 귀금속제품 도매업
하이골드(장식),2054418341,,,,199842.881772733,452469.961473326,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2016-10-24 10:06:48,2014-05-23,,서울특별시 종로구 연지동 33 4층,300000025201400005,3000000,,,,"서울특별시 종로구 창경궁로16길 27, 4층 (연지동)",,,01,영업/정상,,,,
금잔디,1011267520,,,,199303.949211195,452160.847076944,2026-04-05 23:09:09,I,11,영업,,,기타수질오염원관리,2021-11-30 16:11:52,2014-05-28,,서울특별시 종로구 봉익동 136 204호,300000025201400006,3000000,,,,"서울특별시 종로구 돈화문로6나길 25, 204호 (봉익동)",,,01,영업/정상,,,,
JND,1010699434,,,,,,2026-04-05 23:09:09,I,11,영업,,,기타수질오염원관리,2019-09-02 15:14:40,2014-06-02,,서울특별시 종로구 돈의동 160-2 다이아몬드빌딩,300000025201400007,3000000,,,,"서울특별시 종로구 돈화문로5길 20, 다이아몬드빌딩 5층 (돈의동)",03139,,01,영업/정상,,,,
짝,2090434406,,,,199167.139075826,452484.515763553,2026-04-05 23:09:09,I,11,영업,,,기타수질오염원관리,2024-07-23 15:55:46,2014-06-02,,서울특별시 종로구 와룡동 57 2층,300000025201400008,3000000,,,,"서울특별시 종로구 율곡로10길 64, 2층 (와룡동)",,,01,영업/정상,,,02-742-8961,
피카,1010876492,,,,199068.868143853,452059.813314623,2026-04-05 23:09:09,I,11,영업,,,기타수질오염원관리,2025-11-05 10:28:41,2014-06-02,,서울특별시 종로구 낙원동 193 7층,300000025201400009,3000000,,,,"서울특별시 종로구 돈화문로5길 32, 7층 (낙원동)",,,01,영업/정상,,,,
주식회사 호안크리에이션,2098155571,,,,199174.38334774,452150.778808703,2026-04-05 23:09:04,I,11,영업,,,기타수질오염원관리,2014-07-10 17:30:30,2014-06-20,110-808,서울특별시 종로구 돈의동 125-1 401호,300000025201400010,3000000,,,,"서울특별시 종로구 돈화문로5가길 19, 401호 (돈의동)",,,01,영업/정상,,,02-547-2627,
골든수,2100759126,,,,199689.745659165,452449.278783139,2026-04-05 23:09:04,I,11,영업,,,기타수질오염원관리,2024-02-01 11:10:35,2014-06-23,,서울특별시 종로구 원남동 282 3층호,300000025201400011,3000000,,,,"서울특별시 종로구 창경궁로 133, 3층 (원남동)",,,01,영업/정상,,,070-7573-7291,
가치온,1010347084,,,,199019.592122356,451876.791431484,2026-04-05 23:09:04,I,11,영업,,,기타수질오염원관리,2019-04-25 08:52:32,2014-06-30,,서울특별시 종로구 관수동 144 4층,300000025201400013,3000000,,,,"서울특별시 종로구 수표로 90, 4층 (관수동)",,,01,영업/정상,,,22799761,
진솔,1010950295,,,,199670.979884558,452221.775006084,2026-04-05 23:09:29,I,11,영업,,,기타수질오염원관리,2020-11-24 11:16:00,2020-08-03,,서울특별시 종로구 인의동 112-2 세운스퀘어,300000025202000044,3000000,,,,"서울특별시 종로구 창경궁로 109, 세운스퀘어 505호 (인의동)",03137,,01,영업/정상,,,22854977,
필쥬얼리,1010832214,,,,199205.910150003,452090.58185302,2026-04-05 23:09:29,I,11,영업,,,기타수질오염원관리,2025-07-08 14:54:46,2020-08-03,,서울특별시 종로구 묘동 201,300000025202000045,3000000,,,,"서울특별시 종로구 돈화문로 29, 602호 (묘동)",03139,,01,영업/정상,,,,
진영사,1010925777,,,,199053.357431316,452269.211030994,2026-04-05 23:09:31,I,11,영업,,,기타수질오염원관리,2020-08-03 16:40:40,2020-08-03,,서울특별시 종로구 돈의동 34,300000025202000046,3000000,,,,"서울특별시 종로구 돈화문로11길 24, 4층 (돈의동)",03133,,01,영업/정상,,,,
아다마스,1011155880,,,,199250.627130284,452229.106961102,2026-04-05 23:09:31,I,11,영업,,,기타수질오염원관리,2022-08-25 20:19:26,2020-08-03,,서울특별시 종로구 봉익동 23,300000025202000047,3000000,,,,"서울특별시 종로구 돈화문로6나길 45, 지하층 103호 (봉익동)",03138,,01,영업/정상,,,,
코스모스,1010554667,,,,199335.476497181,452053.317472257,2026-04-05 23:09:32,I,11,영업,,,기타수질오염원관리,2026-03-04 21:36:06,2020-08-03,,서울특별시 종로구 종로3가 36,300000025202000048,3000000,,,,"서울특별시 종로구 종로 141, 305호 (종로3가)",03138,,01,영업/정상,,,,
멜리,2130917769,,,,199670.979884558,452221.775006084,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2020-08-20 17:49:33,2020-08-20,,서울특별시 종로구 인의동 112-2 세운스퀘어,300000025202000050,3000000,,,,"서울특별시 종로구 창경궁로 109, 세운스퀘어 538호 (인의동)",03137,,01,영업/정상,,,02-747-1307,
하나주얼리,6181630776,,,,199763.631772693,452411.458528095,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2024-11-04 16:12:01,2020-09-18,,서울특별시 종로구 연지동 58,300000025202000054,3000000,,,,"서울특별시 종로구 창경궁로16길 6-1, 2층 (연지동)",03128,,01,영업/정상,,,,
금정쥬얼리,7924900170,,,,199152.399819184,452192.588078521,2026-04-05 23:09:30,I,11,영업,,,기타수질오염원관리,2026-04-03 11:32:41,2020-09-25,,서울특별시 종로구 돈의동 105,300000025202000055,3000000,,,,"서울특별시 종로구 돈화문로9길 8, 4층 (돈의동)",,,01,영업/정상,,,02-2821-3587,
현민사,1010910162,,,,199316.292376668,452197.540143506,2026-04-05 23:09:30,I,11,영업,,,기타수질오염원관리,2020-09-25 13:01:46,2020-09-25,,서울특별시 종로구 봉익동 117-2 영동빌딩,300000025202000056,3000000,,,,"서울특별시 종로구 돈화문로6나길 28, 영동빌딩 2층 201호 (봉익동)",03138,,01,영업/정상,,,,
삼정주얼리,6901700816,,,,199316.292376668,452197.540143506,2026-04-05 23:09:30,I,11,영업,,,기타수질오염원관리,2020-09-25 13:01:47,2020-09-25,,서울특별시 종로구 봉익동 117-2 영동빌딩,300000025202000057,3000000,,,,"서울특별시 종로구 돈화문로6나길 28, 영동빌딩 2층 210호 (봉익동)",03138,,01,영업/정상,,,,
모티공방,1143500621,,,,199310.218864962,452239.389900491,2026-04-05 23:09:35,I,11,영업,,,기타수질오염원관리,2020-09-25 13:01:48,2020-09-25,,서울특별시 종로구 봉익동 38-15,300000025202000058,3000000,,,,"서울특별시 종로구 서순라길 43-12, 1층 101호 (봉익동)",03138,,01,영업/정상,,,,
FNC주얼리,1011060353,,,,199675.782117744,452380.468725123,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2024-05-16 13:08:53,2020-10-06,,서울특별시 종로구 인의동 62-1 대원빌딩,300000025202000059,3000000,,,,"서울특별시 종로구 창경궁로 123-10, 대원빌딩 2층 (인의동)",03136,,01,영업/정상,,,,
소울공방,7183200612,,,,199252.986678305,452163.511692684,2026-04-05 23:09:23,I,5,제외사항,,,기타수질오염원관리,2022-01-13 09:08:32,2020-10-06,,서울특별시 종로구 묘동 36,300000025202000061,3000000,,,,"서울특별시 종로구 돈화문로6가길 23, 2층 202호 (묘동)",03138,,05,제외/삭제/전출,,,,
위드,2040931938,,,,199858.411705182,452412.237645018,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2025-05-28 14:26:33,2020-10-07,,서울특별시 종로구 연지동 105 감자빌딩,300000025202000062,3000000,,,,"서울특별시 종로구 창경궁로16가길 14, 감자빌딩 4층 (연지동)",03128,,01,영업/정상,,,,
주니,1010979462,,,,199242.47326045,452349.34362284,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2025-12-08 11:05:15,2020-10-07,,서울특별시 종로구 봉익동 8-1,300000025202000063,3000000,,,,"서울특별시 종로구 율곡로10길 95-5, 3층 (봉익동)",03134,,01,영업/정상,,,,
바로크 주얼리,1010854144,,,,199360.243454541,452053.063545656,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2020-10-07 09:59:44,2020-10-07,,서울특별시 종로구 종로3가 38-1,300000025202000064,3000000,,,,"서울특별시 종로구 종로 143, 4층 (종로3가)",03138,,01,영업/정상,,,,
데이비드 다이아몬드,2080355342,,귀금속 및 관련제품 제조업,,199173.743267007,452220.544369229,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2021-05-11 14:06:55,2020-10-15,,서울특별시 종로구 묘동 177-1,300000025202000065,3000000,,,,"서울특별시 종로구 돈화문로 41-1, 4층 (묘동)",03139,,01,영업/정상,,,,귀금속 및 관련제품 제조업
수공방,1010170655,,,,199335.476497181,452053.317472257,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2025-07-08 14:54:47,2020-10-15,,서울특별시 종로구 종로3가 36,300000025202000066,3000000,,,,"서울특별시 종로구 종로 141, 204호 (종로3가)",03138,,01,영업/정상,,,,
솜씨공방,3834800154,,,,199327.750078304,452191.554200091,2026-04-05 23:09:23,I,11,영업,,,기타수질오염원관리,2020-10-15 10:30:55,2020-10-15,,서울특별시 종로구 봉익동 116,300000025202000067,3000000,,,,"서울특별시 종로구 서순라길 17-15, 2층 205호 (봉익동)",03138,,01,영업/정상,,,,
크로바,1010333519,,,,199351.718710614,452053.828244926,2026-04-05 23:09:30,I,11,영업,,,기타수질오염원관리,2020-10-16 14:19:54,2020-10-16,,서울특별시 종로구 종로3가 37-1,300000025202000068,3000000,,,,"서울특별시 종로구 종로 141-3, 지하층 (종로3가)",03138,,01,영업/정상,,,,
오석,6493800531,,,,199140.959526059,452373.514383675,2026-04-05 23:09:30,I,11,영업,,,기타수질오염원관리,2020-12-10 20:40:19,2020-10-16,,서울특별시 종로구 묘동 149-1 태종빌딩,300000025202000069,3000000,,,,"서울특별시 종로구 돈화문로 57, 태종빌딩 402호 (묘동)",03133,,01,영업/정상,,,,
모아수리방,1010345830,,,,199335.476497181,452053.317472257,2026-04-05 23:09:30,I,11,영업,,,기타수질오염원관리,2020-10-16 14:19:56,2020-10-16,,서울특별시 종로구 종로3가 36,300000025202000070,3000000,,,,"서울특별시 종로구 종로 141, 204호 (종로3가)",03138,,01,영업/정상,,,,
1급수리방,1014038881,,,,199316.292376668,452197.540143506,2026-04-05 23:09:05,I,11,영업,,,기타수질오염원관리,2020-10-22 09:15:33,2014-07-04,,서울특별시 종로구 봉익동 117-2 영동빌딩,300000025201400014,3000000,,,,"서울특별시 종로구 돈화문로6나길 28, 영동빌딩 209호 (봉익동)",03138,,01,영업/정상,,,,
매직앤골드,1011269192,,,,199945.539270183,452248.494136393,2026-04-05 23:09:06,I,11,영업,,,기타수질오염원관리,2019-05-13 11:12:49,2014-07-10,,서울특별시 종로구 연지동 238-2 소라빌딩 202호,300000025201400015,3000000,,,,"서울특별시 종로구 대학로1길 34-16, 소라빌딩 2층 202호 (연지동)",03129,,01,영업/정상,,,070-7768-1248,
(주)보체니,1018634132,,,,199907.958721493,452447.335205702,2026-04-05 23:09:07,I,11,영업,,,기타수질오염원관리,2020-07-31 08:53:20,2014-07-22,,서울특별시 종로구 연지동 128 종로서광빌딩,300000025201400017,3000000,,,,"서울특별시 종로구 창경궁로16길 38-6, 종로서광빌딩 3, 5층 (연지동)",03128,,01,영업/정상,,,02-3676-2017,
시더,1011277178,,,,199341.155128442,452095.42742925,2026-04-05 23:09:07,I,11,영업,,,기타수질오염원관리,2021-08-30 16:11:06,2014-07-24,,서울특별시 종로구 봉익동 157 3층,300000025201400019,3000000,,,,"서울특별시 종로구 돈화문로6나길 9-1, 3층 (봉익동)",,,01,영업/정상,,,02-766-2998,
인창사,1010652875,,,,199341.155128442,452095.42742925,2026-04-05 23:09:07,I,11,영업,,,기타수질오염원관리,2014-08-11 13:04:31,2014-07-24,,서울특별시 종로구 봉익동 157 2층,300000025201400020,3000000,,,,"서울특별시 종로구 돈화문로6나길 9-1, 2층 (봉익동)",,,01,영업/정상,,,36721434,
타미,1165500270,,,,199963.371377341,452154.62719292,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2024-05-09 11:14:14,2014-07-29,,서울특별시 종로구 종로5가 104-4,300000025201400021,3000000,,,,"서울특별시 종로구 대학로1길 37, 6층 (종로5가)",03129,,01,영업/정상,,,02-762-5406,
골드 로드,1010325794,,,,199734.05006961,452518.444898979,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2019-12-12 17:21:55,2014-07-29,,서울특별시 종로구 원남동 72-2 3층,300000025201400022,3000000,,,,"서울특별시 종로구 창경궁로20길 4, 3층 (원남동)",,,01,영업/정상,,,,
대상주얼리,1010908856,,,,199335.476497181,452053.317472257,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2024-03-18 17:16:57,2014-08-08,,서울특별시 종로구 종로3가 36,300000025201400023,3000000,,,,"서울특별시 종로구 종로 141, 304호 (종로3가)",03138,,01,영업/정상,,,,
샤론,1010765265,,,,199695.44437244,452315.032342992,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2023-02-07 14:12:17,2014-08-13,,서울특별시 종로구 인의동 101-1 재향군인회관,300000025201400024,3000000,,,,"서울특별시 종로구 창경궁로 119, 재향군인회관 2층 202호 (인의동)",03137,,01,영업/정상,,,,
르샹스,1283315866,,,,199795.611544956,452480.617864698,2026-04-05 23:09:08,I,11,영업,,,기타수질오염원관리,2025-06-10 17:48:35,2014-08-20,,서울특별시 종로구 원남동 66-75 장안빌딩,300000025201400027,3000000,,,,"서울특별시 종로구 창경궁로16길 17-10, 장안빌딩 3층 (원남동)",03127,,01,영업/정상,,,02-3673-2888,
