침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,0,,0,젠틀핑크 바버샵,일반이용업,2,,,,,184785.483493825,450767.258354567,2026-05-03 22:30:47,I,01,영업,0,2023-08-29 14:06:21,2023-08-29,44.63,157-210,서울특별시 강서구 마곡동 799-2 푸리마타워,N,0,3150000-203-2023-00005,3150000,"서울특별시 강서구 공항대로 190, 푸리마타워 210호 (마곡동)",07631,01,영업/정상,일반이용업,,,,,
2,0,,0,은결하다,일반이용업,5,,,,,184835.390794256,450858.680912443,2026-05-03 22:30:43,I,01,영업,0,2023-09-18 14:05:03,2023-09-18,73.54,157-210,서울특별시 강서구 마곡동 773-3 힐스테이트에코동익,N,0,3150000-203-2023-00007,3150000,"서울특별시 강서구 공항대로 195, 힐스테이트에코동익 2층 222호 (마곡동)",07801,01,영업/정상,일반이용업,,,,,
0,0,,0,큐사랑 마곡점,일반이용업,2,,,,,184691.008477274,450919.925080126,2026-05-03 22:30:46,I,01,영업,0,2023-10-30 15:00:03,2023-10-30,21.99,157-210,서울특별시 강서구 마곡동 773 힐스테이트에코마곡역,N,0,3150000-203-2023-00008,3150000,"서울특별시 강서구 마곡중앙로 76, 힐스테이트에코마곡역 3층 324호 (마곡동)",07801,01,영업/정상,일반이용업,,,,,
0,0,,0,아르떼 살롱 이루다 365,일반이용업,1,2026-03-05,,,,185742.463858422,447715.259069436,2026-05-03 22:30:46,I,02,폐업,0,2026-03-05 14:53:36,2024-02-23,40.00,157-883,서울특별시 강서구 화곡동 355-3,N,0,3150000-203-2024-00001,3150000,"서울특별시 강서구 곰달래로15길 31, 1층 우측호 (화곡동)",07766,03,폐업,일반이용업,,,,,
0,0,,0,궁전이용실,일반이용업,1,,,,,187204.703072845,448110.630532228,2026-05-03 22:30:45,I,01,영업,0,2024-04-03 09:22:16,2024-04-03,3.00,157-894,서울특별시 강서구 화곡동 464-8 궁전빌딩 3층남탕호,N,0,3150000-203-2024-00002,3150000,"서울특별시 강서구 곰달래로49길 86, 궁전빌딩 3층 남탕호 (화곡동)",07737,01,영업/정상,일반이용업,,,,,
0,0,,0,하이엔드 바버샵,일반이용업,2,,,,,183659.82326372,451676.508401261,2026-05-03 22:30:45,I,01,영업,0,2024-08-19 11:09:34,2024-08-19,37.38,157-220,서울특별시 강서구 방화동 908 힐스테이트 신방화역 118호,N,0,3150000-203-2024-00006,3150000,"서울특별시 강서구 초원로16길 3-11, 지하1층 118호 (방화동, 힐스테이트 신방화역)",07617,01,영업/정상,일반이용업,,,,,
1,0,,0,엉클부스,일반이용업,3,,,,,188516.753156928,449996.484937003,2026-05-03 22:30:47,I,01,영업,0,2025-05-22 09:55:29,2025-05-22,47.52,157-861,서울특별시 강서구 염창동 246-11 2층호,N,0,3150000-203-2025-00002,3150000,"서울특별시 강서구 양천로 663-1, 2층 (염창동)",07543,01,영업/정상,일반이용업,,,,,
0,0,,0,웨이크 코어,일반이용업,3,,,,,185778.824182326,451401.946795574,2026-05-03 22:30:44,I,01,영업,0,2025-06-19 14:49:04,2025-06-19,43.50,157-210,서울특별시 강서구 마곡동 784-8 벨리오,N,0,3150000-203-2025-00003,3150000,"서울특별시 강서구 강서로 439, 벨리오 1층 112호 (마곡동)",07792,01,영업/정상,일반이용업,,,,,
1,0,,0,CAVERN BARBER SHOP,일반이용업,1,,,,,186181.344718428,449159.197099645,2026-05-03 22:30:47,I,01,영업,0,2025-09-16 16:09:35,2025-09-16,25.00,157-866,서울특별시 강서구 화곡동 24-236 등마루빌,N,0,3150000-203-2025-00005,3150000,"서울특별시 강서구 화곡로 218, 2층 203호 (화곡동, 등마루빌)",07721,01,영업/정상,일반이용업,,,,,
0,0,,0,평온,이용업 기타,2,,,,,184988.438404292,450841.104425972,2026-05-03 22:30:45,I,01,영업,,2025-10-09 09:39:35,2025-10-02,36.08,157-210,서울특별시 강서구 마곡동 774-1,N,,3150000-203-2025-00006,3150000,"서울특별시 강서구 공항대로 209, 2층 210호 (마곡동)",07802,01,영업/정상,이용업 기타,,0,0,0,0
0,0,,0,공항사우나,일반이용업,2,,,,,183484.821951778,450713.963336968,2026-05-03 22:30:47,I,01,영업,0,2025-10-15 14:45:34,2025-10-15,3.00,157-818,서울특별시 강서구 공항동 651-9,N,0,3150000-203-2025-00007,3150000,"서울특별시 강서구 송정로4길 51, 3층 (공항동)",07624,01,영업/정상,일반이용업,,,,,
0,0,,0,토성나우사 내 남탕이발,일반이용업,1,,,,,186264.939246013,447406.124515211,2026-05-03 22:30:47,I,01,영업,0,2025-10-21 15:43:26,2025-10-21,6.00,157-910,서울특별시 강서구 화곡동 914-3 일성스카이빌,N,0,3150000-203-2025-00008,3150000,"서울특별시 강서구 강서로5나길 50, 지하1층 (화곡동, 일성스카이빌)",07777,01,영업/정상,일반이용업,,,,,
0,0,,0,우정 남성 헤어 컷트,일반이용업,2,,,,,185778.981103474,448426.74726747,2026-05-03 22:30:45,I,01,영업,0,2025-11-13 16:21:53,2025-11-13,36.48,157-887,서울특별시 강서구 화곡동 400-86 103호,N,0,3150000-203-2025-00009,3150000,"서울특별시 강서구 화곡로24길 73, 1층 103호 (화곡동)",07720,01,영업/정상,일반이용업,,,,,
0,0,,0,수금사우나 내 이용실,일반이용업,3,,,,,185384.322720871,448552.124723353,2026-05-03 22:30:46,I,01,영업,0,2025-12-11 10:59:50,2025-12-11,9.90,157-925,서울특별시 강서구 화곡동 1071-19 강서뉴타워,N,0,3150000-203-2025-00010,3150000,"서울특별시 강서구 화곡로18길 24, 지하1층 사우나 남탕 내호 (화곡동, 강서뉴타워)",07718,01,영업/정상,일반이용업,,,,,
0,0,,0,로던바버샵,일반이용업,2,,,,,184655.264279055,451864.298152252,2026-05-03 22:30:44,I,01,영업,0,2025-12-31 10:39:42,2025-12-31,34.02,157-210,서울특별시 강서구 마곡동 757 두산더랜드파크,N,0,3150000-203-2025-00011,3150000,"서울특별시 강서구 마곡중앙로 161-8, 두산더랜드파크 A동 2층 212호 (마곡동)",07788,01,영업/정상,일반이용업,,,,,
0,0,,0,커넥트 바버샵,일반이용업,2,,,,,184448.542296683,450753.13459287,2026-05-03 22:30:46,I,01,영업,0,2026-01-02 15:16:09,2026-01-02,44.40,157-210,서울특별시 강서구 마곡동 798-6 류마타워Ⅱ,N,0,3150000-203-2026-00001,3150000,"서울특별시 강서구 마곡중앙로 59-17, 류마타워Ⅱ 2층 213호 (마곡동)",07807,01,영업/정상,일반이용업,,,,,
0,0,,0,에이블 바버샵,일반이용업,2,,,,,186495.184869238,448964.676798292,2026-05-03 22:30:45,I,01,영업,0,2026-01-19 13:37:07,2026-01-19,26.00,157-895,서울특별시 강서구 화곡동 51-29,N,0,3150000-203-2026-00002,3150000,"서울특별시 강서구 초록마을로 47, 1층 (화곡동)",07677,01,영업/정상,일반이용업,,,,,
0,0,,0,아르카 바버샵,일반이용업,2,,,,,187494.141573001,450427.63438561,2026-05-03 22:30:46,I,01,영업,0,2026-01-26 11:56:09,2026-01-26,32.46,157-839,서울특별시 강서구 등촌동 637-21 청림오피스텔,N,0,3150000-203-2026-00003,3150000,"서울특별시 강서구 화곡로66길 107, 1층 101호 (등촌동, 청림오피스텔)",07550,01,영업/정상,일반이용업,,,,,
0,0,,0,신진,일반이용업,3,,,,,188130.687257005,445224.946263915,2026-05-03 22:32:03,I,01,영업,,2019-12-19 20:18:50,1970-03-13,15.05,158-851,서울특별시 양천구 신정동 207-3,N,,3140000-203-1970-00141,3140000,서울특별시 양천구 목동남로4길 41 (신정동),08101,01,영업/정상,일반이용업,02-2652-4010,1,0,1,0
,,,,동양이용원,일반이용업,3,,,,,184457.852171363,448023.94293573,2026-05-03 22:32:02,I,01,영업,,2022-06-13 09:29:29,1976-06-08,16.13,158-829,서울특별시 양천구 신월동 153-13,N,,3140000-203-1976-00217,3140000,"서울특별시 양천구 가로공원로60길 12, 1층 (신월동)",07913,01,영업/정상,일반이용업,02-2697-6363,1,,1,
,,,,한밭,일반이용업,4,,,,,188842.099125502,446496.836478496,2026-05-03 22:32:03,I,01,영업,,2021-04-06 16:27:13,1980-09-22,20.64,158-849,서울특별시 양천구 신정동 89-116,N,,3140000-203-1980-00146,3140000,"서울특별시 양천구 신목로6길 21, 1층 (신정동)",08015,01,영업/정상,일반이용업,02-2645-6470,1,,1,
0,0,,0,동양,일반이용업,4,,,,,187262.902073377,446676.705051822,2026-05-03 22:32:03,I,01,영업,,2019-12-20 16:04:33,1980-01-28,19.80,158-860,서울특별시 양천구 신정동 979-26 1층,N,,3140000-203-1980-00155,3140000,"서울특별시 양천구 오목로38길 31, 1층 (신정동)",08027,01,영업/정상,일반이용업,02-2692-0653,1,0,1,0
,,,,영신,일반이용업,4,,,,,187617.136445976,447282.740459263,2026-05-03 22:32:03,I,01,영업,,2021-06-01 11:48:56,1982-07-01,22.44,158-856,서울특별시 양천구 신정동 891-19,N,,3140000-203-1982-00148,3140000,"서울특별시 양천구 목동로23길 26, 1층 (신정동)",07938,01,영업/정상,일반이용업,02-2604-1698,1,,1,
,,,,태양,일반이용업,2,,,,,184988.717512123,447608.787459088,2026-05-03 22:32:02,I,01,영업,,2022-06-13 09:30:06,1982-01-13,10.50,158-830,서울특별시 양천구 신월동 199-15,N,,3140000-203-1982-00219,3140000,"서울특별시 양천구 남부순환로62길 6, 1층 (신월동)",07915,01,영업/정상,일반이용업,02-2690-4599,1,,1,
0,0,,0,제일,일반이용업,4,,,,,186351.045,446783.87,2026-05-03 22:32:04,I,01,영업,,2022-06-13 09:30:48,1982-05-22,19.58,158-838,서울특별시 양천구 신월동 493-18,N,,3140000-203-1982-00262,3140000,서울특별시 양천구 오목로 79 (신월동),07935,01,영업/정상,일반이용업,02-2692-6954,1,0,1,0
0,0,,0,신신,일반이용업,5,,,,,186283.29571568,446836.335100268,2026-05-03 22:32:04,I,01,영업,,2022-06-13 09:31:18,1983-06-07,24.96,158-838,서울특별시 양천구 신월동 492-2,N,,3140000-203-1983-00263,3140000,서울특별시 양천구 오목로13길 10 (신월동),07935,01,영업/정상,일반이용업,02-2690-8092,1,0,1,0
,,,,양지,일반이용업,2,,,,,187726.501926712,446765.560746495,2026-05-03 22:32:03,I,01,영업,,2021-05-25 18:12:31,1984-10-20,16.50,158-860,서울특별시 양천구 신정동 1012-24 명성쉐르빌,N,,3140000-203-1984-00173,3140000,"서울특별시 양천구 목동로11길 27, 1층 (신정동, 명성쉐르빌)",08021,01,영업/정상,일반이용업,02-2692-6554,1,,1,
,,,,충효원,일반이용업,3,,,,,184650.881574116,448679.295745105,2026-05-03 22:32:04,I,01,영업,,2021-04-07 16:43:47,1984-10-10,23.18,158-822,서울특별시 양천구 신월동 16-24,N,,3140000-203-1984-00267,3140000,"서울특별시 양천구 화곡로3길 10, 1층 103호 (신월동)",07902,01,영업/정상,일반이용업,02-2690-2713,1,,1,
,,,,창정,일반이용업,3,,,,,185365.588950075,448069.324240539,2026-05-03 22:32:02,I,01,영업,,2021-07-22 15:53:05,1985-07-01,15.30,158-827,서울특별시 양천구 신월동 104-17,N,,3140000-203-1985-00247,3140000,"서울특별시 양천구 월정로 181, 1층 (신월동)",07918,01,영업/정상,일반이용업,02-2690-5657,1,,1,
0,0,,0,한사랑  이용원,일반이용업,3,,,,,185040.972382526,448329.902265521,2026-05-03 22:32:04,I,01,영업,,2019-11-30 15:45:42,1985-01-28,14.40,158-825,서울특별시 양천구 신월동 71-28,N,,3140000-203-1985-00270,3140000,서울특별시 양천구 남부순환로35길 31 (신월동),07906,01,영업/정상,일반이용업,02-2606-2771,1,0,1,0
,,,,보광이용원,일반이용업,2,,,,,186440.405705826,446548.460913566,2026-05-03 22:32:02,I,01,영업,,2005-01-20 00:00:00,1986-10-22,14.40,158-843,서울특별시 양천구 신월동 609-2,N,,3140000-203-1986-00235,3140000,서울특별시 양천구 신월로24길 9-10 (신월동),08062,01,영업/정상,일반이용업,02-2690-6554,1,,1,
0,0,,0,신안,일반이용업,2,,,,,186704.769765354,446053.281831022,2026-05-03 22:32:03,I,01,영업,,2021-05-17 11:56:29,1987-07-13,12.24,158-863,서울특별시 양천구 신정동 1159-16,N,,3140000-203-1987-00163,3140000,"서울특별시 양천구 중앙로29길 34, 1층 (신정동)",08075,01,영업/정상,일반이용업,02-2698-9670,1,0,1,0
0,0,,0,우정,일반이용업,2,,,,,185468.074973264,447829.06319421,2026-05-03 22:32:02,I,01,영업,,2021-04-22 16:00:29,1988-06-25,16.58,158-827,서울특별시 양천구 신월동 114-26,N,,3140000-203-1988-00231,3140000,"서울특별시 양천구 월정로27길 2, 1층 (신월동)",07922,01,영업/정상,일반이용업,02-2694-8630,1,0,1,0
,,,,신선헤어타운,일반이용업,4,,,,,187636.363714745,446582.09045865,2026-05-03 22:32:04,I,01,영업,,2022-06-13 09:31:47,1988-07-26,26.40,158-861,서울특별시 양천구 신정동 1019-8,N,,3140000-203-1988-00272,3140000,서울특별시 양천구 은행정로6길 12 (신정동),08087,01,영업/정상,일반이용업,02-2654-1570,1,,1,
0,0,,0,현대이발관,일반이용업,3,,,,,185137.17005945,446835.954354874,2026-05-03 22:32:05,I,01,영업,,2021-05-11 18:02:15,1989-04-21,35.00,158-844,서울특별시 양천구 신월동 914-14,N,,3140000-203-1989-00292,3140000,"서울특별시 양천구 지양로14길 7, 1층 (신월동)",08033,01,영업/정상,일반이용업,02-2693-4714,1,0,1,0
0,0,,0,돼지이용원,일반이용업,4,,,,,185505.381428112,446337.165995936,2026-05-03 22:32:05,I,01,영업,,2021-05-04 12:56:56,1989-04-21,22.72,158-847,서울특별시 양천구 신월동 991-1,N,,3140000-203-1989-00293,3140000,"서울특별시 양천구 지양로 30, 1층 1호 (신월동)",08041,01,영업/정상,일반이용업,02-2607-0065,1,0,1,0
,,,,성연이용원,일반이용업,3,,,,,188580.483661607,447750.845210817,2026-05-03 22:32:00,I,01,영업,,2021-03-02 17:57:39,1990-12-07,16.90,158-876,서울특별시 양천구 목동 904 목동신시가지아파트4단지 상가동 206호,N,,3140000-203-1990-00319,3140000,"서울특별시 양천구 목동서로 130, 상가동 2층 206호 (목동, 목동신시가지아파트4단지)",07989,01,영업/정상,일반이용업,02-2642-6567,1,,1,
,,,,대일이용원,일반이용업,5,,,,,188099.042234543,448591.302073883,2026-05-03 22:32:01,I,01,영업,,2021-06-23 17:51:20,1992-01-18,40.15,158-813,서울특별시 양천구 목동 718-11,N,,3140000-203-1992-00333,3140000,"서울특별시 양천구 목동중앙본로7길 46, 2층 (목동)",07955,01,영업/정상,일반이용업,02-2646-6941,2,,2,
0,0,,0,중앙이용원,일반이용업,4,,,,,188961.777665764,446721.956484245,2026-05-03 22:32:01,I,01,영업,,2021-03-23 17:44:55,1992-03-07,25.50,158-806,서울특별시 양천구 목동 404-84 1층,N,,3140000-203-1992-00335,3140000,"서울특별시 양천구 목동동로12길 43, 1층 (목동)",08007,01,영업/정상,일반이용업,02-2645-5697,1,0,1,0
,,,,신월이용원,일반이용업,4,,,,,185955.255671441,446380.140939748,2026-05-03 22:32:01,I,01,영업,,2022-06-13 09:32:23,1992-03-16,20.65,158-840,서울특별시 양천구 신월동 537-2,N,,3140000-203-1992-00336,3140000,"서울특별시 양천구 신월로15길 12, 1층 (신월동)",08030,01,영업/정상,일반이용업,02-2698-7469,1,,1,
0,0,,0,목일이용원,일반이용업,4,,,,,188773.617128738,446860.922422504,2026-05-03 22:32:01,I,01,영업,,2021-03-23 17:55:55,1992-08-18,20.40,158-806,서울특별시 양천구 목동 405-146 2층,N,,3140000-203-1992-00340,3140000,"서울특별시 양천구 오목로56길 8, 2층 (목동)",08006,01,영업/정상,일반이용업,02-0645-7407,2,0,2,0
0,0,,0,소망,일반이용업,3,,,,,187942.146722353,449342.497325644,2026-05-03 22:32:01,I,01,영업,,2022-06-13 09:32:52,1993-08-06,19.72,158-812,서울특별시 양천구 목동 647-12 외 1필지,N,,3140000-203-1993-00349,3140000,"서울특별시 양천구 목동중앙북로8라길 13, 1층 (목동)",07951,01,영업/정상,일반이용업,02-0646-1331,1,0,1,0
0,0,,0,제일헤어맨,일반이용업,2,,,,,188467.215363052,446003.941216623,2026-05-03 22:32:07,I,01,영업,,2021-05-17 16:22:44,1994-07-18,20.91,158-887,서울특별시 양천구 신정동 329 목동신시가지아파트14단지,N,,3140000-203-1994-00358,3140000,"서울특별시 양천구 목동동로 130, 상가B동 2층 201호 (신정동, 목동신시가지아파트14단지)",08018,01,영업/정상,일반이용업,02-643-0087,2,0,2,0
0,0,,0,삼흥,일반이용업,3,,,,,187384.557388472,446566.150885461,2026-05-03 22:32:03,I,01,영업,,2020-12-02 13:57:19,1994-12-30,33.00,158-861,서울특별시 양천구 신정동 1027-13 지상1층,N,,3140000-203-1994-00366,3140000,"서울특별시 양천구 은행정로5길 14 (신정동,지상1층)",08082,01,영업/정상,일반이용업,02-2645-9865,1,0,1,0
,,,,사거리이용원,일반이용업,3,,,,,186205.09382475,447114.725859446,2026-05-03 22:31:59,I,01,영업,,2009-07-14 14:17:11,1995-11-24,17.34,158-836,서울특별시 양천구 신월동 460-12,N,,3140000-203-1995-00384,3140000,서울특별시 양천구 중앙로55길 40 (신월동),07931,01,영업/정상,일반이용업,02-2697-9885,1,,1,
0,0,,0,인덕이발관,일반이용업,1,,,,,184933.605,446711.125,2026-05-03 22:32:00,I,01,영업,,2021-05-11 18:00:45,1996-05-25,15.47,158-844,서울특별시 양천구 신월동 911-12,N,,3140000-203-1996-00394,3140000,"서울특별시 양천구 지양로13길 16-1, 지하 1층 (신월동)",08037,01,영업/정상,일반이용업,02-698-4952,1,0,1,0
0,0,,0,대림이용원,일반이용업,2,,,,,185897.186115315,446105.945076436,2026-05-03 22:32:00,I,01,영업,,2022-06-13 09:33:23,1997-02-10,20.00,158-841,서울특별시 양천구 신월동 549-15,N,,3140000-203-1997-00408,3140000,"서울특별시 양천구 남부순환로79길 13, 1층 (신월동)",08065,01,영업/정상,일반이용업,02-2698-7920,0,1,0,1
,,,,2단지이발관,일반이용업,4,,,,,188965.738829492,448365.713974147,2026-05-03 22:32:00,I,01,영업,,2021-03-02 15:57:57,1997-07-19,29.38,158-874,서울특별시 양천구 목동 902 목동신시가지아파트2단지 상가동 203호,N,,3140000-203-1997-00413,3140000,"서울특별시 양천구 목동서로 70, 상가동 2층 203호 (목동, 목동신시가지아파트2단지)",07981,01,영업/정상,일반이용업,02-2653-7367,2,,2,
0,0,,0,청수이발관,일반이용업,4,,,,,188418.897824472,448540.981853895,2026-05-03 22:32:00,I,01,영업,,2019-12-22 12:03:41,1997-09-04,19.71,158-815,서울특별시 양천구 목동 747-7,N,,3140000-203-1997-00417,3140000,서울특별시 양천구 목동중앙본로 29 (목동),07960,01,영업/정상,일반이용업,02-642-9189,1,0,1,0
0,0,,0,동아이용원,일반이용업,3,,,,,184683.149526708,448135.321901609,2026-05-03 22:32:00,I,01,영업,,2021-05-03 17:14:58,1998-01-10,19.38,158-829,서울특별시 양천구 신월동 148-7,N,,3140000-203-1998-00424,3140000,"서울특별시 양천구 가로공원로64길 2, 1층 (신월동)",07910,01,영업/정상,일반이용업,02-2691-2998,1,0,1,0
0,0,,0,에덴이용원,일반이용업,4,,,,,186030.933907936,446849.49243831,2026-05-03 22:32:00,I,01,영업,,2019-11-30 16:34:49,1998-03-04,24.79,158-834,서울특별시 양천구 신월동 446-9,N,,3140000-203-1998-00427,3140000,서울특별시 양천구 오목로9길 17 (신월동),07936,01,영업/정상,일반이용업,02-2698-6775,1,0,1,0
,,,,아트이용원,일반이용업,3,,,,,188813.687725518,449347.98891697,2026-05-03 22:32:04,I,01,영업,,2020-12-04 18:12:26,1998-08-28,17.49,158-808,서울특별시 양천구 목동 514-12,N,,3140000-203-1998-00446,3140000,서울특별시 양천구 목동중앙북로 99 (목동),07968,01,영업/정상,일반이용업,02-2649-8861,1,,1,
,,,,신목모범이용원,일반이용업,3,,,,,188755.592186764,446172.463078691,2026-05-03 22:32:04,I,01,영업,,2021-04-22 15:43:26,1999-05-10,13.47,158-853,서울특별시 양천구 신정동 333 대림아파트,N,,3140000-203-1999-01541,3140000,"서울특별시 양천구 신목로5길 9, 상가동 1층 105호 (신정동, 대림아파트)",08017,01,영업/정상,일반이용업,02-2652-2496,1,,1,
,,,,서울이용원,일반이용업,3,,,,,185083.654226696,446512.589516973,2026-05-03 22:32:05,I,01,영업,,2021-05-11 17:56:41,1999-10-27,19.80,158-845,서울특별시 양천구 신월동 941-15 이화주택,N,,3140000-203-1999-01627,3140000,"서울특별시 양천구 지양로7길 22-1, 1층 (신월동, 이화주택)",08037,01,영업/정상,일반이용업,02-2608-4501,1,,1,
0,0,,0,천시이용원,일반이용업,3,,,,,186056.530963695,446627.179128074,2026-05-03 22:31:57,I,01,영업,,2021-05-11 11:46:18,2000-09-18,23.00,158-839,서울특별시 양천구 신월동 514-3 해태아파트,N,,3140000-203-2000-01641,3140000,"서울특별시 양천구 월정로 21, 상가동 1층 104호 (신월동, 해태아파트)",08029,01,영업/정상,일반이용업,02-698-7775,1,0,1,0
0,0,,0,쉬리이용원,일반이용업,4,,,,,185208.092357608,446633.179592578,2026-05-03 22:31:55,I,01,영업,,2021-05-11 17:51:35,2003-02-25,23.10,158-845,서울특별시 양천구 신월동 951-8,N,,3140000-203-2003-00018,3140000,"서울특별시 양천구 지양로7길 1, 1층 (신월동)",08038,01,영업/정상,일반이용업,02-2603-5575,1,0,1,0
0,0,,0,까끌래깎자,일반이용업,3,,,,,185307.166229112,446630.752282173,2026-05-03 22:31:55,I,01,영업,,2021-05-04 12:50:51,2003-02-25,13.20,158-846,서울특별시 양천구 신월동 962-1 우정주택,N,,3140000-203-2003-00022,3140000,"서울특별시 양천구 남부순환로70길 20-2, 지하 1층 (신월동, 우정주택)",08039,01,영업/정상,일반이용업,02-2603-7289,1,0,1,0
,,자가,,송림,일반이용업,3,,,,,186629.903863937,446431.881205897,2026-05-03 22:31:56,I,01,영업,,2021-05-17 11:59:11,2004-03-10,53.00,158-864,서울특별시 양천구 신정동 1213-14,N,,3140000-203-2004-00002,3140000,"서울특별시 양천구 중앙로39길 24-13, 지하 1층 (신정동)",08060,01,영업/정상,일반이용업,02-2606-0621,,,,
0,0,,0,천만미,일반이용업,2,,,,,187948.400625785,449476.762209031,2026-05-03 22:31:53,I,01,영업,,2021-06-18 16:52:59,2005-01-24,13.20,158-811,서울특별시 양천구 목동 623-12,N,,3140000-203-2005-00002,3140000,"서울특별시 양천구 목동중앙북로8나길 19, 1층 (목동)",07950,01,영업/정상,일반이용업,02-2646-4403,0,0,0,0
