축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,사료제조업,멍이방앗간,단미,,191818.636917804,450292.99500498,2026-05-03 22:52:13,I,0000,정상,2023-11-16 11:45:44,,2020-09-28,0,,서울특별시 마포구 망원동 380-37,단미,313000003420200007,3130000,000,"서울특별시 마포구 월드컵로15길 47, B1층 (망원동)",04013,,01,영업/정상,,,
,사료제조업,멍포차,보조,,195277.885388974,448919.647035291,2026-05-03 22:52:13,I,0000,정상,2021-03-23 17:47:07,,2021-03-23,0,,서울특별시 마포구 도화동 536 정우빌딩,보조,313000003420210001,3130000,000,"서울특별시 마포구 토정로37길 46, 지하1층 21호 (도화동, 정우빌딩)",04157,,01,영업/정상,,,
,사료제조업,댕과댕빵,단미,,194536.544864668,449649.25825734,2026-05-03 22:52:13,I,0000,정상,2021-03-31 11:03:23,,2021-03-31,0,,서울특별시 마포구 신수동 9-10,단미,313000003420210003,3130000,000,"서울특별시 마포구 백범로 66, 2층 (신수동)",04110,,01,영업/정상,,,
,사료제조업,피에트라(pietra),단미,,192864.531386362,451543.124517761,2026-05-03 22:52:14,I,0000,정상,2022-04-28 13:11:35,,2021-05-26,0,,서울특별시 마포구 연남동 375-116,단미,313000003420210004,3130000,000,서울특별시 마포구 성미산로23길 62(연남동),03979,,01,영업/정상,,,070-7722-5863
,사료제조업,주식회사 오투콘,단미,,192638.218911978,451316.018878936,2026-05-03 22:52:14,I,0000,정상,2021-11-22 11:07:01,,2021-06-18,0,,서울특별시 마포구 연남동 487-51,단미,313000003420210005,3130000,L00,"서울특별시 마포구 성미산로17길 59, B101호 (연남동)",03974,,01,영업/정상,,,
,사료제조업,도그 베이커리,단미,,191534.325656854,450552.469846201,2026-05-03 22:52:14,I,0000,정상,2022-03-10 14:54:47,,2021-07-07,0,,서울특별시 마포구 망원동 414-62,단미,313000003420210007,3130000,000,"서울특별시 마포구 망원로 74, 1층 (망원동)",04010,,01,영업/정상,,,
,사료제조업,(주)피랩파트너스,배합,,192685.293266464,451595.210508699,2026-05-03 22:52:14,I,0000,정상,2021-09-17 16:30:20,,2021-09-17,0,,서울특별시 마포구 연남동 361-16 유일해리지움,배합,313000003420210009,3130000,000,"서울특별시 마포구 연남로 89, 101동 101호 (연남동, 유일해리지움)",03975,,01,영업/정상,,,070-4455-8200
,사료제조업,뚤레뚤레,단미,,192713.123046573,449409.349931267,2026-05-03 22:52:15,I,0000,정상,2021-11-10 09:48:02,,2021-11-10,0,,서울특별시 마포구 합정동 355-7,단미,313000003420210011,3130000,000,"서울특별시 마포구 독막로8길 15-9, 1층 (합정동)",04073,,01,영업/정상,,,
,사료제조업,치팅댕이,단미,,193879.761903633,449627.467527282,2026-05-03 22:52:15,I,0000,정상,2022-07-06 17:45:19,,2022-07-06,0,,서울특별시 마포구 창전동 118 DO美TORY,단미,313000003420220003,3130000,000,"서울특별시 마포구 서강로 63, DO美TORY 702호 (창전동)",04065,,01,영업/정상,,,
,사료제조업,댐잇,단미,,191560.13456955,449977.034115917,2026-05-03 22:52:16,I,0000,정상,2023-02-13 13:30:51,,2022-12-02,0,,서울특별시 마포구 합정동 441-1,단미,313000003420220004,3130000,000,"서울특별시 마포구 동교로 24, 1층 102호 (합정동)",04020,,01,영업/정상,,,
,사료제조업,엠엠,단미,,192332.942322239,449279.48199346,2026-05-03 22:52:16,I,0000,정상,2023-03-24 08:24:56,,2023-03-24,0,,서울특별시 마포구 합정동 369-18 시너지빌딩,단미,313000003420230001,3130000,000,"서울특별시 마포구 토정로 27-1, 시너지빌딩 지하1층 102호 (합정동)",04083,,01,영업/정상,,,
,사료제조업,핸피니스,단미,,191546.230921422,450961.399357398,2026-05-03 22:52:16,I,0000,정상,2023-03-24 08:31:45,,2023-03-24,0,,서울특별시 마포구 망원동 477-1,단미,313000003420230002,3130000,000,"서울특별시 마포구 방울내로 90, 1층 좌측호 (망원동)",03963,,01,영업/정상,,,
,사료제조업,조이야,단미,,194867.2941813,449535.786156066,2026-05-03 22:52:16,I,0000,정상,2023-05-23 17:08:01,,2023-05-23,0,,서울특별시 마포구 대흥동 168-1,단미,313000003420230003,3130000,000,"서울특별시 마포구 백범로 99-8, 지층 (대흥동)",04136,,01,영업/정상,,,
,사료제조업,페따미꼬,단미,,195251.653529577,448236.655548283,2026-05-03 22:52:17,I,0000,정상,2024-04-17 10:58:53,,2023-07-14,0,,서울특별시 마포구 도화동 82 도화3지구우성아파트,단미,313000003420230004,3130000,000,"서울특별시 마포구 삼개로 38, B상가층 203호 (도화동, 도화3지구우성아파트)",04179,,01,영업/정상,,,02-795-5834
,사료제조업,개밥짓는남자,단미,,194094.416580421,450071.46027034,2026-05-03 22:52:17,I,0000,정상,2023-08-31 14:19:29,,2023-08-31,0,,서울특별시 마포구 노고산동 120-12,단미,313000003420230005,3130000,000,"서울특별시 마포구 서강로 114, 2층 (노고산동)",04094,,01,영업/정상,,,
,사료제조업,댕마카세,단미,,191355.244943243,450848.609564072,2026-05-03 22:52:18,I,0000,정상,2024-06-10 09:13:30,,2024-05-29,0,,서울특별시 마포구 망원동 475-42,단미,313000003420240001,3130000,000,"서울특별시 마포구 방울내로 66, 1층 (망원동)",03964,,01,영업/정상,,,
,사료제조업,멍반생,단미,,191851.715927029,450686.96761651,2026-05-03 22:52:18,I,0000,정상,2024-06-20 10:36:18,,2024-06-20,0,,서울특별시 마포구 성산동 252-11,단미,313000003420240002,3130000,000,"서울특별시 마포구 성미산로1길 5, 1층 우측호 (성산동)",03971,,01,영업/정상,,,
,사료제조업,후에이트디스케이크(WHO ATE THIS CAKE),단미,,192685.293266464,451595.210508699,2026-05-03 22:52:18,I,0000,정상,2024-11-25 16:20:17,,2024-11-25,0,,서울특별시 마포구 연남동 361-16 유일헤리지움 103동 101호,단미,313000003420240003,3130000,000,"서울특별시 마포구 연남로 89, 103동 1층 101호 (연남동, 유일헤리지움)",03975,,01,영업/정상,,,
,사료제조업,멍냠대첩,단미,,191539.559788261,449961.78507057,2026-05-03 22:52:18,I,0000,정상,2025-08-25 13:22:39,,2025-08-25,0,,서울특별시 마포구 합정동 442-2,단미,313000003420250001,3130000,000,"서울특별시 마포구 동교로8길 1, 1층 (합정동)",04019,,01,영업/정상,,,
,사료제조업,후룹,단미,,191353.029883905,450538.482734234,2026-05-03 22:52:18,I,0000,정상,2025-10-01 10:28:59,,2025-10-01,0,,서울특별시 마포구 망원동 421-18,단미,313000003420250002,3130000,000,"서울특별시 마포구 망원로 55, 1층 (망원동)",03958,,01,영업/정상,,,
