건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,정호뮤직,2012-06-01,206282.745291263,453027.76662598,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:15,I,03,폐업,음반.음악영상물,,,2012-06-01 18:07:41,,2009-06-02,,서울특별시 동대문구 장안동 ***-* 한신아파트상가 지하,CDFF3241062009000002,3050000,,,,03,폐업,,,,22121821,,
,수노래뮤비방,2024-02-01,203631.769947141,453841.781218792,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:15,I,03,폐업,음반음악영상물제작,,,2024-02-02 09:30:35,,2019-01-29,,서울특별시 동대문구 청량리동 ***-**,CDFF3241062019000001,3050000,,"서울특별시 동대문구 제기로 **, *층 (청량리동)",02470,03,폐업,,,,,,
,케이팝코인노래뮤비방,2024-10-08,205004.375356464,451748.804705554,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:15,I,03,폐업,음악영상물 제작업,,,2024-10-08 18:10:10,,2019-07-04,,서울특별시 동대문구 답십리동 **-* 답십리포레스트스퀘어 B***호,CDFF3241062019000002,3050000,,"서울특별시 동대문구 전농로 **, 답십리포레스트스퀘어 B***호 (답십리동)",02615,03,폐업,,,,,,
,동문노래뮤비방,2023-03-13,203587.979837091,453785.234015304,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:15,I,03,폐업,음반음악영상물제작,,,2023-03-13 15:35:58,,2019-12-27,,서울특별시 동대문구 제기동 ***-**,CDFF3241062019000003,3050000,,"서울특별시 동대문구 제기로**길 *, 지하*층 (제기동)",02480,03,폐업,,,,,,
,스타노래뮤비방,2024-03-14,203587.979837091,453785.234015304,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:15,I,03,폐업,"노래영상물제작,노래음악영상파일,마이크로SD카드",,,2024-03-15 15:25:24,,2023-03-23,,서울특별시 동대문구 제기동 ***-**,CDFF3241062023000001,3050000,,"서울특별시 동대문구 제기로**길 *, 지하층 (제기동)",02480,03,폐업,,,,,,
,퍼스트노래영상제작실,2024-10-29,210544.426411895,443874.124219908,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:30,I,03,폐업,,300.58,,2024-10-29 17:59:16,,2013-11-26,,서울특별시 송파구 가락동 **-* 지층,CDFF3241062013000007,3230000,,"서울특별시 송파구 양재대로**길 **, 지층 (가락동)",05713,03,폐업,,,,,,
근린생활시설,주식회사 그린비즈,2015-07-31,211182.039440114,445171.927200021,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:30,I,03,폐업,어린이 교육용 자료,,,2015-08-03 08:52:39,,2014-02-21,,서울특별시 송파구 오금동 **-**,CDFF3241062014000003,3230000,,"서울특별시 송파구 위례성대로**길 **, ***호 (오금동)",05657,03,폐업,,,,,,
근린생활시설,애플노래영상제작실,2019-04-23,210630.42060178,443786.03420837,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:30,I,03,폐업,"음악영상물,음악영상파일, USB",145.8,,2019-04-23 17:39:07,,2014-08-20,,서울특별시 송파구 가락동 **-*,CDFF3241062014000010,3230000,일반주거지역,"서울특별시 송파구 송파대로**길 **, B**호 (가락동)",05713,03,폐업,,,,,,
근린생활시설,0.5 노래영상제작실,2022-05-16,210702.400254727,443880.112048575,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,"음반,음악영상",207.9,,2022-05-18 10:43:17,,2014-10-30,,서울특별시 송파구 가락동 **-*,CDFF3241062014000012,3230000,일반주거지역,"서울특별시 송파구 송이로 ***, 지층 (가락동)",05716,03,폐업,,,,,,
,워너뮤직코리아(주),2016-08-11,209035.875632195,445898.643365404,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,"음반,음악영상물",,,2016-08-12 10:42:01,,1999-10-28,,서울특별시 송파구 신천동 *-**,CDFF3241062014000013,3230000,,"서울특별시 송파구 올림픽로**다길 **, **층 (신천동)",05510,03,폐업,,,,02-560-7900,,
근린생활시설,정노래뮤비방,2025-05-29,210931.327279915,444358.279092223,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,"음악영상물,음악영상파일,SD카드",122.88,,2025-05-30 09:18:14,,2015-02-27,,서울특별시 송파구 가락동 **-*,CDFF3241062015000003,3230000,,"서울특별시 송파구 오금로**길 **, 지층 (가락동)",05703,03,폐업,,,,,,
근린생활시설,짱노래영상제작실,2015-12-08,211482.512397194,442473.138814874,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,"음악영상물,음악영상파일,SD카드",182.57,,2015-12-09 09:03:14,,2015-05-11,,서울특별시 송파구 문정동 **-*,CDFF3241062015000006,3230000,일반주거지역,"서울특별시 송파구 새말로 ***, 지층 (문정동)",05799,03,폐업,,,,,,
근린생활시설,한엔터테인먼트,2018-01-19,209234.420308008,444733.771274061,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,"음반,음악영상물",135.6,,2018-01-19 17:34:21,,2015-06-01,,서울특별시 송파구 석촌동 ***-*,CDFF3241062015000008,3230000,,"서울특별시 송파구 백제고분로**길 *, 지층 (석촌동)",05615,03,폐업,,,,,,
근린생활시설,신우노래영상제작실,2024-01-02,210562.330564034,443835.388307367,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,,208.24,,2024-01-02 17:01:41,,2015-06-03,,서울특별시 송파구 가락동 **-**,CDFF3241062015000009,3230000,,"서울특별시 송파구 양재대로**길 **-*, 지층 (가락동)",05713,03,폐업,,,,,,
,소풍,2022-05-19,210567.290238728,443723.614505171,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:31,I,03,폐업,,,,2022-05-20 13:18:11,,2015-09-02,,서울특별시 송파구 가락동 **-*,CDFF3241062015000010,3230000,,"서울특별시 송파구 송파대로**길 ** (가락동, 삼궁빌딩, 지하)",05712,03,폐업,,,,,,1
,킹영상제작,2017-12-27,210446.492080187,443650.986621016,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,영상,,,2017-12-28 09:26:01,,2015-11-04,,서울특별시 송파구 가락동 **-*,CDFF3241062015000013,3230000,,"서울특별시 송파구 중대로*길 **, 지층 ***호 (가락동, 센터빌딩)",05711,03,폐업,,,,,,
,짱노래영상제작실,2023-11-07,211482.512397194,442473.138814874,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,"음악영상물, 음악영상파일, SD카드",,,2023-11-07 14:37:37,,2015-12-09,,서울특별시 송파구 문정동 **-*,CDFF3241062015000015,3230000,,"서울특별시 송파구 새말로 ***, 지하층 *호 (문정동, 아이원빌딩)",05799,03,폐업,,,,,,
,러신미디어,2021-04-15,207053.685346297,444785.639448862,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,음원 음반,,,2021-04-15 16:10:02,,2016-01-18,,서울특별시 송파구 잠실동 ***-* ***호,CDFF3241062016000001,3230000,,"서울특별시 송파구 백제고분로**길 **-*, ***호 (잠실동)",05574,03,폐업,,,,,,
,(주)디콘소프트,2023-09-11,,,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,,,,2023-09-11 21:05:53,,2016-01-26,,서울특별시 송파구 문정동 ***-* 문정에스케이브이원지엘메트로시티,CDFF3241062016000002,3230000,,"서울특별시 송파구 법원로 ***, 문정에스케이브이원지엘메트로시티 C동 ****-**호 (문정동)",05854,03,폐업,,,,,,
,주식회사 티엔월드,2016-09-21,210297.309147953,445205.520233388,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,율동동요영상,338.8,,2016-09-21 14:04:15,,2016-01-29,,서울특별시 송파구 방이동 ***-**,CDFF3241062016000003,3230000,,"서울특별시 송파구 가락로 ***, *층 (방이동, 소망빌딩)",05643,03,폐업,,,,02-3432-0605,,
,민트영상제작실,2023-12-04,209608.157752334,445696.447558479,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,영상물,123.48,,2023-12-04 20:07:56,,2016-03-25,,서울특별시 송파구 방이동 **-*,CDFF3241062016000007,3230000,,"서울특별시 송파구 오금로**길 **, 지층 (방이동, PRIME빌딩)",05548,03,폐업,,,,,,
,헤라노래뮤비방,2022-11-09,210555.886769697,443715.899128809,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,"음악영상물, 음악영상파일, SD카드",117,,2022-11-09 19:10:47,,2016-03-30,,서울특별시 송파구 가락동 **-*,CDFF3241062016000008,3230000,,"서울특별시 송파구 송파대로**길 **-*, *층 (가락동)",05712,03,폐업,,,,,,
근린생활시설,궁전노래뮤비방,2024-07-18,211228.714164783,442291.672315247,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,영상물제작,165,,2024-07-18 11:25:16,,2016-09-05,,서울특별시 송파구 문정동 **-**,CDFF3241062016000010,3230000,일반주거지역,"서울특별시 송파구 새말로 ***, 지층 (문정동, 성지빌딩)",05810,03,폐업,주택가주변,,,02-404-3941,,1
근린생활시설,행운노래영상제작실,2025-04-03,210614.442534343,443756.82829991,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,음악영상물,181.83,,2025-04-03 15:26:32,,2016-10-06,,서울특별시 송파구 가락동 **-*,CDFF3241062016000011,3230000,준주거지역,"서울특별시 송파구 양재대로**길 **, 지하*층 (가락동, 가락빌딩)",05713,03,폐업,유흥업소밀집지역,,,,,1
근린생활시설,히트영상제작실,2022-10-19,209142.934515597,444190.985639491,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,영상제작,181,,2022-10-19 14:58:15,,2016-10-18,,서울특별시 송파구 석촌동 ***,CDFF3241062016000013,3230000,일반주거지역,"서울특별시 송파구 가락로 **, 나동 지층 (석촌동)",05695,03,폐업,기타,,,,,1
근린생활시설,삼삼노래뮤비방,2023-01-05,210662.444150021,443788.432543823,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,,135.63,,2023-01-06 11:04:12,,2016-10-25,,서울특별시 송파구 가락동 **-*,CDFF3241062016000014,3230000,일반주거지역,"서울특별시 송파구 송파대로**길 **, 지*층 (가락동, 광명빌딩)",05713,03,폐업,주택가주변,,,,,1
근린생활시설,홈런영상제작실,2018-04-17,210446.492080187,443650.986621016,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:32,I,03,폐업,영상제작,148.76,,2018-04-17 17:49:01,,2016-11-21,,서울특별시 송파구 가락동 **-*,CDFF3241062016000015,3230000,,"서울특별시 송파구 중대로*길 **, 지*층 (가락동, 센터빌딩)",05711,03,폐업,유흥업소밀집지역,,,,,1
사무실,(주)미디어 갤러리,2019-01-31,,,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,,94.6,5,2019-01-31 15:30:01,,2010-01-08,,서울특별시 송파구 문정동 ***,CDFF3241062016000017,3230000,,"서울특별시 송파구 송파대로 ***, 비동 *층 ***호 (문정동)",05855,03,폐업,,,,,,
근린생활시설,백호영상제작,2023-11-08,210446.492080187,443650.986621016,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,,148.7,3,2023-11-08 15:01:15,,2017-01-02,,서울특별시 송파구 가락동 **-*,CDFF3241062017000001,3230000,준주거지역,"서울특별시 송파구 중대로*길 **, *층 ***호 (가락동, 센터빌딩)",05711,03,폐업,유흥업소밀집지역,,,,,
근린생활시설,탑 노래영상제작실,2025-08-12,209571.253381848,445803.929040916,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,,62.7,,2025-08-12 17:48:59,,2017-01-02,,서울특별시 송파구 방이동 **-*,CDFF3241062017000002,3230000,준주거지역,"서울특별시 송파구 올림픽로**길 **, 지*층 (방이동)",05548,03,폐업,유흥업소밀집지역,,,,,2
근린생활시설,람보영상제작실,2017-11-06,210493.711956844,443670.572846078,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,,120.26,2,2017-11-06 14:34:09,,2017-01-10,,서울특별시 송파구 가락동 **-*,CDFF3241062017000003,3230000,준주거지역,"서울특별시 송파구 송파대로**길 **, *층 (가락동)",05712,03,폐업,유흥업소밀집지역,,,,,
,뉴홍콩영상제작실,2017-07-06,210562.900849903,443555.864703206,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상제작,36.4,,2017-07-06 13:12:18,,2017-02-01,,서울특별시 송파구 가락동 **-*,CDFF3241062017000004,3230000,일반상업지역,"서울특별시 송파구 송파대로**길 **, 지*층 ***,***호 (가락동, 세화빌딩)",05718,03,폐업,유흥업소밀집지역,,,,,1
근린생활시설,백마노래영상제작실,2017-09-07,210446.492080187,443650.986621016,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,,127.23,2,2017-09-08 09:23:23,,2017-02-14,,서울특별시 송파구 가락동 **-*,CDFF3241062017000006,3230000,,"서울특별시 송파구 중대로*길 **, *층 (가락동, 센터빌딩)",05711,03,폐업,유흥업소밀집지역,,,,,
근린생활시설,영 영상제작실,2017-12-12,210519.610976691,443699.494391661,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상.음반제작,158.4,,2017-12-12 15:10:33,,2017-05-02,,서울특별시 송파구 가락동 **-*,CDFF3241062017000007,3230000,,"서울특별시 송파구 송파대로**길 **, 지*층 (가락동, 삼원빌딩)",05712,03,폐업,기타,,,,,1
근린생활시설,엔젤영상제작,2017-10-17,210433.368311383,443767.473626086,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상제작,182.48,2,2017-10-17 18:05:58,,2017-05-08,,서울특별시 송파구 가락동 **-*,CDFF3241062017000008,3230000,,"서울특별시 송파구 중대로*길 **, *층 (가락동, 상원빌딩)",05712,03,폐업,유흥업소밀집지역,,,,,
근린생활시설,수진노래뮤비방,2023-12-05,210580.983252507,443741.895936652,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상제작,198,,2023-12-05 18:26:20,,2017-08-08,,서울특별시 송파구 가락동 **-* B*호,CDFF3241062017000010,3230000,일반주거지역,"서울특별시 송파구 양재대로**길 **, B*호 (가락동, 남양빌딩)",05712,03,폐업,,,,,,1
근린생활시설,끼 노래뮤비방,2024-02-07,210409.038480533,443730.017593758,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,음반 음악 영상물,216,5,2024-02-07 13:06:30,,2017-09-14,,서울특별시 송파구 가락동 **,CDFF3241062017000011,3230000,주거지역,"서울특별시 송파구 중대로*길 ** (가락동, 보광빌라)",05711,03,폐업,주택가주변,,,,6,1
사무실,청년뉴스 청년티비,2022-04-20,,,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상물,63.56,,2022-04-20 18:51:01,,2018-01-29,,서울특별시 송파구 문정동 ***-* 화엄타워,CDFF3241062018000002,3230000,,"서울특별시 송파구 법원로*길 *, 화엄타워 ****호 (문정동)",05855,03,폐업,,,,02-6022-2257,,
근린생활시설,(주)위싱라이브 스테이션 잠실새내점,2019-12-31,207111.481365768,445404.185488928,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상파일,347.72,5,2019-12-31 16:28:22,,2018-04-12,,서울특별시 송파구 잠실동 ***-* 진영빌딩,CDFF3241062018000004,3230000,,"서울특별시 송파구 올림픽로**길 *, 진영빌딩 지하*층 (잠실동)",05557,03,폐업,,,,02-412-5838,6,1
근린생활시설,엔젤노래뮤비방,2023-11-01,210433.368311383,443767.473626086,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,,182.48,6,2023-11-01 13:06:10,,2018-05-16,,서울특별시 송파구 가락동 **-* 상원빌딩,CDFF3241062018000005,3230000,주거지역,"서울특별시 송파구 중대로*길 **, 상원빌딩 *층 (가락동)",05712,03,폐업,유흥업소밀집지역,,,,7,1
근린생활시설,은영노래뮤비방,2023-10-17,210402.514701363,443635.306871338,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,노래영상물제작 등,93.99,8,2023-10-18 09:42:40,,2018-05-16,,서울특별시 송파구 가락동 **-* 이연파레스,CDFF3241062018000006,3230000,주거지역,"서울특별시 송파구 송파대로**길 **, ***호 (가락동, 이연파레스)",05711,03,폐업,유흥업소밀집지역,,,,12,4
근린생활시설,하루에노래뮤비방,2024-07-22,210391.079798314,443601.93671906,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,노래영상물제작 등,122.1,3,2024-07-22 18:06:21,,2018-05-18,,서울특별시 송파구 가락동 **-**,CDFF3241062018000007,3230000,주거지역,"서울특별시 송파구 송파대로**길 *, 지층 (가락동)",05711,03,폐업,유흥업소밀집지역,,,,4,1
근린생활시설,대벌뮤비방,2024-03-19,210425.658805742,443691.043151939,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:33,I,03,폐업,영상제작 등,96,2,2024-09-26 19:06:30,,2018-05-31,,서울특별시 송파구 가락동 **-*,CDFF3241062018000008,3230000,주거지역,"서울특별시 송파구 중대로*길 **, 지층 (가락동)",05711,03,폐업,유흥업소밀집지역,,,,3,1
,궁노래뮤비방,2021-05-25,210433.368311383,443767.473626086,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:34,I,03,폐업,영상제작,123.34,,2021-05-25 15:46:24,,2018-10-26,,서울특별시 송파구 가락동 **-* 상원빌딩,CDFF3241062018000011,3230000,,"서울특별시 송파구 중대로*길 **, 상원빌딩 지하층 (가락동)",05712,03,폐업,,,,,,
근린생활시설,건영,2024-03-26,211102.925208227,442243.036327777,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:34,I,03,폐업,영상제작,214.59,,2024-03-26 19:07:10,,2019-02-19,,서울특별시 송파구 문정동 **-* 광덕빌딩,CDFF3241062019000003,3230000,주거지역,"서울특별시 송파구 새말로*길 *, 광덕빌딩 지하*층 (문정동)",05817,03,폐업,,,,,,
근린생활시설,별난영상제작실,2023-12-15,210355.975265913,443622.212240918,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:34,I,03,폐업,영상제작,,,2026-04-30 14:55:42,,2019-03-29,,서울특별시 송파구 가락동 **-*,CDFF3241062019000005,3230000,상업지역,"서울특별시 송파구 송파대로**길 *-*, 지하*층 *호 (가락동)",05711,03,폐업,,,,,,
,비트,2025-02-27,210591.787825479,443574.427660288,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:34,I,03,폐업,,97.29,,2025-02-27 10:31:08,,2019-04-12,,서울특별시 송파구 가락동 **-* 밀리아나*차오피스텔,CDFF3241062019000006,3230000,,"서울특별시 송파구 송파대로**길 **, 밀리아나*차오피스텔 *층 ***,***호 (가락동)",05718,03,폐업,,,,,,
,샴푸 영상제작소,2021-03-10,210591.787825479,443574.427660288,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:34,I,03,폐업,영상제작,95,,2021-03-10 13:42:19,,2019-04-24,,서울특별시 송파구 가락동 **-* 밀리아나*차오피스텔,CDFF3241062019000007,3230000,,"서울특별시 송파구 송파대로**길 **, 밀리아나*차오피스텔 ***,***호 (가락동)",05718,03,폐업,,,,,,
,거송,2021-01-06,210479.342889261,443663.85649214,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:34,I,03,폐업,영상제작,198.23,,2021-01-07 09:32:00,,2019-04-26,,서울특별시 송파구 가락동 **-*,CDFF3241062019000008,3230000,,"서울특별시 송파구 중대로*길 **, 지층 (가락동)",05712,03,폐업,,,,,,
,비타민,2023-12-15,210487.141556962,443887.039075593,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:35,I,03,폐업,,,,2023-12-15 13:52:33,,2019-07-02,,서울특별시 송파구 가락동 ** 유일빌딩 ***호,CDFF3241062019000010,3230000,,"서울특별시 송파구 중대로*길 **, 유일빌딩 ***호 (가락동)",05712,03,폐업,,,,,,
,키스,2023-12-05,210357.477008696,443579.484127537,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:35,I,03,폐업,음반·음악영상물,182.8,,2023-12-05 17:42:16,,2019-07-10,,서울특별시 송파구 가락동 **-**,CDFF3241062019000011,3230000,,"서울특별시 송파구 송파대로**길 *, 지층 (가락동)",05711,03,폐업,,,,,,
,큐,2025-05-16,210519.610976691,443699.494391661,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:36,I,03,폐업,영상 제작,,,2025-05-16 17:33:13,,2019-08-12,,서울특별시 송파구 가락동 **-* 삼원빌딩 ***호,CDFF3241062019000014,3230000,,"서울특별시 송파구 송파대로**길 **, 삼원빌딩 *층 ***호 (가락동)",05712,03,폐업,,,,,,
,백마,2023-11-08,210446.492080187,443650.986621016,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:36,I,03,폐업,,,,2023-11-08 17:59:20,,2019-11-04,,서울특별시 송파구 가락동 **-* 센터빌딩,CDFF3241062019000015,3230000,,"서울특별시 송파구 중대로*길 **, 센터빌딩 ***호 (가락동)",05711,03,폐업,,,,,,
,쏠래노래뮤비방,2023-10-23,212778.134295517,443349.14721958,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:37,I,03,폐업,노래영상물제작,,,2023-10-23 17:08:25,,2020-01-22,,서울특별시 송파구 거여동 ***-*,CDFF3241062020000001,3230000,,"서울특별시 송파구 양산로**길 **, 지하층 (거여동)",05773,03,폐업,,,,,,
,썸노래영상제작,2022-11-11,210568.255364525,443769.82872574,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:38,I,03,폐업,,190.37,,2022-11-14 09:40:33,,2020-02-25,,서울특별시 송파구 가락동 **-**,CDFF3241062020000003,3230000,,"서울특별시 송파구 송이로**길 **, 지*층 (가락동)",05712,03,폐업,,,,,,
,jackpot hit pang pang entertainment,2023-09-18,209580.173142516,445168.334337757,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:39,I,03,폐업,,,,2023-09-18 13:51:05,,2020-05-18,,서울특별시 송파구 송파동 **-** 한성네추빌,CDFF3241062020000007,3230000,,"서울특별시 송파구 백제고분로**길 **, ***호 (송파동, 한성네추빌)",05622,03,폐업,,,,,,
,뮤앤,2022-05-02,210855.418751308,444237.530190615,유통관련업,음반.음악영상물제작업,2026-05-03 22:30:39,I,03,폐업,영상물제작,201.04,,2022-05-02 18:35:31,,2020-06-09,,서울특별시 송파구 가락동 **-*,CDFF3241062020000008,3230000,,"서울특별시 송파구 오금로**길 **-*, 지층 (가락동)",05704,03,폐업,,,,,,
