사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
더펫,의류/패션/잡화/뷰티,2021-11-18,196080.532197962,432244.867412549,2026-05-03 22:13:51,I,03,폐업처리,2021-11-19 11:47:32,,2019-10-25,,경기도 안양시 동안구 관양동 ****번지 평촌아크로타워,2019385003730201139,인터넷,3830000,"경기도 안양시 동안구 시민대로 ***, 평촌아크로타워 디동 ****호 (관양동)",14067,,03,폐업,,,
백오,의류/패션/잡화/뷰티,,197419.556970417,432129.304704333,2026-05-03 22:14:38,I,07,직권말소,2023-12-08 13:26:33,,2020-01-13,,경기도 안양시 동안구 평촌동 ***번지 *호 아이에스비즈타워,2020385003730200090,인터넷,3830000,"경기도 안양시 동안구 흥안대로***번길 **-*, 아이에스비즈타워 ****호 (평촌동)",14059,,04,취소/말소/만료/정지/중지,,,
꼬맹이유아복,의류/패션/잡화/뷰티,2021-12-31,196925.685675228,433800.472617119,2026-05-03 22:09:34,I,03,폐업처리,2022-01-25 17:27:22,,2015-07-24,,,2015385003730200477,기타,3830000,"경기도 안양시 동안구 관악대로***번길 **-*, 다동 ***호 (관양동, 영광빌리)",,,03,폐업,,,
(주)라우기술,종합몰,2017-03-07,196553.429568147,432578.596207789,2026-05-03 22:10:36,I,05,타시군구이관,2017-03-07 11:09:49,,2016-11-15,,,2016385003730200759,인터넷,3830000,"경기도 안양시 동안구 시민대로 ***, ***호 (관양동, 평촌그라테아Ⅱ)",14054,,05,제외/삭제/전출,,,070-4632-0001
스튜디오 토티,교육/도서/완구/오락,,198040.519540763,432803.685582891,2026-05-03 22:22:55,I,01,정상영업,2024-07-25 08:17:20,,2024-07-25,,경기도 안양시 동안구 관양동 ***-** 동방주택,2024385003730201355,인터넷,3830000,"경기도 안양시 동안구 관양로***번길 **, *동 ***호 (관양동, 동방주택)",13943,,01,영업/정상,,,
미르글로벌,종합몰,2017-04-17,,,2026-05-03 22:09:51,I,05,타시군구이관,2017-04-17 13:10:43,,2016-06-29,,경기도 안양시 만안구 석수동 ***번지 *호,2016384003330200229,인터넷,3830000,"경기도 안양시 만안구 경수대로 ****, ***동 ****호 (석수동, 석수e-편한세상)",13961,,05,제외/삭제/전출,,,
마트료시카웹,가구/수납용품 의류/패션/잡화/뷰티,2025-07-16,195860.393199666,433624.827945406,2026-05-03 22:24:45,I,05,타시군구이관,2025-07-16 10:14:06,,2025-03-11,,경기도 안양시 동안구 관양동 ****-** 화영그린빌,2025385003730200375,인터넷,3830000,"경기도 안양시 동안구 관평로***번길 **-*, ***호 (관양동, 화영그린빌)",13936,,05,제외/삭제/전출,,,
모리츠하우스,의류/패션/잡화/뷰티,,,,2026-05-03 22:16:26,I,07,직권말소,2023-11-08 19:31:24,,2021-05-03,,경기도 안양시 만안구 석수동 ***-** 죽산빌라,2021384003330200471,인터넷,3830000,"경기도 안양시 만안구 충훈로***번길 **, ***호 (석수동, 죽산빌라)",13975,,04,취소/말소/만료/정지/중지,,,
케이원컨설팅,컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티,,,,2026-05-03 22:16:30,I,01,정상영업,2021-06-09 14:24:43,,2021-06-09,,경기도 안양시 만안구 안양동 ***-* 마빌르스위트아파트,2021384003330200581,인터넷,3830000,"경기도 안양시 만안구 소곡로 *, *동 **층 *호 (안양동, 마빌르스위트아파트)",14033,,01,영업/정상,,,
스카이블루,종합몰,,192151.105423675,432401.134303211,2026-05-03 22:16:30,I,01,정상영업,2021-05-28 15:01:00,,2021-05-28,,경기도 안양시 만안구 안양동 ***-* 프라자아파트,2021384003330200554,인터넷,3830000,"경기도 안양시 만안구 병목안로 ***, *동 ****호 (안양동, 프라자아파트)",14020,,01,영업/정상,,,
MHF,기타,2020-11-11,197023.411915387,430816.205324109,2026-05-03 22:06:08,I,05,타시군구이관,2020-11-11 09:26:26,,2009-08-07,,경기도 안양시 동안구 호계동 ****번지 샘마을아파트 ***동 ***호,2009383018030200086,인터넷,3830000,,,,05,제외/삭제/전출,,,031-452-9925
쏘피(SSOPI),기타,,,,2026-05-03 22:14:05,I,01,정상영업,2020-03-05 13:29:56,,2020-03-05,,경기도 안양시 만안구 안양동 ***번지 **호 정현빌라,2020384003330200187,인터넷,3830000,"경기도 안양시 만안구 수리산로**번길 **, *동 ***호 (안양동, 정현빌라)",14034,,01,영업/정상,,,
피오니제이(Peony J flower),기타,2024-08-19,195778.652399149,433017.939622578,2026-05-03 22:19:45,I,05,타시군구이관,2024-08-19 09:46:52,,2022-10-11,,경기도 안양시 동안구 관양동 **** 한가람한양아파트,2022385003730201533,"인터넷, 기타",3830000,"경기도 안양시 동안구 학의로 ***, 한가람한양아파트 ***동 ***호 (관양동, 한가람한양아파트)",14049,,05,제외/삭제/전출,,,
루니스 컴퍼니,종합몰 컴퓨터/사무용품,,196080.532197962,432244.867412549,2026-05-03 22:22:54,I,01,정상영업,2024-06-20 16:29:10,,2024-06-20,,경기도 안양시 동안구 관양동 **** 평촌아크로타워,2024385003730201161,인터넷,3830000,"경기도 안양시 동안구 시민대로 ***, 평촌아크로타워 D동 ****호 (관양동)",14067,,01,영업/정상,,,
그린마린,기타,,196001.540017726,430899.237058091,2026-05-03 22:19:23,I,01,정상영업,2022-06-07 09:34:51,,2022-06-07,,"경기도 안양시 동안구 호계동 ****-* 무궁화코오롱,건영아파트",2022385003730200826,인터넷,3830000,"경기도 안양시 동안구 동안로 **, ***동 ****호 (호계동, 무궁화코오롱,건영아파트)",14100,,01,영업/정상,,,
버블스토어,종합몰,,197917.766604267,433213.526675967,2026-05-03 22:22:19,I,01,정상영업,2024-01-03 17:30:52,,2024-01-03,,경기도 안양시 동안구 관양동 ****-* 타워빌딩,2024385003730200042,인터넷,3830000,"경기도 안양시 동안구 흥안대로 ***, 타워빌딩 *층 ***-가**호 (관양동)",13943,,01,영업/정상,,,
앨리스케익,건강/식품,,197211.186444965,433760.437925035,2026-05-03 22:11:49,I,01,정상영업,2017-10-24 17:39:08,,2017-10-24,,,2017385003730200814,인터넷,3830000,"경기도 안양시 동안구 동편로***번길 **-*, ***호 (관양동)",13930,,01,영업/정상,,,031-384-0801
벨라니,종합몰,,195719.424959962,432004.986702644,2026-05-03 22:20:33,I,01,정상영업,2023-01-31 11:49:32,,2023-01-31,,경기도 안양시 동안구 호계동 ****-* 서련코아빌딩,2023385003730200227,인터넷,3830000,"경기도 안양시 동안구 평촌대로***번길 **, 서련코아빌딩 ***호 (호계동)",14072,,01,영업/정상,,,
여우스타일,의류/패션/잡화/뷰티,,,,2026-05-03 22:07:39,I,07,직권말소,2022-06-29 22:30:02,,2012-04-09,,,2012383018630200255,인터넷,3830000,"경기도 안양시 만안구 양화로***번길 **, *층호 (박달동)",,,04,취소/말소/만료/정지/중지,,,
마이핸즈,종합몰,,196173.778191815,430927.837236197,2026-05-03 22:17:25,I,01,정상영업,2021-03-08 20:24:47,,2021-03-08,,경기도 안양시 동안구 호계동 ****-* 무궁화진흥아파트,2021385003730200482,인터넷,3830000,"경기도 안양시 동안구 동안로 *, ***동 *층 ***호 (호계동, 무궁화진흥아파트)",14099,,01,영업/정상,,,
TG리베,의류/패션/잡화/뷰티 건강/식품,,196784.059244886,432448.726631302,2026-05-03 22:11:43,I,01,정상영업,2017-08-23 09:01:43,,2012-01-31,,경기도 안양시 동안구 관양동 ****번지 *호 ***-*호,2017385003730200676,인터넷,3830000,"경기도 안양시 동안구 부림로 ***, ***-*호 (관양동, 동아프라자아케이드)",14066,,01,영업/정상,,,031-382-9823
주식회사 조아전자,기타,,,,2026-05-03 22:20:18,I,01,정상영업,2024-02-16 09:25:53,,2023-07-27,,경기도 안양시 만안구 안양동 ***-*,2023384003330200755,인터넷,3830000,"경기도 안양시 만안구 전파로 **, 본관동 *층 ***호, ***호 (안양동)",14084,,01,영업/정상,,,
향기가게,의류/패션/잡화/뷰티 건강/식품 기타,,,,2026-05-03 22:09:19,I,01,정상영업,2015-09-13 16:30:20,,2015-06-25,430-756,경기도 안양시 만안구 안양동 ****번지 *호,2015384003330200213,인터넷,3830000,"경기도 안양시 만안구 안양로 지하 ***, 지하*층 (안양동, 중앙지하상가)",,,01,영업/정상,,,031-445-3486
글로벌마트22,종합몰,2024-12-24,,,2026-05-03 22:22:03,I,03,폐업처리,2024-12-24 08:59:45,,2024-08-13,,경기도 안양시 만안구 석수동 ***-*,2024384003330200920,인터넷,3830000,"경기도 안양시 만안구 안양로 ***-*, ***호 G**호 (석수동)",13967,,03,폐업,,,
까미스토어,종합몰,2026-04-15,192836.175503657,433096.961985795,2026-05-03 22:24:10,I,05,타시군구이관,2026-04-15 09:19:46,,2025-06-18,,경기도 안양시 만안구 안양동 ***-** PROJECT *** TOWER,2025384003330201706,인터넷,3830000,"경기도 안양시 만안구 병목안로 *, PROJECT *** TOWER ****-B***호 (안양동)",14001,,05,제외/삭제/전출,,,
옛날장인참숯,의류/패션/잡화/뷰티 레져/여행/공연,,196255.326687419,434123.058548265,2026-05-03 22:10:21,I,01,정상영업,2016-06-20 20:47:05,,2016-06-17,,,2016385003730200380,인터넷,3830000,경기도 안양시 동안구 일동로***번길 ** (관양동),13927,,01,영업/정상,,,
소울제이,의류/패션/잡화/뷰티,2011-09-18,192836.175503657,433096.961985795,2026-05-03 22:05:45,I,03,폐업처리,2011-09-20 11:00:21,,2009-01-19,430-010,경기도 안양시만안구 안양동 ***번지 **호 프로젝트***타워 ****호,2009383014730200054,인터넷,3830000,"경기도 안양시 만안구 병목안로 *, ****호 (안양동,프로젝트***타워)",,,03,폐업,,,031-463-5005
한라이트,기타,,197082.329846274,431613.27142908,2026-05-03 22:04:37,I,01,정상영업,2012-09-21 11:41:40,,2006-02-27,431-708,경기도 안양시 동안구 귀인동 꿈마을라이프아파트 ***동 ***호,2006383006230202156,인터넷,3830000,"경기도 안양시 동안구 귀인로 ***, ***동 ***호 (평촌동, 꿈마을라이트)",,,01,영업/정상,,,031-386-6169
위닝만판다,종합몰,,197043.712616609,434428.235210609,2026-05-03 22:14:58,I,01,정상영업,2020-05-29 14:05:35,,2020-05-27,,경기도 안양시 동안구 관양동 ****번지 동편마을,2020385003730200844,인터넷,3830000,"경기도 안양시 동안구 동편로 ***, ***동 ***호 (관양동, 동편마을)",13928,,01,영업/정상,,,
티미하우스,교육/도서/완구/오락 의류/패션/잡화/뷰티 기타,,,,2026-05-03 22:11:00,I,01,정상영업,2017-01-19 16:55:41,,2017-01-19,,경기도 안양시 만안구 박달동 **번지 **호,2017384003330200034,인터넷,3830000,"경기도 안양시 만안구 양화로***번길 **, ***호 (박달동)",13984,,01,영업/정상,,,031-344-4767
웰리코(Welico),의류/패션/잡화/뷰티,,196545.093590972,432471.137199837,2026-05-03 22:05:42,I,01,정상영업,2010-09-27 10:05:06,,2008-07-18,431-060,경기도 안양시동안구 관양동 ****번지 *호 샤르망스위트 ****호,2008383006230200473,인터넷,3830000,"경기도 안양시 동안구 시민대로 ***, ****호 (관양동,샤르망스위트)",,,01,영업/정상,,,031-427-3605
제니트,가전,,,,2026-05-03 22:20:17,I,01,정상영업,2023-05-08 10:44:31,,2023-05-07,,경기도 안양시 만안구 안양동 ***-** 삼성원시티,2023384003330200495,인터넷,3830000,"경기도 안양시 만안구 만안로***번길 **, 삼성원시티 ***호 (안양동)",13996,,01,영업/정상,,,
네이처 스테이,건강/식품,,,,2026-05-03 22:21:34,I,01,정상영업,2024-02-02 16:02:53,,2024-02-02,,경기도 안양시 만안구 안양동 ***-*,2024384003330200114,"인터넷, 카다로그, 기타",3830000,"경기도 안양시 만안구 안양로 ***, *층 ***호 (안양동)",14034,,01,영업/정상,,,
소필소품,종합몰,,,,2026-05-03 22:24:24,I,02,휴업처리,2026-03-06 09:45:44,,2025-04-21,,경기도 안양시 만안구 안양동 *** 엘리제빌리지 ***호,2025384003330202105,인터넷,3830000,"경기도 안양시 만안구 안양로 ***, 엘리제빌리지 ***호 (안양동)",14035,,02,휴업,2026-03-06,2027-02-28,
글로박스,종합몰,,192836.175503657,433096.961985795,2026-05-03 22:24:11,I,01,정상영업,2025-07-04 10:42:49,,2025-07-04,,경기도 안양시 만안구 안양동 ***-** PROJECT *** TOWER,2025384003330201817,인터넷,3830000,"경기도 안양시 만안구 병목안로 *, PROJECT *** TOWER **층 **** A***호 (안양동)",14001,,01,영업/정상,,,
주식회사 엘엠에이씨,의류/패션/잡화/뷰티 기타,,,,2026-05-03 22:24:23,I,01,정상영업,2025-08-18 13:18:09,,2022-06-23,,경기도 안양시 만안구 안양동 **** 안양아이에스BIZ타워센트럴 **층 제비***호,2025384003330201968,인터넷,3830000,"경기도 안양시 만안구 덕천로***번길 **, 안양아이에스BIZ타워센트럴 제**층 제비****에이호 (안양동)",14084,,01,영업/정상,,,
마이아(Maia),의류/패션/잡화/뷰티,2024-09-19,,,2026-05-03 22:22:04,I,05,타시군구이관,2024-09-19 09:32:49,,2019-02-14,,경기도 안양시 만안구 안양동 ***번지 ***호,2024384003330201067,인터넷,3830000,"경기도 안양시 만안구 현충로**번길 **, ***호 (안양동)",14029,,05,제외/삭제/전출,,,
현선물산,의류/패션/잡화/뷰티 기타,2012-04-13,197134.647991536,433683.293833467,2026-05-03 22:07:36,I,05,타시군구이관,2012-04-13 14:36:58,,2012-01-17,431-060,경기도 안양시 동안구 관양동 ****번지 **호 지하***호,2012383018630200061,인터넷,3830000,"경기도 안양시 동안구 일동로***번길 *, 지하***호 (관양동)",,,05,제외/삭제/전출,,,070-7566-9929
체리스푼,의류/패션/잡화/뷰티,2013-07-31,197069.82356942,433267.205928793,2026-05-03 22:07:19,I,03,폐업처리,2013-08-22 17:52:24,,2009-06-23,431-767,경기도 안양시 동안구 관양*동 ***번지 안양메가밸리 ***-*호,2011383018630200685,인터넷,3830000,"경기도 안양시 동안구 학의로 *** (관양동,안양메가밸리 ***-*호)",,,03,폐업,,,031-420-8435
스몰스코그(smolskog),종합몰,,192255.357588229,434237.587130239,2026-05-03 22:24:25,I,01,정상영업,2025-11-21 10:26:50,,2025-11-21,,경기도 안양시 만안구 안양동 ***-** ***호,2025384003330202274,인터넷,3830000,"경기도 안양시 만안구 예술공원로 *, *층 ***호 (안양동)",13966,,01,영업/정상,,,
뷰티팝,종합몰,2025-02-19,,,2026-05-03 22:20:31,I,03,폐업처리,2025-02-21 07:47:40,,2023-10-10,,경기도 안양시 만안구 석수동 *** 석수아이파크,2023384003330200949,인터넷,3830000,"경기도 안양시 만안구 충훈로 **, ***동 ***호 (석수동, 석수아이파크)",13973,,03,폐업,,,
코튼콜리,의류/패션/잡화/뷰티 기타,2023-02-11,196005.904356339,429975.539293307,2026-05-03 22:19:08,I,03,폐업처리,2023-02-10 13:06:51,,2022-03-17,,경기도 안양시 동안구 호계동 **** 평촌 어바인 퍼스트,2022385003730200427,인터넷,3830000,"경기도 안양시 동안구 경수대로 ***, ***동 ****호 (호계동, 평촌 어바인 퍼스트)",14115,,03,폐업,,,
문원,종합몰 교육/도서/완구/오락 가구/수납용품,2020-12-02,,,2026-05-03 22:11:00,I,05,타시군구이관,2020-12-02 09:55:01,,2017-01-31,,경기도 안양시 만안구 박달동 ***번지 **호,2017384003330200046,인터넷,3830000,경기도 안양시 만안구 오리로 * (박달동),14013,,05,제외/삭제/전출,,,070-4115-1701
라인철물,기타,2014-11-11,,,2026-05-03 22:08:48,I,03,폐업처리,2014-11-11 17:00:43,,2014-02-04,,,2014383018630200119,인터넷,3830000,"경기도 안양시 만안구 석수로***번길 **, ***호 (석수동)",,,03,폐업,,,031-472-1332
똑똑한 회사,종합몰,2023-11-01,193962.397122773,433758.077068605,2026-05-03 22:20:32,I,03,폐업처리,2023-10-31 16:08:03,,2023-01-06,,경기도 안양시 동안구 비산동 **** 더 포레스트 힐,2023385003730200088,인터넷,3830000,"경기도 안양시 동안구 임곡로 **, ***동 ***호 (비산동, 더 포레스트 힐)",13916,,03,폐업,,,
큐리파이,의류/패션/잡화/뷰티,,192108.403419923,433953.035436747,2026-05-03 22:07:34,I,07,직권말소,2023-01-11 10:41:29,,2011-12-07,,경기도 안양시 만안구 안양동 ***번지 **호,2011383018630201002,인터넷,3830000,경기도 안양시 만안구 박달우회로***번길 *-* (안양동),,,04,취소/말소/만료/정지/중지,,,
주식회사 웰코코,종합몰 건강/식품 의류/패션/잡화/뷰티 레져/여행/공연,,197591.734240012,432509.367799388,2026-05-03 22:18:02,I,01,정상영업,2022-01-25 13:40:34,,2021-09-09,,경기도 안양시 동안구 관양동 ***,2021385003730201559,인터넷,3830000,"경기도 안양시 동안구 흥안대로 ***-**, **층 ****호 (관양동)",14058,,01,영업/정상,,,
(주)태산유통,의류/패션/잡화/뷰티,2014-12-01,195216.038474871,431326.630900818,2026-05-03 22:08:50,I,03,폐업처리,2014-12-01 15:58:22,,2014-06-25,,,2014383018630200528,인터넷,3830000,"경기도 안양시 동안구 귀인로 **, ***호 (호계동)",,,03,폐업,,,031-427-6546
