자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
N,,크리스마스 노래연습장,2005-06-10,200258.363073595,453188.369609534,유통관련업,노래연습장업,,2026-05-03 22:38:05,I,03,폐업,N,N,,,,,,,N,,2005-06-10 08:59:55,,1995-09-11,110-809,서울특별시 종로구 동숭동 1-93,,,CDFF3242051995000013,3000000,,,,서울특별시 종로구 대학로8길 25  (동숭동),,03,폐업,N,,N,,,,36728758,,,,
N,,영시노래방,2006-08-03,201026.029022076,452239.228209515,유통관련업,노래연습장업,,2026-05-03 22:38:05,I,03,폐업,N,N,,,,,,,N,,2006-08-03 14:32:28,,1995-11-07,110-840,서울특별시 종로구 창신동 151-1,,,CDFF3242051995000014,3000000,,,,,,03,폐업,N,,N,,,,,,,,
,,로코코노래방,2001-02-13,196497.961394434,455118.824032074,유통관련업,노래연습장업,,2026-05-03 22:38:05,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1995-11-30,110-819,서울특별시 종로구 부암동 387,,,CDFF3242051995000015,3000000,,,,서울특별시 종로구 자하문로 283  (부암동),,03,폐업,,,,,,,,,,,
N,,토마토노래연습실,2004-11-17,199989.923453092,453426.574069982,유통관련업,노래연습장업,,2026-05-03 22:38:05,I,03,폐업,N,N,,,,,,,N,,2004-11-17 15:18:06,,1995-12-02,110-524,서울특별시 종로구 명륜4가 13-2,,,CDFF3242051995000016,3000000,,,,서울특별시 종로구 대명길 19-5  (명륜4가),,03,폐업,N,,N,,,,,,,,
N,,큐노래연습장,2005-06-10,198744.767994092,451930.939476321,유통관련업,노래연습장업,,2026-05-03 22:38:06,I,03,폐업,N,N,,,,,6,,N,,2006-09-08 09:33:45,,1996-02-02,110-111,서울특별시 종로구 관철동 14-3,,,CDFF3242051996000001,3000000,,,,서울특별시 종로구 삼일대로19길 18  (관철동),,03,폐업,N,,N,,,,,,8,2,
N,,팡팡,2003-03-29,,,유통관련업,노래연습장업,,2026-05-03 22:38:06,I,03,폐업,N,N,,,,,,,N,,2003-03-29 10:22:32,,1996-03-12,110-160,서울특별시 종로구 공평동 18-2 3,,,CDFF3242051996000003,3000000,,,,,,03,폐업,N,,N,,,,,,,,
N,,낙원,2011-02-28,198978.477657575,452064.152601178,유통관련업,노래연습장업,,2026-05-03 22:38:06,I,03,폐업,N,N,,,77.16,,,,N,,2011-02-28 14:20:34,,1996-03-18,110-320,서울특별시 종로구 낙원동 203-0,,,CDFF3242051996000004,3000000,,,,서울특별시 종로구 수표로 107-1  (낙원동),,03,폐업,N,,N,,,,,,,,
N,,질러,2008-10-23,196270.356236082,455330.689123978,유통관련업,노래연습장업,,2026-05-03 22:38:06,I,03,폐업,N,N,,,,,,4,N,8,2008-10-23 10:04:54,,1996-05-30,110-020,서울특별시 종로구 홍지동 90-3 (2층),,,CDFF3242051996000006,3000000,,,,"서울특별시 종로구 세검정로 232  (홍지동,(2층))",,03,폐업,N,,N,,,,,,,,
N,,SBS,2007-02-21,199732.237379119,453590.631986304,유통관련업,노래연습장업,,2026-05-03 22:38:07,I,03,폐업,N,N,,,,,,,N,,2007-02-21 14:01:09,,1996-09-04,110-522,서울특별시 종로구 명륜2가 112-0 (지하1층),,,CDFF3242051996000007,3000000,,,,"서울특별시 종로구 성균관로4길 5  (명륜2가,(지하1층))",,03,폐업,N,,N,,,,,,,,
N,,2040노래방,2014-02-19,,,유통관련업,노래연습장업,,2026-05-03 22:38:07,I,03,폐업,N,N,,,,,1,,,,2014-02-19 15:02:40,,1996-09-12,,서울특별시 종로구 공평동 34-0,,,CDFF3242051996000008,3000000,,,,,,03,폐업,N,,N,,,,,,7,1,
N,,렛츠고,2006-04-14,198886.030336656,452234.8544483,유통관련업,노래연습장업,,2026-05-03 22:38:07,I,03,폐업,N,N,,,,,,,N,,2006-04-14 14:46:33,,1996-09-23,110-320,서울특별시 종로구 낙원동 243-1,,,CDFF3242051996000009,3000000,,,,서울특별시 종로구 수표로 133  (낙원동),,03,폐업,N,,N,,,,,,,,
N,,맘마미아,2013-05-03,200163.533936465,453385.896458574,유통관련업,노래연습장업,,2026-05-03 22:38:07,I,03,폐업,N,N,,,321.75,,,7,,,2013-05-06 10:22:22,,1996-10-10,,서울특별시 종로구 동숭동 1-55,,,CDFF3242051996000010,3000000,,,,서울특별시 종로구 대학로12길 13 (동숭동),,03,폐업,N,,N,,,,36722271,,,,
,,씨티노래연습장,2000-08-11,200163.533936465,453385.896458574,유통관련업,노래연습장업,,2026-05-03 22:38:07,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1996-10-10,110-809,서울특별시 종로구 동숭동 1-55,,,CDFF3242051996000011,3000000,,,,서울특별시 종로구 대학로12길 13  (동숭동),,03,폐업,,,,,,,36722271,,,,
N,,훈련소노래방,2007-05-07,200049.981442648,453376.721016675,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,N,N,,,,,,,Y,,2007-05-07 18:08:50,,1996-10-31,110-524,서울특별시 종로구 명륜4가 28-1,,,CDFF3242051996000013,3000000,,,,서울특별시 종로구 대학로 129-9  (명륜4가),,03,폐업,N,,N,,,,,,,,
N,,싼티나는노래연습장,2010-01-04,199921.108282174,453417.658941115,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,N,N,,,,,4,1,Y,,2010-01-04 14:12:47,,1996-12-10,110-524,서울특별시 종로구 명륜4가 54-4,,,CDFF3242051996000015,3000000,,,,서울특별시 종로구 대명길 31  (명륜4가),,03,폐업,N,,N,,,,,,5,1,
N,,CHO:A,2003-10-29,197695.669525769,452110.487747195,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,N,N,,,,,6,,N,,2003-11-22 13:56:13,,1997-03-27,110-071,서울특별시 종로구 당주동 41,,,CDFF3242051997000001,3000000,,,,서울특별시 종로구 새문안로5길 11-1  (당주동),,03,폐업,N,,N,,,,,,7,1,
N,,도레미노래방,2016-03-30,,,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,N,N,,,95.87,,,2,N,,2017-02-14 14:06:34,,1997-04-11,,서울특별시 종로구 무악동 47-9 (지하1층),,,CDFF3242051997000002,3000000,,,,"서울특별시 종로구 통일로 228-1  (무악동,(지하1층))",,03,폐업,N,,N,,,,,,,,
,,파고다노래방,2001-12-12,199006.837233012,452085.964430524,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1997-04-16,110-320,서울특별시 종로구 낙원동 179-0,,,CDFF3242051997000003,3000000,,,,서울특별시 종로구 수표로22길 2  (낙원동),,03,폐업,,,,,,,,,0,0,
N,,음악여행,2007-11-05,198763.560759532,452151.875249721,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,N,N,,,,,4,,N,,2007-11-05 14:22:22,,1997-05-09,110-290,서울특별시 종로구 인사동 137-2,,,CDFF3242051997000005,3000000,,,,서울특별시 종로구 인사동길 9  (인사동),,03,폐업,N,,N,,,,,,4,,
N,,메아리노래방,2012-02-03,199129.410820129,452039.186326182,유통관련업,노래연습장업,,2026-05-03 22:38:08,I,03,폐업,N,N,,,,,7,,,,2012-02-03 16:33:28,,1997-05-31,,서울특별시 종로구 종로3가 13-5,,,CDFF3242051997000006,3000000,,,,서울특별시 종로구 종로 121  (종로3가),,03,폐업,N,,N,,,,,,8,1,
N,,수정노래방,2008-01-08,197072.455341226,451889.782734172,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,3,,N,,2008-01-08 11:39:34,,1997-09-03,110-062,서울특별시 종로구 신문로2가 1-355 (지하1층),,,CDFF3242051997000007,3000000,,,,,,03,폐업,N,,N,,,,,,4,1,
N,,둘리노래방,2005-06-10,199701.307331401,453647.610054701,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,,,N,,2005-06-10 08:59:21,,1997-09-06,110-522,서울특별시 종로구 명륜2가 130-0,,,CDFF3242051997000008,3000000,,,,서울특별시 종로구 성균관로 26-4  (명륜2가),,03,폐업,N,,N,,,,,,,,
N,,우정노래연습장,2006-02-23,199665.956070641,453731.083871475,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,,,N,,2006-02-23 14:39:12,,1997-09-09,110-521,서울특별시 종로구 명륜1가 97-2,,,CDFF3242051997000010,3000000,,,,서울특별시 종로구 성균관로 36  (명륜1가),,03,폐업,N,,N,,,,,,,,
,,가보자,2001-04-07,197558.973334719,452700.484490263,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,,,,,0,,2,,,,2003-02-07 09:11:35,,1997-10-28,110-040,서울특별시 종로구 통의동 45-0,,,CDFF3242051997000012,3000000,,,,서울특별시 종로구 자하문로2길 7  (통의동),,03,폐업,,,,,,,,,2,0,
,,하이델베르그 노래연습장,2000-08-11,200160.843138865,453254.952830343,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1997-11-05,110-809,서울특별시 종로구 동숭동 1-114,,,CDFF3242051997000013,3000000,,,,서울특별시 종로구 대학로10길 8  (동숭동),,03,폐업,,,,,,,,,,,
N,,엣지 코인 노래연습장,2021-06-14,199942.100358625,453412.643090356,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,,,N,,2021-06-14 13:02:46,,1997-11-05,,서울특별시 종로구 명륜4가 52-0,,,CDFF3242051997000015,3000000,,,,서울특별시 종로구 대명길 29-3 (명륜4가),,03,폐업,N,,N,,,,,,,,
,,유진노래방,1999-11-04,198225.362984296,452155.121598603,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,,,,,0,,3,,,,2003-02-07 09:11:35,,1997-11-11,110-130,서울특별시 종로구 청진동 19,,,CDFF3242051997000016,3000000,,,,서울특별시 종로구 종로5길 30  (청진동),,03,폐업,,,,,,,,,3,,
N,,쉼터노래연습장,2007-10-31,199940.215294772,453456.719494704,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,,,N,,2007-11-01 11:33:42,,1997-11-12,110-522,"서울특별시 종로구 명륜2가 38-3 39,38-4,40-1",,,CDFF3242051997000017,3000000,,,,"서울특별시 종로구 대명길 26  (명륜2가,39,38-4,40-1)",,03,폐업,N,,N,,,,,,,,
N,,우리노래방,2008-09-19,199951.97511202,453458.191077662,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,,,N,,2008-09-19 17:45:54,,1997-11-12,110-522,서울특별시 종로구 명륜2가 36-1,,,CDFF3242051997000018,3000000,,,,서울특별시 종로구 대명길 24  (명륜2가),,03,폐업,N,,N,,,,,,,,
N,,신나라노래방,2023-11-30,198544.216640638,451873.640046886,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,154.77,,6,,N,,2023-11-30 17:21:49,,1997-11-26,,서울특별시 종로구 관철동 43-7 (지하1층),,,CDFF3242051997000020,3000000,,,,"서울특별시 종로구 종로10길 20  (관철동,(지하1층))",,03,폐업,N,,N,,,,,,7,1,
N,,파크노래방,2005-06-08,,,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,,,2,,N,,2005-06-08 10:52:57,,1997-12-22,110-054,서울특별시 종로구 사직동 80-31,,,CDFF3242051997000021,3000000,,,,,,03,폐업,N,,N,,,,,,2,,
N,,파티노래방,2015-12-11,201887.130811999,452384.092420935,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,N,N,,,80.46,,,1,Y,5,2015-12-11 15:18:16,,1997-12-29,,서울특별시 종로구 숭인동 1418-0,,,CDFF3242051997000023,3000000,,,,서울특별시 종로구 난계로29길 19-13 (숭인동),,03,폐업,N,,N,,,,22315153,,,,
,,대학노래방,2001-09-13,199829.520503852,453455.205213627,유통관련업,노래연습장업,,2026-05-03 22:38:09,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1998-02-11,110-522,서울특별시 종로구 명륜2가 197-1,,,CDFF3242051998000003,3000000,,,,서울특별시 종로구 창경궁로 241-1  (명륜2가),,03,폐업,,,,,,,,,0,0,
,,스타노래연습장,2013-05-14,200995.269706296,452163.561110871,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,,,,,0,,,,,,2013-05-15 09:32:27,,1998-02-16,110-842,서울특별시 종로구 창신동 510,,,CDFF3242051998000004,3000000,,,,서울특별시 종로구 종로 308-1  (창신동),,03,폐업,,,,,,,,,,,
N,,썸씽노래연습장,2004-01-20,199704.398041522,453449.357695397,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,,,N,,2004-01-20 14:03:15,,1998-03-13,110-812,서울특별시 종로구 명륜3가 135,,,CDFF3242051998000005,3000000,,,,서울특별시 종로구 성균관로3길 13  (명륜3가),,03,폐업,N,,N,,,,,,,,
N,,그로리아,2006-09-25,199058.981881762,452033.335081902,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,4,,N,,2006-09-25 12:32:45,,1998-04-15,110-123,서울특별시 종로구 종로3가 8-0 (2층),,,CDFF3242051998000006,3000000,,,,"서울특별시 종로구 종로 113  (종로3가,(2층))",,03,폐업,N,,N,,,,,,4,,
N,,대학로,2004-06-22,200032.052063871,453467.12206246,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,,,N,,2004-06-22 18:07:04,,1998-05-28,110-524,서울특별시 종로구 명륜4가 7-0,,,CDFF3242051998000008,3000000,,,,서울특별시 종로구 대명길 5  (명륜4가),,03,폐업,N,,N,,,,26525178,,,,
,,로제노래연습장,2001-06-18,,,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1998-05-29,110-111,서울특별시 종로구 관철동 43-3 12통2반,,,CDFF3242051998000009,3000000,,,,,,03,폐업,,,,,,,,,0,0,
,,팡팡,2020-03-26,196130.554331044,456190.669209327,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,,,,,0,,0,,Y,5,2020-03-27 17:23:50,,1998-06-15,,서울특별시 종로구 구기동 110-12 지상1층,,,CDFF3242051998000010,3000000,,,,"서울특별시 종로구 진흥로 436 (구기동,지상1층)",,03,폐업,,,,,,,,,0,0,
N,,행운노래방,2005-05-02,197451.571767898,456082.500270084,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,,,N,,2005-05-02 16:27:05,,1998-06-27,110-846,서울특별시 종로구 평창동 150-5,,,CDFF3242051998000011,3000000,,,,서울특별시 종로구 평창문화로 98  (평창동),,03,폐업,N,,N,,,,32163049,,,,
N,,뮤지컬,2007-11-09,199698.708751424,453487.534406085,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,1,,N,,2007-11-09 14:19:27,,1998-07-02,110-812,서울특별시 종로구 명륜3가 127-0,,,CDFF3242051998000012,3000000,,,,서울특별시 종로구 창경궁로29길 25  (명륜3가),,03,폐업,N,,N,,,,,,,,
,,영노래연습장,1999-09-08,201409.951077357,452358.147816371,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1998-07-07,110-824,서울특별시 종로구 숭인동 104,,,CDFF3242051998000013,3000000,,,,서울특별시 종로구 종로 353  (숭인동),,03,폐업,,,,,,,,,,,
N,,올림피아노래방,2013-03-11,197865.966333333,456429.344666667,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,,,Y,,2013-03-11 15:38:07,,1998-07-16,,서울특별시 종로구 평창동 106-2,,,CDFF3242051998000015,3000000,,,,서울특별시 종로구 평창문화로 154  (평창동),,03,폐업,N,,N,,,,36625132,,,,
,,명보노래연습장,2002-11-27,199809.679363278,453446.619219333,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1998-07-29,110-522,서울특별시 종로구 명륜2가 199-8,,,CDFF3242051998000016,3000000,,,,서울특별시 종로구 성균관로 4  (명륜2가),,03,폐업,,,,,,,,,0,0,
,,큐노래방,2002-10-17,200902.807232242,452137.584346747,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1998-09-10,110-842,서울특별시 종로구 창신동 465-0,,,CDFF3242051998000018,3000000,,,,서울특별시 종로구 종로 298  (창신동),,03,폐업,,,,,,,,,0,0,
N,,19번가노래방,2006-10-11,198656.933623902,451906.850293023,유통관련업,노래연습장업,,2026-05-03 22:38:10,I,03,폐업,N,N,,,,,7,,N,,2006-10-11 17:09:46,,1998-10-08,110-111,서울특별시 종로구 관철동 19-1,,,CDFF3242051998000019,3000000,,,,서울특별시 종로구 종로12길 14  (관철동),,03,폐업,N,,N,,,,,,8,1,
N,,뮤직파워노래방,2007-11-09,200918.786362599,452351.65921824,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,,,N,,2007-11-09 14:18:11,,1998-10-10,110-540,서울특별시 종로구 창신동 582-8,,,CDFF3242051998000020,3000000,,,,서울특별시 종로구 종로51길 33  (창신동),,03,폐업,N,,N,,,,36735935,,,,
N,,이화노래방,2004-04-19,199041.009248479,452032.239570663,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,4,,N,,2004-04-19 13:22:42,,1998-10-12,110-123,서울특별시 종로구 종로3가 6-0,,,CDFF3242051998000021,3000000,,,,서울특별시 종로구 종로 111-1  (종로3가),,03,폐업,N,,N,,,,,,5,1,
N,,국제,2006-10-30,197759.896536549,451961.958166359,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,7,,N,,2006-10-30 15:26:52,,1998-10-19,110-061,서울특별시 종로구 신문로1가 135-2,,,CDFF3242051998000022,3000000,,,,서울특별시 종로구 새문안로 96  (신문로1가),,03,폐업,N,,N,,,,,,8,1,
N,,종삼 노래방,2002-07-27,199100.13934184,452036.621066074,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,5,,N,,2003-03-20 11:53:12,,1998-10-22,110-123,서울특별시 종로구 종로3가 11-0,,,CDFF3242051998000023,3000000,,,,서울특별시 종로구 종로 117  (종로3가),,03,폐업,N,,N,,,,,,6,1,
N,,동대문,2018-04-05,201093.128419979,452244.220829469,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,71.27,,,,Y,,2018-04-05 16:33:29,,1998-10-23,,서울특별시 종로구 창신동 170-3 (2층),,,CDFF3242051998000024,3000000,,,,"서울특별시 종로구 종로 319  (창신동,(2층))",,03,폐업,N,,N,,,,,,,,
N,,코코노래방,2008-08-04,197377.554325739,453041.350228418,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,2,,N,,2008-08-04 10:20:43,,1998-10-27,110-043,서울특별시 종로구 통인동 119-1,,,CDFF3242051998000025,3000000,,,,서울특별시 종로구 자하문로 41  (통인동),,03,폐업,N,,N,,,,,,3,1,
N,,좋아좋아노래방,2021-06-21,198734.087544027,452040.275234407,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,60.6,,2,,,4,2021-06-22 14:08:05,,1998-12-08,,서울특별시 종로구 인사동 102-0,,,CDFF3242051998000027,3000000,,,,서울특별시 종로구 삼일대로 401-16 (인사동),,03,폐업,N,,N,,,,,,2,,
,,오렌지,2001-01-24,200306.889634085,453117.874916028,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1998-12-11,110-809,서울특별시 종로구 동숭동 1-149,,,CDFF3242051998000028,3000000,,,,서울특별시 종로구 동숭길 47  (동숭동),,03,폐업,,,,,,,,,0,0,
N,,M노래연습장,2015-12-08,198542.419445333,451889.984737622,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,259.9,,1,7,,10,2016-01-07 14:13:12,,1998-12-23,,서울특별시 종로구 관철동 43-6 (4층),,,CDFF3242051998000029,3000000,,,,"서울특별시 종로구 종로10길 16 (관철동,(4층))",,03,폐업,N,,N,,,,,,7,1,
N,근린생활시설,팡팡,2011-08-05,201233.980152162,452238.394991992,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,215.98,,3,4,Y,10,2011-08-05 12:02:47,,1998-12-23,,서울특별시 종로구 창신동 328-3,,,CDFF3242051998000030,3000000,,,,서울특별시 종로구 종로 332  (창신동),,03,폐업,N,,N,,,,,,4,1,
N,,땡땡땡,2014-02-28,198817.599794752,452054.207890954,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,,,N,,2014-02-28 14:43:58,,1998-12-30,110-290,서울특별시 종로구 인사동 75-1,,,CDFF3242051998000031,3000000,,,,서울특별시 종로구 삼일대로 405  (인사동),,03,폐업,N,,N,,,,,,,,
N,,차차차,2004-12-06,198615.240770708,451870.397998134,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,,,N,,2004-12-06 12:42:45,,1999-01-05,110-111,서울특별시 종로구 관철동 173-2,,,CDFF3242051999000001,3000000,,,,서울특별시 종로구 삼일대로17길 43  (관철동),,03,폐업,N,,N,,,,,,,,
,,줄리앙스2 노래연습장,2002-04-12,198786.901723323,451865.494241718,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,,,,,0,,7,,,,2003-02-07 09:11:35,,1999-01-06,110-111,서울특별시 종로구 관철동 7-11,,,CDFF3242051999000002,3000000,,,,서울특별시 종로구 종로14길 19  (관철동),,03,폐업,,,,,,,,,9,2,
N,,산타루치아,2018-05-31,200163.533936465,453385.896458574,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,409.15,,,3,Y,25,2018-06-11 17:12:28,,1999-01-09,,서울특별시 종로구 동숭동 1-55 (3층),,,CDFF3242051999000003,3000000,,,,"서울특별시 종로구 대학로12길 13  (동숭동,(3층))",,03,폐업,N,,N,,,,,,,,
N,,신라노래방,2007-11-05,198757.128601038,451907.113717525,유통관련업,노래연습장업,,2026-05-03 22:38:11,I,03,폐업,N,N,,,,,,,N,,2007-11-05 14:21:43,,1999-01-12,110-111,서울특별시 종로구 관철동 13-1 지상5층,,,CDFF3242051999000004,3000000,,,,"서울특별시 종로구 삼일대로19길 15  (관철동,지상5층)",,03,폐업,N,,N,,,,,,,,
