건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,(주)이산솔루션,2016-06-16,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:29,I,03,폐업,홍보물영상 및 이미지제작,64.94,,2016-06-17 11:18:46,,2014-10-08,,인천광역시 미추홀구 도화동 ***-* 인천아이티타워 ***호,CDFF1241072014000003,3510500,,"인천광역시 미추홀구 경인로 ***, ***호 (도화동, 인천아이티타워)",22106,03,폐업,,,,070-4369-4000,,
,에이치디센터코리아(주),2016-02-03,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:29,I,03,폐업,"비디오물,홍보영상물",50.4,,2016-02-03 14:50:00,,2015-05-11,,인천광역시 미추홀구 도화동 ***-* 인천아이티타워 ****호,CDFF1241072015000001,3510500,,"인천광역시 미추홀구 경인로 ***, ****호 (도화동, 인천아이티타워)",22106,03,폐업,,,,070-8611-9990,,
,박앤미디어,2023-06-20,171754.747007861,439902.626081898,,비디오물제작업,2026-05-03 23:04:31,I,03,폐업,"영상제작(웹드라마,광고)",102.2,,2023-06-20 14:32:31,,2018-09-11,,인천광역시 미추홀구 주안동 ***-* 문화콘텐츠산업 지원센터,CDFF1241072018000004,3510500,,"인천광역시 미추홀구 석바위로 **, 문화콘텐츠산업 지원센터 ***호 (주안동)",22140,03,폐업,,,,,,
,더 플랜트 스튜디오,2024-04-01,171420.809729886,440439.427479219,,비디오물제작업,2026-05-03 23:04:32,I,03,폐업,영상콘텐츠,44.14,,2024-04-01 11:33:18,,2023-07-20,,인천광역시 미추홀구 주안동 **-* 드림시티 *동 ***호,CDFF1241072023000002,3510500,,"인천광역시 미추홀구 염창로 **, *동 ***호 (주안동, 드림시티)",22127,03,폐업,,,,,,
,(주)브리즈스토리,,210621.633987432,447388.828322065,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"영상 콘텐츠 및 홍보영상, 교육강연영상 기획 및 촬영/편집",92.54,,2026-03-10 17:52:54,,2026-03-10,,서울특별시 강동구 성내동 *** 재진빌딩,CDFF1241072026000009,3240000,,"서울특별시 강동구 성내로*길 **-**, 재진빌딩 *층 ***호 (성내동)",05398,01,영업/정상,,,,070-4220-0939,,
,주식회사 야심콘텐츠,,211360.305942969,447021.970958815,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,비디오물 제작,16.5,,2026-03-12 16:08:00,,2022-04-29,,서울특별시 강동구 성내동 ***-** 동성빌딩,CDFF1241072026000010,3240000,,"서울특별시 강동구 성안로 **, 동성빌딩 *층 ***호 (성내동)",05402,01,영업/정상,,,,,,
,버드뷰필름,,212828.316145801,450633.424645698,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"홍보, 광고, 중계, 다큐멘터리, 교육, 행사 및 축제 하이라이트 영상 제작",84.91,,2026-04-21 16:32:39,,2026-04-17,,서울특별시 강동구 고덕동 *** 아남아파트 *동 ***호,CDFF1241072026000011,3240000,,"서울특별시 강동구 양재대로 ****, *동 ***호 (고덕동, 아남아파트)",05230,01,영업/정상,,,,,,
,(주)엔티에프 프로젝트,,210871.293674366,448421.092547965,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"영상 제작 서비스업, 광고 영화 및 비디오물 제작업",280,,2026-02-13 16:31:12,,2023-12-20,,서울특별시 강동구 성내동 **-** 브라운스톤천호,CDFF1241072026000005,3240000,,"서울특별시 강동구 천호대로 ****, 브라운스톤천호 ****호 (성내동)",05378,01,영업/정상,,,,,,
,스튜디오 자리,,168410.379014716,440161.120441771,,비디오물제작업,2026-05-03 23:04:33,I,13,영업중,행사용 영상,100,,2026-04-22 16:42:59,,2026-04-22,,인천광역시 미추홀구 숭의동 ***-**,CDFF1241072026000003,3510500,,"인천광역시 미추홀구 석정로 **-*, *층 (숭의동)",22170,01,영업/정상,,,,,,
,주식회사 에듀픽,,212143.778930005,448048.253831401,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,광고 영화 및 비디오물,3.3,,2026-02-20 16:38:51,,2026-02-20,,서울특별시 강동구 길동 ***-* 강동그린타워,CDFF1241072026000006,3240000,,"서울특별시 강동구 천호대로 ****, 강동그린타워 **층 알****호 (길동)",05355,01,영업/정상,,,,,,
,리온프로덕션,,212362.058464908,448891.567982347,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"미디어콘텐츠창작, 광고 영화 및 비디오물 제작",74.41,,2026-02-27 11:33:40,,2026-02-27,,서울특별시 강동구 천호동 **-** 늘푸른아파트,CDFF1241072026000007,3240000,,"서울특별시 강동구 천중로**길 **, *층 ***호 (천호동, 늘푸른아파트)",05316,01,영업/정상,,,,,,
,주식회사 온,,212494.525396029,448050.505747076,,비디오물제작업,2026-05-03 22:32:50,I,13,영업중,"홍보영상, 행사기록영상, 온라인콘텐츠 영상",57.9,,2026-03-09 15:09:21,,2026-03-09,,서울특별시 강동구 길동 ***-*,CDFF1241072026000008,3240000,,"서울특별시 강동구 진황도로**길 **, *층 ***호 (길동)",05356,01,영업/정상,,,,,,
,주식회사 앤투앤,,,,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2010-04-26 13:19:54,,2003-12-01,,인천광역시 미추홀구 도화동 *** 인천대학교 창업보육센터 ***호,CDFF1241072003000002,3510500,,,,01,영업/정상,,,,,,
,오렌지미디어,,172971.112740999,437569.289697314,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2010-04-26 12:01:54,,2004-08-18,,인천광역시 미추홀구 관교동 ***-* ***호,CDFF1241072004000001,3510500,,"인천광역시 미추홀구 주승로 ***,  ***호 (관교동)",,01,영업/정상,,,,,,
,플러스 미디어,,172455.993139847,440250.06447175,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2010-04-26 15:44:42,,2005-06-10,,인천광역시 미추홀구 주안동 ***-* 세림오피스텔 ***호,CDFF1241072005000002,3510500,,"인천광역시 미추홀구 경원대로 ***-*,  ***호 (주안동,세림오피스텔)",,01,영업/정상,,,,,,
,엠에스이지티브이(MsEGTV) 모바일방송,,172253.346234913,438737.642263565,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2026-02-27 11:04:07,,2006-01-17,,인천광역시 미추홀구 주안동 ****-*,CDFF1241072006000001,3510500,,"인천광역시 미추홀구 인주대로***번길 *, *층 중 서쪽 (주안동)",22228,01,영업/정상,,,,032-881-0450,,
,남인천방송(주),,171447.544451077,439803.909741666,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,방송컨텐츠,,,2025-05-08 11:51:47,,2009-02-11,,인천광역시 미추홀구 주안동 ***-* 남인천방송,CDFF1241072009000001,3510500,,"인천광역시 미추홀구 주안서로 **, 남인천방송 (주안동)",22139,01,영업/정상,,,,,,
,(주)저스트 아이디어,,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2010-04-26 11:40:52,,2009-03-25,,인천광역시 미추홀구 도화동 ***-* 인천IT타워 ***호,CDFF1241072009000002,3510500,,"인천광역시 미추홀구 경인로 ***,  ***호 (도화동,인천IT타워)",,01,영업/정상,,,,,,
,(주)전자넷,,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2010-04-26 16:32:58,,2009-05-07,,인천광역시 미추홀구 도화동 ***-* 인천IT타워 ****호,CDFF1241072009000003,3510500,,"인천광역시 미추홀구 경인로 ***,  ****호 (도화동,인천IT타워)",,01,영업/정상,,,,,,
,(주)인찬,,,,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,비디오물,,,2010-04-26 16:24:51,,2009-05-21,,인천광역시 미추홀구 도화동 *** 인천전문대 BI센터 ***호,CDFF1241072009000004,3510500,,,,01,영업/정상,,,,,,
,(주)쇼유코리아,,172408.927294504,440426.942835234,,비디오물제작업,2026-05-03 23:04:28,I,13,영업중,영상물제작,67.29,,2010-05-28 10:05:36,,2010-05-28,,인천광역시 미추홀구 주안동 **-* 광명아파트 B동 ***호,CDFF1241072010000003,3510500,,"인천광역시 미추홀구 석정로 ***, B동 ***호 (주안동,광명아파트)",,01,영업/정상,,,,,,
사무실,주식회사 에듀파크,,170749.25131688,438892.410903599,,비디오물제작업,2026-05-03 23:04:29,I,13,영업중,교육용 동영상 및 광고등 영상 제작,136.49,,2013-02-21 10:34:04,,2012-01-11,,인천광역시 미추홀구 주안동 ***-* 영인빌딩 ***호,CDFF1241072013000001,3510500,,"인천광역시 미추홀구 인주대로 ***, ***호 (주안동, 영인빌딩)",22213,01,영업/정상,,,,,,
,줌인 프로덕션,,169024.854717309,440881.429921018,,비디오물제작업,2026-05-03 23:04:29,I,13,영업중,비디오물,,,2013-05-28 09:57:14,,2006-05-04,,인천광역시 미추홀구 도화동 ***-** *층,CDFF1241072013000003,3510500,,,,01,영업/정상,,,,,,
,(주)문명과사람,,171754.747007861,439902.626081898,,비디오물제작업,2026-05-03 23:04:29,I,13,영업중,비디오물,1,,2013-05-28 11:51:46,,2010-05-17,,인천광역시 미추홀구 주안동 ***-* 남구문화콘텐츠산업지원센터 ***호,CDFF1241072013000004,3510500,,"인천광역시 미추홀구 석바위로 **, ***호 (주안동, 남구문화콘텐츠산업지원센터)",22140,01,영업/정상,,,,070-7123-6380,,
,생생,,171450.30807598,440077.222711546,,비디오물제작업,2026-05-03 23:04:29,I,13,영업중,비디오영상물,19,14,2013-11-01 14:42:09,,2013-10-28,,인천광역시 미추홀구 주안동 ***-* 아리솔 오피스텔 ****호,CDFF1241072013000005,3510500,,"인천광역시 미추홀구 주안서로 **, **층 ****호 (주안동, 아리솔 오피스텔)",22136,01,영업/정상,,,,,,
,협동조합 빨간오두막,,171689.663609176,439902.414523913,,비디오물제작업,2026-05-03 23:04:29,I,13,영업중,"영상제작, 편집, 기자재렌탈, 영상교육 등",50.56,,2017-09-04 10:45:41,,2014-08-27,,인천광역시 미추홀구 주안동 ***-* ***호,CDFF1241072014000002,3510500,,"인천광역시 미추홀구 석바위로 **, ***호 (주안동, 주안필프라자)",22140,01,영업/정상,,,,,,
,인포팩토리,,171582.904300544,439879.548598189,,비디오물제작업,2026-05-03 23:04:29,I,13,영업중,비디오물,16.5,,2015-05-20 15:14:42,,2015-05-20,,인천광역시 미추홀구 주안동 ***-** ***호,CDFF1241072015000002,3510500,,"인천광역시 미추홀구 석바위로 **-*, ***호 (주안동)",22139,01,영업/정상,,,,,,
,(주)캔버스미디어,,169890.91483087,440775.975490242,,비디오물제작업,2026-05-03 23:04:30,I,13,영업중,비디오물(방송프로그램영상물),49.95,,2016-02-02 14:37:56,,2009-12-29,,인천광역시 미추홀구 도화동 **-** ***호,CDFF1241072016000002,3510500,,"인천광역시 미추홀구 석정로 ***, ***호 (도화동, 제물포스마트타운 창업보육실)",22101,01,영업/정상,,,,,,
,(주) 인디지탈,,171417.834013875,438824.367654874,,비디오물제작업,2026-05-03 23:04:30,I,13,영업중,"영상물, 광고및홍보대행, 기업및관공서홍보영상, 비디오영상물",99.17,,2016-05-26 17:56:51,,2016-05-26,,인천광역시 미추홀구 주안동 ****-* *층,CDFF1241072016000005,3510500,,"인천광역시 미추홀구 미추홀대로***번길 **, *층 (주안동, 서린상사)",22215,01,영업/정상,,,,070-8290-5174,,
,프라이드 디자인,,171374.371646197,441403.039318273,,비디오물제작업,2026-05-03 23:04:30,I,13,영업중,홍보영상제작 등,100.2,,2022-05-13 14:49:22,,2016-11-23,,인천광역시 미추홀구 주안동 ****-**,CDFF1241072016000006,3510500,,"인천광역시 미추홀구 방축로 ***, 주안제이타워*차 ***호 (주안동)",22121,01,영업/정상,,,,032-427-6390,,
,굿초이 미디어,,170729.73036219,439170.961965796,,비디오물제작업,2026-05-03 23:04:31,I,13,영업중,"영화,홍보물",102.73,,2017-04-03 13:04:17,,2017-04-03,,인천광역시 미추홀구 주안동 ***-* *층,CDFF1241072017000001,3510500,,"인천광역시 미추홀구 남주길 **, *층 (주안동)",22158,01,영업/정상,,,,,,
,(주)로그인미디어,,171754.747007861,439902.626081898,,비디오물제작업,2026-05-03 23:04:31,I,13,영업중,광고및홍보영상제작,121.48,,2019-02-07 14:25:06,,2018-10-29,,인천광역시 미추홀구 주안동 ***-* 문화콘텐츠산업 지원센터,CDFF1241072018000005,3510500,,"인천광역시 미추홀구 석바위로 **, 문화콘텐츠산업 지원센터 ***호 (주안동)",22140,01,영업/정상,,,,,,
,주식회사 퓨처월드,,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:31,I,13,영업중,3D 홀로그램 영상,81.41,,2019-01-07 09:12:58,,2018-10-10,,인천광역시 미추홀구 도화동 ***-* 인천IT타워,CDFF1241072019000001,3510500,,"인천광역시 미추홀구 경인로 ***, 인천IT타워 ***,***호 (도화동)",22106,01,영업/정상,,,,070-4814-6380,,
,㈜여시,,171659.459026694,440299.018820333,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"방송프로그램,홍보영상,광고영상 외",15.86,,2019-10-29 13:44:01,,2019-10-29,,인천광역시 미추홀구 주안동 *** 주안역 지하도상가,CDFF1241072019000004,3510500,,"인천광역시 미추홀구 주안로 지하 **, 주안역 지하도상가 ***호, ***호 (주안동)",22136,01,영업/정상,,,,,,
사무실,(주)한테크,,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,홍보영상,56.29,,2020-04-17 15:28:18,,2020-02-06,,인천광역시 미추홀구 도화동 ***-* 인천IT타워,CDFF1241072020000005,3510500,일반상업지역,"인천광역시 미추홀구 경인로 ***, 인천IT타워 ****호 (도화동)",22106,01,영업/정상,기타,,,,,
,주식회사 팍스영상공작소,,167565.259601032,439162.493332918,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"일반 영화 및 비디오물 제작업, 인물 사진 및 행사용 영상 촬영업, 시각 디자인업",208.63,,2020-12-02 09:38:29,,2020-06-24,,인천광역시 미추홀구 용현동 ***-**,CDFF1241072020000006,3510500,,"인천광역시 미추홀구 토금남로*번길 **, *, *층 (용현동)",22186,01,영업/정상,,,,,,
,주식회사 박앤미디어,,170032.084884914,440918.309422253,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"영상제작(웹드라마,광고)",93.03,,2025-12-09 11:40:06,,2020-08-31,,인천광역시 미추홀구 도화동 ***-*,CDFF1241072020000008,3510500,,"인천광역시 미추홀구 숙골로**번길 **, ***호 (도화동)",22100,01,영업/정상,,,,,,
,로그인스튜디오,,171130.173571639,438317.837616871,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"영화, 비디오물 및 방송 프로그램 배급업, 컴퓨터 프로그래밍 서비스업, 광고대행업, 광고 영화 및 비디오물 제작업",41.77,,2021-01-15 17:10:11,,2021-01-15,,인천광역시 미추홀구 주안동 ***-**,CDFF1241072021000001,3510500,,"인천광역시 미추홀구 인하로***번길 **, *층 *호 (주안동)",22217,01,영업/정상,,,,,,
,나우(NOW)미디어,,168808.746500164,440377.04088311,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상물제작,27,,2021-02-05 16:22:09,,2021-02-05,,인천광역시 미추홀구 숭의동 ***-**,CDFF1241072021000002,3510500,,"인천광역시 미추홀구 경인로**번길 **, ***호 (숭의동)",22161,01,영업/정상,,,,,,
,프로무드,,170560.798827806,440325.53291132,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상콘텐츠,74.46,,2021-07-28 17:15:40,,2021-07-28,,인천광역시 미추홀구 도화동 ***-* 인천IT타워,CDFF1241072021000004,3510500,,"인천광역시 미추홀구 경인로 ***, 인천IT타워 ****호 (도화동)",22106,01,영업/정상,,,,,,
,흠컴퍼니,,169890.91483087,440775.975490242,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상 및 비디오물,55.84,,2021-11-18 12:43:04,,2021-11-18,,인천광역시 미추홀구 도화동 **** 행정타운및JST ***호,CDFF1241072021000006,3510500,,"인천광역시 미추홀구 석정로 ***, 행정타운및JST ***호 (도화동)",22101,01,영업/정상,,,,,,
,(주)올유닉,,171558.809130475,439874.803405342,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"홍보영상, 광고",190,,2022-01-26 13:55:21,,2022-01-26,,인천광역시 미추홀구 주안동 ***-** 주안빌딩 ***호,CDFF1241072022000001,3510500,,"인천광역시 미추홀구 석바위로 **, 주안빌딩 ***호 (주안동)",22139,01,영업/정상,,,,,,
,언더비,,170215.698589803,440482.61600845,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,동영상 콘텐츠,83.19,,2022-02-08 19:20:44,,2022-02-08,,인천광역시 미추홀구 도화동 ***-*,CDFF1241072022000002,3510500,,"인천광역시 미추홀구 경인로 ***-**, *층 (도화동)",22106,01,영업/정상,,,,,,
,여가콘텐츠,,172252.910599078,438353.213413256,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,비디오물,33,,2022-03-11 15:00:19,,2022-03-11,,인천광역시 미추홀구 주안동 **** 인천관교 한신휴플러스,CDFF1241072022000004,3510500,,"인천광역시 미추홀구 경원대로 ***, ***동 ***호 (주안동, 인천관교 한신휴플러스)",22229,01,영업/정상,,,,,,
,(주)경인방송,,167577.350010488,437388.506548856,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상콘텐츠 제작,545.46,,2024-05-14 16:32:32,,2022-04-26,,인천광역시 미추홀구 학익동 ***-*** 경인방송,CDFF1241072022000005,3510500,,"인천광역시 미추홀구 아암대로***번길 *, 경인방송 *층 (학익동)",22196,01,영업/정상,,,,,,
,둥지,,170173.809285463,438326.269113021,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상콘텐츠,37.22,,2022-05-19 09:01:27,,2022-05-19,,인천광역시 미추홀구 학익동 ***-*** 한성빌라 ***호,CDFF1241072022000006,3510500,,"인천광역시 미추홀구 재넘이길**번길 **, ***호 (학익동, 한성빌라)",22210,01,영업/정상,,,,,,
,스튜디오1080,,167443.147457996,438766.041472462,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,영상콘텐츠,80.22,,2022-07-06 12:34:21,,2022-07-06,,인천광역시 미추홀구 용현동 ***-*** HM팰리스 ***호,CDFF1241072022000007,3510500,,"인천광역시 미추홀구 매소홀로 **, HM팰리스 ***호 (용현동)",22190,01,영업/정상,,,,,,
,텀비(ThumBee),,170770.12874798,440555.929783966,,비디오물제작업,2026-05-03 23:04:32,I,13,영업중,"영화,방송,광고, 홍보영상 등 영상제작",66.69,,2022-10-06 16:41:17,,2022-10-06,,인천광역시 미추홀구 도화동 ***-* 신태양아파트 나동 ***호,CDFF1241072022000008,3510500,,"인천광역시 미추홀구 석정로***번길 **, 나동 ***호 (도화동, 신태양아파트)",22118,01,영업/정상,,,,,,
