건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,국제패션문화사,2004-08-27,198767.020309114,450914.705009758,출판인쇄업,출판사,2026-05-03 22:43:44,I,03,폐업,,,,2004-08-27 10:04:48,,1974-10-12,100-043,서울특별시 중구 남산동*가 **-**,CDFG1251001974000001,3010000,,서울특별시 중구 퇴계로**길 **-*  (남산동*가),,03,폐업,,,,,,
,(주)신아인쇄출판,2017-10-31,197471.039917994,451548.724649763,출판인쇄업,출판사,2026-05-03 22:43:44,I,03,폐업,,0,,2018-03-23 11:24:24,,1975-10-29,,서울특별시 중구 정동 *-** 신아일보,CDFG1251001975000002,3010000,,"서울특별시 중구 정동길 **, 신아일보 (정동)",04518,03,폐업,,,,,,
,효문사,2009-06-01,200508.568011682,451184.005734658,출판인쇄업,출판사,2026-05-03 22:43:47,I,03,폐업,,0,,2009-06-01 13:52:22,,1976-09-06,,서울특별시 중구 장충동*가 **-** 삼양빌딩** *동,CDFG1251001976000007,3010000,,"서울특별시 중구 장충단로 ***, *동 (장충동*가,삼양빌딩**)",,03,폐업,,,,,,
,양우당,2000-02-21,201384.456643466,451334.342960082,출판인쇄업,출판사,2026-05-03 22:43:48,I,03,폐업,,0,,2003-05-06 11:23:16,,1976-10-18,100-819,서울특별시 중구 신당동 ***-* 남흥빌딩 ***동,CDFG1251001976000012,3010000,,"서울특별시 중구 다산로 ***, ***동 (신당동,남흥빌딩)",,03,폐업,,,,,,
,선광문화사,2001-06-25,197155.375441346,451679.255811805,출판인쇄업,출판사,2026-05-03 22:43:48,I,03,폐업,,0,,2003-05-06 11:23:16,,1976-05-12,100-151,서울특별시 중구 충정로*가 **-** *층,CDFG1251001976000013,3010000,,"서울특별시 중구 새문안로 **  (충정로*가,*층)",,03,폐업,,,,,,
,민중서관,1997-06-17,200319.694937286,451420.494242866,출판인쇄업,출판사,2026-05-03 22:43:49,I,03,폐업,,0,,2003-05-06 11:23:16,,1977-12-09,100-411,서울특별시 중구 광희동*가 **-*,CDFG1251001977000006,3010000,,서울특별시 중구 동호로**길 **  (광희동*가),,03,폐업,,,,,,
근린생활시설,하얀누리교육원,2004-01-12,201039.337398323,450218.977052913,출판인쇄업,출판사,2026-05-03 22:43:49,I,03,폐업,,,,2004-11-29 15:25:08,,1977-10-13,100-827,서울특별시 중구 신당동 ***-**,CDFG1251001977000007,3010000,,서울특별시 중구 동호로**길 *-**  (신당동),,03,폐업,,,,22530123,,
,도서출판선문,1999-03-26,,,출판인쇄업,출판사,2026-05-03 22:43:50,I,03,폐업,,0,0,2003-05-06 11:23:16,,1977-11-03,100-400,서울특별시 중구 쌍림동 ***-*,CDFG1251001977000013,3010000,,,,03,폐업,,,,,0,0
,세정문화사,2001-03-31,,,출판인쇄업,출판사,2026-05-03 22:43:51,I,03,폐업,,0,,2003-05-06 11:23:16,,1978-02-06,100-802,서울특별시 중구 남대문로*가 *** 보림빌딩 ***동,CDFG1251001978000002,3010000,,"서울특별시 중구 세종대로*길 **, ***동 (남대문로*가,보림빌딩)",,03,폐업,,,,,,
,원음사,2000-08-09,,,출판인쇄업,출판사,2026-05-03 22:43:51,I,03,폐업,,0,,2003-05-06 11:23:16,,1978-07-24,100-855,서울특별시 중구 장충동*가 **-**,CDFG1251001978000003,3010000,,,,03,폐업,,,,,,
,자유평론사,1998-04-21,198529.914388176,450892.957567335,출판인쇄업,출판사,2026-05-03 22:43:51,I,03,폐업,,0,,2003-05-06 11:23:16,,1978-03-27,100-053,서울특별시 중구 회현동*가 *-**,CDFG1251001978000006,3010000,,서울특별시 중구 퇴계로 ***  (회현동*가),,03,폐업,,,,,,
,기술문화사,2001-08-09,201442.237612467,451323.638593627,출판인쇄업,출판사,2026-05-03 22:43:54,I,03,폐업,,0,0,2003-05-06 11:23:16,,1978-02-21,100-819,서울특별시 중구 신당동 ***-*,CDFG1251001978000013,3010000,,서울특별시 중구 다산로**가길 **  (신당동),,03,폐업,,,,22335041,0,0
,한국금융경제연구소,2004-03-25,199215.334750654,450894.184672028,출판인쇄업,출판사,2026-05-03 22:43:54,I,03,폐업,,,,2004-03-25 10:34:02,,1978-11-24,100-866,서울특별시 중구 필동*가 **-** **-**삼원빌딩*층,CDFG1251001978000015,3010000,,"서울특별시 중구 퇴계로**길 **  (필동*가,**-**삼원빌딩*층)",,03,폐업,,,,22745254,,
,국제문화,2002-04-02,200712.27666148,450866.844743416,출판인쇄업,출판사,2026-05-03 22:43:54,I,03,폐업,,0,,2003-05-06 11:23:16,,1978-10-05,100-391,서울특별시 중구 장충동*가 **-**,CDFG1251001978000017,3010000,,서울특별시 중구 장충단로*길 **  (장충동*가),,03,폐업,,,,,,
,도서출판 한국양서원,2018-03-21,198944.086180882,451593.728689433,출판인쇄업,출판사,2026-05-03 22:43:55,I,03,폐업,,,,2018-03-21 18:00:03,,1979-08-28,100-845,서울특별시 중구 을지로*가 ***-** 덕양빌딩,CDFG1251001979000003,3010000,,"서울특별시 중구 삼일대로**길 ** (을지로*가,덕양빌딩)",,03,폐업,,,,22694783,,
,주.시사출판부,2000-01-26,199810.591813598,451300.59780961,출판인쇄업,출판사,2026-05-03 22:43:55,I,03,폐업,,0,,2003-05-06 11:23:16,,1979-06-07,100-290,서울특별시 중구 예관동 **-** 시사빌딩** *동,CDFG1251001979000006,3010000,,"서울특별시 중구 창경궁로 **-*, *동 (예관동,시사빌딩**)",,03,폐업,,,,,,
,보성,1999-01-02,198696.222824287,450876.735232255,출판인쇄업,출판사,2026-05-03 22:43:55,I,03,폐업,,0,,2003-05-06 11:23:16,,1979-12-07,100-042,서울특별시 중구 남산동*가 *-*,CDFG1251001979000014,3010000,,서울특별시 중구 퇴계로**길 *-*  (남산동*가),,03,폐업,,,,,,
,세광공사,2003-04-09,200050.613469219,451298.411614352,출판인쇄업,출판사,2026-05-03 22:43:55,I,03,폐업,,0,0,2003-05-06 11:23:16,,1979-03-02,100-015,서울특별시 중구 충무로*가 **-*,CDFG1251001979000015,3010000,,,,03,폐업,,,,,0,0
,청육출판사,1997-07-03,,,출판인쇄업,출판사,2026-05-03 22:43:57,I,03,폐업,,0,,2003-05-06 11:23:16,,1979-02-17,100-845,서울특별시 중구 을지로*가 **-*,CDFG1251001979000018,3010000,,,,03,폐업,,,,,,
,정암,2005-08-02,200780.00820275,451438.72083332,출판인쇄업,출판사,2026-05-03 22:43:58,I,03,폐업,,,,2005-10-04 14:09:31,,1979-05-02,100-197,서울특별시 중구 을지로*가 **,CDFG1251001979000020,3010000,,서울특별시 중구 을지로 ***  (을지로*가),,03,폐업,,,,,,
,용진문화원,2001-03-30,201327.387622146,451095.252176055,출판인쇄업,출판사,2026-05-03 22:43:59,I,03,폐업,,0,,2003-05-06 11:23:16,,1980-01-21,100-824,서울특별시 중구 신당동 ***-**,CDFG1251001980000004,3010000,,서울특별시 중구 청구로*길 **  (신당동),,03,폐업,,,,,,
,한국문화재보호재단,1997-12-22,199453.708082221,450873.675554692,출판인쇄업,출판사,2026-05-03 22:43:59,I,03,폐업,,0,,2003-05-06 11:23:16,,1980-10-31,100-272,서울특별시 중구 필동*가 **-*,CDFG1251001980000005,3010000,,,,03,폐업,,,,,,
,한얼,2005-04-01,199992.579396897,451139.304001968,출판인쇄업,출판사,2026-05-03 22:43:59,I,03,폐업,,,,2005-04-24 16:27:11,,1980-05-02,100-380,서울특별시 중구 묵정동 **-** 아세아빌딩 *층호,CDFG1251001980000006,3010000,,"서울특별시 중구 퇴계로 ***,  *층호 (묵정동,아세아빌딩)",,03,폐업,,,,,,
,대한조산협회,1998-11-06,200559.938028293,451047.823957222,출판인쇄업,출판사,2026-05-03 22:43:59,I,03,폐업,,0,,2003-05-06 11:23:16,,1980-02-06,100-391,서울특별시 중구 장충동*가 **-*,CDFG1251001980000007,3010000,,서울특별시 중구 장충단로*길 **  (장충동*가),,03,폐업,,,,,,
,어린이왕국,2007-11-26,200632.626027009,451011.517791999,출판인쇄업,출판사,2026-05-03 22:44:00,I,03,폐업,,,,2007-11-26 16:20:43,,1980-04-09,100-391,서울특별시 중구 장충동*가 **-**,CDFG1251001980000008,3010000,,서울특별시 중구 장충단로*가길 **  (장충동*가),,03,폐업,,,,02-2279-9358,,
,매일건강신문사,1998-04-23,197471.039917994,451548.724649763,출판인쇄업,출판사,2026-05-03 22:44:00,I,03,폐업,,0,,2003-05-06 11:23:16,,1980-03-29,100-120,서울특별시 중구 정동 *-**,CDFG1251001980000010,3010000,,서울특별시 중구 정동길 **  (정동),,03,폐업,,,,,,
,성우츨판사,2006-04-20,199332.962417091,451761.351611669,출판인쇄업,출판사,2026-05-03 22:44:00,I,03,폐업,,,,2006-04-20 11:47:53,,1980-09-19,100-852,서울특별시 중구 입정동 *** 금도빌딩 * **호동,CDFG1251001980000011,3010000,,"서울특별시 중구 청계천로 ***, **호동 (입정동,금도빌딩 *)",,03,폐업,,,,,,
,서명,2000-08-09,,,출판인쇄업,출판사,2026-05-03 22:44:00,I,03,폐업,,0,,2003-05-06 11:23:16,,1980-05-29,100-859,서울특별시 중구 중림동 ***,CDFG1251001980000014,3010000,,,,03,폐업,,,,,,
근린생활시설,민족문화사,2003-12-31,200092.165872111,451408.699344817,출판인쇄업,출판사,2026-05-03 22:44:01,I,03,폐업,,,,2003-12-31 12:42:24,,1980-04-16,100-310,서울특별시 중구 오장동 ***-** *층(***-A호),CDFG1251001980000015,3010000,,"서울특별시 중구 을지로**길 **  (오장동,*층(***-A호))",,03,폐업,,,,22730489,,
,도서출판상문사,2015-01-22,198985.747445864,451062.925841941,출판인쇄업,출판사,2026-05-03 22:44:01,I,03,폐업,,,,2015-01-22 14:54:22,,1980-11-17,100-012,서울특별시 중구 충무로*가 **-** 관서빌딩 *층,CDFG1251001980000020,3010000,,"서울특별시 중구 삼일대로*길 * (충무로*가,관서빌딩 *층)",,03,폐업,,,,02-2274-9420,,
근린생활시설,도서출판(주)한경비피,2025-05-30,197032.923485936,450872.934795885,출판인쇄업,출판사,2026-05-03 22:44:04,I,03,폐업,,0,0,2025-06-25 14:58:55,,1984-12-12,100-859,서울특별시 중구 중림동 ***-*,CDFG1251001984000001,3010000,,서울특별시 중구 청파로 *** (중림동),,03,폐업,,,,02-360-4553,0,0
,한누리,2002-04-02,,,출판인쇄업,출판사,2026-05-03 22:44:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-11-23,100-845,서울특별시 중구 을지로*가 ***-**,CDFG1251001987000003,3010000,,,,03,폐업,,,,,,
,을지서적,2002-02-06,198477.517150403,451579.634210825,출판인쇄업,출판사,2026-05-03 22:44:05,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-11-23,100-844,서울특별시 중구 을지로*가 * 내외빌딩 지하동,CDFG1251001987000004,3010000,,"서울특별시 중구 을지로 **, 지하동 (을지로*가,내외빌딩)",,03,폐업,,,,,,
,(주)흑자경영,2005-04-16,198973.079395962,451143.919160674,출판인쇄업,출판사,2026-05-03 22:44:06,I,03,폐업,,,,2005-04-24 16:33:37,,1987-12-01,100-861,서울특별시 중구 충무로*가 **-** 조양빌딩 ****동,CDFG1251001987000013,3010000,,"서울특별시 중구 삼일대로*길 *, ****동 (충무로*가,조양빌딩)",,03,폐업,,,,,,
,작은돌,2003-12-08,199408.448858593,451519.217647031,출판인쇄업,출판사,2026-05-03 22:44:06,I,03,폐업,,,,2003-12-08 10:23:10,,1987-12-01,100-847,서울특별시 중구 을지로*가 *** 양정사빌딩 ***동,CDFG1251001987000015,3010000,,"서울특별시 중구 을지로**길 *-**, ***동 (을지로*가,양정사빌딩)",,03,폐업,,,,,,
,한국비즈니스정보사,2002-04-02,,,출판인쇄업,출판사,2026-05-03 22:44:06,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-03,100-845,서울특별시 중구 을지로*가 ***-** 대영빌딩**,CDFG1251001987000017,3010000,,,,03,폐업,,,,,,
,이공자료사,1999-01-07,199101.764020399,451275.041722952,출판인쇄업,출판사,2026-05-03 22:44:07,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-12,100-032,서울특별시 중구 저동*가 **-**,CDFG1251001987000020,3010000,,서울특별시 중구 수표로**길 *-*  (저동*가),,03,폐업,,,,,,
,정문,2002-04-02,199091.89419632,450905.619158809,출판인쇄업,출판사,2026-05-03 22:44:07,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-12,100-260,서울특별시 중구 남학동 **-*,CDFG1251001987000023,3010000,,서울특별시 중구 퇴계로**길 **  (남학동),,03,폐업,,,,,,
,(주)시명문화,2001-08-09,199401.908701836,451134.131723252,출판인쇄업,출판사,2026-05-03 22:44:07,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-21,100-862,서울특별시 중구 충무로*가 *** (*층),CDFG1251001987000025,3010000,,"서울특별시 중구 충무로*길 **  (충무로*가,(*층))",,03,폐업,,,,,,
,서일,2000-08-09,199095.658698458,450883.382063013,출판인쇄업,출판사,2026-05-03 22:44:07,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-21,100-260,서울특별시 중구 남학동 **-**,CDFG1251001987000029,3010000,,서울특별시 중구 퇴계로**길 **  (남학동),,03,폐업,,,,,,
,제삼편집태장,2001-03-31,197870.760842967,451109.466184929,출판인쇄업,출판사,2026-05-03 22:44:07,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-21,100-864,서울특별시 중구 태평로*가 **-**,CDFG1251001987000030,3010000,,서울특별시 중구 세종대로 **  (태평로*가),,03,폐업,,,,,,
,공업자료사,2001-08-09,199519.649768304,450977.250545081,출판인쇄업,출판사,2026-05-03 22:44:08,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-21,100-272,서울특별시 중구 필동*가 **-*,CDFG1251001987000035,3010000,,서울특별시 중구 퇴계로 ***  (필동*가),,03,폐업,,,,,,
,이서방,2001-08-09,199259.229454827,451188.833533808,출판인쇄업,출판사,2026-05-03 22:44:08,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-21,100-013,서울특별시 중구 충무로*가 **-* 대원빌딩,CDFG1251001987000037,3010000,,"서울특별시 중구 수표로*길 **-*  (충무로*가,대원빌딩)",,03,폐업,,,,,,
,페닌슬러퍼브리케이션,2001-03-29,198493.064786756,450878.208263047,출판인쇄업,출판사,2026-05-03 22:44:08,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-29,100-053,서울특별시 중구 회현동*가 *-*,CDFG1251001987000039,3010000,,서울특별시 중구 퇴계로**길 *  (회현동*가),,03,폐업,,,,,,
,미레컴퓨터,2001-08-09,199323.638867183,450944.799308273,출판인쇄업,출판사,2026-05-03 22:44:08,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-12-29,100-866,서울특별시 중구 필동*가 **-* 영한빌딩 *층동,CDFG1251001987000040,3010000,,"서울특별시 중구 퇴계로 ***, *층동 (필동*가,영한빌딩)",,03,폐업,,,,,,
,사단법인수우회,2010-02-10,197620.676444642,450361.506112161,출판인쇄업,출판사,2026-05-03 22:44:08,I,03,폐업,,0,,2010-02-10 08:44:30,,1987-12-29,100-802,서울특별시 중구 남대문로*가 *** 대우빌딩 **층동,CDFG1251001987000042,3010000,,"서울특별시 중구 한강대로 ***, **층동 (남대문로*가,대우빌딩)",,03,폐업,,,,,,
,도서출판오늘의말씀,2010-03-30,200782.517248066,451038.996079306,출판인쇄업,출판사,2026-05-03 22:44:08,I,03,폐업,,,,2010-03-30 16:13:41,,1987-11-27,100-833,서울특별시 중구 신당동 ***-** 지층,CDFG1251001987000043,3010000,,"서울특별시 중구 동호로**길 **  (신당동,지층)",,03,폐업,,,,02-2277-4776,,
,우진교육,1998-08-25,197489.820082993,451531.255928052,출판인쇄업,출판사,2026-05-03 22:44:09,I,03,폐업,,0,,2003-05-06 11:23:16,,1987-11-19,100-120,서울특별시 중구 정동 **-*,CDFG1251001987000045,3010000,,서울특별시 중구 정동길 **  (정동),,03,폐업,,,,,,
,아마출판사,2001-08-09,,,출판인쇄업,출판사,2026-05-03 22:44:11,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-01-09,100-011,서울특별시 중구 충무로*가 **-** 회현지하 가동 **호,CDFG1251001988000004,3010000,,,,03,폐업,,,,,,
,(주)월포,1999-04-15,,,출판인쇄업,출판사,2026-05-03 22:44:11,I,03,폐업,,0,0,2003-05-06 11:23:16,,1988-01-22,100-861,서울특별시 중구 충무로*가 **-**,CDFG1251001988000005,3010000,,,,03,폐업,,,,22735300,0,0
,경신사,1999-08-21,199834.648575444,451319.668359752,출판인쇄업,출판사,2026-05-03 22:44:11,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-01-22,100-290,서울특별시 중구 예관동 **-*,CDFG1251001988000007,3010000,,서울특별시 중구 퇴계로**길 **  (예관동),,03,폐업,,,,,,
,라브리출판사,1997-02-04,199306.314762628,451489.674370906,출판인쇄업,출판사,2026-05-03 22:44:12,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-01-28,100-847,서울특별시 중구 을지로*가 ***-**,CDFG1251001988000008,3010000,,서울특별시 중구 충무로 **-*  (을지로*가),,03,폐업,,,,,,
,한국잼코,1999-05-13,198070.62243258,451396.405352137,출판인쇄업,출판사,2026-05-03 22:44:13,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-02-01,100-070,서울특별시 중구 소공동 **-* 쌘타빌딩 ***동,CDFG1251001988000011,3010000,,"서울특별시 중구 소공로 ***, ***동 (소공동,쌘타빌딩)",,03,폐업,,,,,,
,중화서원,1996-02-14,199659.622928752,451636.436130466,출판인쇄업,출판사,2026-05-03 22:44:13,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-02-06,100-848,서울특별시 중구 을지로*가 **,CDFG1251001988000013,3010000,,서울특별시 중구 창경궁로*길 **  (을지로*가),,03,폐업,,,,,,
,월드산업정보센타,2007-06-25,197996.303190059,451214.940443595,출판인쇄업,출판사,2026-05-03 22:44:14,I,03,폐업,,,,2007-06-25 11:58:03,,1988-02-16,100-080,서울특별시 중구 북창동 **-*,CDFG1251001988000017,3010000,,서울특별시 중구 세종대로**길 **  (북창동),,03,폐업,,,,,,
,한국정신개발원,2008-04-01,199066.45756917,451625.182627685,출판인쇄업,출판사,2026-05-03 22:44:16,I,03,폐업,,,,2008-04-01 18:44:07,,1988-02-26,100-230,서울특별시 중구 수표동 **-* 수표빌딩 **동,CDFG1251001988000023,3010000,,"서울특별시 중구 충무로*길 **, **동 (수표동,수표빌딩)",,03,폐업,,,,,,
,세븐스가든,2022-12-27,199100.412856507,451298.414680803,출판인쇄업,출판사,2026-05-03 22:44:16,I,03,폐업,,0,,2022-12-27 14:50:55,,1988-03-03,,서울특별시 중구 저동*가 **-*,CDFG1251001988000025,3010000,,"서울특별시 중구 수표로**길 *, *층 (저동*가, 정양빌딩)",04555,03,폐업,,,,02-2263-0066,,
,글모인,2001-08-09,199071.112853674,451407.961644379,출판인쇄업,출판사,2026-05-03 22:44:17,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-03-10,100-032,서울특별시 중구 저동*가 **-*,CDFG1251001988000029,3010000,,서울특별시 중구 마른내로 **  (저동*가),,03,폐업,,,,,,
,코리아파노라마 (주),1999-12-10,200360.08991283,450863.333926625,출판인쇄업,출판사,2026-05-03 22:44:18,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-03-18,100-855,서울특별시 중구 장충동*가 ***-* 난정빌딩 ***동,CDFG1251001988000032,3010000,,"서울특별시 중구 동호로**길 **-**, ***동 (장충동*가,난정빌딩)",,03,폐업,,,,,,
,밝음,2001-08-09,198735.068338007,450940.759928037,출판인쇄업,출판사,2026-05-03 22:44:18,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-03-21,100-043,서울특별시 중구 남산동*가 **-** 경양빌딩 ***동,CDFG1251001988000033,3010000,,"서울특별시 중구 퇴계로 ***, ***동 (남산동*가,경양빌딩)",,03,폐업,,,,,,
,성모마리아,2004-11-26,200107.216597103,451253.580444066,출판인쇄업,출판사,2026-05-03 22:44:18,I,03,폐업,,,,2004-11-29 15:39:11,,1988-03-21,100-310,서울특별시 중구 오장동 ***-**,CDFG1251001988000034,3010000,,서울특별시 중구 동호로**길 **  (오장동),,03,폐업,,,,,,
,남성,2011-10-27,,,출판인쇄업,출판사,2026-05-03 22:44:18,I,03,폐업,,0,,2011-10-27 15:52:55,,1988-05-06,100-400,서울특별시 중구 쌍림동 **-* 남일빌딩*,CDFG1251001988000044,3010000,,,,03,폐업,,,,,,
,회명아트크레이션,2001-08-09,199550.506270874,451392.219693582,출판인쇄업,출판사,2026-05-03 22:44:19,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-05-06,100-282,서울특별시 중구 인현동*가 **-* 풍전빌딩 ***동,CDFG1251001988000045,3010000,,"서울특별시 중구 마른내로 **, ***동 (인현동*가,풍전빌딩)",,03,폐업,,,,,,
,빛나래,2000-07-04,200946.38703495,450118.110225733,출판인쇄업,출판사,2026-05-03 22:44:19,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-05-06,100-840,서울특별시 중구 신당동 ***-*,CDFG1251001988000048,3010000,,서울특별시 중구 동호로 ***  (신당동),,03,폐업,,,,,,
,신서문고,2000-08-09,201384.456643466,451334.342960082,출판인쇄업,출판사,2026-05-03 22:44:19,I,03,폐업,,0,,2003-05-06 11:23:16,,1988-05-06,100-819,서울특별시 중구 신당동 ***-* 남흥빌딩 ***동,CDFG1251001988000049,3010000,,"서울특별시 중구 다산로 ***, ***동 (신당동,남흥빌딩)",,03,폐업,,,,,,
,도서출판 아진,2011-03-07,200705.461996749,451113.096991312,출판인쇄업,출판사,2026-05-03 22:44:19,I,03,폐업,,0,,2011-03-07 15:04:15,,1988-05-26,100-391,서울특별시 중구 장충동*가 **-**,CDFG1251001988000052,3010000,,서울특별시 중구 장충단로*길 **  (장충동*가),,03,폐업,,,,,,
,국제지리문화사,2013-08-21,201261.071859743,451408.121614041,출판인쇄업,출판사,2026-05-03 22:44:19,I,03,폐업,,0,,2013-08-21 10:09:49,,1988-05-28,100-420,서울특별시 중구 무학동 **-*,CDFG1251001988000054,3010000,,서울특별시 중구 퇴계로**길 *  (무학동),,03,폐업,,,,,,
