자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
1828593433460,(주)교원라이프,,5975000000,198477.517150403,451579.634210825,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 17:14:26,1754382406547,,2010-09-14,,서울특별시 중구 을지로*가 *번지 내외빌딩,2010301010023200042,3010000,"서울특별시 중구 을지로 **, 내외빌딩 (을지로*가)",04539,,01,영업/정상,,,
691113767988,(주)승산,,9329475000,200423.418748471,448324.779015334,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 11:01:31,268675605668,,2011-05-23,,서울특별시 용산구 한남동 *** 일신빌딩,2021302015023200007,3020000,"서울특별시 용산구 한남대로 **, 일신빌딩 *층 (한남동)",04418,,01,영업/정상,,,070-4612-7104
,현대남영역판매대리점,,,197062.508090206,448562.13142998,2026-04-11 03:03:03,U,07,직권말소,2026-04-10 17:33:52,,,2007-01-15,140-111,"서울특별시 용산구 원효로*가 **번지 **호 **-** 화전빌딩(*층,*층)",2007302009523200077,3020000,"서울특별시 용산구 원효로 ***, *.*층 (원효로*가, 화전빌딩)",,,04,취소/말소/만료/정지/중지,,,02-794-3838
60523108,주식회사 세레스텍,,55422019,198849.373153085,448058.988601032,2026-04-11 03:03:03,U,07,직권말소,2026-04-10 17:32:24,5101089,,2015-11-30,,서울특별시 용산구 이태원동 ***번지,2019302015023200012,3020000,서울특별시 용산구 녹사평대로**길 ** (이태원동),04345,,04,취소/말소/만료/정지/중지,,,070-8278-5007
,마임용산용문지사,,,196367.632927208,448357.966576058,2026-04-11 03:03:03,U,07,직권말소,2026-04-10 17:28:06,,,2020-02-28,,서울특별시 용산구 용문동 **번지 *호,2020302015023200003,3020000,"서울특별시 용산구 새창로**길 **, *층 (용문동)",04356,,04,취소/말소/만료/정지/중지,,,02-703-4539
150000000,(주)디지털우민,2026-04-07,150000000,206626.865958361,457406.081083339,2026-04-07 03:03:03,U,03,폐업처리,2026-04-06 20:33:31,0,,2007-07-25,,서울특별시 노원구 공릉동 ***-**,2011310018423200027,3100000,"서울특별시 노원구 동일로***길 *, 천호빌딩 *층 (공릉동)",01849,,03,폐업,,,64350331
,에잇나인,,,203286.013992916,457153.307892518,2026-04-10 03:03:03,U,07,직권말소,2026-04-09 09:13:41,,,2022-08-22,,서울특별시 강북구 미아동 *-*** 산장빌라 ***호,2022308016923200007,3080000,"서울특별시 강북구 월계로**나길 **, ***호 (미아동, 산장빌라)",01236,,04,취소/말소/만료/정지/중지,,,
,숲에서,2026-04-07,,184829.306182525,448254.981721699,2026-04-08 03:03:03,U,05,타시군구이관,2026-04-07 10:19:35,,,2023-09-26,,서울특별시 양천구 신월동 **-**,2023314016723200010,3140000,"서울특별시 양천구 가로공원로 ***, 지층 (신월동)",07905,,05,제외/삭제/전출,,,
,양천독일보청기,,,186990.07041522,446176.810389121,2026-04-09 03:03:03,U,01,정상영업,2026-04-08 16:24:40,,,2021-03-25,,서울특별시 양천구 신정동 ****-**,2021314016723200006,3140000,"서울특별시 양천구 중앙로 ***, ***호 (신정동)",08073,,01,영업/정상,,,
7070979628,(주) 종로아카데미,,5176627000,188309.626961151,446993.871604846,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 14:04:35,8796953375,,2007-08-30,,서울특별시 양천구 목동 ***-*** 서원빌딩,2021314016723200014,3140000,"서울특별시 양천구 오목로 ***, 서원빌딩 *층 (목동)",08003,,01,영업/정상,,,070-7455-6330
,에이치케이엘(HKL),2026-04-01,,188791.250134373,449473.236927176,2026-04-09 03:03:03,U,03,폐업처리,2026-04-08 19:05:55,,,2013-05-27,,,2014315014523200017,3150000,"서울특별시 강서구 공항대로**길 *, ***호 (염창동)",,,03,폐업,,,02-3664-2443
196987701016,㈜커넥텀엑스 하늘교육,,1360630000,188309.626961151,446993.871604846,2026-04-07 03:03:03,U,01,정상영업,2026-04-06 15:21:49,183329564334,,2025-01-02,,서울특별시 양천구 목동 ***-*** 서원빌딩,2025314027223200002,3140000,"서울특별시 양천구 오목로 ***, 서원빌딩 *층 (목동)",08003,,01,영업/정상,,,02-761-3200
,해피라이프 쇼핑,2026-04-10,,191189.044349166,441186.97127864,2026-04-11 03:03:03,U,05,타시군구이관,2026-04-10 14:53:09,,,2023-11-06,,서울특별시 금천구 독산동 *** 독산 오르페움타워,2023317025723200029,3170000,"서울특별시 금천구 독산로**길 **, ***,***호 (독산동, 독산 오르페움타워)",08543,,05,제외/삭제/전출,,,
,코나피엔지,2026-04-09,,189877.178943503,442093.648596802,2026-04-09 03:03:03,U,03,폐업처리,2026-04-08 14:59:06,,,2013-03-18,,서울특별시 금천구 가산동 **-* 대륭포스트타워 *차,2013317014223200010,3170000,"서울특별시 금천구 디지털로*길 **, 대륭포스트타워 *차 B***호 (가산동)",08512,,03,폐업,,,070-7730-6537
,프라임 멀티샵,2026-04-06,,191944.229923073,456978.918777101,2026-04-07 03:03:03,U,03,폐업처리,2026-04-06 13:42:38,,,2025-03-21,,서울특별시 은평구 갈현동 ***,2025311028123200003,3110000,"서울특별시 은평구 서오릉로 ***, *층 (갈현동)",03326,,03,폐업,,,
,라이프케어,2026-04-08,,192037.140346383,445369.211797828,2026-04-09 03:03:03,U,05,타시군구이관,2026-04-08 09:04:19,,,2022-08-30,,서울특별시 영등포구 신길동 ***-** 인의빌딩,2025318025423200006,3180000,"서울특별시 영등포구 신길로 ***, 인의빌딩 *층 (신길동)",07347,,05,제외/삭제/전출,,,02-887-7787
,엘에스멀티샵,2026-04-08,,190966.065145063,443717.09716341,2026-04-10 03:03:03,U,03,폐업처리,2026-04-09 09:56:10,,,2022-04-11,,서울특별시 영등포구 대림동 ***-* 태안빌딩,2022318024723200006,3180000,"서울특별시 영등포구 대림로**가길 *, 태안빌딩 *층 (대림동)",07413,,03,폐업,,,
10310236559,(주)디에스이앤티,,7823527367,189921.671894763,445990.538307199,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 11:02:44,2486709192,,2015-11-26,,서울특별시 영등포구 문래동*가 ** 하우스디 비즈,2016318016323200064,3180000,"서울특별시 영등포구 선유로*길 **, 하우스디 비즈 ***호 (문래동*가)",07285,,01,영업/정상,,,070-7012-1400
,델핀코리아용인지사(친환경알러지케어),,,213196.554347218,437197.788504744,2026-04-14 21:48:28,I,01,정상영업,2026-04-13 16:06:18,,,2020-01-06,,경기도 성남시 중원구 중앙동 *** 중앙동힐스테이트*차,2026378039423200006,3780000,"경기도 성남시 중원구 시민로**번길 **, ***동 ***호 (중앙동, 중앙동힐스테이트*차)",13258,,01,영업/정상,,,
1986833637298,주식회사 엘지헬로비전,,926583625062,190913.359944738,460832.059013055,2026-04-14 21:18:21,I,01,정상영업,2026-04-13 10:51:01,1060250012236,,2018-12-04,,경기도 고양시 덕양구 동산동 *** 삼송 더샵 미디어시티,2026395005223200006,3940000,"경기도 고양시 덕양구 동송로 **, MBN미디어센터 **층 (동산동)",10595,,01,영업/정상,,,070-8130-1560
,에스제이컴퍼니,,,179867.687196662,461402.023019802,2026-04-14 21:18:21,I,01,정상영업,2026-04-13 10:30:38,,,2026-04-13,,경기도 고양시 일산동구 장항동 *** 웨스턴돔*,2026396012823200003,3940000,"경기도 고양시 일산동구 정발산로 **, 웨스턴돔* *층 티*-***호 (장항동)",10403,,01,영업/정상,,,
,프리미엄 우유(수원 대리점 1),,,206442.71474415,415557.353027447,2026-04-14 21:48:28,I,01,정상영업,2026-04-13 11:01:42,,,2026-04-13,,경기도 용인시 기흥구 서천동 *** *층 ***호,2026563001823200003,4050000,"경기도 용인시 기흥구 서천서로**번길 **-*, *층 ***호 (서천동)",17105,,01,영업/정상,,,031-304-7500
,디딤돌장례토탈,,,206085.049351888,452675.72125883,2026-04-07 22:18:20,I,01,정상영업,2026-04-06 15:44:23,,,2026-04-03,,서울특별시 동대문구 장안동 ***-*,2026305021023200006,3050000,서울특별시 동대문구 답십리로**길 ** (장안동),02525,,01,영업/정상,,,02-3394-7183
,달자유통,,,365805.678033255,473002.442356716,2026-04-07 21:20:34,I,01,정상영업,2026-04-06 14:33:08,,,2026-04-06,,강원특별자치도 강릉시 내곡동 ***-*,2026420101923200002,4201000,강원특별자치도 강릉시 강변로***번길 * (내곡동),25603,,01,영업/정상,,,
,KT정보통신,,,366657.309208476,474539.771829913,2026-04-07 21:20:34,I,01,정상영업,2026-04-06 14:34:23,,,2026-04-06,,강원특별자치도 강릉시 교동 ***-***,2026420101923200003,4201000,"강원특별자치도 강릉시 임영로 ***, *층 (교동)",25503,,01,영업/정상,,,033-648-5583
,연세우유 길음보급소,,,200815.169368772,456795.823758563,2026-04-09 22:18:21,I,01,정상영업,2026-04-08 17:42:11,,,2026-04-07,,서울특별시 성북구 정릉동 ***-** *층,2026307029923200004,3070000,"서울특별시 성북구 솔샘로**길 **, *층 (정릉동)",02711,,01,영업/정상,,,02-943-7086
,라이프케어,,,191189.044349166,441186.97127864,2026-04-09 22:18:22,I,01,정상영업,2026-04-08 09:08:11,,,2022-08-30,,서울특별시 금천구 독산동 *** 독산 오르페움타워,2026317025723200011,3170000,"서울특별시 금천구 독산로**길 **, *층 ***,***,***,***,***호 (독산동, 독산 오르페움타워)",08543,,01,영업/정상,,,02-887-7787
0,주식회사 골든위너스,,330000000,167306.809226746,433346.288587482,2026-04-09 22:49:48,I,01,정상영업,2026-04-08 10:14:50,0,,2024-12-23,,인천광역시 연수구 송도동 **-* 송도씨워크인테라스한라,2026352023323200004,3520000,"인천광역시 연수구 센트럴로 ***, 송도씨워크인테라스한라 A동 ***~***호 (송도동)",22006,,01,영업/정상,,,070-8287-2663
,기아 호매실 대리점,,,196290.357993431,418978.45295002,2026-04-09 21:48:21,I,01,정상영업,2026-04-08 11:25:34,,,2026-04-08,,경기도 수원시 권선구 금곡동 ****-*,2026376003423200003,3740000,"경기도 수원시 권선구 서수원로 ***, *층 ***~***호 *층 ***호, ***호 (금곡동)",16393,,01,영업/정상,,,
,연세우유동수원대리점,,,202350.092128406,420942.533777428,2026-04-09 21:48:21,I,01,정상영업,2026-04-08 15:59:22,,,2026-04-08,,경기도 수원시 팔달구 우만동 ***-*,2026377004123200001,3740000,"경기도 수원시 팔달구 창룡대로***번길 **, *층 (우만동)",16232,,01,영업/정상,,,031-236-5326
1986833637298,주식회사 엘지헬로비전,2026-04-13,926583625062,190075.380363452,453345.947683972,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 10:42:42,1060250012236,,2018-12-04,,,2017313020123200003,3130000,"서울특별시 마포구 월드컵북로**길 **, *층 (상암동, 드림타워)",03923,,05,제외/삭제/전출,,,070-8130-1560
,다인,,,203805.440972655,458280.020923011,2026-04-14 22:18:25,I,01,정상영업,2026-04-13 13:11:05,,,2026-04-13,,서울특별시 강북구 번동 ***,2026308019023200005,3080000,"서울특별시 강북구 월계로**길 ***, *층 (번동)",01226,,01,영업/정상,,,
1012242967,주식회사 이에스알그래핀,,1500000000,191020.264430044,442460.919021593,2026-04-14 22:17:52,I,01,정상영업,2026-04-13 16:52:02,1038730764,,2026-04-13,,서울특별시 구로구 구로동 *** 코오롱싸이언스밸리*차,2026316015923200007,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱싸이언스밸리*차 *층 ***호 (구로동)",08378,,01,영업/정상,,,02-1833-7980
200000000,메타라이프연구소주식회사,,200000000,201070.374374053,442706.851934959,2026-04-14 22:18:29,I,01,정상영업,2026-04-13 15:04:59,0,,2026-04-13,,서울특별시 서초구 서초동 ****-* 서초이오빌,2026321015323200007,3210000,"서울특별시 서초구 효령로**길 **, *층 ***-**호 (서초동, 서초이오빌)",06652,,01,영업/정상,,,02-403-2001
92462493611,휴먼라이프 주식회사,,1583000000,201279.4432135,442806.709179539,2026-04-09 03:03:03,U,01,정상영업,2026-04-08 09:06:31,89390132941,,2012-12-10,,서울특별시 서초구 서초동 ****번지 *호 대영빌딩,2019321015323200022,3210000,"서울특별시 서초구 서초중앙로 **, 대영빌딩 *층 (서초동)",06640,,01,영업/정상,,,1544-6477
