영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,자가,비누물류,2026-04-07,207415.863469676,444818.023058059,2026-04-08 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-07 17:50:35,2023-08-10,3.00,138-864,서울특별시 송파구 잠실동 ***-* 바위빌딩,N,,3230000-134-2023-00327,,3230000,"서울특별시 송파구 백제고분로 ***, 바위빌딩 *층 **호 (잠실동)",05568,03,폐업,전자상거래(통신판매업),,,,
,임대,키오름성장의원,,168426.346611256,432497.041372052,2026-04-12 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-11 12:33:15,2025-10-20,3.30,406-081,"인천광역시 연수구 송도동 **-** 송도 센트럴파크 리버리치 지상*층 ***호,***호",N,,3520000-134-2025-00284,,3520000,"인천광역시 연수구 해돋이로***번길 **, 지상*층 ***호, ***호 (송도동, 송도 센트럴파크 리버리치)",22003,01,영업/정상,영업장판매,032-721-7537,,,
,,미추홀보부상,2026-04-09,168780.099913799,432168.287166052,2026-04-10 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-04-09 10:56:24,2022-01-04,,406-081,인천광역시 연수구 송도동 *-* 송도 더샵 퍼스트월드 *동 ****호,N,,3520000-134-2022-00001,,3520000,"인천광역시 연수구 해돋이로 ***, *동 지상**층 ****호 (송도동, 송도 더샵 퍼스트월드)",21997,03,폐업,전자상거래(통신판매업),,,,
,,글로벌에스비,2026-04-09,183656.204572425,443138.526281976,2026-04-10 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-09 10:39:41,2024-05-14,,,경기도 부천시 원미구 역곡동 ***-* 예은하이츠빌 가동 ***호,N,,3860000-134-2024-00145,,3860000,"경기도 부천시 원미구 지봉로***번길 **, 가동 ***호 (역곡동, 예은하이츠빌)",14667,03,폐업,전자상거래(통신판매업),,,,
,,애터미(수원글로벌),2026-04-07,203603.161205028,417765.005936104,2026-04-08 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-07 14:33:21,2021-01-06,,443-751,경기도 수원시 영통구 매탄동 **** 매탄 위브 하늘채 ***동 ****호,N,,3740000-134-2021-00011,,3740000,"경기도 수원시 영통구 효원로 ***, ***동 **층 ****호 (매탄동, 매탄 위브 하늘채)",16543,03,폐업,다단계판매,,,,
,임대,주식회사 윗스,2026-04-07,174232.658799109,437489.12319912,2026-04-08 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-04-07 09:37:16,2021-11-02,.00,405-220,인천광역시 남동구 구월동 ****-* 구월테크노밸리 D동 ***호,N,,3530000-134-2021-00241,,3530000,"인천광역시 남동구 선수촌공원로 *, 구월테크노밸리 D동 *층 ***호 (구월동)",21582,03,폐업,전자상거래(통신판매업),,,,
,자가,모던10,,346636.400574479,509830.849515187,2026-04-10 03:03:03,U,01,영업,0,,,,,,,,,2026-04-09 09:58:25,2024-04-11,.10,,강원특별자치도 양양군 손양면 수산리 **-*,N,,4351000-134-2024-00013,,4351000,"강원특별자치도 양양군 손양면 수산*길 **-*, *층",25042,01,영업/정상,전자상거래(통신판매업),,,,
,,루킹우리홍삼,,196447.74093743,432829.162399061,2026-04-14 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-13 11:39:42,2006-03-31,,431-814,경기도 안양시 동안구 관양동 ****-* 안양농협,N,,3830000-134-2006-00026,,3830000,"경기도 안양시 동안구 부림로***번길 **, 안양농협 (관양동)",14051,01,영업/정상,영업장판매,031-381-8244,,,
,,현이네샵,2026-04-13,220894.865049687,431691.586264024,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 17:07:46,2020-10-28,,464-805,경기도 광주시 태전동 *** 쌍용스윗닷홈아파트 ***동 ***호,N,,5540000-134-2020-00158,,5540000,"경기도 광주시 회안대로 ***-**, ***동 ***호 (태전동, 쌍용스윗닷홈아파트)",12779,03,폐업,전자상거래(통신판매업),,,,
,자가,PG글로벌,2026-04-09,177954.483569409,470252.707615403,2026-04-10 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-09 17:46:50,2017-08-18,.00,413-190,경기도 파주시 와동동 ****-*,N,,4060000-134-2017-00109,,4060000,"경기도 파주시 가람로**번길 **-**, ***호 (와동동)",10870,03,폐업,전자상거래(통신판매업),,,,
,,쇼피야,2026-04-10,218920.080897384,418425.915010283,2026-04-11 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-10 08:53:47,2025-04-14,,449-812,경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩,N,,5620000-134-2025-00033,,4050000,"경기도 용인시 처인구 포곡읍 포곡로 **, 대두빌딩 *층 ***호 y***호",17027,03,폐업,전자상거래(통신판매업),,,,
,,유사나헬스사이언스코리아,2026-04-09,179377.05694409,472652.652551911,2026-04-10 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-09 14:55:47,2017-06-27,,413-826,경기도 파주시 금촌동 ***,N,,4060000-134-2017-00037,,4060000,"경기도 파주시 번영로 **, ***동 ****호 (금촌동)",10914,03,폐업,다단계판매,02-2191-7300,,,
,,마흔티원,,172937.577216559,434208.033824157,2026-04-14 03:03:03,U,01,영업,0,,,,,,,,,2026-04-13 09:27:58,2020-06-17,,405-849,인천광역시 남동구 논현동 *** 논현*차푸르지오시티 ***호 일부(H***),N,,3530000-134-2020-00253,,3530000,"인천광역시 남동구 남동서로***번길 **, 논현*차푸르지오시티 *층 ***호 일부(H***)호 (논현동)",21632,01,영업/정상,전자상거래(통신판매업),,,,
,,서인천농협(본점),,169692.53,448018.810000001,2026-04-08 03:03:03,U,01,영업,0,,,,,,,,,2026-04-07 10:46:18,2004-06-18,49.50,,,N,,3560000-134-2004-00044,,3560000,"인천광역시 서구 청라에메랄드로***번길 ** (연희동, *층 일부)",,01,영업/정상,영업장판매,032-575-6611,,,
,,주식회사 해피아워,2026-04-13,201463.690299789,442429.147525901,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 09:50:18,2025-02-27,,137-866,서울특별시 서초구 서초동 ****-** 서초쌍용플래티넘 ***호,N,,3210000-134-2025-00055,,3210000,"서울특별시 서초구 서초중앙로 **, ***호 (서초동, 서초쌍용플래티넘)",06720,03,폐업,전자상거래(통신판매업),,,,
,임대,언노운,2026-04-13,212624.891449347,448937.811380947,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 09:09:47,2022-04-25,36.58,134-811,서울특별시 강동구 길동 ***-* 동서울오네뜨,N,,3240000-134-2022-00486,,3240000,"서울특별시 강동구 양재대로***길 **, *층 ***호 (길동, 동서울오네뜨)",05303,03,폐업,전자상거래(통신판매업),,,,
,,텍사스바이브,2026-04-13,201606.445832012,460001.632075829,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 12:57:41,2023-08-17,,142-771,서울특별시 강북구 수유동 *** 수유벽산아파트,N,,3080000-134-2023-00117,,3080000,"서울특별시 강북구 삼각산로 ***-*, *동 ****호 (수유동, 수유벽산아파트)",01042,03,폐업,전자상거래(통신판매업),,,,
,,에스제이코리아,2026-04-06,192797.043433669,455182.942715206,2026-04-07 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-06 17:25:08,2019-03-08,,122-910,서울특별시 은평구 응암동 ***-**,N,,3110000-134-2019-00037,,3110000,"서울특별시 은평구 은평로*길 *-*, ***호 (응암동)",03454,03,폐업,전자상거래(통신판매업),,,,
,,유칼리,2026-04-11,176254.325797047,456690.015578809,2026-04-12 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-04-11 09:23:13,2025-03-13,1.10,415-070,경기도 김포시 풍무동 **** 퍼스트블루,N,,4090000-134-2025-00081,,4090000,"경기도 김포시 김포대로 ***, 퍼스트블루 ****-B**호 (풍무동)",10113,03,폐업,전자상거래(통신판매업),070-4581-8970,,,
,,사조푸디스트(주),,197195.627802108,449965.42368773,2026-04-11 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-10 16:32:36,2016-12-14,,140-827,서울특별시 용산구 서계동 **,N,,3020000-134-2016-00082,,3020000,"서울특별시 용산구 청파로 ***, *층 (서계동)",04303,01,영업/정상,영업장판매,02-2174-9384,,,
,,살래오(SaleO),2026-04-08,201294.006485073,457932.344806819,2026-04-09 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-08 09:11:55,2022-08-30,,142-823,서울특별시 강북구 미아동 ***-**** 신일주택,N,,3080000-134-2022-00161,,3080000,"서울특별시 강북구 솔매로**길 **-** (미아동, 신일주택)",01181,03,폐업,전자상거래(통신판매업),,,,
,임대,메디코퍼,,173460.547933106,438150.90706957,2026-04-08 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-04-07 15:42:23,2014-05-30,11.39,405-841,인천광역시 남동구 구월동 **** ***호,N,,3530000-134-2014-00067,,3530000,"인천광역시 남동구 예술로 ***, *층 ***호 (구월동)",21574,01,영업/정상,영업장판매,070-5143-5801,,,
,임대,서원라이프,2026-04-07,211864.688556887,437706.627926558,2026-04-08 03:03:03,U,02,폐업,343.53,,,,,,,,,2026-04-07 09:08:54,2022-05-03,343.53,461-804,경기도 성남시 수정구 수진동 **-* 창도빌딩 *층 전체,N,,3790000-134-2022-00193,,3780000,"경기도 성남시 수정구 수정로 ***, 창도빌딩 *층 (수진동)",13327,03,폐업,영업장판매,031-603-1378,,,
,,주신(주),2026-04-13,191285.015028707,442649.873938101,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 13:14:03,2022-10-24,,150-909,서울특별시 영등포구 대림동 **** 신대림자이,N,,3180000-134-2022-00398,,3180000,"서울특별시 영등포구 시흥대로 ***-*, ***호 (대림동, 신대림자이)",07445,03,폐업,전자상거래(통신판매업),,,,
,,모여라,2026-04-08,206531.955787446,425248.744637716,2026-04-09 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-08 17:47:56,2025-07-28,,448-150,경기도 용인시 수지구 신봉동 *** 신봉마을자이*차아파트,N,,5640000-134-2025-00140,,4050000,"경기도 용인시 수지구 신봉*로 **, ***동 ***호 (신봉동, 신봉마을자이*차아파트)",16813,03,폐업,전자상거래(통신판매업),,,,
,,곰사장마트,2026-04-09,170736.195342085,447227.476516139,2026-04-10 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-09 15:41:28,2021-03-22,,404-230,인천광역시 서구 가정동 ***-* 대건프라자 ***일부호,N,,3560000-134-2021-00321,,3560000,"인천광역시 서구 염곡로 ***, 대건프라자 ***호 일부호 (가정동)",22883,03,폐업,전자상거래(통신판매업),,,,
,,씨제이올리브영(주) 하남감일점,2026-04-10,214238.69659547,445332.275285291,2026-04-11 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-10 10:04:41,2021-04-05,,465-190,경기도 하남시 감일동 ***-*,N,,4040000-134-2021-00110,,4040000,"경기도 하남시 신우실로 **, 푸리마타워 ***~***호 (감일동)",12996,03,폐업,영업장판매,02-3784-5294,,,
,,추억상점,2026-04-09,179091.554697837,469560.211429233,2026-04-10 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-09 17:50:40,2024-09-24,,413-190,경기도 파주시 와동동 ****-* ***호,N,,4060000-134-2024-00306,,4060000,"경기도 파주시 와석순환로***번길 **, ***호 (와동동)",10896,03,폐업,전자상거래(통신판매업),,,,
,자가,다이소 의정부용현점,,207356.36810354,469865.026158216,2026-04-11 03:03:03,U,01,영업,0,,,,,,,,,2026-04-10 09:10:21,2025-02-04,3.30,480-838,경기도 의정부시 용현동 ***-*,N,,3820000-134-2025-00020,,3820000,"경기도 의정부시 시민로 ***, 지상*층 (용현동)",11792,01,영업/정상,영업장판매,,,,
,,씨유 신촌 노고산점,2026-04-06,194117.365875122,450220.187710375,2026-04-07 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-06 17:06:56,2025-07-03,,121-807,서울특별시 마포구 노고산동 **-* 백산빌딩,N,,3130000-134-2025-00115,,3130000,"서울특별시 마포구 신촌로**길 **, 백산빌딩 *층 (노고산동)",04057,03,폐업,영업장판매,,,,
,자가,박막랑애터미,2026-04-10,392424.666089637,441130.957216006,2026-04-11 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-10 14:05:51,2018-07-06,4.00,,강원특별자치도 삼척시 교동 *** 교동지웰아파트,N,,4241000-134-2018-00016,,4241000,"강원특별자치도 삼척시 동해대로 ****, ***동 ***호 (교동, 교동지웰아파트)",25911,03,폐업,방문판매,,,,
,임대,아모레퍼시픽 뉴인천점 카페엔(Cafe N),,173642.693662824,439138.456969033,2026-04-11 03:03:03,U,01,영업,393.7,0,0,0,,,0,0,,2026-04-10 15:48:53,2004-05-20,393.70,405-835,인천광역시 남동구 구월동 ****-** VIP오피스텔,N,,3530000-134-2004-00273,0,3530000,"인천광역시 남동구 예술로***번길 **, VIP오피스텔 *층 ***호 (구월동)",21557,01,영업/정상,방문판매,032-582-4086,,,
,,자유로헬스케어,2026-04-09,180119.508673933,464378.932921594,2026-04-10 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-09 09:41:21,2020-05-28,,411-873,경기도 고양시 일산서구 일산동 **** 산들마을*단지,N,,3940000-134-2020-00286,,3940000,"경기도 고양시 일산서구 일중로 **, ***동 ****호 (일산동, 산들마을*단지)",10354,03,폐업,전자상거래(통신판매업),,,,
,,로터스콘텐츠주식회사,,263250.540593552,484452.409041204,2026-04-09 03:03:03,U,01,영업,0,,,,,,,,,2026-04-08 15:53:29,2025-08-12,,,강원특별자치도 춘천시 온의동 ***-*,N,,4181000-134-2025-00118,,4181000,"강원특별자치도 춘천시 충혼길**번길 **, *층 ***-***호 (온의동)",24437,01,영업/정상,전자상거래(통신판매업),,,,
,자가,모던4,,346636.400574479,509830.849515187,2026-04-10 03:03:03,U,01,영업,0,,,,,,,,,2026-04-09 10:02:30,2024-03-19,6.40,,강원특별자치도 양양군 손양면 수산리 **-*,N,,4351000-134-2024-00007,,4351000,"강원특별자치도 양양군 손양면 수산*길 **-*, *층",25042,01,영업/정상,전자상거래(통신판매업),,,,
,,주식회사 인피니티8,2026-04-13,202407.97558606,443592.823707003,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 09:23:39,2025-02-21,,137-858,서울특별시 서초구 서초동 ****-** *층 **-*호,N,,3210000-134-2025-00046,,3210000,"서울특별시 서초구 강남대로**길 *, *층 **-*호 (서초동)",06621,03,폐업,전자상거래(통신판매업),,,,
,자가,계양족욕,2026-04-10,176704.070534882,449568.290382897,2026-04-11 03:03:03,U,02,폐업,3.3,0,0,0,,,,0,,2026-04-10 14:06:02,2025-03-31,3.30,407-320,인천광역시 계양구 병방동 ***,N,,3550000-134-2025-00025,,3550000,"인천광역시 계양구 병방시장로**번길 *, *층 일부호 (병방동)",21025,03,폐업,영업장판매,,,,
,,서진글로벌,2026-04-10,201465.132247918,453138.063540833,2026-04-11 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-10 17:41:39,2022-01-10,,136-086,서울특별시 성북구 보문동*가 ***,N,,3070000-134-2022-00146,,3070000,"서울특별시 성북구 보문사길 ***, ***호 (보문동*가)",02874,03,폐업,방문판매,,,,
,,더웰,2026-04-13,180064.764835475,473284.337047264,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 10:43:52,2023-11-02,,413-814,경기도 파주시 금촌동 **-** 세성빌딩,N,,4060000-134-2023-00428,,4060000,"경기도 파주시 금정**길 **, ***-***호 (금촌동)",10929,03,폐업,전자상거래(통신판매업),,,,
,,(주)오피스디포여의도점,,192983.868793382,447379.758039188,2026-04-07 03:03:03,U,01,영업,0,,,,,,,,,2026-04-06 11:22:39,2018-11-20,,150-871,서울특별시 영등포구 여의도동 **-** 안원빌딩,N,,3180000-134-2018-00157,,3180000,"서울특별시 영등포구 은행로 **, 안원빌딩 *층 (여의도동)",07238,01,영업/정상,영업장판매,02-782-5068,,,
,,시드니상사,,197571.013658912,419522.419016104,2026-04-14 03:03:03,U,01,영업,0,,,,,,,,,2026-04-13 13:13:20,2017-01-13,,441-819,경기도 수원시 권선구 구운동 ***,N,,3740000-134-2017-00256,,3740000,"경기도 수원시 권선구 구운로**번길 *, *층 전체호 (구운동)",16408,01,영업/정상,영업장판매,070-8227-0214,,,
,,위플러스샵,,180650.101712262,460559.038812402,2026-04-14 03:03:03,U,01,영업,0,,,,,,,,,2026-04-13 13:26:44,2024-01-17,,410-835,경기도 고양시 일산동구 백석동 **** 흰돌마을*단지아파트,N,,3940000-134-2024-00055,,3940000,"경기도 고양시 일산동구 중앙로 ****, 흰돌마을 상가동 ***(일부-*)호 (백석동, 흰돌마을*단지아파트)",10421,01,영업/정상,전자상거래(통신판매업),,,,
,,포사도,2026-04-13,198220.739376369,432223.725502536,2026-04-14 03:03:03,U,02,폐업,0,,,,,,,,,2026-04-13 15:20:39,2020-05-22,,437-745,경기도 의왕시 포일동 ***-* 동부새롬아파트,N,,4030000-134-2020-00021,,4030000,"경기도 의왕시 새롬길 **, ***동 ****호 (포일동, 동부새롬아파트)",16018,03,폐업,전자상거래(통신판매업),,,,
,자가,지에스(GS)25원동빌리지점,,206606.400891867,403922.342461962,2026-04-11 03:03:03,U,01,영업,0,,,,,,,,,2026-04-10 11:38:55,2023-04-21,1.00,447-805,경기도 오산시 원동 ***-** ***동 ***호,N,,4000000-134-2023-00066,,4000000,"경기도 오산시 경기대로***번길 **, ***동 ***호 (원동)",18144,01,영업/정상,영업장판매,,,,
