침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,1,임대,0,97미장원,일반미용업,3,,,,,181607.288488028,482548.920339324,2026-04-13 03:03:03,U,01,영업,0,2026-04-12 11:20:04,2019-05-31,65.91,413-862,경기도 파주시 파주읍 봉서리 832-4 1층 일부,N,0,4060000-213-2019-00010,4060000,"경기도 파주시 파주읍 봉서산로 15, 1층 일부",10836,01,영업/정상,종합미용업,031-953-7747,1,0,0,0
0,3,,1,무트헤어 인하대점,일반미용업,7,,,,,169584.166947471,438870.67885044,2026-04-07 03:03:03,U,01,영업,0,2026-04-06 14:19:53,2017-02-20,72.08,,인천광역시 미추홀구 용현동 191-91 C페이스,N,0,3510500-211-2017-00005,3510500,"인천광역시 미추홀구 인하로77번길 7, C페이스 2층 (용현동)",22207,01,영업/정상,일반미용업,032-866-5772,2,,2,
0,7,,2,지노헤어(금릉점),일반미용업,7,,,,,179451.64,472188.68,2026-04-13 03:03:03,U,01,영업,0,2026-04-12 11:16:35,2020-06-16,73.70,413-826,경기도 파주시 금촌동 988-4 월드프라자,N,0,4060000-211-2020-00023,4060000,"경기도 파주시 금빛로 24-17, 월드프라자 201호 (금촌동)",10915,01,영업/정상,일반미용업,031-941-5679,2,0,2,0
0,0,임대,0,쑴네일,네일아트업,3,2026-04-09,,,,201476.506945383,446030.909524887,2026-04-10 03:03:03,U,02,폐업,0,2026-04-09 11:45:26,2022-04-04,16.92,137-902,서울특별시 서초구 잠원동 10-24 101호,N,0,3210000-215-2022-00009,3210000,"서울특별시 서초구 강남대로101안길 18-6, 101호 (잠원동)",06525,03,폐업,네일미용업,,1,,1,
1,0,,0,위드수 다산점 눈썹&속눈썹,피부미용업,1,2026-04-07,,,,213723.070156989,456986.697292242,2026-04-08 03:03:03,U,02,폐업,0,2026-04-07 09:49:41,2025-06-10,3.30,,경기도 남양주시 다산동 6157 디오름6157 1층 일부(102호일부/샵인샵),N,0,3990000-212-2025-00022,3990000,"경기도 남양주시 다산중앙로20번길 10-80, 디오름6157 1층 일부 (다산동)",12285,03,폐업,피부미용업,,,,,
,2,임대,,아띠헤어,일반미용업,4,,,,,171349.810767845,454968.07992617,2026-04-14 03:03:03,U,01,영업,,2026-04-13 17:06:34,2004-11-04,31.15,404-260,인천광역시 서구 마전동 1053-1 풍림아이원상가 105호,N,,3560000-204-2004-00091,3560000,"인천광역시 서구 원당대로685번길 32 (마전동, 풍림아이원상가 105호)",22643,01,영업/정상,미용업,032-566-5912,1,,1,
7,0,,0,DM테라피체형관리,피부미용업,7,2026-04-06,,,,201196.010188008,445853.989482559,2026-04-07 03:03:03,U,02,폐업,0,2026-04-06 15:00:58,2025-03-04,148.50,137-907,서울특별시 서초구 잠원동 58-7 지하1층,N,0,3210000-212-2025-00005,3210000,"서울특별시 서초구 나루터로 42, 지하1층 (잠원동)",06523,03,폐업,피부미용업,,,,,
0,3,임대,1,오투헤어,일반미용업,3,2026-04-10,,,,207462.203172804,443429.858933553,2026-04-11 03:03:03,U,02,폐업,0,2026-04-10 10:35:29,2014-11-25,28.58,135-943,서울특별시 강남구 일원동 627-8,N,0,3220000-211-2014-00189,3220000,"서울특별시 강남구 일원로3길 69, 지상1층 3호 (일원동)",06339,03,폐업,일반미용업,,1,,1,
0,0,임대,0,수네일,네일아트업,2,,,,,222309.412701067,434691.808500355,2026-04-09 03:03:03,U,01,영업,1,2026-04-08 13:19:40,2024-10-11,26.17,464-802,경기도 광주시 경안동 122-21,N,0,5540000-215-2024-00016,5540000,"경기도 광주시 경안안길 17-5, 1층 101호 (경안동)",12755,01,영업/정상,네일미용업,,,,,
1,0,임대,1,포근한맘에스테틱 청량리점,피부미용업,1,,,,,203855.398612378,453027.716385353,2026-04-07 03:03:03,U,01,영업,0,2026-04-06 16:32:49,2024-11-08,57.80,130-851,서울특별시 동대문구 전농동 620-6,N,1,3050000-212-2024-00023,3050000,"서울특별시 동대문구 왕산로 190, 지하1층 B101호 (전농동)",02559,01,영업/정상,피부미용업,,0,1,0,1
0,3,,0,태후사랑,일반미용업,6,,,,,173517.297490452,474166.450021029,2026-04-13 03:03:03,U,01,영업,0,2026-04-12 11:17:36,2021-06-28,30.00,413-841,경기도 파주시 탄현면 법흥리 1599 1층 일부,N,0,4060000-211-2021-00039,4060000,"경기도 파주시 탄현면 여치길 32, 1층 일부",10861,01,영업/정상,일반미용업,031-935-4502,1,0,1,0
4,6,임대,1,고운고은,피부미용업,2,2026-04-13,,,,239492.241535672,419861.886955764,2026-04-14 03:03:03,U,02,폐업,0,2026-04-13 13:36:53,2022-01-06,62.25,467-804,경기도 이천시 창전동 167-1 오구은광빌딩,N,0,4070000-212-2022-00001,4070000,"경기도 이천시 이섭대천로 1227-11, 오구은광빌딩 2층 202호 (창전동)",17369,03,폐업,피부미용업,,2,,2,
0,0,,0,아이래쉬 보다,메이크업업,0,2026-04-06,,,,175403.356224742,444542.032865035,2026-04-07 03:03:03,U,02,폐업,,2026-04-06 13:30:57,2024-04-03,26.93,403-010,인천광역시 부평구 부평동 950 상가동 3층 313호,N,,3540000-219-2024-00006,3540000,"인천광역시 부평구 주부토로81번길 50, 상가동 3층 313호 (부평동)",21357,03,폐업,화장ㆍ분장 미용업,,0,0,0,0
0,0,,0,라밍헤어(RAMING HAIR),일반미용업,4,,,,,365739.304416855,472750.780337328,2026-04-08 21:14:37,I,01,영업,0,2026-04-07 14:56:23,2026-04-07,61.87,,강원특별자치도 강릉시 내곡동 422-9,N,0,4201000-213-2026-00013,4201000,"강원특별자치도 강릉시 범일로 618, 102호 (내곡동)",25604,01,영업/정상,종합미용업,,1,,,
0,0,,0,레드네일,기타,0,,,,,180425.043869115,472201.284711904,2026-04-13 03:03:03,U,01,영업,0,2026-04-12 11:26:47,2015-10-08,40.00,413-030,경기도 파주시 금릉동 435-6 1층 일부,N,0,4060000-218-2015-00005,4060000,"경기도 파주시 쇠재안길 34, 1층 (금릉동, 일부)",10934,01,영업/정상,"피부미용업, 네일미용업",,0,0,0,0
0,0,,0,신화미용실,일반미용업,3,2026-04-10,,,,185331.53451301,446857.154890388,2026-04-11 03:03:03,U,02,폐업,,2026-04-10 16:50:12,2003-02-04,40.93,158-845,서울특별시 양천구 신월동 925-14,N,,3140000-211-2003-00055,3140000,"서울특별시 양천구 지양로16길 36, 지하 1층 (신월동)",08034,03,폐업,일반미용업,02-2608-4415,0,0,0,0
0,0,,0,러비헤어메이크업,일반미용업,8,,,,,203629.284164686,446645.252698937,2026-04-07 03:03:03,U,01,영업,0,2026-04-06 14:16:49,2018-02-05,241.77,135-950,서울특별시 강남구 청담동 21-16 유현빌딩,N,0,3220000-213-2018-00012,3220000,"서울특별시 강남구 선릉로146길 25, 유현빌딩 지상2층 (청담동)",06064,01,영업/정상,종합미용업,,,,,
1,0,,0,영왁싱 남자왁싱,피부미용업,1,,,,,192200.285142848,442683.091786942,2026-04-08 03:03:03,U,01,영업,0,2026-04-07 13:24:51,2024-07-15,25.00,151-874,서울특별시 관악구 신림동 518-17,N,0,3200000-212-2024-00013,3200000,"서울특별시 관악구 신사로 88, 4층 401호 (신림동)",08701,01,영업/정상,피부미용업,,4,,4,
0,0,,0,프리미엄이가자 일산차병원점,일반미용업,12,,,,,180159.813474529,461339.112684055,2026-04-11 03:03:03,U,01,영업,0,2026-04-10 14:49:54,2024-05-21,203.61,410-837,경기도 고양시 일산동구 장항동 889 차움 라이프센터,N,0,3960100-211-2024-00008,3940000,"경기도 고양시 일산동구 중앙로 1205, 차움 라이프센터 305호 (장항동)",10414,01,영업/정상,일반미용업,,0,0,0,0
0,5,임대,1,BABA Hair shop (바바헤어샵),일반미용업,4,2026-04-06,,,,192752.279510362,454164.373020691,2026-04-07 03:03:03,U,02,폐업,,2026-04-06 11:57:54,2009-10-14,24.00,122-918,서울특별시 은평구 응암동 325-4 1층,N,,3110000-211-2009-00029,3110000,"서울특별시 은평구 가좌로 212-12 (응암동,1층)",03470,03,폐업,일반미용업,02-359-2535,1,0,0,0
0,0,,0,어톤헤어(A TONE),일반미용업,6,,,,,180285.454116153,444119.216095977,2026-04-10 03:03:03,U,01,영업,0,2026-04-09 11:13:20,2019-12-10,73.31,,경기도 부천시 원미구 중동 1110 위브더스테이트 상가5동 239호,N,0,3871000-211-2019-00123,3860000,"경기도 부천시 원미구 신흥로 170, 위브더스테이트 상가5동 239호 (중동)",14549,01,영업/정상,일반미용업,,2,0,2,0
0,0,,0,센스쟁이,일반미용업,0,2026-04-08,,,,194737.353448536,429577.632196931,2026-04-09 03:03:03,U,02,폐업,,2026-04-08 16:30:26,2025-03-12,.00,435-846,경기도 군포시 산본동 1029-2,N,,4020000-211-2025-00001,4020000,"경기도 군포시 군포로719번길 53-2, 1층 104호 (산본동)",15811,03,폐업,일반미용업,,1,0,104,0
0,0,,0,은정.헤어,일반미용업,4,2026-04-07,,,,213356.807704504,419341.204287297,2026-04-08 03:03:03,U,02,폐업,0,2026-04-07 09:46:47,2020-09-11,55.58,446-528,경기도 용인시 기흥구 중동 838 동백문월드 B144호,N,0,5630000-211-2020-00047,4050000,"경기도 용인시 기흥구 동백5로 22, 동백문월드 B144호 (중동)",17006,03,폐업,일반미용업,031-679-0106,,,,
3,0,,0,호야왁싱 슈가링 인천계양본점 (HOYA WAXING),피부미용업,0,,,,,176676.063656676,448221.382397489,2026-04-11 03:03:03,U,01,영업,1,2026-04-10 11:29:34,2018-05-28,84.59,407-813,인천광역시 계양구 계산동 1081-10 명동빌딩,N,0,3550000-212-2018-00009,3550000,"인천광역시 계양구 오조산로57번길 15, 명동빌딩 5층 501호 (계산동)",21069,01,영업/정상,피부미용업,032-547-4946,5,0,5,0
0,0,,0,유나뷰티,메이크업업,1,2026-04-06,,,,171434.040427496,449132.538203263,2026-04-07 03:03:03,U,02,폐업,0,2026-04-06 10:02:19,2019-07-15,6.60,404-834,인천광역시 서구 심곡동 280-4 쌍용빌딩 302호,N,0,3560000-219-2019-00006,3560000,"인천광역시 서구 탁옥로73번길 1, 쌍용빌딩 302호 (심곡동)",22714,03,폐업,화장ㆍ분장 미용업,,,,,
0,2,,0,네일 샾,네일아트업,0,,,,,185355.434466702,480794.340467286,2026-04-13 03:03:03,U,01,영업,0,2026-04-12 11:25:11,2018-08-01,23.14,413-863,경기도 파주시 파주읍 연풍리 407-7 1층 전면우측,N,0,4060000-215-2018-00019,4060000,"경기도 파주시 파주읍 술이홀로 427, 1층 전면우측",10834,01,영업/정상,네일미용업,,1,0,0,0
0,4,,0,헤어 연,일반미용업,2,,,,,180103.646764115,472548.580923992,2026-04-13 03:03:03,U,01,영업,0,2026-04-12 11:21:04,2022-11-25,47.73,413-826,경기도 파주시 금촌동 802-5 1층 일부,N,0,4060000-213-2022-00023,4060000,"경기도 파주시 황골로 58, 1층 일부 (금촌동)",10922,01,영업/정상,종합미용업,,1,0,1,0
1,0,임대,0,퓨어무드(puremood),네일아트업,4,2026-04-10,,,,171762.70168151,443524.667297792,2026-04-11 03:03:03,U,02,폐업,0,2026-04-10 09:48:42,2024-05-08,19.61,404-808,인천광역시 서구 가좌동 30-69 라이프쇼핑센타 219호,N,0,3560000-218-2024-00003,3560000,"인천광역시 서구 원적로 78, 라이프쇼핑센타 2층 219호 (가좌동)",22815,03,폐업,"피부미용업, 네일미용업",,,,,
2,0,,0,김도은 바디 연구소,피부미용업,0,,,,,180922.76218098,460325.825632565,2026-04-08 03:03:03,U,01,영업,0,2026-04-07 17:54:45,2022-08-01,49.70,410-835,"경기도 고양시 일산동구 백석동 1335 백석역 더리브 스타일 204,205호",N,0,3960100-221-2022-00005,3940000,"경기도 고양시 일산동구 중앙로 1079, 백석역 더리브 스타일 204,205호 (백석동)",10447,01,영업/정상,"피부미용업, 화장ㆍ분장 미용업",,,,,
0,0,,0,오로지푸스앤네일은계점,네일아트업,3,,,,,182580.87986738,437174.23213148,2026-04-08 03:03:03,U,01,영업,0,2026-04-07 17:26:34,2018-04-02,36.45,429-060,경기도 시흥시 은행동 646-12 시티파크,N,0,4010000-215-2018-00007,4010000,"경기도 시흥시 은계번영길 27, 시티파크 202호일부호 (은행동)",14922,01,영업/정상,네일미용업,,,,,
4,0,,0,피부앤바디사랑,피부미용업,4,2026-04-10,,,,179935.267998763,461800.124782342,2026-04-11 03:03:03,U,02,폐업,0,2026-04-10 10:02:28,2024-05-10,110.00,410-837,"경기도 고양시 일산동구 장항동 846 센트럴프라자, 707(전체)호",N,0,3960100-212-2024-00023,3940000,"경기도 고양시 일산동구 정발산로 43-20, 센트럴프라자 707(전체)호 (장항동)",10402,03,폐업,피부미용업,,,,,
0,0,,0,네일바이슬로,네일아트업,2,2026-04-09,,,,202113.869605464,451897.581865192,2026-04-10 03:03:03,U,02,폐업,0,2026-04-09 16:21:37,2023-05-09,15.56,133-010,서울특별시 성동구 상왕십리동 811 텐즈힐,N,0,3030000-215-2023-00008,3030000,"서울특별시 성동구 마장로 137, 221동 2층 2143호 (상왕십리동, 텐즈힐)",04700,03,폐업,네일미용업,,,,,
0,0,,0,네일 더뽀얀,네일아트업,4,2026-04-08,,,,203249.044844833,447105.162224358,2026-04-09 03:03:03,U,02,폐업,0,2026-04-08 16:13:45,2019-02-28,.00,135-897,서울특별시 강남구 신사동 657-10,N,0,3220000-215-2019-00006,3220000,"서울특별시 강남구 선릉로157길 27, 지상3층 (신사동)",06018,03,폐업,네일미용업,,3,,3,
0,0,,0,에이바헤어 금천구청역점,일반미용업,4,,,,,190567.418315661,439569.401459017,2026-04-10 03:03:03,U,01,영업,1,2026-04-09 12:13:18,2019-07-22,57.14,153-010,서울특별시 금천구 독산동 1150 금천롯데캐슬골드파크2차 205동 119호,N,0,3170000-211-2019-00017,3170000,"서울특별시 금천구 벚꽃로 30, 205동 1층 119호 (독산동, 금천롯데캐슬골드파크2차)",08608,01,영업/정상,일반미용업,02-807-3336,1,,1,
2,0,임대,0,에스네일,메이크업업,0,2026-04-10,,,,211292.534433965,447072.851629539,2026-04-11 03:03:03,U,02,폐업,0,2026-04-10 13:49:17,2017-03-31,6.60,134-848,서울특별시 강동구 성내동 469 101호,N,0,3240000-219-2017-00003,3240000,"서울특별시 강동구 성안로3길 19, 101호 (성내동)",05402,03,폐업,화장ㆍ분장 미용업,02-6203-4144,1,,1,
