사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
대우인력,,개인,207627.737992112,450322.457112174,2026-04-09 03:03:03,U,20,영업중,2026-04-08 10:22:43,2018-01-04,,서울특별시 광진구 중곡동 118번지 39호 1층,2018304019114500002,3040000,"서울특별시 광진구 용마산로1길 24, 1층 (중곡동)",04931,01,영업/정상,유료,02-454-0488
(주)안전인력개발,2026-04-07,법인,192700.430929896,453519.463895899,2026-04-08 03:03:03,U,40,폐업,2026-04-07 13:18:40,2002-05-03,,서울특별시 은평구 응암동 694-1 응암우성아파트,2002311008811500009,3110000,"서울특별시 은평구 가좌로7나길 30, 상가동 1층 1-4호 (응암동, 응암우성아파트)",03483,03,폐업,유료,02-304-4404
주식회사 아르케,,법인,192159.739088714,449994.937476945,2026-04-14 03:03:03,U,20,영업중,2026-04-13 15:41:26,2021-01-05,,서울특별시 마포구 합정동 426-7 오벨리움 빌딩,2021313022314500002,3130000,"서울특별시 마포구 월드컵로 31, 오벨리움 빌딩 7층 (합정동)",04023,01,영업/정상,유료,02-2646-1357
서울인력개발,2026-04-06,개인,185511.439298345,448496.783924454,2026-04-11 03:03:03,U,40,폐업,2026-04-10 15:57:15,2014-01-14,,서울특별시 강서구 화곡동 1084번지 3호,2014315014514500002,3150000,"서울특별시 강서구 화곡로20길 41, 1층 (화곡동, 좋은친구어린이집)",07717,03,폐업,유료,
천사간병인,2008-03-21,개인,204531.623618685,419083.808644658,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:08:19,2003-06-19,,경기도 수원시 영통구 원천동 92번지 9호 4층,2003374001111500041,3740000,"경기도 수원시 영통구 중부대로 329 (원천동,4층)",,01,영업/정상,유료,031-202-1014
생활인력,,개인,184773.372180974,448101.585239722,2026-04-10 03:03:03,U,20,영업중,2026-04-09 14:39:27,2019-10-10,,서울특별시 양천구 신월동 166-4,2021314016714500005,3140000,"서울특별시 양천구 남부순환로 358, 3층 (신월동)",07910,01,영업/정상,유료,
잡링크,,개인,206906.987423398,455572.822339958,2026-04-14 03:03:03,U,20,영업중,2026-04-13 14:21:20,2025-12-02,,서울특별시 중랑구 중화동 305-19,2025306021514500003,3060000,"서울특별시 중랑구 동일로 807, 지층 (중화동)",02017,01,영업/정상,유료,02-2208-0130
현대인력소개센터,,개인,208363.613570045,454684.297990068,2026-04-14 03:03:03,U,20,영업중,2026-04-13 10:30:08,2025-12-09,,서울특별시 중랑구 망우동 518-36 예수제자교회,2025306021514500004,3060000,"서울특별시 중랑구 봉우재로 202, 예수제자교회 1층 (망우동)",02174,01,영업/정상,유료,02-436-6363
도와요 파출부,,개인,207682.49851941,453981.460988029,2026-04-09 03:03:03,U,20,영업중,2026-04-08 17:11:36,2000-03-11,,서울특별시 중랑구 면목동 360-1,2026306021514500001,3060000,"서울특별시 중랑구 면목로 406, 3층 (면목동)",02197,01,영업/정상,유료,
(주)사람인,,법인,184449.736274095,451015.135227088,2026-04-08 03:03:03,U,20,영업중,2026-04-07 20:37:12,2018-07-25,,서울특별시 강서구 마곡동 769,2025315020114500004,3150000,"서울특별시 강서구 공항대로 165, C동 11층 (마곡동)",07800,01,영업/정상,유료,
미래직업소개소,,개인,202298.353787242,458215.86407035,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:55:23,2014-07-11,,,2014308009714500005,3080000,"서울특별시 강북구 솔매로 132, 301호 (미아동)",,01,영업/정상,유료,02-983-3676
(주)헬로우케어,,법인,192491.997806958,450334.999606984,2026-04-10 03:03:03,U,20,영업중,2026-04-09 13:26:31,2022-10-24,,서울특별시 마포구 서교동 459-13 원방빌딩,2022313025714500001,3130000,"서울특별시 마포구 잔다리로 88, 원방빌딩 3층 (서교동)",04002,01,영업/정상,유료,070-7507-2070
참사람취업스쿨,,개인,185867.499970695,452099.765683138,2026-04-07 03:03:03,U,20,영업중,2026-04-06 14:06:37,2008-08-14,,서울특별시 강서구 가양동 194-2 양천향교지웰에스테이트,2025315020114500014,3150000,"서울특별시 강서구 양천로49길 54, 마곡지웰에스테이트 제지1층 제비102호 (가양동)",07523,01,영업/정상,유료,02-544-1474
중앙취업소개소,,개인,190723.173909299,443412.466147052,2026-04-11 03:03:03,U,20,영업중,2026-04-10 17:15:15,2022-08-30,,서울특별시 영등포구 대림동 1052-37,2022318023914500028,3180000,서울특별시 영등포구 도림로31길 4-2(대림동),07415,01,영업/정상,유료,
LG직업소개소,,개인,190725.315270263,443395.289736462,2026-04-08 03:03:03,U,20,영업중,2026-04-07 16:31:42,2022-10-23,,서울특별시 영등포구 대림동 1052-40 위너빌,2022318023914500040,3180000,"서울특별시 영등포구 도림로31길 4, 위너빌 105호 (대림동)",07415,01,영업/정상,유료,
경성인력,2026-04-10,개인,192787.088101753,451860.813380784,2026-04-11 03:03:03,U,40,폐업,2026-04-10 10:16:36,2006-07-27,,서울특별시 서대문구 연희동 542번지 41호 14통 1반,2006312007311500005,3120000,서울특별시 서대문구 홍제천로 16 (연희동),,03,폐업,유료,
믿음소개소,,개인,190754.380601302,443448.475129908,2026-04-10 03:03:03,U,20,영업중,2026-04-09 11:19:21,2021-09-08,,서울특별시 영등포구 대림동 1051-23 대림빌딩,2021318023914500025,3180000,"서울특별시 영등포구 도림로33길 8, 대림빌딩 501호 (대림동)",07415,01,영업/정상,유료,
큰사랑나눔간병회,,개인,193474.524265901,457801.177396397,2026-04-14 03:03:03,U,20,영업중,2026-04-13 17:28:09,2015-03-16,,서울특별시 은평구 불광동 432번지 23호,2015311015514500003,3110000,"서울특별시 은평구 연서로 301, 2층 (불광동)",,01,영업/정상,유료,02-2235-8799
인사이트베이,,개인,195266.07314617,448799.641804029,2026-04-14 03:03:03,U,20,영업중,2026-04-13 14:08:07,2025-06-30,,서울특별시 마포구 도화동 559 마포트라팰리스,2025313027814500011,3130000,"서울특별시 마포구 마포대로 53, 마포트라팰리스 16층 제비 1612호 (도화동)",04158,01,영업/정상,유료,
(#)1+해피케어 강서양천,,개인,184289.435188181,451852.556207779,2026-04-07 03:03:03,U,20,영업중,2026-04-06 10:32:50,2020-11-16,,서울특별시 강서구 마곡동 348-14 창조빌딩,2020315020114500025,3150000,"서울특별시 강서구 양천로30길 95, 창조빌딩 201호 (마곡동)",07595,01,영업/정상,유료,
온누리 간병인파출협회,2026-03-30,개인,206356.22314833,462123.478004887,2026-04-09 03:03:03,U,40,폐업,2026-04-08 10:00:24,2025-08-27,,서울특별시 노원구 상계동 173-1 벽산아파트 109동 상가149호,2025310018414500003,3100000,"서울특별시 노원구 한글비석로 396, 109동 복합상가1층 49호 (상계동, 벽산아파트)",01663,03,폐업,유료,
미래취업정보,,개인,190766.013950231,443455.43090677,2026-04-10 03:03:03,U,20,영업중,2026-04-09 11:18:25,2020-04-28,,서울특별시 영등포구 대림동 1051번지 3호 2층,2020318023914500010,3180000,"서울특별시 영등포구 도림로37길 3-1, 2층 (대림동)",07415,01,영업/정상,유료,
(주)굿모닝인력,,법인,202116.938316772,452677.080019826,2026-04-14 03:03:03,U,20,영업중,2026-04-13 15:29:20,2009-11-30,,서울특별시 동대문구 신설동 76번지 35호  원용빌딩 301호,2009305012314500008,3050000,"서울특별시 동대문구 왕산로 11, 301호 (신설동, 원용빌딩)",,01,영업/정상,유료,02-926-0909
88직업소개소,,개인,190809.635034417,443389.600737685,2026-04-10 03:03:03,U,20,영업중,2026-04-09 11:18:42,2024-07-12,,서울특별시 영등포구 대림동 1050-29,2024318025614500031,3180000,"서울특별시 영등포구 도림로 130, 3층 (대림동)",07416,01,영업/정상,유료,
링크지컴퍼니,2026-04-10,법인,193787.762269762,446371.61069132,2026-04-11 03:03:03,U,40,폐업,2026-04-10 17:21:44,2024-07-31,,서울특별시 영등포구 여의도동 44-33 두일빌딩,2024318025614500035,3180000,"서울특별시 영등포구 여의대방로67길 9, 두일빌딩 307호 (여의도동)",07333,03,폐업,유료,02-3775-4420
(주)잡뉴스솔로몬서치,,법인,199881.540630449,441776.249151166,2026-04-10 03:03:03,U,20,영업중,2026-04-09 09:29:12,2001-03-09,,서울특별시 서초구 방배3동 1031번지 3호 미주빌딩 104호,2001321007311500015,3210000,"서울특별시 서초구 방배로 39 (방배동, 미주빌딩 104호)",,01,영업/정상,유료,070-7829-0229
동북아취업,,개인,190708.958244047,443417.119557487,2026-04-08 03:03:03,U,20,영업중,2026-04-07 16:35:11,2024-10-04,,서울특별시 영등포구 대림동 1052-35,2024318025614500045,3180000,"서울특별시 영등포구 도림로31길 6, 지하층 (대림동)",07415,01,영업/정상,유료,
재왕직업소개소,,개인,190754.380601302,443448.475129908,2026-04-11 03:03:03,U,20,영업중,2026-04-10 17:20:37,2013-02-01,,서울특별시 영등포구 대림동 1051-23 301호,2018318019714500017,3180000,"서울특별시 영등포구 도림로33길 8, 301호 (대림동)",07415,01,영업/정상,유료,
주식회사 인재에이치알,,법인,204234.304530878,445562.082313461,2026-04-08 03:03:03,U,20,영업중,2026-04-07 09:13:08,2016-11-21,,서울특별시 강남구 삼성동 44번지 38호 이룸빌딩,2016322016314500054,3220000,"서울특별시 강남구 봉은사로67길 7, 이룸빌딩 3층 (삼성동)",06097,01,영업/정상,유료,02-546-0706
(주)제이앤피에이치알컨설팅,,법인,204091.578937267,444708.182570037,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:55:25,2017-11-20,,서울특별시 강남구 역삼동 705번지 1호 빅토리아오피스텔,2017322016314500065,3220000,"서울특별시 강남구 테헤란로 327, 1704호 (역삼동)",06150,01,영업/정상,유료,02-6010-9816
양지취업컨설팅,,개인,190686.640202175,443515.170917694,2026-04-08 03:03:03,U,20,영업중,2026-04-07 16:32:50,2011-02-11,,서울특별시 영등포구 대림동 808번지 26호 영진빌딩 301호,2011318016714500009,3180000,"서울특별시 영등포구 대림로29길 43, 301호 (대림동, 영진빌딩)",07415,01,영업/정상,유료,070-4248-3049
참조은직업소개소,,개인,190723.173909299,443412.466147052,2026-04-08 03:03:03,U,20,영업중,2026-04-07 16:34:06,2016-09-13,,서울특별시 영등포구 대림동 1052번지 37호,2016318019714500038,3180000,"서울특별시 영등포구 도림로31길 4-2 (대림동, 지하)",07415,01,영업/정상,유료,
브리스캔영어쏘시에이츠(주),,법인,193293.251953215,447448.342915454,2026-04-10 03:03:03,U,20,영업중,2026-04-09 11:18:09,2016-12-13,,서울특별시 영등포구 여의도동 12번지,2016318019714500051,3180000,"서울특별시 영등포구 여의공원로 101, 902호 (여의도동, C.C.M.M빌딩)",07241,01,영업/정상,유료,02-536-0086
제이와이파트너스(주),,법인,204495.850456815,444496.466999163,2026-04-14 03:03:03,U,20,영업중,2026-04-13 14:03:48,2012-09-12,,서울특별시 강남구 대치동 899-2 201호,2016322016314500012,3220000,"서울특별시 강남구 선릉로82길 20, 2층 201호 (대치동)",06198,01,영업/정상,유료,
주식회사 에이치알캡,,법인,204044.789948927,444529.84042741,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:05:41,2016-06-27,,서울특별시 강남구 역삼동 707번지 34호 한신인터밸리24빌딩 동관동 818-9호,2016322016314500024,3220000,"서울특별시 강남구 테헤란로 322, 동관동 (역삼동, 한신인터밸리24빌딩)",06211,01,영업/정상,유료,02-2183-8900
코리아브레인 주식회사,,법인,201430.47661735,442950.471520545,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:07:35,2008-10-10,,서울특별시 서초구 서초동 1627-1 교대벤처타워,2008321011414500033,3210000,"서울특별시 서초구 사임당로 64, 교대벤처타워 303호 (서초동)",06640,01,영업/정상,유료,02-597-5199
(주)멀티캠퍼스,,법인,203432.135786923,444342.305278792,2026-04-07 03:03:03,U,20,영업중,2026-04-06 14:33:45,2018-11-09,,서울특별시 강남구 역삼동 718번지 5호 멀티캠퍼스 9층호,2018322016314500046,3220000,"서울특별시 강남구 테헤란로 212, 멀티캠퍼스 9층 (역삼동)",06220,01,영업/정상,유료,02-3429-5544
(주)아비스간병인협회직업소개소,,법인,204469.51446846,442797.361773867,2026-04-14 03:03:03,U,20,영업중,2026-04-13 13:25:19,1998-04-17,,서울특별시 강남구 도곡동 467-19 현대비전21 617호,1998322008111500005,3220000,"서울특별시 강남구 언주로30길 10, 현대비전21 617호 (도곡동)",06295,01,영업/정상,유료,02-3462-0838
아이비커리어(주),,법인,203877.471898882,444678.975281148,2026-04-11 03:03:03,U,20,영업중,2026-04-10 17:11:27,2017-12-15,,서울특별시 강남구 역삼동 703-8 현석타워,2017322016314500078,3220000,"서울특별시 강남구 선릉로93길 50, 현석타워 10층 (역삼동)",06151,01,영업/정상,유료,02-550-5531
(주)맨앤웍스컨설팅,,법인,204715.145338271,444672.590689929,2026-04-07 03:03:03,U,20,영업중,2026-04-06 10:18:33,2023-02-21,,서울특별시 강남구 대치동 895-1 가리온 305호,2023322025014500010,3220000,"서울특별시 강남구 삼성로85길 39, 가리온 305호 (대치동)",06196,01,영업/정상,유료,
주식회사 맨파워써치앤컨설팅,,법인,204389.263696413,444809.650128312,2026-04-11 03:03:03,U,20,영업중,2026-04-10 16:22:02,2025-07-15,,서울특별시 강남구 삼성동 141-28 동신빌딩,2025322025014500023,3220000,"서울특별시 강남구 테헤란로 409, 동신빌딩 9층 (삼성동)",06162,01,영업/정상,유료,02-6420-0335
주식회사시그마커넥트,,법인,212676.246218584,448910.8871806,2026-04-14 03:03:03,U,20,영업중,2026-04-13 09:10:29,2021-12-15,,서울특별시 강동구 길동 339-4 정산빌딩,2021324023614500017,3240000,"서울특별시 강동구 천중로49길 32-17, 2층 203-2호 (길동, 정산빌딩)",05303,01,영업/정상,유료,02-486-8808
(주)프리미어커리어매니지먼트,,법인,203270.53092137,444024.26162566,2026-04-07 03:03:03,U,20,영업중,2026-04-06 17:27:48,2015-04-06,,서울특별시 강남구 역삼동 738번지 27호 YH빌딩 6층,2015322016314500015,3220000,"서울특별시 강남구 논현로 427-1, 6층 (역삼동, YH빌딩)",,01,영업/정상,유료,02-565-0804
맨쉬컨설팅주식회사,,법인,202924.728431526,444079.368714251,2026-04-14 03:03:03,U,20,영업중,2026-04-13 17:40:00,2015-07-15,,서울특별시 강남구 역삼동 735-29,2015322016314500037,3220000,"서울특별시 강남구 테헤란로16길 9, 4~5층 (역삼동)",06235,01,영업/정상,유료,02-6952-9944
주식회사 휴온,2026-04-09,법인,205048.406762854,445141.245109556,2026-04-10 03:03:03,U,40,폐업,2026-04-09 10:42:18,2025-02-06,,서울특별시 강남구 삼성동 158-4 두산 위브센티움,2025322025014500006,3220000,"서울특별시 강남구 테헤란로83길 14, 두산 위브센티움 1207호 (삼성동)",06169,03,폐업,유료,
제이에이씨리크루트먼트코리아(주),,법인,204044.789948927,444529.84042741,2026-04-11 03:03:03,U,20,영업중,2026-04-10 10:43:13,2011-08-10,,서울특별시 강남구 역삼동 707번지 34호 한신인터밸리24빌딩 615호,2011322016314500047,3220000,"서울특별시 강남구 테헤란로 322, 한신인터밸리24빌딩 동관동 615호 (역삼동)",06211,01,영업/정상,유료,02-2183-0511
(주)피너클써치,,법인,204044.789948927,444529.84042741,2026-04-14 03:03:03,U,20,영업중,2026-04-13 17:13:47,2012-01-13,,서울특별시 강남구 역삼동 707-34 한신인터밸리24빌딩,2012322016314500006,3220000,"서울특별시 강남구 테헤란로 322, 한신인터밸리24빌딩 1408, 1409호 (역삼동)",06211,01,영업/정상,유료,02-410-9500
(주)스카우트파트너스,,법인,203897.370090198,444486.277361813,2026-04-14 03:03:03,U,20,영업중,2026-04-13 16:14:55,2012-08-23,,서울특별시 강남구 역삼동 707-7,2012322016314500053,3220000,"서울특별시 강남구 테헤란로44길 5, 5,6층 (역삼동)",06211,01,영업/정상,유료,02-2051-3123
프로페셔날핸즈인핸즈코리아(주),,법인,204867.175814224,445612.534722183,2026-04-10 03:03:03,U,20,영업중,2026-04-09 10:03:42,2013-02-26,,서울특별시 강남구 삼성1동 147번지 7호 서경빌딩 2층,2013322016314500016,3220000,"서울특별시 강남구 봉은사로84길 9, 2층 (삼성동)",,01,영업/정상,유료,02-567-1750
(주)유니코써치,,법인,205130.591678902,445590.096837802,2026-04-11 03:03:03,U,20,영업중,2026-04-10 10:09:03,1992-05-06,,서울특별시 강남구 삼성동 159 도심공항타워,1992322008111500001,3220000,"서울특별시 강남구 테헤란로87길 36, 도심공항타워 17층, 15층 1503호, 25층 2504호 (삼성동)",06164,01,영업/정상,유료,02-551-0453
(주)제이앤씨에이치알,,법인,202759.33,443984.855,2026-04-14 03:03:03,U,20,영업중,2026-04-13 13:37:46,2012-12-03,,서울특별시 강남구 역삼동 823-10 3층,2023322025014500044,3220000,"서울특별시 강남구 테헤란로8길 11-4, 3층 (역삼동)",06234,01,영업/정상,유료,02-565-4050
한국서치 주식회사,,법인,202774.809896051,444038.448180267,2026-04-14 03:03:03,U,20,영업중,2026-04-13 17:49:00,2023-10-14,,서울특별시 강남구 역삼동 823-49 에이동 5층,2023322025014500051,3220000,"서울특별시 강남구 테헤란로10길 8, 에이동 5층 (역삼동)",06234,01,영업/정상,유료,02-6952-2928
(주)엔터웨이파트너스,,법인,203008.14654417,446054.411349529,2026-04-11 03:03:03,U,20,영업중,2026-04-10 10:43:20,2005-07-01,,서울특별시 강남구 논현2동 84번지 송암빌딩5층,2005322008311500046,3220000,"서울특별시 강남구 언주로 709, 5층 (논현동)",,01,영업/정상,유료,02-6281-5000
엄마사랑 직업소개소,,개인,204353.139588107,444636.716818796,2026-04-07 03:03:03,U,20,영업중,2026-04-06 13:56:42,2015-04-27,,서울특별시 강남구 대치동 889-47 샹제리제센터,2021322025014500004,3220000,"서울특별시 강남구 선릉로90길 10, 샹제리제센터 B동 318호 (대치동)",06192,01,영업/정상,유료,02-515-1007
비엠피에이치알,,개인,,,2026-04-08 03:03:03,U,20,영업중,2026-04-07 13:27:29,2019-07-22,,서울특별시 송파구 문정동 651번지 10호 파트너스1 909호,2019323025914500019,3230000,"서울특별시 송파구 법원로 92, 파트너스1 909호 (문정동)",05855,01,영업/정상,유료,
(주)부모맘행복아이,,법인,211490.301311223,449192.701621919,2026-04-08 03:03:03,U,20,영업중,2026-04-07 14:01:56,2009-04-20,,서울특별시 강동구 천호동 301-25,2009324013914500005,3240000,"서울특별시 강동구 천중로 79, 3층 (천호동)",05321,01,영업/정상,유료,02-477-3575
주식회사 비씨엘글로벌,2026-04-10,법인,166076.136499859,441457.696126384,2026-04-11 03:03:03,U,50,타시군구이관,2026-04-10 14:31:43,2024-06-14,,인천광역시 중구 선린동 49,2024349022914500002,3490000,"인천광역시 중구 제물량로 257-1, 2층 201호 (선린동)",22313,05,제외/삭제/전출,유료,
약손 간병협회,,개인,169653.061072083,442555.053277966,2026-04-14 03:03:03,U,20,영업중,2026-04-13 10:28:22,2026-01-05,,인천광역시 동구 송림동 295 인천산업용품유통단지,2026350017814500001,3500000,"인천광역시 동구 방축로 105, 인천산업용품유통단지 23동 3층 317호 (송림동)",22530,01,영업/정상,유료,
동암인력공사,,개인,173550.633125694,441082.285531441,2026-04-11 03:03:03,U,20,영업중,2026-04-10 09:32:29,2001-11-08,,인천광역시 부평구 십정동 402-50,2001354004711500005,3540000,"인천광역시 부평구 동암광장로 20, 403호 (십정동)",21445,01,영업/정상,유료,032-431-2346
열린 일자리센터,,개인,174268.177569816,441541.306731123,2026-04-14 03:03:03,U,20,영업중,2026-04-13 11:06:39,2023-05-11,,인천광역시 남동구 간석동 773-13,2024353019814500006,3530000,"인천광역시 남동구 경인로 742, 대진빌딩 306호 (간석동)",21514,01,영업/정상,유료,032-503-1982
인천돌봄사업단,,개인,173144.915531298,439729.52172034,2026-04-14 03:03:03,U,20,영업중,2026-04-13 15:15:54,2022-02-24,,인천광역시 남동구 간석동 519-4,2022353019814500004,3530000,"인천광역시 남동구 경인로524번길 24, 2층 40호 (간석동)",21552,01,영업/정상,유료,032-446-8778
현민인력,,개인,167294.069119976,432811.972492338,2026-04-10 03:03:03,U,20,영업중,2026-04-09 16:37:52,2026-01-26,,인천광역시 연수구 송도동 30-6 송도센텀하이브,2026352029314500001,3520000,"인천광역시 연수구 인천타워대로 301, 송도센텀하이브 A동 2838호 (송도동)",22007,01,영업/정상,유료,
글로벌비즈,,개인,167294.069119976,432811.972492338,2026-04-10 03:03:03,U,20,영업중,2026-04-09 16:39:03,2026-01-28,,인천광역시 연수구 송도동 30-6 송도센텀하이브,2026352029314500002,3520000,"인천광역시 연수구 인천타워대로 301, 송도센텀하이브 B동 526호 (송도동)",22007,01,영업/정상,유료,
한성취업센터,,개인,167294.069119976,432811.972492338,2026-04-10 03:03:03,U,20,영업중,2026-04-09 16:40:54,2026-01-28,,인천광역시 연수구 송도동 30-6 송도센텀하이브,2026352029314500003,3520000,"인천광역시 연수구 인천타워대로 301, 송도센텀하이브 A동 1919호 (송도동)",22007,01,영업/정상,유료,
