건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,(주)인바이드,,185598.009671863,452227.191661231,,비디오물제작업,2026-04-14 22:08:35,I,13,영업중,비디오물,78.34,,2026-04-13 09:02:35,,2026-04-13,,서울특별시 강서구 마곡동 * ****호,CDFF1241072026000036,3150000,,"서울특별시 강서구 양천로**길 **, ****호 (마곡동)",07522,01,영업/정상,,,,02229929960,,
,(주)푸름엘엔티,,187952.560027898,450562.020225978,,비디오물제작업,2026-04-14 22:08:35,I,13,영업중,미디어아트컨텐츠 비디오물,270.16,,2026-04-13 11:39:27,,2026-04-13,,"서울특별시 강서구 염창동 ***-** 우림블루나인비즈니스센터 B동 ***, ***호",CDFF1241072026000037,3150000,,"서울특별시 강서구 양천로 ***, 우림블루나인비즈니스센터 B동 ***, ***호 (염창동)",07547,01,영업/정상,,,,02-2647-9930,,
,(주)컬처메이커스,,190571.928127507,442598.144798533,,비디오물제작업,2026-04-14 22:08:00,I,13,영업중,온라인 영상,266.32,,2026-04-13 16:31:09,,2023-02-10,,서울특별시 구로구 구로동 ***-** 에이스테크노타워*차,CDFF1241072026000011,3160000,,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ***호 (구로동)",08380,01,영업/정상,,,,02-2040-7300,,
,주식회사 벤처스퀘어,,204091.578937267,444708.182570037,,비디오물제작업,2026-04-14 22:09:58,I,13,영업중,"광고, 홍보 영상물",41.91,,2026-04-13 14:56:54,,2026-04-13,,서울특별시 강남구 역삼동 ***-* 빅토리아오피스텔,CDFF1241072026000080,3220000,,"서울특별시 강남구 테헤란로 ***, 빅토리아오피스텔 ***호 (역삼동)",06150,01,영업/정상,,,,1877-6503,,
,지지스튜디오,,190512.495202709,455441.518600571,,비디오물제작업,2026-04-08 21:08:30,I,13,영업중,영상물,64,,2026-04-07 17:04:29,,2026-04-07,,경기도 고양시 덕양구 향동동 *** 한일미디어타워,CDFF1241072026000044,3940000,,"경기도 고양시 덕양구 꽃마을로 **, 한일미디어타워 ***호 (향동동)",10546,01,영업/정상,,,,,,
,주식회사 나인제로원코퍼레이션,,166542.983302429,460146.42097319,,비디오물제작업,2026-04-08 21:08:32,I,13,영업중,"1인 방송, 유튜브, 기업 및 기타 홍보영상",1.65,,2026-04-07 10:01:14,,2026-04-07,,경기도 김포시 구래동 ****-**,CDFF1241072026000013,4090000,,"경기도 김포시 김포한강*로**번길 **, ***-A**호 (구래동)",10071,01,영업/정상,,,,,,
,하이신피디,,228076.678949874,449085.130366244,,비디오물제작업,2026-04-08 21:38:31,I,13,영업중,비디오물,26,,2026-04-07 17:50:33,,2026-04-07,,경기도 양평군 양서면 양수리 ***-**,CDFF1241072026000002,4170000,,"경기도 양평군 양서면 양수로***번길 **, ***호",12585,01,영업/정상,,,,,,
,와이낫,,197567.747824202,452347.973860449,,비디오물제작업,2026-04-09 22:38:36,I,13,영업중,유튜브 방송영상,37.67,,2026-04-08 09:29:13,,2026-04-08,,서울특별시 종로구 내수동 ** 용비어천가,CDFF1241072026000011,3000000,,"서울특별시 종로구 새문안로*길 **, ****호 (내수동, 용비어천가)",03173,01,영업/정상,,,,,,
,(주)시너지케어,,198744.433228989,451677.065126229,,비디오물제작업,2026-04-09 22:38:40,I,13,영업중,비디오 동영상 제작,302.22,,2026-04-08 14:47:12,,2026-04-08,,서울특별시 중구 장교동 * 장교빌딩,CDFF1241072026000011,3010000,,"서울특별시 중구 삼일대로 ***, 장교빌딩 ****호 (장교동)",04541,01,영업/정상,,,,02-6742-1000,,
,주식회사 유앤어스코리아,,192725.215075545,449952.756552564,,비디오물제작업,2026-04-09 22:11:19,I,13,영업중,"비디오물, 영상",208.03,,2026-04-08 15:52:15,,2026-04-08,,서울특별시 마포구 서교동 ***-* 선진빌딩,CDFF1241072026000033,3130000,,"서울특별시 마포구 양화로**길 **, 선진빌딩 *층 (서교동)",04043,01,영업/정상,,,,02-6925-5578,,
,(주)락커뮤니케이션,,190182.067334395,453141.676626027,,비디오물제작업,2026-04-09 22:11:19,I,13,영업중,"애니메이션, 홍보영상, 동영상",3,,2026-04-08 17:35:24,,2026-04-08,,서울특별시 마포구 상암동 **** 서울경제진흥원 B-***호,CDFF1241072026000034,3130000,,"서울특별시 마포구 월드컵북로 ***, 서울경제진흥원 *층 B-***호 (상암동)",03925,01,영업/정상,,,,070-8952-3695,,
,수상한거리 프로덕션,,192956.352159404,450170.979689778,,비디오물제작업,2026-04-09 22:11:19,I,13,영업중,"각종 웹 동영상 및 다큐멘터리, 독립영화",70,,2026-04-08 18:20:33,,2026-04-08,,서울특별시 마포구 서교동 ***-** ***호,CDFF1241072026000035,3130000,,"서울특별시 마포구 홍익로*길 **, *층 ***호 (서교동)",04039,01,영업/정상,,,,,,
,(주)라이방,,184507.89151286,451772.49965437,,비디오물제작업,2026-04-09 22:08:30,I,13,영업중,비디오물,26.26,,2026-04-08 10:57:54,,2020-02-21,,서울특별시 강서구 마곡동 *** 마곡센트럴타워Ⅱ ****호,CDFF1241072026000035,3150000,,"서울특별시 강서구 마곡서로 ***, 마곡센트럴타워Ⅱ ****호 (마곡동)",07788,01,영업/정상,,,,,,
,주식회사 칼리버스,,189021.226992181,442386.805689679,,비디오물제작업,2026-04-10 03:03:03,U,13,영업중,"VR,광고,홍보영상물",194.9,,2026-04-09 11:03:03,,2018-01-16,,서울특별시 금천구 가산동 ***-* 롯데이노베이트 신관,CDFF1241072026000014,3170000,,"서울특별시 금천구 가산디지털*로 ***, 롯데센터 *층 (가산동)",08500,01,영업/정상,,,,,,
,주식회사 더블유프로젝트,,191136.033640474,445478.605469227,,비디오물제작업,2026-04-09 22:08:32,I,13,영업중,"교육홍보영상, 제품소개영상, 온라인콘텐츠",56.81,,2026-04-08 15:11:53,,2026-04-08,,서울특별시 영등포구 도림동 *** 대우미래사랑,CDFF1241072026000021,3180000,,"서울특별시 영등포구 도영로 **, 대우미래사랑 ***동 ***호 (도림동)",07364,01,영업/정상,,,,070-7013-4897,,
,주식회사 컴퍼니소설,,204245.355841868,441331.259226392,,비디오물제작업,2026-04-09 22:08:40,I,13,영업중,"뮤지컬, 유튜브, 공연, 광고홍보영상 제작",50,,2026-04-08 15:01:24,,2021-09-28,,서울특별시 강남구 개포동 **** 썬테크빌딩,CDFF1241072026000074,3220000,,"서울특별시 강남구 논현로 **, 썬테크빌딩 지하*층 (개포동)",06312,01,영업/정상,,,,02-578-9422,,
,주식회사 번뜩,,262927.902789676,482487.268116375,,비디오물제작업,2026-04-09 21:08:31,I,13,영업중,비디오물,84.95,1,2026-04-08 13:43:58,,2026-04-08,,강원특별자치도 춘천시 칠전동 ***-**,CDFF1241072026000004,4181000,,"강원특별자치도 춘천시 칠전동길 **, *층 (칠전동)",24456,01,영업/정상,,,,,,
,(주)더와이앤비,,192898.760307068,451287.444339612,,비디오물제작업,2026-04-10 22:11:25,I,13,영업중,비디오물,442,,2026-04-09 14:13:57,,2026-04-09,,서울특별시 마포구 연남동 ***-**,CDFF1241072026000036,3130000,,서울특별시 마포구 연남로 ** (연남동),03977,01,영업/정상,,,,02-325-0793,,
,(주)라오니스,,189467.124186925,441780.0053985,,비디오물제작업,2026-04-10 22:08:32,I,13,영업중,"비디오, 영상",382.65,,2026-04-09 09:56:58,,2026-04-09,,서울특별시 금천구 가산동 ***-** 에이스하이엔드타워*차,CDFF1241072026000015,3170000,,"서울특별시 금천구 가산디지털*로 ***, 에이스하이엔드타워*차 **층 ****호 (가산동)",08506,01,영업/정상,,,,,,
,주식회사 본부엔터테인먼트,,201753.375869612,446678.929594165,,비디오물제작업,2026-04-10 22:08:34,I,13,영업중,공연 실황 중계 및 영상물 제작,20.6,,2026-04-09 13:33:12,,2026-04-09,,서울특별시 강남구 신사동 ***-* 컨템포빌딩,CDFF1241072026000075,3220000,,"서울특별시 강남구 논현로***길 ***, 컨템포빌딩 *층 (신사동)",06028,01,영업/정상,,,,02-3474-3363,,
,주식회사 미라클에이앤이,,205079.418138107,444869.834721154,,비디오물제작업,2026-04-10 22:08:34,I,13,영업중,드라마,3.3,,2026-04-09 14:42:01,,2026-04-09,,서울특별시 강남구 대치동 ***-**,CDFF1241072026000076,3220000,,"서울특별시 강남구 테헤란로**길 **, ***호 (대치동)",06178,01,영업/정상,,,,,,
,주식회사 커너스,,205271.275273064,445852.638814088,,비디오물제작업,2026-04-10 22:08:34,I,13,영업중,"광고, 홍보영상물",1.65,,2026-04-09 15:57:10,,2026-04-09,,서울특별시 강남구 삼성동 *** 삼성동 미켈란 ***,CDFF1241072026000077,3220000,,"서울특별시 강남구 영동대로 ***, *층 M**호 (삼성동, 삼성동 미켈란 ***)",06083,01,영업/정상,,,,02-465-0705,,
,(주)시공테크,,202900.590297224,444136.728684457,,비디오물제작업,2026-04-10 22:08:34,I,13,영업중,비디오물,1599.8,,2026-04-09 18:14:13,,1994-07-21,,서울특별시 강남구 역삼동 ***-* 포스코타워 역삼,CDFF1241072026000078,3220000,,"서울특별시 강남구 테헤란로 ***, 포스코타워 역삼 *층, **층 (역삼동)",06235,01,영업/정상,,,,,,
,(주)뷰포인트그룹,,209323.694294404,444386.080009031,,비디오물제작업,2026-04-10 22:08:30,I,13,영업중,비디오 제작,123.28,,2026-04-09 14:32:06,,2025-10-29,,서울특별시 송파구 석촌동 ***-** 뷰포인트빌딩,CDFF1241072026000010,3230000,,"서울특별시 송파구 가락로**길 *, 뷰포인트빌딩 *.*.*층 (석촌동)",05689,01,영업/정상,,,,02-2135-1877,,
,주식회사 오투버스,,210199.45921923,446539.279382444,,비디오물제작업,2026-04-10 22:08:30,I,13,영업중,"비디오물, 영상",16.5,,2026-04-09 16:19:16,,2026-04-09,,서울특별시 송파구 방이동 ** 올림픽공원,CDFF1241072026000011,3230000,,"서울특별시 송파구 올림픽로 ***, 올림픽공원 스포츠코리아랩 기업지원관 * (방이동)",05540,01,영업/정상,,,,,,
,커맨드(C),,190289.435594486,455449.040073419,,비디오물제작업,2026-04-10 21:08:31,I,13,영업중,"홍보영상, 교육용비디오, 디지털 영상물",41.7,,2026-04-09 13:58:00,,2026-04-09,,경기도 고양시 덕양구 향동동 ***,CDFF1241072026000045,3940000,,"경기도 고양시 덕양구 꽃마을로 **, DMC스타비즈 *st ****호 (향동동)",10545,01,영업/정상,,,,,,
,전방수류탄,,183463.604427773,463522.734672399,,비디오물제작업,2026-04-10 21:08:31,I,13,영업중,광고 영화 및 비디오물 제작,78.36,,2026-04-09 14:01:07,,2026-04-09,,경기도 고양시 일산동구 식사동 ****-*,CDFF1241072026000046,3940000,,"경기도 고양시 일산동구 위시티*로 **-**, *층 (식사동)",10324,01,영업/정상,,,,,,
,자유의 길,,,,,비디오물제작업,2026-04-10 21:08:31,I,13,영업중,동영상,54.65,,2026-04-09 16:22:42,,2026-04-09,,경기도 고양시 덕양구 성사동 ***,CDFF1241072026000047,3940000,,"경기도 고양시 덕양구 고양대로 ****, CIC 창조혁신캠퍼스성사 C****-*호 (성사동)",10464,01,영업/정상,,,,031-816-7431,,
,주식회사 모티브이노베이션,,207902.474796614,412102.059482355,,비디오물제작업,2026-04-10 21:38:31,I,13,영업중,"제품촬영, 영상촬영,편집, 라이브쇼핑(커머스)",583.1,,2026-04-09 18:04:20,,2022-10-17,,경기도 화성시 동탄구 영천동 ***-* 금강펜테리움 IX타워,CDFF1241072026000012,5530000,,"경기도 화성시 동탄구 동탄첨단산업*로 **, 금강펜테리움 IX타워 A동 **층 A****,A****호 (영천동)",18469,01,영업/정상,,,,,,
,주식회사 엑스엔트,,175261.519298799,446199.289952872,,비디오물제작업,2026-04-08 22:38:38,I,13,영업중,비디오물,79.59,,2026-04-07 13:12:17,,2026-04-07,,인천광역시 부평구 청천동 ***-* 부평테크시티 ***호,CDFF1241072026000004,3540000,,"인천광역시 부평구 부평대로 ***, 부평테크시티 ***호 (청천동)",21315,01,영업/정상,,,,,,
,케이투씨지(K2CG),,175933.118151215,443984.215965564,,비디오물제작업,2026-04-08 22:38:38,I,13,영업중,동영상,59.46,,2026-04-07 17:49:54,,2026-04-07,,인천광역시 부평구 부평동 ***-* ***호,CDFF1241072026000005,3540000,,"인천광역시 부평구 부흥로***번길 *, ***호 (부평동)",21391,01,영업/정상,,,,,,
기타,토모플래닝,,165691.300803676,454727.468962316,,비디오물제작업,2026-04-08 03:03:03,U,13,영업중,세미나 영상 중계 촬영,33,3,2026-04-07 18:23:08,,2023-02-06,,인천광역시 서구 오류동 ****-* 오덕프라자 *동 ***호,CDFF1241072023000003,3560000,,"인천광역시 서구 보듬*로 *, 오덕프라자 *동 ***호 (오류동)",22666,01,영업/정상,,,,,4,1
,뮤즈엔터테인먼트,,169154.170122876,432697.860189813,,비디오물제작업,2026-04-08 03:03:03,U,13,영업중,동영상 제작,98.98,,2026-04-07 13:42:00,,2022-05-24,,인천광역시 연수구 송도동 *-* 송도프라자,CDFF1241072022000006,3520000,,"인천광역시 연수구 신송로 ***, 송도프라자 ***호 (송도동)",21994,01,영업/정상,,,,,,
,(주)로이테미디어,,189031.670933573,442239.943267799,,비디오물제작업,2026-04-07 03:03:03,U,13,영업중,비디오물,225.3,,2026-04-06 14:01:12,,2016-04-14,,서울특별시 금천구 가산동 ***-**,CDFF1241072026000012,3170000,,"서울특별시 금천구 가산디지털*로 ***-**, *층 ***-*호 (가산동)",08504,01,영업/정상,,,,,,
,닷플랏,,197807.272037491,451613.968450395,,비디오물제작업,2026-04-07 22:38:41,I,13,영업중,광고 영상 및 홍보 영상,198.34,,2026-04-06 15:37:35,,2026-04-06,,서울특별시 중구 정동 *-*,CDFF1241072026000010,3010000,,"서울특별시 중구 세종대로**길 **, *층 (정동)",04519,01,영업/정상,,,,070-8098-2655,,
,주식회사 모노크롬프로덕션,,201825.745,446174.04,,비디오물제작업,2026-04-07 22:08:41,I,13,영업중,"광고, 홍보 영상물",107.6,,2026-04-06 15:37:21,,2026-04-06,,서울특별시 강남구 신사동 ***-**,CDFF1241072026000071,3220000,,"서울특별시 강남구 압구정로*길 **, ***호 (신사동)",06035,01,영업/정상,,,,,,
,주식회사 최강,,203838.276072887,446434.805444622,,비디오물제작업,2026-04-07 22:08:41,I,13,영업중,영상,134.98,,2026-04-06 15:41:49,,2026-04-06,,서울특별시 강남구 청담동 **-*,CDFF1241072026000072,3220000,,"서울특별시 강남구 학동로**길 **-*, *층 (청담동)",06065,01,영업/정상,,,,,,
,브레이슬릿스튜디오 유한회사,,203140.597453525,445489.599019829,,비디오물제작업,2026-04-07 22:08:41,I,13,영업중,유튜브 컨텐츠 등,266.68,,2026-04-06 17:28:11,,2026-04-06,,서울특별시 강남구 논현동 *** 현대인텔렉스,CDFF1241072026000073,3220000,,"서울특별시 강남구 언주로 ***, 현대인텔렉스 *층 (논현동)",06101,01,영업/정상,,,,02-515-0930,,
,주식회사 디클리에스튜디오,,175261.519298799,446199.289952872,,비디오물제작업,2026-04-07 22:38:40,I,13,영업중,"비디오물, 미디어컨텐츠",86.42,,2026-04-06 16:23:33,,2023-08-28,,인천광역시 부평구 청천동 ***-* 부평테크시티,CDFF1241072026000003,3540000,,"인천광역시 부평구 부평대로 ***, 부평테크시티 ****호 (청천동)",21315,01,영업/정상,,,,,,
,미리아드픽처스,,202660.129413823,418223.631995836,,비디오물제작업,2026-04-07 21:38:32,I,13,영업중,영상제작 및 LED콘솔시스템,2,,2026-04-06 13:07:19,,2019-03-27,,경기도 수원시 팔달구 인계동 ****,CDFF1241072026000008,3740000,,"경기도 수원시 팔달구 인계로***번길 **-**, 미리아드픽처스 (인계동)",16489,01,영업/정상,,,,,,
,루멘허브,,198202.026588996,420681.604433217,,비디오물제작업,2026-04-07 21:38:32,I,13,영업중,동영상,116.69,,2026-04-06 10:30:38,,2026-04-06,,경기도 수원시 팔달구 화서동 *** 한독.LG아파트,CDFF1241072026000009,3740000,,"경기도 수원시 팔달구 정자천로**번길 **, ***동 ***호 (화서동, 한독.LG아파트)",16422,01,영업/정상,,,,,,
,창의공간,,205311.283256449,420682.801161761,,비디오물제작업,2026-04-07 21:38:32,I,13,영업중,"상업영상,다큐멘터리,브랜드필름,기업홍보영상,영화제작",32.85,,2026-04-06 15:54:55,,2026-04-06,,경기도 수원시 영통구 하동 **** 광교 효성해링턴 타워 A동 ****호,CDFF1241072026000010,3740000,,"경기도 수원시 영통구 광교중앙로 ***, 광교 효성해링턴 타워 A동 ****호 (하동)",16514,01,영업/정상,,,,,,
,라리아토,,179073.397691998,446333.543882891,,비디오물제작업,2026-04-07 21:08:31,I,13,영업중,홍보 및 광고용 영상물 제작,3.3,,2026-04-06 17:26:27,,2026-04-06,,경기도 부천시 오정구 삼정동 *** 부천테크노파크,CDFF1241072026000012,3860000,,"경기도 부천시 오정구 석천로 ***, 부천테크노파크 ***동 ****호 (삼정동)",14501,01,영업/정상,,,,032-621-7223,,
,주식회사 공공이크리에이티브,,190512.495202709,455441.518600571,,비디오물제작업,2026-04-07 21:08:31,I,13,영업중,영상물,64,,2026-04-06 16:15:47,,2026-04-06,,경기도 고양시 덕양구 향동동 *** 한일미디어타워,CDFF1241072026000043,3940000,,"경기도 고양시 덕양구 꽃마을로 **, 한일미디어타워 ***호 (향동동)",10546,01,영업/정상,,,,,,
,오즈팩토리,,202372.912023599,451536.680876573,,비디오물제작업,2026-04-08 22:08:31,I,13,영업중,"홍보, 광고, 모션그래픽 영상, 동영상 콘텐츠",25.35,,2026-04-07 14:22:50,,2026-04-07,,서울특별시 성동구 하왕십리동 **** 센트라스,CDFF1241072026000028,3030000,,"서울특별시 성동구 왕십리로 ***, 센트라스 ***타워 ***호 (하왕십리동, 센트라스)",04701,01,영업/정상,,,,,,
,디자인 펜슬,,194183.438617956,457350.932047179,,비디오물제작업,2026-04-08 22:38:39,I,13,영업중,홍보용 비디오물,59.99,,2026-04-07 10:34:31,,2026-04-07,,서울특별시 은평구 불광동 *** 북한산현대힐스테이트*차아파트,CDFF1241072026000005,3110000,,"서울특별시 은평구 불광로 ***-**, ****동 ***호 (불광동, 북한산현대힐스테이트*차아파트)",03362,01,영업/정상,,,,,,
,주식회사 라온커뮤니케이션즈,,185104.20167753,450725.785084054,,비디오물제작업,2026-04-08 22:08:31,I,13,영업중,"동영상, 방송프로그램, 홍보영상",36.99,,2026-04-07 13:33:31,,2019-10-04,,서울특별시 강서구 마곡동 ***-* 발산W타워 ***호,CDFF1241072026000034,3150000,,"서울특별시 강서구 공항대로 ***, 발산W타워 ***호 (마곡동)",07806,01,영업/정상,,,,,,
,주식회사 네트콤,,188669.484398215,444010.738380277,,비디오물제작업,2026-04-08 22:07:54,I,13,영업중,"광고,홍보 및 비디오물 제작",129.9,,2026-04-07 10:21:46,,2023-07-06,,서울특별시 구로구 구로동 ****,CDFF1241072026000010,3160000,,"서울특별시 구로구 경인로 ***, E***,***,***호 (구로동)",08278,01,영업/정상,,,,,,
,이미지텔링,2025-06-24,167146.853558482,433106.400418521,,비디오물제작업,2026-04-10 03:03:03,U,03,폐업,영상물,5.11,,2026-04-09 11:24:42,,2023-06-22,,인천광역시 연수구 송도동 **-* 송도 센트로드,CDFF1241072023000008,3520000,,"인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 ****호 (송도동)",22007,03,폐업,,,,,,
