건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,한실수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,양실수
0,,0,꼬모쉐 시흥사거리점,여관업,,,,,191032.061625019,439158.581610248,2026-04-07 03:03:03,U,01,영업,,0,2026-04-06 13:15:08,1980-08-13,212.72,153-839,서울특별시 금천구 시흥동 122-4,N,,3170000-201-1980-00045,3170000,서울특별시 금천구 금하로 613 (시흥동),08615,01,영업/정상,여관업,02-803-5593,0,0,0,0,17
0,임대,0,모두스테이 송도,숙박업(생활),,,,,167003.10559807,433722.158523982,2026-04-10 03:03:03,U,01,영업,0,0,2026-04-09 15:17:22,2023-08-07,"2,723.41",406-081,인천광역시 연수구 송도동 29-2 송도랜드마크푸르지오시티,N,0,3520000-214-2023-00002,3520000,"인천광역시 연수구 아트센터대로168번길 101, 송도랜드마크푸르지오시티 (송도동)",22006,01,영업/정상,숙박업(생활),032-217-5252,4,0,36,0,103
0,,0,웨스턴파크 스테이,숙박업(생활),,,,,167094.933098261,433775.888358481,2026-04-10 03:03:03,U,01,영업,0,0,2026-04-09 14:23:12,2024-12-16,"1,056.31",406-081,인천광역시 연수구 송도동 29-1 한라 웨스턴파크 송도,N,0,3520000-214-2024-00003,3520000,"인천광역시 연수구 아트센터대로168번길 100, 한라 웨스턴파크 송도 (송도동)",22006,01,영업/정상,숙박업(생활),,0,0,0,0,43
0,,0,하이스테이 부평,여관업,,,,,173581.816564259,440859.540424016,2026-04-14 03:03:03,U,01,영업,,0,2026-04-13 16:28:27,2001-04-06,956.90,403-848,인천광역시 부평구 십정동 409-6,N,,3540000-201-2003-00142,3540000,인천광역시 부평구 동암광장로8번길 32 (십정동),21446,01,영업/정상,여관업,032-429-8674,0,0,0,0,34
0,,0,3.4호텔,여관업,,,,,173564.348938226,441101.985808795,2026-04-11 03:03:03,U,01,영업,,1,2026-04-10 13:12:24,1995-09-14,746.08,403-848,인천광역시 부평구 십정동 402-49,N,,3540000-201-2002-00208,3540000,인천광역시 부평구 열우물로38번길 12-6 (십정동),21445,01,영업/정상,여관업,,0,0,0,0,39
23,,0,제이더블유 코지스테이,숙박업(생활),,,,,161287.416353374,442849.644778346,2026-04-09 03:03:03,U,01,영업,0,0,2026-04-08 15:47:54,2025-01-09,"4,860.37",400-320,"인천광역시 중구 중산동 1886-11 블루오션 레지던스호텔 3, 4~23층 일부호",N,0,3490000-214-2025-00001,3490000,"인천광역시 중구 자연대로 8, 블루오션 레지던스호텔 3 4~23층 일부호 (중산동)",22397,01,영업/정상,숙박업(생활),,0,0,0,0,43
0,,0,스페이스 인더문,숙박업(생활),,,,,161327.36998922,442885.295069563,2026-04-10 03:03:03,U,01,영업,0,0,2026-04-09 16:48:02,2025-04-22,"2,106.80",400-320,인천광역시 중구 중산동 1886-7 블루오션1차 3~21층 일부호,N,0,3490000-214-2025-00008,3490000,"인천광역시 중구 영종대로 911, 블루오션1차 3~21층 일부호 (중산동)",22397,01,영업/정상,숙박업(생활),,0,0,0,0,58
0,자가,0,아리아호텔,일반호텔,,,,,211259.61950272,448429.766363345,2026-04-08 03:03:03,U,01,영업,0,1,2026-04-07 15:38:28,2019-06-14,"2,303.72",134-864,서울특별시 강동구 천호동 452-12,N,0,3240000-201-2019-00001,3240000,서울특별시 강동구 천호대로 1041-7 (천호동),05335,01,영업/정상,일반호텔,,1,1,12,1,53
0,,0,주식회사 휴스테이 인천,숙박업(생활),,,,,168002.178518945,439850.006485912,2026-04-11 03:03:03,U,01,영업,0,0,2026-04-10 17:07:26,2025-09-04,"3,831.36",,인천광역시 미추홀구 용현동 684 스마트 하우스K,N,0,3510500-214-2025-00001,3510500,"인천광역시 미추홀구 인주대로4번길 10, 스마트 하우스K 1층~16층 부분호 (용현동)",22175,01,영업/정상,숙박업(생활),,1,0,16,0,142
1,,0,솔나무호스텔,숙박업(생활),,,,,146634.613783379,439315.90600793,2026-04-10 03:03:03,U,01,영업,0,2,2026-04-09 13:22:03,2018-09-05,97.64,400-420,인천광역시 중구 을왕동 79-1,N,0,3490000-214-2018-00016,3490000,"인천광역시 중구 늘목로 30-47, 1층 (을왕동)",22384,01,영업/정상,숙박업(생활),,0,0,0,0,0
0,,0,Days Hotel & Suites Incheon Airport,숙박업(생활),,,,,154960.757161123,443592.349430447,2026-04-07 03:03:03,U,01,영업,0,0,2026-04-06 13:50:40,2018-11-30,"10,963.72",400-833,인천광역시 중구 운서동 2803-1 메가스타 영종,N,0,3490000-214-2018-00019,3490000,"인천광역시 중구 신도시남로142번길 6, 메가스타 영종 3~10층 (운서동)",22371,01,영업/정상,숙박업(생활),032-722-0033,3,0,10,0,259
0,,0,건대성수스테이메리&,여관업,,,,,206038.421088232,449508.096492795,2026-04-11 03:03:03,U,01,영업,,12,2026-04-10 13:12:58,1984-12-17,728.00,143-916,서울특별시 광진구 화양동 18-11,N,,3040000-201-1984-00017,3040000,서울특별시 광진구 광나루로14길 5 (화양동),05008,01,영업/정상,여관업,02-465-7575,0,0,0,0,16
0,,0,오로시에관광호텔,일반호텔,,,,,209581.256815683,445953.572522606,2026-04-11 03:03:03,U,01,영업,,0,2026-04-10 11:30:10,2003-02-27,"1,465.11",138-827,서울특별시 송파구 방이동 36-6,N,,3230000-201-2003-00011,3230000,서울특별시 송파구 오금로11길 21-19 (방이동),05543,01,영업/정상,일반호텔,02-2022-5002,0,0,0,0,40
0,임대,0,토요코인 서울동대문 Ⅱ,관광호텔,,,,,200625.524648469,451359.906142005,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 13:28:54,2018-11-09,"4,699.22",100-412,서울특별시 중구 광희동2가 14-1 2층-19층,N,0,3010000-201-2018-00012,3010000,"서울특별시 중구 퇴계로 325, 2층-19층 (광희동2가)",04565,01,영업/정상,관광호텔,02-2272-1045,2,0,19,0,207
0,,0,자자 백팩커스,관광호텔,,,,,198730.397072346,450725.563076072,2026-04-14 03:03:03,U,01,영업,0,0,2026-04-13 10:29:12,2019-02-12,607.64,100-042,서울특별시 중구 남산동2가 18-6,N,0,3010000-201-2019-00003,3010000,"서울특별시 중구 퇴계로20길 35, 지하1~지상4층 (남산동2가)",04629,01,영업/정상,관광호텔,02-3672-1976,4,1,4,1,20
0,,0,나인트리 바이 파르나스 서울 동대문,관광호텔,,,,,200187.271400312,451592.158106036,2026-04-11 03:03:03,U,01,영업,0,0,2026-04-10 10:22:37,2019-12-23,"8,871.73",100-195,서울특별시 중구 을지로5가 92-2,N,0,3010000-201-2019-00014,3010000,서울특별시 중구 을지로 224 (을지로5가),04561,01,영업/정상,관광호텔,,1,3,20,1,219
0,,0,헨나호텔 서울명동,관광호텔,,,,,198898.282009528,451082.839302118,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 13:41:15,2021-07-07,"2,597.18",100-860,서울특별시 중구 충무로2가 12-5,N,0,3010000-201-2021-00005,3010000,"서울특별시 중구 명동8가길 59, 지하1~8층 (충무로2가)",04537,01,영업/정상,관광호텔,,8,1,0,0,100
0,,0,코스모하버 인 명동 2,관광호텔,,,,,199713.338571725,451623.558170741,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:02:34,2025-06-05,221.42,100-848,서울특별시 중구 을지로4가 71-2 일신빌딩,N,0,3010000-201-2025-00002,3010000,"서울특별시 중구 을지로 177, 일신빌딩 501호 (을지로4가)",04545,01,영업/정상,관광호텔,,0,0,0,0,3
0,임대,0,위코스테이 명동,숙박업(생활),,,,,199711.205550174,451182.224072035,2026-04-11 03:03:03,U,01,영업,0,0,2026-04-10 14:58:19,2022-05-16,"5,552.36",100-014,서울특별시 중구 충무로4가 334,N,0,3010000-214-2022-00001,3010000,"서울특별시 중구 창경궁로1길 14, 3층~15층 (충무로4가)",04558,01,영업/정상,숙박업(생활),02-2275-7790,3,0,15,0,230
0,,0,올스테이,숙박업(생활),,,,,198068.131653285,451126.465954538,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 13:55:15,2025-02-04,175.21,100-080,서울특별시 중구 북창동 93-36 세창빌딩,N,0,3010000-214-2025-00001,3010000,"서울특별시 중구 남대문로5길 23, 세창빌딩 2층 (북창동)",04526,01,영업/정상,숙박업(생활),,0,0,0,0,11
0,,0,보로인 명동,숙박업(생활),,,,,198615.1245708,450625.07344537,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 13:57:05,2025-05-02,262.08,100-042,서울특별시 중구 남산동2가 47,N,0,3010000-214-2025-00004,3010000,"서울특별시 중구 퇴계로20나길 28, 에이동 1-2층 (남산동2가)",04630,01,영업/정상,숙박업(생활),,0,0,0,0,6
7,,0,호스텔 고울,숙박업(생활),,,,,199024.562771375,451170.488726466,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:05:18,2025-08-14,41.76,100-861,서울특별시 중구 충무로2가 48-8,N,0,3010000-214-2025-00007,3010000,"서울특별시 중구 삼일대로8길 13, 7층 (충무로2가)",04552,01,영업/정상,숙박업(생활),,0,0,0,0,1
0,,0,호텔명동역,숙박업(생활),,,,,198662.218896247,450881.131680443,2026-04-13 03:03:03,U,01,영업,,0,2026-04-12 14:12:51,2025-10-20,214.52,100-042,서울특별시 중구 남산동2가 8-1,N,,3010000-214-2025-00015,3010000,"서울특별시 중구 퇴계로18길 13, 1~2층 (남산동2가)",04629,01,영업/정상,숙박업(생활),,1,0,2,0,29
5,,1,로밍 타이거,숙박업(생활),,,,,201277.706085215,451309.375841257,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:12:07,2025-10-23,177.05,100-420,서울특별시 중구 무학동 32-2,N,0,3010000-214-2025-00016,3010000,"서울특별시 중구 퇴계로76길 28, 지하1층,지상3~5층 (무학동)",04611,01,영업/정상,숙박업(생활),,3,1,5,1,6
5,,1,하이 동대문 호스텔,숙박업(생활),,,,,200588.959909937,451679.884050444,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:14:04,2025-10-24,242.65,100-851,서울특별시 중구 을지로6가 18-84 미진빌딩,N,0,3010000-214-2025-00017,3010000,"서울특별시 중구 을지로43길 30, 미진빌딩 4층 (을지로6가)",04564,01,영업/정상,숙박업(생활),,4,0,4,0,14
4,,1,모렌 서울명동,숙박업(생활),,,,,199127.53452918,451102.686191354,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:18:25,2025-11-24,210.18,100-013,서울특별시 중구 충무로3가 59-10,N,0,3010000-214-2025-00023,3010000,"서울특별시 중구 수표로2길 7, 2층,3층 (충무로3가)",04554,01,영업/정상,숙박업(생활),,2,0,3,0,11
0,,0,한 스위트 서울(Han Suite Seoul),숙박업(생활),,,,,197953.410988627,451119.871529384,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:23:47,2025-12-03,540.62,100-080,서울특별시 중구 북창동 71-4,N,0,3010000-214-2025-00024,3010000,서울특별시 중구 남대문로1길 26-3 (북창동),04526,01,영업/정상,숙박업(생활),,3,1,9,1,6
0,,0,라서울스테이,숙박업(생활),,,,,197185.178805798,450729.302106846,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:25:42,2025-12-10,100.17,100-858,서울특별시 중구 중림동 67,N,0,3010000-214-2025-00027,3010000,"서울특별시 중구 청파로 441, 4층 (중림동)",04507,01,영업/정상,숙박업(생활),,4,0,4,0,1
4,,1,율 호텔,숙박업(생활),,,,,200573.420855721,451276.590664728,2026-04-13 03:03:03,U,01,영업,0,0,2026-04-12 14:24:57,2025-12-10,392.71,100-412,서울특별시 중구 광희동2가 316-1 최정형외과의원,N,0,3010000-214-2025-00028,3010000,"서울특별시 중구 장충단로 214, 최정형외과의원 (광희동2가)",04614,01,영업/정상,숙박업(생활),,0,0,0,0,10
0,자가,0,어썸호텔,여관업,,,,,174335.56543129,440282.153653072,2026-04-14 03:03:03,U,01,영업,,2,2026-04-13 11:52:45,1994-01-20,596.45,405-802,인천광역시 남동구 간석동 168-4,N,,3530000-201-1994-00007,3530000,"인천광역시 남동구 석촌로46번길 31, B1 일부, 1~5층 (간석동)",21544,01,영업/정상,여관업,032-426-5008,0,0,0,0,21
5,자가,1,호텔나무,일반호텔,,,,,167638.906860736,439220.653128522,2026-04-11 03:03:03,U,01,영업,,0,2026-04-10 15:43:22,1996-06-25,"1,056.04",,인천광역시 미추홀구 용현동 628-44 45호,N,,3510500-201-1996-00004,3510500,인천광역시 미추홀구 낙섬서로49번길 30-4 (용현동),22186,01,영업/정상,일반호텔,032-881-5858,1,0,5,0,32
7,,1,온앤오프호텔,여관업,,,,,175898.362670077,443553.014027999,2026-04-07 03:03:03,U,01,영업,,0,2026-04-06 15:29:35,2006-10-16,"1,390.27",403-010,"인천광역시 부평구 부평동 527-13 ,527-22",N,,3540000-201-2006-00004,3540000,인천광역시 부평구 장제로91번길 30 (부평동),21396,01,영업/정상,여관업,032-505-5181,7,1,0,0,34
0,,0,글로스터호텔 인천,숙박업(생활),,,,,176508.8313051,433164.910452192,2026-04-07 03:03:03,U,01,영업,0,4,2026-04-06 10:11:18,2024-06-25,"14,302.90",405-825,인천광역시 남동구 논현동 677-6,N,0,3530000-214-2024-00001,3530000,"인천광역시 남동구 소래역로 36, 1층, 6~16층 (논현동)",21673,01,영업/정상,숙박업(생활),,0,0,0,0,234
0,,0,델루나호텔,여관업,,,,,175763.902156684,443351.933034122,2026-04-07 03:03:03,U,01,영업,,0,2026-04-06 10:43:33,1989-08-19,601.68,403-824,인천광역시 부평구 부평동 587-5,N,,3540000-201-2002-00066,3540000,인천광역시 부평구 경원대로1417번길 18 (부평동),21395,01,영업/정상,여관업,032-528-5027,0,0,0,0,19
0,,0,Howard Johnson Hotel Incheon Airport,일반호텔,,,,,154960.757161123,443592.349430447,2026-04-07 03:03:03,U,01,영업,0,0,2026-04-06 13:50:25,2017-11-27,"14,116.06",400-833,인천광역시 중구 운서동 2803-1 3~10층,N,0,3490000-201-2017-00009,3490000,"인천광역시 중구 신도시남로142번길 6, 3~10층 (운서동, 메가스타영종)",22371,01,영업/정상,일반호텔,032-722-0021,3,0,10,0,312
7,자가,1,문모텔,여관업,,,,,201432.233959899,419157.394288107,2026-04-14 03:03:03,U,01,영업,,0,2026-04-13 15:42:28,2004-06-12,"1,741.95",442-120,경기도 수원시 팔달구 중동 39-1,N,,3770000-201-2004-00009,3740000,경기도 수원시 팔달구 정조로742번길 3 (중동),16263,01,영업/정상,여관업,031-246-8891,1,0,7,0,42
0,,0,아늑호텔 수원인계2,일반호텔,,,,,202606.237476986,418277.888076741,2026-04-08 03:03:03,U,01,영업,0,0,2026-04-07 18:03:29,2015-03-19,"1,118.00",442-834,경기도 수원시 팔달구 인계동 1034-14 지하1층-지상5층,N,0,3770000-201-2015-00003,3740000,"경기도 수원시 팔달구 인계로108번길 27-19, 지하1층-지상5층 (인계동)",16489,01,영업/정상,일반호텔,031-225-0131,1,1,5,1,32
5,,1,레전드,여관업,,,,,199272.37172641,422647.977197335,2026-04-10 03:03:03,U,01,영업,,0,2026-04-09 14:12:56,2004-02-09,857.97,440-840,경기도 수원시 장안구 정자동 433-1,N,,3750000-201-2004-00001,3740000,경기도 수원시 장안구 파장로 71-6 (정자동),16337,01,영업/정상,여관업,031-257-9966,0,0,0,0,22
0,,0,어센트 수원(Ascent Suwon),숙박업(생활),,,,,201557.043029323,419123.807585778,2026-04-07 03:03:03,U,01,영업,0,0,2026-04-06 14:38:18,2025-05-20,974.55,442-140,경기도 수원시 팔달구 구천동 10-67,N,0,3770000-214-2025-00005,3740000,"경기도 수원시 팔달구 수원천로229번길 13, 2층~6층 (구천동)",16263,01,영업/정상,숙박업(생활),,2,0,6,0,30
3,,0,스테이지,여관업,,,,,201333.40973507,420458.670249003,2026-04-09 03:03:03,U,01,영업,,6,2026-04-08 13:40:42,1987-11-21,413.01,442-180,경기도 수원시 팔달구 북수동 74,N,,3770000-201-1987-50005,3740000,경기도 수원시 팔달구 화서문로71번길 4 (북수동),16253,01,영업/정상,여관업,031-256-3576,3,0,3,0,7
4,자가,1,브리찌 스테이(BRIDGE STAY) A동,숙박업(생활),,,,,,,2026-04-11 03:03:03,U,01,영업,2,0,2026-04-10 11:18:30,2022-02-10,794.88,409-871,인천광역시 옹진군 영흥면 내리 산 299-25,N,2,3580000-214-2022-00003,3580000,인천광역시 옹진군 영흥면 영흥로144번길 68,23118,01,영업/정상,숙박업(생활),032-880-1756,1,0,4,0,8
4,자가,1,브리찌 스테이(BRIDGE STAY) B동,숙박업(생활),,,,,,,2026-04-11 03:03:03,U,01,영업,2,0,2026-04-10 10:42:47,2022-02-10,794.88,409-871,인천광역시 옹진군 영흥면 내리 산 299-82,N,2,3580000-214-2022-00004,3580000,인천광역시 옹진군 영흥면 영흥로144번길 66,23118,01,영업/정상,숙박업(생활),032-880-1756,1,0,4,0,8
0,,0,루미호텔,여관업,,,,,170647.082548948,445024.771920889,2026-04-10 03:03:03,U,01,영업,,0,2026-04-09 11:56:58,1996-04-24,667.84,404-826,인천광역시 서구 석남동 526-12,N,,3560000-201-1996-00002,3560000,인천광역시 서구 길주로63번길 3 (석남동),22789,01,영업/정상,여관업,032-574-2187,0,0,0,0,31
2,임대,1,오션스테이,여관업,,,,,158283.462693666,459713.967107508,2026-04-14 03:03:03,U,01,영업,1,7,2026-04-13 13:19:14,2020-07-03,413.60,417-843,인천광역시 강화군 길상면 초지리 19-117,N,1,3570000-201-2020-00003,3570000,인천광역시 강화군 길상면 해안동로 124-7,23049,01,영업/정상,여관업,032-937-3121,1,0,2,0,10
6,,0,가평클럽보드리조트,숙박업(생활),,,,,246701.94485142,472034.803654275,2026-04-10 03:03:03,U,01,영업,0,0,2026-04-09 14:36:26,2016-07-14,"1,200.97",477-803,경기도 가평군 가평읍 금대리 510,N,1,4160000-214-2016-00004,4160000,"경기도 가평군 가평읍 북한강변로 214, 금대리 510외 1필지",12428,01,영업/정상,숙박업(생활),031-581-0606,1,0,4,0,9
1,,0,나아하(빌라모자이크),숙박업(생활),,,,,231945.194967422,472034.687682312,2026-04-11 03:03:03,U,01,영업,0,0,2026-04-10 10:27:55,2022-12-19,245.16,477-824,경기도 가평군 상면 행현리 592-14 1층,N,0,4160000-214-2022-00077,4160000,"경기도 가평군 상면 임초밤안골로 254, 1층",12448,01,영업/정상,숙박업(생활),,1,0,1,0,2
0,,0,노보텔,여관업,2026-04-09,,,,263721.062714336,487034.867053724,2026-04-10 03:03:03,U,02,폐업,,1,2026-04-09 15:15:02,2002-12-19,876.00,,강원특별자치도 춘천시 소양로3가 8-3,N,,4181000-201-2002-00014,4181000,강원특별자치도 춘천시 금강로13번길 22 (소양로3가),24272,03,폐업,여관업,033-256-1950,0,0,0,0,16
2,,1,에스파시오,숙박업(생활),,,,,175823.041358152,481238.259302066,2026-04-13 03:03:03,U,01,영업,,0,2026-04-12 11:21:52,2023-06-12,136.25,413-843,경기도 파주시 탄현면 문지리 278,N,,4060000-214-2023-00001,4060000,경기도 파주시 탄현면 방촌로955번길 270-2,10857,01,영업/정상,숙박업(생활),,1,1,2,1,4
2,,0,TRAMONTO,숙박업(생활),,,,,172570.076158951,476146.437532828,2026-04-13 03:03:03,U,01,영업,,0,2026-04-12 11:24:20,2024-02-06,373.18,413-841,경기도 파주시 탄현면 성동리 206-11,N,,4060000-214-2024-00005,4060000,"경기도 파주시 탄현면 새오리로 20, 5,6동",10858,01,영업/정상,숙박업(생활),,1,0,2,0,6
1,,0,운악채한옥마을B,숙박업(생활),,,,,230382.141661982,484506.253399902,2026-04-09 03:03:03,U,01,영업,0,0,2026-04-08 15:26:52,2021-11-01,665.76,,"경기도 가평군 조종면 운악리 421-18 421-13, 421-8, 421-20, 421-23",N,0,4160000-214-2021-00101,4160000,"경기도 가평군 조종면 현등사길 55-47, 55-31, 55-35, 55-49, 55-53",12432,01,영업/정상,숙박업(생활),,1,0,1,0,1
0,,0,부산여인숙,여인숙업,,,,,211894.109282055,437614.40382892,2026-04-08 03:03:03,U,01,영업,,8,2026-04-07 17:43:54,1973-06-25,.00,461-804,경기도 성남시 수정구 수진동 492,N,,3790000-201-1973-00014,3780000,경기도 성남시 수정구 수정남로66번길 6-1 (수진동),13328,01,영업/정상,여인숙업,,0,0,0,0,0
0,,0,포유모텔,여관업,,,,,171254.486421019,444996.059669814,2026-04-11 03:03:03,U,01,영업,,0,2026-04-10 09:48:19,1997-12-01,"1,272.11",404-826,인천광역시 서구 석남동 495-11,N,,3560000-201-2001-00060,3560000,인천광역시 서구 신석로122번길 33 (석남동),22790,01,영업/정상,여관업,,0,0,0,0,40
2,자가,0,선재유일390,숙박업(생활),,,,,,,2026-04-07 03:03:03,U,01,영업,0,0,2026-04-06 15:00:00,2025-04-22,212.08,409-872,인천광역시 옹진군 영흥면 선재리 390-43,N,0,3580000-214-2025-00011,3580000,인천광역시 옹진군 영흥면 선재로197번길 157,23123,01,영업/정상,숙박업(생활),,1,,2,,3
2,,1,포유(4U)풀빌라&스파,숙박업(생활),,,,,228010.142493866,480460.545200954,2026-04-10 03:03:03,U,01,영업,1,0,2026-04-09 11:13:57,2017-09-01,649.88,,"경기도 가평군 상면 원흥리 538 외 1필지, 지하1층, 2~3층",N,0,4160000-214-2017-00025,4160000,"경기도 가평군 상면 청군로 1653, 지하1층, 2~3층",12442,01,영업/정상,숙박업(생활),,2,1,2,1,9
2,,0,소중한당신 애견 독채 펜션,숙박업(생활),,,,,231008.161204012,485398.488528472,2026-04-08 03:03:03,U,01,영업,0,0,2026-04-07 09:41:00,2022-05-31,318.00,,경기도 가평군 조종면 운악리 288-4,N,0,4160000-214-2022-00038,4160000,"경기도 가평군 조종면 와곡길 93-70, 총6개동(관리동포함) 제1동~제6동 1~2층",12432,01,영업/정상,숙박업(생활),,1,0,2,0,5
0,,0,몽이·하늘아래 팬션,숙박업(생활),,,,,158363.859892724,415013.741298359,2026-04-09 03:03:03,U,01,영업,0,0,2026-04-08 17:18:14,2019-05-17,534.12,409-872,인천광역시 옹진군 영흥면 선재리 213-25,N,0,3580000-214-2019-00013,3580000,"인천광역시 옹진군 영흥면 선재로 76-22, 103,104동",23123,01,영업/정상,숙박업(생활),,1,0,4,0,12
