축산일련번호,축산업무구분명,사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,축산물가공업구분명,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,축산물판매업,인천레스토랑엔미트샵,식육판매업,2026-04-03,168475.685440783,436182.1545766,2026-04-08 03:03:03,U,0002,폐업,2026-04-07 10:18:13,,2025-04-07,0,,인천광역시 연수구 옥련동 204-1,식육판매업,352000000920250012,3520000,000,"인천광역시 연수구 옥련로 45, 1층 103호 (옥련동)",21955,,03,폐업,,,
,축산물판매업,쉬핑뱅크 주식회사,식육판매업,,201606.652554407,445457.36515617,2026-04-10 03:03:03,U,0000,정상,2026-04-09 09:30:11,,2026-02-12,72,,서울특별시 서초구 잠원동 39-13,식육판매업,321000000920260011,3210000,L00,"서울특별시 서초구 신반포로45길 18, 5층 502호 (잠원동)",06531,,01,영업/정상,,,02-786-1705
,축산물판매업,주식회사 빅브라더,축산물유통전문판매업,2026-04-06,211803.798584526,420569.894255836,2026-04-07 03:03:03,U,0005,전출폐업,2026-04-06 09:42:57,,2017-12-19,0,,경기도 용인시 기흥구 언남동 11-1,축산물유통전문판매업,563000000920170074,4050000,000,"경기도 용인시 기흥구 언동로30번길 28-5, 2층 (언남동)",16983,,05,제외/삭제/전출,,,031-281-5705
,축산물판매업,농업회사법인 공설축산유통(주),식육판매업,,239248.238752582,420101.076086912,2026-04-07 03:03:03,U,0000,정상,2026-04-06 10:28:44,,1998-08-25,105.86,,경기도 이천시 창전동 128-12,식육판매업,407000000919980009,4070000,L00,"경기도 이천시 서희로 74, 1층 (창전동)",17364,,01,영업/정상,,,
,축산물판매업,씨제이제일제당(주),식육판매업,,200219.375254761,451288.386735763,2026-04-10 03:03:03,U,0000,정상,2026-04-09 16:52:56,,2016-10-13,1023.95,,서울특별시 중구 쌍림동,식육판매업,301000000920160024,3010000,L00,"서울특별시 중구 동호로 330 (쌍림동, 씨제이제일제당센터)",04560,,01,영업/정상,,,02-6740-0679
,축산물판매업,대연생고깃간,축산물유통전문판매업,,205330.801583742,456321.00040521,2026-04-14 03:03:03,U,0000,정상,2026-04-13 15:41:31,,2021-05-10,37.82,,서울특별시 성북구 석관동 288-14,축산물유통전문판매업,307000000920210012,3070000,000,서울특별시 성북구 돌곶이로22나길 29 (석관동),02784,,01,영업/정상,,,
,축산물판매업,농업회사법인(주)내품미트,축산물유통전문판매업,2026-04-06,196489.343611179,419905.707318574,2026-04-07 03:03:03,U,0002,폐업,2026-04-06 15:43:44,,2017-05-11,213.75,,경기도 수원시 권선구 입북동 796-12,축산물유통전문판매업,374000000920170067,3740000,L00,경기도 수원시 권선구 서수원로594번길 137 (입북동),16372,,03,폐업,,,031-278-3445
,축산물판매업,신성미트마켓,식육판매업,,209096.123463663,413961.077103802,2026-04-08 03:03:03,U,0000,정상,2026-04-07 09:50:41,,2014-09-11,33,,경기도 용인시 기흥구 고매동 546-12 강동냉장,식육판매업,563000000920140059,4050000,000,"경기도 용인시 기흥구 동탄기흥로 776, 강동냉장 A동 4층 (고매동)",17101,,01,영업/정상,,,
,축산물판매업,주식회사 테크푸드,축산물유통전문판매업,,195743.278987166,449398.489851057,2026-04-14 03:03:03,U,0000,정상,2026-04-13 18:05:14,,2025-08-29,29.6,,서울특별시 마포구 공덕동 473 KPX빌딩,축산물유통전문판매업,313000000920250014,3130000,L00,"서울특별시 마포구 마포대로 137, KPX빌딩 14층 7호 (공덕동)",04143,,01,영업/정상,,,
,축산물판매업,조가네 정육식당,식육판매업,2026-04-09,171767.705055654,440281.282885713,2026-04-10 03:03:03,U,0002,폐업,2026-04-09 17:37:23,,2016-01-05,13.2,,인천광역시 미추홀구 주안동 130-15,식육판매업,351000000920160001,3510500,000,"인천광역시 미추홀구 주안로 107, 1층 (주안동)",22133,,03,폐업,,,
,축산물판매업,한알영농조합,식용란수집판매업,2026-04-07,218280.106532769,447038.368329401,2026-04-08 03:03:03,U,0002,폐업,2026-04-07 17:12:37,,2011-03-25,493.6,,경기도 하남시 교산동 166-2,식용란수집판매업,404000000920110010,4040000,L00,경기도 하남시 샘재로 37-1 (교산동),13018,,03,폐업,,,
,축산물판매업,양희축산,식육판매업,2026-04-09,205082.169252433,489691.327307009,2026-04-10 03:03:03,U,0002,폐업,2026-04-09 15:10:51,,2025-03-25,16,,경기도 동두천시 생연동 495-11,식육판매업,392000000920250002,3920000,000,"경기도 동두천시 동광로 95-19, 2층 (생연동)",11312,,03,폐업,,,
,축산물판매업,주식회사 미트뱅크아이몰,축산물유통전문판매업,,169915.001021534,455495.508050559,2026-04-14 03:03:03,U,0000,정상,2026-04-13 12:49:21,,2024-02-01,15,,인천광역시 서구 마전동 982-1 프라임타워 922호,축산물유통전문판매업,356000000920240010,3560000,L00,"인천광역시 서구 완정로 144, 프라임타워 9층 922호 (마전동)",22635,,01,영업/정상,,,032-561-8325
,축산물판매업,하나프레시,축산물유통전문판매업,,176396.110153566,475060.218575674,2026-04-11 03:03:03,U,0000,정상,2026-04-10 15:00:11,,2023-02-03,198,,경기도 파주시 맥금동 467-5,축산물유통전문판매업,406000000920230005,4060000,000,"경기도 파주시 장터고개길 116, 6동 (맥금동)",10847,,01,영업/정상,,,
,축산물판매업,좋은계란할인점 이대역점,식용란수집판매업,2026-04-06,195024.767399686,450346.134756933,2026-04-07 03:03:03,U,0002,폐업,2026-04-06 10:29:51,,2024-10-21,21.5,,서울특별시 마포구 대흥동 806 마포그랑자이,식용란수집판매업,313000000920240025,3130000,000,"서울특별시 마포구 대흥로 183, 마포그랑자이 상가3동 1층 102호 (대흥동)",04105,,03,폐업,,,
,축산물판매업,싱싱유통,식육판매업,2026-04-13,214559.785348757,462204.094797577,2026-04-14 03:03:03,U,0005,전출폐업,2026-04-13 14:08:04,,2016-09-02,154,,,식육판매업,399000000920160064,3990000,000,경기도 남양주시 진건읍 사릉로달음2길 4,12131,,05,제외/삭제/전출,,,
,축산물판매업,백푸드,식육판매업,,169136.663311513,444590.360175471,2026-04-11 03:03:03,U,0000,정상,2026-04-10 17:13:51,,2023-01-04,851.7,,인천광역시 서구 석남동 223-218,식육판매업,356000000920230003,3560000,L00,인천광역시 서구 건지로97번길 33-11(석남동),22772,,01,영업/정상,,,
,축산물판매업,(주)홈앤쇼핑,식육판매업,,184422.627580237,450813.378045397,2026-04-09 03:03:03,U,0000,정상,2026-04-08 14:43:01,,2018-07-10,38.6,,서울특별시 강서구 마곡동 798 7층 홈앤쇼핑,식육판매업,315000000920180016,3150000,L00,"서울특별시 강서구 공항대로 150, 홈앤쇼핑 7층 (마곡동)",07807,,01,영업/정상,,,02-6364-1002
,축산물판매업,횡성산 한우마을,식육판매업,2026-04-10,210016.359308984,447568.144090126,2026-04-11 03:03:03,U,0002,폐업,2026-04-10 11:00:07,,2011-12-07,25.01,,서울특별시 송파구 풍납동 257-47,식육판매업,323000000920110106,3230000,000,서울특별시 송파구 토성로 33 (풍납동),05532,,03,폐업,,,
,축산물판매업,트레이더스 홀세일클럽 스타필드 하남점,식육판매업,,219699.010520355,449270.371200837,2026-04-07 03:03:03,U,0000,정상,2026-04-06 10:42:26,,2025-03-27,399.9,,경기도 하남시 신장동 616 스타필드 하남,식육판매업,404000000920250014,4040000,L00,"경기도 하남시 미사대로 750, 스타필드 하남 B2층 (신장동)",12942,,01,영업/정상,,,
,축산물판매업,아세코코리아,축산물유통전문판매업,,206970.919291372,443574.411625824,2026-04-11 03:03:03,U,0000,정상,2026-04-10 10:54:08,,2015-06-23,32.44,,서울특별시 강남구 개포동 13-3 대청타워,축산물유통전문판매업,322000000920150051,3220000,000,"서울특별시 강남구 개포로 623, 대청타워 1603호 (개포동)",06336,,01,영업/정상,,,
,축산물판매업,롯데백화점 영등포점,식육판매업,,191741.345847708,445970.307641467,2026-04-11 03:03:03,U,0000,정상,2026-04-10 16:40:21,,2005-03-25,182.53,,서울특별시 영등포구 영등포동 618-496 지하1층,식육판매업,318000000920050017,3180000,L00,"서울특별시 영등포구 경인로 846, 지하1층 (영등포동)",07306,,01,영업/정상,,,02-2670-8009
,축산물판매업,건국우유평택대리점,우유류판매업,2026-04-06,197964.74499992,388871.110995121,2026-04-07 03:03:03,U,0002,폐업,2026-04-06 16:27:32,,2005-07-06,40.12,,경기도 평택시 오성면 숙성리 580-4,우유류판매업,391000000920050041,3910000,000,경기도 평택시 오성면 숙성길 149,17926,,03,폐업,,,031-655-7227
,축산물판매업,주식회사 빅브라더,우유류판매업,2026-04-06,211803.798584526,420569.894255836,2026-04-07 03:03:03,U,0005,전출폐업,2026-04-06 09:42:33,,2017-12-19,190.67,,경기도 용인시 기흥구 언남동 11-1,우유류판매업,563000000920170073,4050000,000,"경기도 용인시 기흥구 언동로30번길 28-5, 2층 (언남동)",16983,,05,제외/삭제/전출,,,031-281-5705
,축산물판매업,(주)풀무원녹즙 송파직영센터,우유류판매업,,211037.190287305,442443.124571017,2026-04-09 03:03:03,U,0000,정상,2026-04-08 13:49:18,,2023-05-01,93,,서울특별시 송파구 문정동 65-8,우유류판매업,323000000920230019,3230000,L00,"서울특별시 송파구 문정로4길 24-12, 1층 (문정동)",05807,,01,영업/정상,,,02-6080-0069
,축산물판매업,희망농장,식용란수집판매업,,217140.867521147,500146.229251525,2026-04-11 03:03:03,U,0000,정상,2026-04-10 15:40:47,,2016-06-08,178.2,,경기도 포천시 창수면 주원리 19,식용란수집판매업,560000000920160028,5600000,000,경기도 포천시 창수면 옥수로214번길 86,11134,,01,영업/정상,,,
