사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
바이묘선,의류/패션/잡화/뷰티,2026-04-13,203649.811269449,455662.299341418,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 09:31:33,,2022-09-06,,서울특별시 성북구 하월곡동 *** 월곡갑을명가 지하*층 ***호,2022307028630201472,인터넷,3070000,"서울특별시 성북구 화랑로**길 **, 지하*층 ***호 (하월곡동, 월곡갑을명가)",02751,,05,제외/삭제/전출,,,
오카소(ocaso),의류/패션/잡화/뷰티,,175620.170231656,456315.587120936,2026-04-14 03:03:03,U,07,직권말소,2026-04-13 15:33:20,,2023-06-09,,경기도 김포시 풍무동 *** 아도니스의 꿈Ⅱ,2023409039930202695,인터넷,4090000,"경기도 김포시 양도로**번길 **, 아도니스의 꿈Ⅱ ***호 (풍무동)",10113,,04,취소/말소/만료/정지/중지,,,02-2601-7673
네달은,종합몰,,212631.80093407,449475.1682321,2026-04-14 03:03:03,U,07,직권말소,2026-04-13 17:00:14,,2025-03-28,,서울특별시 강동구 명일동 ***-* 수목빌딩,2025324028930200563,인터넷,3240000,"서울특별시 강동구 양재대로 ****, 수목빌딩 *층 A**호 (명일동)",05295,,04,취소/말소/만료/정지/중지,,,
벨리앙,종합몰 의류/패션/잡화/뷰티,,215361.022179888,452372.160878349,2026-04-14 03:03:03,U,07,직권말소,2026-04-13 17:08:03,,2025-03-19,,서울특별시 강동구 강일동 ** 힐스테이트 리슈빌 강일,2025324028930200487,인터넷,3240000,"서울특별시 강동구 아리수로**다길 **, ***동 ***호 (강일동, 힐스테이트 리슈빌 강일)",05414,,04,취소/말소/만료/정지/중지,,,
마마글로비62,종합몰,2026-04-13,284008.718407116,425766.061140531,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 14:49:17,,2025-10-16,,강원특별자치도 원주시 단구동 ****-*,2025419100630201867,기타,4191000,"강원특별자치도 원주시 남원로 ***-**, *층 전체 A*** (단구동)",26484,,03,폐업,,,
케이앤케이아이엔티,기타,2026-04-13,210456.088249108,448345.325095033,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 16:25:57,,2024-06-24,,서울특별시 송파구 풍납동 ***-** ***호,2024323029130202174,인터넷,3230000,"서울특별시 송파구 바람드리**길 *, ***호 (풍납동)",05518,,03,폐업,,,
요미요미뉴욕,종합몰,2026-04-13,,,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 10:41:15,,2025-05-28,,서울특별시 송파구 문정동 ***-** 파트너스* *층 ***호 A***호,2025323029130201744,인터넷,3230000,"서울특별시 송파구 법원로 **, 파트너스* *층 ***호 A***호 (문정동)",05855,,03,폐업,,,
주식회사 엔컴 1지점,의류/패션/잡화/뷰티,2023-02-07,193042.098023281,450212.453124245,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 13:44:42,,2017-03-30,,,2017313020130200658,"인터넷, 기타",3130000,"서울특별시 마포구 홍익로*길 *, *층 *호 (서교동)",04039,,03,폐업,,,070-4452-1962
피오레,종합몰,2026-04-11,,,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 09:05:59,,2024-07-25,,경기도 안양시 만안구 안양동 ***-* 안양 세양청마루 주상복합,2024384003330200854,인터넷,3830000,"경기도 안양시 만안구 만안로 **, ****호 (안양동, 안양 세양청마루 주상복합)",14033,,03,폐업,,,
얄라폰,가전,,215422.746119624,450031.389222568,2026-04-14 03:03:03,U,07,직권말소,2026-04-13 16:50:45,,2025-05-21,,서울특별시 강동구 상일동 *** 고덕리엔파크*단지아파트,2025324028930200885,인터넷,3240000,"서울특별시 강동구 상일로 **, ***동 ****호 (상일동, 고덕리엔파크*단지아파트)",05287,,04,취소/말소/만료/정지/중지,,,
마도스,종합몰,2026-04-13,168005.600649602,454779.470473458,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 13:19:00,,2023-05-01,,인천광역시 서구 왕길동 ***-* 드림파크어울림 *단지 ***동 ****호,2023356022230201774,인터넷,3560000,"인천광역시 서구 봉화로 **, ***동 ****호 (왕길동, 드림파크어울림 *단지)",22657,,03,폐업,,,
윌(Wil),의류/패션/잡화/뷰티,2026-04-12,197843.820719318,450717.353642797,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 09:26:50,,2025-03-20,,서울특별시 중구 남창동 **-* 남정빌딩,2025301024430200436,인터넷,3010000,"서울특별시 중구 소월로 *, 남정빌딩 *층 **호 (남창동)",04528,,03,폐업,,,
주식회사 리더스빌에듀,교육/도서/완구/오락,2026-04-13,206247.506987636,423745.509237994,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 14:27:19,,2008-12-15,,경기도 용인시 수지구 성복동 ***-** 성복역 서희스타힐스,2020564001830201041,인터넷,4050000,"경기도 용인시 수지구 성복*로 **, ***-*호 (성복동, 성복역 서희스타힐스)",16852,,03,폐업,,,031-716-0509
주식회사 구름아이,기타 자동차/자동차용품,,190562.261122576,438191.360659881,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 10:03:20,,2015-04-09,,경기도 광명시 소하동 **** 광명G타워,2015390019630200499,인터넷,3900000,"경기도 광명시 소하로 ***, B동 *층 ***호 (소하동)",14322,,01,영업/정상,,,070-5096-9888
스토익컴퍼니,종합몰,,206840.075291517,416328.740554398,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 15:03:13,,2024-01-05,,경기도 수원시 영통구 영통동 ****-**,2024561001830200057,인터넷,3740000,"경기도 수원시 영통구 매영로***번길 *, ***호 (영통동)",16705,,01,영업/정상,,,
오토메(otome),의류/패션/잡화/뷰티,2026-04-10,195091.139541699,427220.902115301,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 13:55:49,,2017-11-17,,경기도 군포시 당동 ***번지 *호 (뉴)뷰티하우스,2017402010830200536,인터넷,4020000,"경기도 군포시 군포로***번길 **-**, ***호 (당동, 뷰티하우스)",15856,,03,폐업,,,031-391-9197
우얼링,의류/패션/잡화/뷰티,,186033.33957647,448827.968812851,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 08:32:38,,2023-06-01,,서울특별시 강서구 화곡동 ***-**,2023315020030201945,인터넷,3150000,"서울특별시 강서구 까치산로 **, 지하*층 (화곡동)",07726,,01,영업/정상,,,
㈜주거학개론,기타,2026-04-09,190776.468544178,442370.143700207,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 16:20:06,,2021-12-17,,서울특별시 구로구 구로동 ***-* 코오롱디지털타워빌란트,2021316015930202866,인터넷,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱디지털타워빌란트 ****호 (구로동)",08390,,03,폐업,,,02-565-5667
일산완구유통,교육/도서/완구/오락,,173714.597045442,465595.297624095,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 13:08:12,,2014-07-30,,경기도 고양시 일산서구 구산동 ***,2014410012530200395,인터넷,3940000,"경기도 고양시 일산서구 구산로**번길 **-**, B, C동 (구산동)",10201,,01,영업/정상,,,
주식회사 인플로우,기타,,172128.333251763,461262.941306652,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 10:13:43,,2023-06-21,,경기도 김포시 운양동 ****-*,2023409039930202852,기타,4090000,"경기도 김포시 김포한강*로 ***, ***호 (운양동)",10078,,01,영업/정상,,,
(주)예자한,종합몰 의류/패션/잡화/뷰티 기타,2026-04-13,197963.789217064,451793.816975812,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 13:23:39,,2013-03-12,,서울특별시 중구 태평로*가 **번지 파이낸스빌딩,2018301013030200550,인터넷,3010000,"서울특별시 중구 세종대로 ***, 서울파이낸스센터**층 (태평로*가)",04520,,05,제외/삭제/전출,,,02-3477-0204
퀵판다,종합몰,2026-04-10,369046.172242648,474082.138193072,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 10:38:02,,2024-05-23,,강원특별자치도 강릉시 입암동 *** 강릉입암동금호어울림아파트,2024420101930200340,인터넷,4201000,"강원특별자치도 강릉시 성덕로 ***-**, ***동 ****호 (입암동, 강릉입암동금호어울림아파트)",25616,,03,폐업,,,
논스튜디오,종합몰 건강/식품 의류/패션/잡화/뷰티,2026-04-14,194788.971921919,449321.976431145,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 19:54:29,,2022-08-05,,서울특별시 마포구 대흥동 ***-*,2022313022530202517,"TV홈쇼핑, 인터넷",3130000,"서울특별시 마포구 독막로 ***, *층 *호 (대흥동)",04150,,03,폐업,,,
주식회사 유초이스(YOU CHOICE CO.Ltd),종합몰,2026-04-13,193877.24081785,449282.492333013,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 10:13:12,,2020-03-05,,서울특별시 마포구 창전동 ***번지 **호,2020313022530200728,인터넷,3130000,"서울특별시 마포구 토정로 ***, *층 (창전동)",04086,,05,제외/삭제/전출,,,
(주)홈앤쇼핑,종합몰,,184422.627580237,450813.378045397,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 17:30:16,,2011-11-11,,서울특별시 강서구 마곡동 *** 홈앤쇼핑사옥,2017315016630200380,"TV홈쇼핑, 인터넷, 카다로그, 기타",3150000,"서울특별시 강서구 공항대로 ***, 홈앤쇼핑사옥 (마곡동)",07807,,01,영업/정상,,,1666-1111
뿌리상거래1,종합몰,2026-04-10,209227.182152539,417758.557429302,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 16:02:18,,2024-07-22,,경기도 용인시 기흥구 상갈동 ***-* 주공프라자,2024563001830205132,인터넷,4050000,"경기도 용인시 기흥구 금화로 *, 주공프라자 *층 ***-A**호 (상갈동)",17073,,03,폐업,,,
모스윅,의류/패션/잡화/뷰티,,203588.048190661,446183.368328818,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 15:30:05,,2023-09-20,,서울특별시 강남구 청담동 ** 청담빌딩,2023322024930205052,인터넷,3220000,"서울특별시 강남구 선릉로 ***, 청담빌딩 **층 ***호 (청담동)",06069,,01,영업/정상,,,
동글지구,종합몰,,180055.338981845,444675.457254185,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 10:03:54,,2024-09-25,,경기도 부천시 원미구 중동 **** 신중동역 랜드마크 푸르지오 시티,2024389100630200423,인터넷,3860000,"경기도 부천시 원미구 신흥로 ***, 신중동역 랜드마크 푸르지오 시티 ***동 *층 ***호 (중동)",14539,,01,영업/정상,,,
장변트레이드 주식회사,종합몰,2026-04-10,222762.257255414,434202.832832733,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 12:13:39,,2025-04-21,,경기도 광주시 경안동 **-*,2025554035830200802,인터넷,5540000,"경기도 광주시 경안로 **, *층 에이***호 (경안동)",12759,,03,폐업,,,
베스트원물류 주식회사,종합몰,2026-04-14,196050.934660598,447976.807399683,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 14:34:57,,2020-04-13,,서울특별시 용산구 원효로*가 ***번지,2020302015030200634,인터넷,3020000,"서울특별시 용산구 원효로**길 **, *층층 (원효로*가)",04361,,03,폐업,,,02-587-7876
삼삼조선청,건강/식품,2026-04-11,178055.817464934,467378.09117498,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 18:11:18,,2023-07-04,,경기도 파주시 야당동 **** 한빛마을*단지,2025406055230200286,인터넷,4060000,"경기도 파주시 와석순환로 **, ***동 ***호 (야당동, 한빛마을*단지)",10906,,03,폐업,,,
디클라우드(Dcloud),가전 자동차/자동차용품 기타,2026-04-11,186330.738031543,449544.989423032,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 08:38:25,,2019-07-01,,서울특별시 강서구 화곡동 **번지 **호 옵션포카빌딩,2019315020030201141,인터넷,3150000,"서울특별시 강서구 화곡로**길 **, 옵션포카빌딩 *층 (화곡동)",07689,,03,폐업,,,02-2696-7064
한올,의류/패션/잡화/뷰티,2026-04-13,170338.474953872,460302.775740992,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 09:55:11,,2025-04-21,,경기도 김포시 장기동 **** 한강신도시어울림,2025409051630203142,인터넷,4090000,"경기도 김포시 김포한강*로 ***, ***동 ****호 (장기동, 한강신도시어울림)",10083,,05,제외/삭제/전출,,,
단천칡냉면,종합몰,,264506.723055864,485315.004824236,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 09:27:20,,2025-01-03,,강원특별자치도 춘천시 효자동 ***-*,2025418108130200016,인터넷,4181000,"강원특별자치도 춘천시 청운길**번길 *, 전면우측*층 (효자동)",24342,,01,영업/정상,,,
(주) 오브이코스 (OVCOS),의류/패션/잡화/뷰티,,185602.711828867,451826.62016058,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 19:02:04,,2015-01-30,,서울특별시 강서구 마곡동 ***-* 뉴브클라우드힐스,2022315020030201169,인터넷,3150000,"서울특별시 강서구 마곡중앙*로*길 **, 뉴브클라우드힐스 비티-***호 (마곡동)",07790,,01,영업/정상,,,02-6956-5767
나미공방,의류/패션/잡화/뷰티,2026-04-14,197500.958931936,433877.17708102,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 17:17:32,,2020-06-25,,경기도 안양시 동안구 관양동 ****-*,2020385003730201030,인터넷,3830000,"경기도 안양시 동안구 동편로**번길 *-*, ***호 (관양동)",13929,,03,폐업,,,
들꽃송이,가구/수납용품,2026-04-13,175051.536682254,469329.561686701,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 18:12:37,,2023-03-17,,경기도 파주시 동패동 ****-* 센타프라자*,2023406045930201353,인터넷,4060000,"경기도 파주시 청석로 ***, 센타프라자* ****-C**호 (동패동)",10874,,03,폐업,,,
양지3,종합몰,2026-04-13,175051.536682254,469329.561686701,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 18:13:57,,2022-07-29,,경기도 파주시 동패동 ****-* 센타프라자*,2023406045930200970,인터넷,4060000,"경기도 파주시 청석로 ***, 센타프라자* ****-A**호 (동패동)",10874,,03,폐업,,,
현컴퍼니,종합몰,2026-04-14,205045.113789624,452623.143798554,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 11:15:20,,2025-10-16,,서울특별시 동대문구 전농동 **-**,2025305021030202001,인터넷,3050000,"서울특별시 동대문구 전농로 ***, *층 k**호 (전농동)",02531,,03,폐업,,,
헤어그래,의류/패션/잡화/뷰티 기타,,205324.5066403,457891.649337524,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 10:15:57,,2024-05-14,,서울특별시 노원구 월계동 ***-*,2024310018430200797,"TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",3100000,"서울특별시 노원구 석계로 **-*, *층 ***호 (월계동)",01886,,01,영업/정상,,,
농업회사법인 주식회사 진주팜,건강/식품,2026-04-13,176755.67346863,447665.957771141,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 14:47:58,,2019-07-09,,인천광역시 계양구 작전동 ***-* 거승프라자,2023355012730200681,인터넷,3550000,"인천광역시 계양구 오조산로 *, 거승프라자 ***호 (작전동)",21080,,05,제외/삭제/전출,,,
웨이비글로시 (wavyglossy),의류/패션/잡화/뷰티,,196600.354192025,429085.305995875,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 15:46:48,,2024-08-29,,경기도 안양시 동안구 호계동 *** 호계 e-편한세상아파트,2025385003730201434,인터넷,3830000,"경기도 안양시 동안구 경수대로 ***, ***동 ***호 (호계동, 호계 e-편한세상아파트)",14126,,01,영업/정상,,,
(주)스내그,종합몰 가구/수납용품,,180977.405614282,460382.943564949,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 16:55:20,,2025-07-17,,경기도 고양시 일산동구 백석동 ****-* 남정골드프라자,2025396012830201116,인터넷,3940000,"경기도 고양시 일산동구 중앙로 ****, 남정골드프라자 *층 ***-***호 (백석동)",10447,,01,영업/정상,,,
루트레인,종합몰 가구/수납용품,2026-04-13,175051.536682254,469329.561686701,2026-04-14 03:03:03,U,05,타시군구이관,2026-04-13 11:11:03,,2025-01-15,,경기도 파주시 동패동 ****-* 센타프라자*,2025406050730200327,인터넷,4060000,"경기도 파주시 청석로 ***, *층***-Q***호(동패동,센타프라자*) (동패동)",10874,,05,제외/삭제/전출,,,
비엠아카이브 (BMARCHIVE),교육/도서/완구/오락 의류/패션/잡화/뷰티 가구/수납용품,2026-04-11,197198.953970951,449214.701182253,2026-04-14 03:03:03,U,03,폐업처리,2026-04-13 09:21:58,,2022-10-04,,서울특별시 용산구 청파동*가 **-*,2022302015030201473,인터넷,3020000,"서울특별시 용산구 청파로**길 **-*, 지하*층 *호 (청파동*가)",04309,,03,폐업,,,
알뜰유통,종합몰,,190232.524534335,444978.682746138,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 16:06:44,,2021-12-09,,서울특별시 구로구 구로동 *-** 신도림테크노마트,2021316015930202805,인터넷,3160000,"서울특별시 구로구 새말로 **, 신도림테크노마트 *층 **호 (구로동)",08288,,01,영업/정상,,,
마이택시,기타,,193363.497708382,443587.388075948,2026-04-14 03:03:03,U,01,정상영업,2026-04-13 14:04:39,,2018-09-27,,서울특별시 동작구 신대방동 ***번지 ***호,2018319015830200759,인터넷,3190000,"서울특별시 동작구 보라매로*라길 **, 지*층 B**호 (신대방동)",07061,,01,영업/정상,,,
